time,action,Xpos,Xth1,Xth2,Xvelocity,Xth1_dot,Xth2_dot,Xddx,Xddth1,Xddth2
0.0,-2.142752,-0.099157,-0.047905,0.009145,-0.921411,1.816545,-2.139526,-89.492079,174.753785,-208.124436
0.01,0.0,-0.108319,-0.030237,-0.011024,-0.911278,1.719818,-1.900957,0.935202,-8.853148,21.856014
0.02,0.0,-0.117387,-0.013456,-0.029002,-0.902671,1.638888,-1.700779,0.787285,-7.353429,18.235976
0.03,0.0,-0.126377,0.002588,-0.045153,-0.895493,1.572184,-1.534696,0.64961,-6.00672,15.033815
0.04,0.0,-0.135302,0.01803,-0.059796,-0.889641,1.518235,-1.398691,0.522203,-4.801063,12.216048
0.05,0.0,-0.144174,0.032991,-0.073215,-0.885013,1.475698,-1.28911,0.404596,-3.722294,9.743736
0.06,0.0,-0.153006,0.047578,-0.085656,-0.881515,1.443378,-1.202699,0.296067,-2.755815,7.577111
0.07,0.0,-0.161808,0.061889,-0.097336,-0.879061,1.420222,-1.136591,0.195795,-1.887611,5.678204
0.08,0.0,-0.17059,0.07601,-0.108447,-0.877572,1.405314,-1.088286,0.102948,-1.104772,4.012193
0.09,0.0,-0.179362,0.09002,-0.119154,-0.876978,1.397858,-1.055613,0.016744,-0.395726,2.547966
0.1,0.0,-0.188132,0.10399,-0.129605,-0.877216,1.397168,-1.036693,-0.063522,0.249712,1.258232
0.11,0.0,-0.196909,0.117984,-0.139928,-0.878229,1.402653,-1.029901,-0.138464,0.84038,0.119383
0.12,0.0,-0.205699,0.132062,-0.150238,-0.879968,1.413804,-1.033832,-0.208599,1.383861,-0.888768
0.13,0.0,-0.214511,0.146278,-0.160636,-0.882385,1.430182,-1.047267,-0.27435,1.886597,-1.783298
0.14,0.0,-0.223349,0.160682,-0.171212,-0.88544,1.451408,-1.069141,-0.336045,2.354001,-2.578494
0.15,0.0,-0.232221,0.175321,-0.182044,-0.889093,1.477151,-1.098523,-0.39393,2.790577,-3.286163
0.16,2.502124,-0.235969,0.180322,-0.181755,0.13776,-0.460132,1.112784,102.237391,-189.260918,209.492321
0.17,0.0,-0.234657,0.176315,-0.171988,0.124698,-0.34307,0.84559,-1.266507,11.181579,-25.26988
0.18,0.0,-0.233473,0.173427,-0.164751,0.112401,-0.236064,0.606176,-1.193886,10.23565,-22.65699
0.19,0.0,-0.232407,0.171564,-0.159783,0.100791,-0.13793,0.391278,-1.12934,9.406728,-20.365137
0.2,0.0,-0.231455,0.170643,-0.156854,0.089785,-0.047526,0.197774,-1.072897,8.688916,-18.37556
