time,action,Xpos,Xth1,Xth2,Xvelocity,Xth1_dot,Xth2_dot,Xddx,Xddth1,Xddth2
0.0,1.591829,-0.083961,-0.01428,-0.026798,0.818509,-1.294534,1.798384,66.758659,-130.830745,154.377368
0.01,0.0,-0.075805,-0.026887,-0.009771,0.812905,-1.229002,1.612627,-0.49624,5.906246,-16.96476
0.02,0.0,-0.067699,-0.038902,0.005557,0.808542,-1.175896,1.45769,-0.377825,4.732634,-14.070924
0.03,0.0,-0.059631,-0.050442,0.019474,0.805309,-1.133882,1.329935,-0.270054,3.686136,-11.523722
0.04,0.0,-0.051589,-0.061612,0.032235,0.803105,-1.101756,1.226078,-0.171925,2.753193,-9.286669
0.05,0.0,-0.043566,-0.072506,0.044065,0.801839,-1.078452,1.1432,-0.082375,1.920179,-7.323195
0.06,0.0,-0.03555,-0.083207,0.05516,0.80143,-1.063034,1.078741,-0.00037,1.174161,-5.598649
0.07,0.0,-0.027534,-0.09379,0.065694,0.801808,-1.054693,1.03047,0.075054,0.503286,-4.08132
0.08,0.0,-0.019511,-0.104322,0.075817,0.80291,-1.052732,0.996461,0.144761,-0.103061,-2.742849
0.09,2.777455,-0.005665,-0.126419,0.099723,1.963419,-3.342234,3.721004,115.107897,-221.397267,252.673215
0.1,0.0,0.013913,-0.159289,0.13528,1.952537,-3.23583,3.399897,-0.973994,9.436096,-29.333855
0.11,0.0,0.033393,-0.191213,0.167898,1.943857,-3.152585,3.13194,-0.765164,7.248092,-24.347752
0.12,0.0,0.052797,-0.222409,0.198074,1.937143,-3.08994,2.910534,-0.58126,5.316065,-20.024736
0.13,0.0,0.072142,-0.253072,0.226242,1.932141,-3.045393,2.729175,-0.422778,3.626564,-16.333534
0.14,0.0,0.091444,-0.283369,0.252771,1.928601,-3.016622,2.581804,-0.288898,2.157871,-13.220154
0.15,0.0,0.110718,-0.31345,0.277973,1.926283,-3.00154,2.462946,-0.178197,0.885668,-10.622968
0.16,0.0,0.129973,-0.34344,0.302109,1.924962,-2.998302,2.367746,-0.08906,-0.213921,-8.480874
0.17,0.0,0.14922,-0.37345,0.325392,1.924433,-3.005293,2.291937,-0.019897,-1.162886,-6.73725
0.18,-0.708493,0.167093,-0.401316,0.345982,1.651476,-2.576618,1.846659,-26.942929,40.359528,-38.550556
0.19,0.0,0.183629,-0.427319,0.364545,1.655811,-2.624634,1.866412,0.438495,-4.992097,2.131906
0.2,0.0,0.20021,-0.453821,0.383319,1.660212,-2.676297,1.888843,0.439923,-5.33303,2.33295
0.21,0.0,0.216834,-0.480856,0.402326,1.664576,-2.731148,1.912659,0.431255,-5.630173,2.410426
