time,action,Xpos,Xth1,Xth2,Xvelocity,Xth1_dot,Xth2_dot,Xddx,Xddth1,Xddth2
0.0,2.369764,-0.061764,0.057448,0.059418,0.788134,-2.317531,2.416325,98.947543,-194.030646,234.141741
0.01,0.0,-0.05394,0.034805,0.082323,0.776847,-2.214141,2.17212,-1.04371,9.42065,-22.223293
0.02,0.0,-0.046221,0.013107,0.103,0.76723,-2.128458,1.970028,-0.880759,7.739038,-18.259303
0.03,0.0,-0.03859,-0.007817,0.121847,0.759196,-2.058733,1.805204,-0.72731,6.22789,-14.766097
0.04,0.0,-0.031032,-0.028116,0.139213,0.752645,-2.003324,1.673125,-0.584154,4.873913,-11.705179
0.05,0.0,-0.023533,-0.047926,0.155405,0.747474,-1.960738,1.569687,-0.451342,3.66141,-9.032388
0.06,0.0,-0.016079,-0.067369,0.17069,0.743582,-1.92964,1.49123,-0.328509,2.574366,-6.703295
0.07,0.0,-0.008657,-0.086553,0.185302,0.74087,-1.908851,1.434528,-0.215097,1.59759,-4.676128
0.08,0.0,-0.001258,-0.105577,0.199444,0.739248,-1.89734,1.396754,-0.110486,0.717284,-2.913168
0.09,0.0,0.006131,-0.124528,0.213292,0.738631,-1.894202,1.375435,-0.014073,-0.078747,-1.381252
0.1,0.0,0.013518,-0.143486,0.227,0.738939,-1.89865,1.368405,0.074684,-0.801075,-0.051755
0.11,0.0,0.020913,-0.162524,0.240701,0.740099,-1.909992,1.373765,0.156241,-1.458734,1.099675
0.12,0.0,0.028323,-0.181707,0.254511,0.74204,-1.927622,1.389839,0.230961,-2.059363,2.093521
0.13,0.0,0.035756,-0.201095,0.268529,0.744695,-1.951,1.41514,0.299117,-2.609359,2.946837
0.14,0.0,0.043219,-0.220744,0.28284,0.748,-1.979649,1.448333,0.360892,-3.114042,3.67369
0.15,0.0,0.050718,-0.240704,0.297518,0.751892,-2.013138,1.488214,0.416394,-3.57781,4.285592
0.16,0.0,0.058258,-0.261022,0.312623,0.756307,-2.051076,1.533681,0.46566,-4.004286,4.791892
0.17,0.0,0.065845,-0.28174,0.328206,0.761184,-2.093106,1.583717,0.508672,-4.396456,5.200143
0.18,0.0,0.073483,-0.302897,0.344309,0.766459,-2.138897,1.637373,0.545365,-4.75679,5.516439
0.19,0.0,0.081176,-0.324529,0.360963,0.77207,-2.188141,1.693754,0.575641,-5.087356,5.745713
0.2,0.0,0.088926,-0.34667,0.378191,0.77795,-2.240551,1.752011,0.599377,-5.389922,5.892007
0.21,0.0,0.096735,-0.36935,0.396007,0.784035,-2.295852,1.811332,0.616436,-5.666041,5.958712
0.22,0.0,0.104607,-0.392596,0.414418,0.790256,-2.353789,1.870935,0.626677,-5.917126,5.948769
0.23,0.0,0.112541,-0.416433,0.433424,0.796545,-2.414117,1.930068,0.629961,-6.14451,5.86484
0.24,0.0,0.120538,-0.440885,0.453015,0.802832,-2.476607,1.988002,0.626156,-6.349493,5.709446
0.25,0.0,0.128597,-0.465972,0.473178,0.809045,-2.54104,2.044036,0.615141,-6.53337,5.485064
0.26,0.0,0.136718,-0.491712,0.493888,0.815111,-2.607211,2.097492,0.596808,-6.697453,5.194198
0.27,0.0,0.144899,-0.518121,0.515117,0.820957,-2.67493,2.147718,0.571066,-6.843069,4.839416
0.28,0.0,0.153136,-0.545215,0.536829,0.826508,-2.744019,2.194087,0.537834,-6.971555,4.423354
0.29,0.0,0.161428,-0.573006,0.558984,0.831688,-2.814312,2.236001,0.497044,-7.084238,3.948711
0.3,0.0,0.169769,-0.601505,0.581532,0.836423,-2.885659,2.272887,0.448634,-7.182411,3.418209
0.31,0.0,0.178154,-0.630722,0.604423,0.840636,-2.95792,2.3042,0.392549,-7.267297,2.834553
0.32,0.0,0.186579,-0.660666,0.627596,0.844249,-3.030968,2.329422,0.328736,-7.340016,2.200379
0.33,0.0,0.195037,-0.691344,0.650989,0.847185,-3.104686,2.348059,0.25714,-7.40155,1.518205
0.34,0.0,0.20352,-0.722761,0.674534,0.849366,-3.178967,2.359645,0.177704,-7.452699,0.790377
0.35,0.0,0.212022,-0.754925,0.698157,0.850713,-3.253711,2.363733,0.090368,-7.494055,0.019025
0.36,0.0,0.220532,-0.787837,0.721782,0.851147,-3.32882,2.359897,-0.004931,-7.525964,-0.793971
0.37,0.0,0.229041,-0.821502,0.745327,0.850588,-3.404202,2.34773,-0.108257,-7.548498,-1.647011
0.38,0.0,0.23754,-0.855922,0.768708,0.848955,-3.479761,2.326837,-0.219673,-7.561431,-2.538795
