time,action,Xpos,Xth1,Xth2,Xvelocity,Xth1_dot,Xth2_dot,Xddx,Xddth1,Xddth2
0.0,-1.187005,0.065713,-0.049173,0.006532,-0.569965,0.908647,-1.215795,-49.429288,96.045746,-114.236069
0.01,0.0,0.060049,-0.040399,-0.004896,-0.56296,0.847765,-1.073875,0.653812,-5.606846,12.98454
0.02,0.0,0.054451,-0.032187,-0.015022,-0.556856,0.796092,-0.954967,0.568171,-4.742047,10.835998
0.03,0.0,0.048909,-0.02445,-0.024062,-0.551567,0.752554,-0.856152,0.490616,-3.978197,8.961382
0.04,0.0,0.043417,-0.017112,-0.032203,-0.547017,0.716205,-0.774863,0.420287,-3.302772,7.326313
0.05,0.0,0.037967,-0.010104,-0.03961,-0.543138,0.686218,-0.708865,0.356339,-2.7042,5.899178
0.06,0.0,0.032552,-0.003368,-0.046425,-0.539869,0.661878,-0.656223,0.297978,-2.172024,4.65152
0.07,0.0,0.027168,0.00315,-0.052773,-0.53716,0.642568,-0.61527,0.24447,-1.69693,3.558078
0.08,0.0,0.021807,0.009498,-0.058765,-0.534965,0.62776,-0.584578,0.195153,-1.270703,2.596644
0.09,0.0,0.016467,0.015718,-0.064495,-0.533244,0.617002,-0.562925,0.149437,-0.886144,1.747815
0.1,0.0,0.011141,0.02185,-0.07005,-0.531965,0.609908,-0.54927,0.106796,-0.53697,0.994721
0.11,0.0,0.005826,0.027928,-0.075504,-0.531098,0.606152,-0.542732,0.066769,-0.217716,0.322735
0.12,0.0,0.000518,0.033983,-0.080925,-0.530621,0.60546,-0.542564,0.02895,0.076364,-0.280795
0.13,0.0,-0.004788,0.040046,-0.086374,-0.530512,0.607602,-0.548136,-0.007015,0.349388,-0.826791
0.14,0.0,-0.010094,0.046144,-0.091906,-0.530756,0.612383,-0.558921,-0.041436,0.604924,-1.324672
0.15,0.0,-0.015404,0.052302,-0.097569,-0.531336,0.619646,-0.574481,-0.074581,0.846062,-1.782544
0.16,0.0,-0.020721,0.058545,-0.10341,-0.532243,0.62926,-0.594449,-0.106683,1.075474,-2.20737
0.17,0.0,-0.02605,0.064895,-0.109471,-0.533467,0.64112,-0.618526,-0.137943,1.295469,-2.605113
