time,action,Xpos,Xth1,Xth2,Xvelocity,Xth1_dot,Xth2_dot,Xddx,Xddth1,Xddth2
0.0,-1.809387,-0.013524,0.031505,0.084903,-0.807421,1.539744,-1.676213,-75.987475,149.370294,-176.491053
0.01,0.0,-0.021571,0.046548,0.069205,-0.802301,1.471209,-1.468962,0.440806,-6.173003,19.094086
0.02,0.0,-0.029574,0.060973,0.05542,-0.798562,1.41579,-1.293002,0.308324,-4.928182,16.144468
0.03,0.0,-0.037547,0.074903,0.043252,-0.796094,1.372184,-1.144829,0.18684,-3.808963,13.533475
0.04,0.0,-0.0455,0.088452,0.032441,-0.794788,1.33919,-1.021198,0.075569,-2.804292,11.232148
0.05,0.0,-0.053446,0.101719,0.022757,-0.794548,1.315723,-0.91917,-0.026411,-1.902118,9.208771
0.06,0.0,-0.061394,0.114795,0.013995,-0.795286,1.300817,-0.836124,-0.120052,-1.090429,7.431644
0.07,0.0,-0.069355,0.127761,0.005979,-0.796922,1.293625,-0.769749,-0.206262,-0.357862,5.870693
0.08,-0.799945,-0.079005,0.144036,-0.005604,-1.132441,1.956207,-1.533085,-33.345775,64.691205,-72.262045
0.09,0.0,-0.090326,0.163465,-0.020314,-1.132033,1.931376,-1.413167,-0.021853,-1.908295,10.732531
0.1,0.0,-0.10165,0.182701,-0.033947,-1.132832,1.917606,-1.31728,-0.136368,-0.861392,8.486551
0.11,0.0,-0.112987,0.20185,-0.04673,-1.134718,1.91376,-1.242405,-0.23908,0.07823,6.525795
0.12,0.0,-0.124347,0.221006,-0.058857,-1.137575,1.918827,-1.185851,-0.330806,0.922691,4.818545
0.13,0.0,-0.135741,0.240253,-0.0705,-1.141298,1.931912,-1.145229,-0.412264,1.683005,3.335798
0.14,0.0,-0.147176,0.259668,-0.081807,-1.145787,1.952221,-1.118426,-0.484048,2.368905,2.05179
0.15,0.0,-0.158659,0.279319,-0.092908,-1.150947,1.979055,-1.103567,-0.546617,2.98881,0.944111
0.16,-0.307546,-0.170813,0.300432,-0.105275,-1.279622,2.241506,-1.364341,-12.7613,25.658651,-24.44885
0.17,0.0,-0.183632,0.322972,-0.118773,-1.284168,2.267645,-1.337407,-0.483276,2.951801,2.086054
0.18,0.0,-0.196499,0.345806,-0.132061,-1.289247,2.300278,-1.321925,-0.530731,3.564171,1.038594
0.19,0.0,-0.209418,0.368997,-0.145243,-1.294743,2.338692,-1.316016,-0.566744,4.108845,0.1691
0.2,0.0,-0.222394,0.392597,-0.158407,-1.300544,2.382243,-1.317987,-0.591566,4.592318,-0.539606
0.21,0.0,-0.23543,0.416657,-0.171624,-1.306538,2.430348,-1.326307,-0.605366,5.020116,-1.102131
0.22,0.0,-0.248526,0.441218,-0.18495,-1.312615,2.482472,-1.339575,-0.608247,5.396949,-1.530899
0.23,0.0,-0.261682,0.466318,-0.198428,-1.318666,2.538128,-1.356509,-0.600264,5.726865,-1.83653
0.24,-1.715286,-0.278093,0.497174,-0.217137,-1.960177,3.614946,-2.342104,-63.117289,102.097171,-85.329639
0.25,0.0,-0.297668,0.533323,-0.239869,-1.95488,3.616423,-2.207399,0.522234,0.613956,12.615567
0.26,0.0,-0.317191,0.569532,-0.261337,-1.949648,3.626711,-2.08852,0.528046,1.421848,11.21423
0.27,0.0,-0.33666,0.605882,-0.281681,-1.944242,3.644416,-1.982013,0.556699,2.099958,10.134593
0.28,0.0,-0.356074,0.642441,-0.301009,-1.938443,3.668328,-1.88488,0.60626,2.665786,9.333581
0.29,0.0,-0.375427,0.679265,-0.319401,-1.932052,3.697403,-1.794527,0.675046,3.134649,8.773036
0.3,0.0,-0.394713,0.716403,-0.336914,-1.924883,3.730739,-1.708722,0.761599,3.519829,8.419525
0.31,0.0,-0.413922,0.753892,-0.353584,-1.916765,3.767558,-1.625541,0.864669,3.832773,8.243927
0.32,2.19285,-0.429428,0.787932,-0.368413,-1.18763,3.058565,-1.3778,72.007352,-65.717954,13.995643
0.33,0.0,-0.441306,0.818934,-0.3823,-1.187697,3.141601,-1.397965,0.061901,8.233512,-1.548153
0.34,0.0,-0.453177,0.85076,-0.396341,-1.186365,3.223235,-1.408752,0.20583,8.092376,-0.60598
0.35,0.0,-0.465028,0.883394,-0.410443,-1.183554,3.303446,-1.410068,0.357832,7.948871,0.346094
0.36,0.0,-0.476843,0.916824,-0.424511,-1.179182,3.382208,-1.40181,0.517904,7.802541,1.308851
0.37,0.0,-0.488606,0.951033,-0.438447,-1.173169,3.45949,-1.383869,0.686037,7.652978,2.282674
0.38,0.0,-0.500301,0.986008,-0.452155,-1.165435,3.53526,-1.356134,0.862225,7.499785,3.26765
0.39,0.0,-0.511909,1.021733,-0.465537,-1.155899,3.609477,-1.318493,1.046468,7.342545,4.263647
0.4,0.238404,-0.523051,1.058017,-0.478817,-1.072522,3.648298,-1.337985,8.364114,4.182083,-2.092012
0.41,0.0,-0.533715,1.094865,-0.491929,-1.059911,3.72089,-1.282726,1.360938,7.173687,6.04087
0.42,0.0,-0.544243,1.132429,-0.504437,-1.045278,3.791757,-1.217142,1.567096,6.998438,7.078782
0.43,0.0,-0.554614,1.170694,-0.516237,-1.028543,3.860842,-1.141126,1.781245,6.817103,8.127246
0.44,0.0,-0.564806,1.20964,-0.527224,-1.009626,3.92808,-1.054574,2.003465,6.628947,9.185769
0.45,0.0,-0.574799,1.249249,-0.537293,-0.988447,3.993398,-0.957388,2.233857,6.433256,10.253701
0.46,0.0,-0.584567,1.289501,-0.546336,-0.964922,4.05672,-0.84948,2.472548,6.229385,11.330161
0.47,0.0,-0.594089,1.330377,-0.554247,-0.938968,4.117959,-0.730769,2.719695,6.016826,12.413934
0.48,-1.022726,-0.604809,1.371598,-0.557925,-1.203976,4.121757,-0.000465,-26.200553,-0.981219,74.317069
0.49,0.0,-0.616684,1.413101,-0.557328,-1.170665,4.178468,0.121734,3.471015,5.554316,12.760214
0.5,0.0,-0.628213,1.455159,-0.555455,-1.134521,4.232868,0.25462,3.759565,5.32705,13.810987
0.51,0.0,-0.639365,1.497751,-0.552201,-1.095438,4.285043,0.397816,4.058932,5.110027,14.821111
0.52,0.0,-0.650111,1.540853,-0.547465,-1.053305,4.335115,0.550879,4.369678,4.90729,15.782733
0.53,0.0,-0.66042,1.584447,-0.541152,-1.008004,4.383253,0.713274,4.692428,4.724225,16.685505
0.54,0.0,-0.67026,1.628513,-0.533171,-0.959414,4.429687,0.884348,5.027861,4.567812,17.516084
0.55,0.0,-0.679597,1.673036,-0.523439,-0.907403,4.474726,1.063298,5.376685,4.446881,18.25757
0.56,0.865668,-0.687162,1.719043,-0.515299,-0.60497,4.729028,0.569217,30.44602,26.133975,-48.005613
0.57,0.0,-0.692922,1.766516,-0.50844,-0.546404,4.765501,0.803844,6.037322,3.5889,23.811667
0.58,0.0,-0.698078,1.814349,-0.4992,-0.484178,4.800932,1.045114,6.410404,3.504993,24.42384
0.59,0.0,-0.702593,1.862533,-0.487519,-0.418149,4.835786,1.291863,6.797774,3.476611,24.900592
0.6,0.0,-0.706428,1.911065,-0.47335,-0.348174,4.870719,1.542518,7.199576,3.524795,25.197133
0.61,0.0,-0.709543,1.95995,-0.456663,-0.27411,4.906619,1.795017,7.615505,3.674379,25.259589
0.62,0.0,-0.711896,2.009204,-0.437452,-0.19582,4.94464,2.046708,8.044529,3.953859,25.024334
0.63,0.0,-0.713445,2.058855,-0.415742,-0.113183,4.986237,2.294254,8.484519,4.394747,24.418065
0.64,-1.196471,-0.71597,2.106317,-0.386042,-0.392042,4.506582,3.627434,-27.899798,-47.702437,127.546279
0.65,0.0,-0.719441,2.151769,-0.349149,-0.301361,4.586363,3.746389,9.304921,8.76284,10.356493
0.66,0.0,-0.721982,2.1981,-0.311225,-0.20598,4.682829,3.832213,9.768362,10.574913,6.697676
0.67,0.0,-0.723546,2.245491,-0.272638,-0.106076,4.798783,3.878021,10.207276,12.653536,2.361549
0.68,0.0,-0.724089,2.294149,-0.23382,-0.001973,4.93666,3.877322,10.605081,14.947784,-2.586008
0.69,0.0,-0.723573,2.344303,-0.195265,0.105822,5.098232,3.824577,10.942042,17.375503,-8.019824
0.7,0.0,-0.721963,2.396195,-0.157515,0.216587,5.284289,3.715807,11.195164,19.822481,-13.753383
0.71,0.0,-0.719235,2.450069,-0.121142,0.329355,5.494323,3.54919,11.337891,22.144744,-19.543558
0.72,2.960862,-0.710216,2.514885,-0.098982,1.48273,7.477819,0.912312,118.047514,201.483774,-255.567463
0.73,0.0,-0.694724,2.590519,-0.089674,1.614908,7.647533,0.950454,12.919778,16.502686,4.176554
0.74,0.0,-0.677942,2.667797,-0.079944,1.739879,7.805457,0.997331,12.008709,14.952767,5.276781
0.75,0.0,-0.659963,2.746563,-0.069683,1.853647,7.943817,1.057465,10.6722,12.579139,6.815866
0.76,0.0,-0.640921,2.826579,-0.058737,1.951789,8.054152,1.134814,8.882361,9.353223,8.689608
0.77,0.0,-0.620995,2.907525,-0.046921,2.029813,8.128251,1.23174,6.656282,5.358553,10.681791
0.78,0.0,-0.600406,2.989001,-0.034038,2.083679,8.159402,1.347897,4.068788,0.812569,12.47383
0.79,0.0,-0.579412,3.070556,-0.019911,2.110395,8.143701,1.47944,1.252561,-3.947881,13.698113
0.8,-1.139562,-0.560695,3.146879,0.001566,1.629123,7.12314,2.789544,-49.172168,-101.027064,122.595395
0.81,0.0,-0.544486,3.217973,0.029254,1.609034,7.09259,2.739976,-3.075083,-3.972532,-7.294131
0.82,0.0,-0.528584,3.288669,0.056218,1.568106,7.043612,2.646243,-5.077123,-5.832713,-11.26082
0.83,0.0,-0.513187,3.358783,0.082063,1.508263,6.976093,2.518021,-6.84587,-7.663886,-14.184029
0.84,0.0,-0.498473,3.428131,0.106499,1.432148,6.890723,2.366024,-8.324406,-9.387156,-16.030628
0.85,0.0,-0.484589,3.496543,0.129339,1.342816,6.788929,2.200661,-9.487707,-10.936487,-16.88749
0.86,0.0,-0.47165,3.563862,0.150498,1.243425,6.672701,2.031045,-10.338733,-12.266837,-16.918092
0.87,0.0,-0.459744,3.629956,0.169971,1.136993,6.544359,1.864462,-10.900975,-13.356679,-16.317338
0.88,-2.284171,-0.453154,3.686653,0.199409,0.188235,4.822134,3.987166,-92.7504,-164.274122,201.687177
0.89,0.0,-0.451691,3.734747,0.237359,0.10459,4.796958,3.601056,-8.334057,-2.480021,-38.941521
