time,action,Xpos,Xth1,Xth2,Xvelocity,Xth1_dot,Xth2_dot,Xddx,Xddth1,Xddth2
0.0,-2.945093,-0.044451,-0.057462,-0.079849,-1.276827,2.486244,-2.959231,-123.106739,242.342033,-293.600029
0.01,0.0,-0.057153,-0.033211,-0.107975,-1.263908,2.367479,-2.674616,1.199785,-10.825484,25.893233
0.02,0.0,-0.069735,-0.010045,-0.133505,-1.252804,2.268985,-2.439273,1.022041,-8.899535,21.249053
0.03,0.0,-0.082215,0.01223,-0.156906,-1.243428,2.188753,-2.2476,0.854356,-7.172562,17.157108
0.04,0.0,-0.094609,0.033785,-0.178585,-1.235673,2.124849,-2.094246,0.698289,-5.632249,13.580484
0.05,0.0,-0.106933,0.054775,-0.198902,-1.229418,2.075491,-1.974294,0.554233,-4.261346,10.470136
0.06,0.0,-0.119202,0.075338,-0.218167,-1.224545,2.039076,-1.883342,0.421924,-3.041169,7.774011
0.07,0.0,-0.131428,0.095595,-0.236652,-1.220939,2.014189,-1.8175,0.300768,-1.953543,5.442031
0.08,0.0,-0.143625,0.115656,-0.25459,-1.218492,1.999588,-1.773358,0.190042,-0.981769,3.428544
0.09,0.0,-0.155802,0.135617,-0.272182,-1.217103,1.994191,-1.747934,0.089017,-0.111028,1.693275
0.1,0.0,-0.16797,0.155567,-0.289602,-1.21668,1.997053,-1.738625,-0.002985,0.671551,0.201442
0.11,0.0,-0.180138,0.175583,-0.307,-1.217134,2.007348,-1.743148,-0.086551,1.376987,-1.076553
0.12,0.0,-0.192315,0.195736,-0.324504,-1.218383,2.024353,-1.759491,-0.162172,2.014623,-2.165647
0.13,0.0,-0.204508,0.21609,-0.342223,-1.220351,2.04743,-1.785872,-0.230241,2.592341,-3.086692
0.14,0.0,-0.216724,0.236703,-0.36025,-1.222963,2.076013,-1.820701,-0.291057,3.116773,-3.857054
0.15,0.0,-0.22897,0.257627,-0.378661,-1.226148,2.1096,-1.862543,-0.344842,3.593504,-4.491161
0.16,0.0,-0.241249,0.27891,-0.39752,-1.229836,2.147736,-1.910098,-0.391747,4.027264,-5.001018
0.17,0.0,-0.253568,0.300596,-0.416878,-1.23396,2.190012,-1.962175,-0.431867,4.422089,-5.396651
0.18,0.0,-0.265929,0.322723,-0.436775,-1.238451,2.236057,-2.017675,-0.465257,4.78147,-5.68651
0.19,0.0,-0.278338,0.345328,-0.457239,-1.243243,2.285532,-2.075576,-0.491934,5.108481,-5.877802
0.2,0.0,-0.290795,0.368444,-0.478291,-1.248267,2.338128,-2.134925,-0.511894,5.405875,-5.976782
0.21,0.0,-0.303304,0.3921,-0.49994,-1.253458,2.39356,-2.194827,-0.525118,5.676175,-5.988981
0.22,0.0,-0.315865,0.416324,-0.522186,-1.258747,2.45157,-2.254438,-0.531574,5.921734,-5.919393
0.23,0.0,-0.328479,0.44114,-0.545025,-1.264067,2.511922,-2.312964,-0.531225,6.14478,-5.772614
0.24,-2.532628,-0.345956,0.473637,-0.572593,-2.227462,3.96379,-3.137198,-95.10415,137.75518,-62.617461
0.25,0.0,-0.368193,0.513221,-0.603146,-2.21997,3.954834,-2.976572,0.730364,-0.369332,15.167633
0.26,0.0,-0.390356,0.552767,-0.632179,-2.212773,3.955817,-2.832305,0.712702,0.541184,13.750454
0.27,0.0,-0.412448,0.592365,-0.659833,-2.205642,3.965167,-2.70028,0.71677,1.307925,12.709273
0.28,0.0,-0.434468,0.632094,-0.686214,-2.198371,3.981562,-2.577046,0.740578,1.952979,11.984191
0.29,0.0,-0.456415,0.672016,-0.711394,-2.19077,4.003875,-2.459692,0.782472,2.494041,11.52635
0.3,0.0,-0.478282,0.712188,-0.735419,-2.182666,4.03114,-2.345752,0.841073,2.945231,11.295822
0.31,0.0,-0.500066,0.752653,-0.758313,-2.173897,4.062515,-2.233122,0.915221,3.317754,11.259887
0.32,0.0,-0.521757,0.793449,-0.78008,-2.164313,4.097261,-2.119993,1.003931,3.620439,11.391651
0.33,0.0,-0.543349,0.834607,-0.800706,-2.153773,4.134714,-2.004803,1.106351,3.860153,11.668947
0.34,0.0,-0.564829,0.87615,-0.820164,-2.142143,4.174272,-1.886191,1.221734,4.042143,12.073467
0.35,0.0,-0.586188,0.918098,-0.838414,-2.129297,4.215378,-1.762962,1.349407,4.170299,12.590066
0.36,0.0,-0.607411,0.960461,-0.855405,-2.115116,4.257508,-1.63406,1.488757,4.247373,13.206215
0.37,0.0,-0.628485,1.003249,-0.871074,-2.099485,4.300162,-1.498543,1.639213,4.275158,13.911556
0.38,0.0,-0.649395,1.046465,-0.885351,-2.082297,4.342851,-1.355563,1.800234,4.254637,14.697544
0.39,0.0,-0.670125,1.090105,-0.898157,-2.063447,4.385095,-1.20435,1.971306,4.186114,15.557148
0.4,0.0,-0.690658,1.134164,-0.909408,-2.042839,4.426414,-1.044198,2.151939,4.06934,16.484597
0.41,0.0,-0.710976,1.178629,-0.919009,-2.020378,4.46632,-0.874451,2.341672,3.90363,17.475154
0.42,0.0,-0.731059,1.223484,-0.926863,-1.995977,4.504321,-0.694501,2.540077,3.687986,18.524901
0.43,0.0,-0.750889,1.268707,-0.932863,-1.969549,4.53991,-0.503771,2.746778,3.421237,19.630526
0.44,0.0,-0.770443,1.314272,-0.936901,-1.941015,4.572571,-0.301718,2.961466,3.1022,20.789096
0.45,0.0,-0.789702,1.360147,-0.938858,-1.910294,4.601776,-0.087825,3.183924,2.729866,21.997786
0.46,0.0,-0.808642,1.406294,-0.938616,-1.877311,4.626989,0.138392,3.414064,2.303636,23.253573
0.47,0.0,-0.82724,1.452672,-0.936048,-1.841987,4.647669,0.377388,3.651964,1.823612,24.552841
0.48,-1.113748,-0.847157,1.49867,-0.926612,-2.140411,4.543065,1.517409,-29.543309,-13.196045,116.27334
0.49,0.0,-0.868349,1.544072,-0.910138,-2.097531,4.536358,1.77932,4.423171,-0.945682,26.78718
0.5,0.0,-0.889099,1.589379,-0.890986,-2.051899,4.524118,2.053071,4.705653,-1.50207,27.956515
0.51,0.0,-0.909377,1.634536,-0.869038,-2.003363,4.506335,2.338288,5.004679,-2.051186,29.075744
0.52,0.0,-0.929156,1.679487,-0.844184,-1.951742,4.483183,2.634315,5.322912,-2.572121,30.11201
0.53,0.0,-0.948401,1.724183,-0.816319,-1.89683,4.455071,2.940114,5.663462,-3.037757,31.02141
0.54,0.0,-0.96708,1.768575,-0.785354,-1.838386,4.422721,3.254137,6.029835,-3.413423,31.745758
0.55,0.0,-0.985156,1.812627,-0.751216,-1.776134,4.387241,3.574169,6.425788,-3.655469,32.208753
0.56,0.0,-1.002589,1.856314,-0.713861,-1.709759,4.350231,3.897125,6.855072,-3.709913,32.311789
0.57,0.0,-1.019337,1.899633,-0.673278,-1.63891,4.313882,4.218801,7.320993,-3.51147,31.929953
0.58,0.0,-1.035351,1.942604,-0.629507,-1.563209,4.281099,4.533604,7.825762,-2.983571,30.909427
0.59,0.0,-1.050583,1.985279,-0.582653,-1.482264,4.2556,4.834256,8.369573,-2.0403,29.068405
0.6,0.0,-1.064978,2.027755,-0.5329,-1.395697,4.241991,5.111551,8.949427,-0.591592,26.204749
