time,action,Xpos,Xth1,Xth2,Xvelocity,Xth1_dot,Xth2_dot,Xddx,Xddth1,Xddth2
0.0,-1.700631,-0.001095,0.01737,-0.035631,-0.798222,1.353158,-1.957862,-71.355928,140.692047,-168.113516
0.01,0.0,-0.009048,0.030593,-0.054373,-0.792656,1.293693,-1.795903,0.493031,-5.300826,14.589634
0.02,0.0,-0.016952,0.043285,-0.071651,-0.788318,1.246611,-1.664621,0.376034,-4.133872,11.716455
0.03,0.0,-0.024818,0.055562,-0.087755,-0.785096,1.210542,-1.56028,0.26972,-3.096092,9.196192
0.04,0.0,-0.032657,0.067528,-0.102936,-0.782888,1.184273,-1.479559,0.173003,-2.172059,6.987098
0.05,0.0,-0.040479,0.079276,-0.117415,-0.781605,1.166739,-1.419547,0.084792,-1.347074,5.049549
0.06,0.0,-0.048292,0.090889,-0.131387,-0.781165,1.157019,-1.377711,0.004057,-0.607694,3.347405
0.07,0.0,-0.056105,0.10244,-0.145022,-0.7815,1.154317,-1.35186,-0.070134,0.058057,1.848556
0.08,0.0,-0.063924,0.113996,-0.158471,-0.782547,1.15795,-1.340103,-0.138599,0.660654,0.524995
0.09,0.0,-0.071758,0.125618,-0.171866,-0.784254,1.167333,-1.340812,-0.20204,1.209135,-0.647365
0.1,0.0,-0.079611,0.137361,-0.185324,-0.786572,1.181964,-1.352578,-0.261045,1.711208,-1.688997
0.11,0.0,-0.087491,0.149274,-0.19895,-0.78946,1.201413,-1.374183,-0.316098,2.173387,-2.617112
0.12,0.0,-0.095402,0.161404,-0.212837,-0.792881,1.225308,-1.404565,-0.367585,2.601121,-3.446017
0.13,0.0,-0.10335,0.173793,-0.227068,-0.7968,1.253328,-1.442792,-0.415803,2.99892,-4.187455
0.14,0.0,-0.11134,0.186483,-0.241716,-0.801186,1.285192,-1.488038,-0.460969,3.370478,-4.850923
0.15,0.0,-0.119376,0.199509,-0.256849,-0.80601,1.320655,-1.539563,-0.503231,3.718775,-5.443958
0.16,0.0,-0.127462,0.212907,-0.272526,-0.811241,1.359494,-1.596692,-0.542672,4.046183,-5.972405
0.17,0.0,-0.135602,0.22671,-0.2888,-0.816854,1.401512,-1.658804,-0.579321,4.354557,-6.440655
0.18,0.0,-0.1438,0.240948,-0.305717,-0.822818,1.446525,-1.725312,-0.613161,4.645319,-6.851877
0.19,0.0,-0.152059,0.25565,-0.323319,-0.829107,1.494362,-1.795657,-0.644134,4.91954,-7.208223
0.2,0.0,-0.160383,0.270844,-0.341641,-0.835691,1.544863,-1.869298,-0.672151,5.178021,-7.511027
0.21,0.0,-0.168774,0.286555,-0.360714,-0.84254,1.597873,-1.945704,-0.697098,5.421359,-7.760996
0.22,0.0,-0.177234,0.302809,-0.380563,-0.849622,1.653242,-2.024347,-0.718844,5.650024,-7.958386
0.23,0.0,-0.185767,0.319628,-0.401207,-0.856906,1.710827,-2.104702,-0.737245,5.864417,-8.103164
0.24,0.0,-0.194373,0.337032,-0.422661,-0.864356,1.770487,-2.186241,-0.752155,6.064934,-8.195163
0.25,0.0,-0.203055,0.355044,-0.444934,-0.871937,1.832084,-2.268437,-0.763425,6.252012,-8.234211
0.26,0.0,-0.211812,0.37368,-0.46803,-0.879612,1.895487,-2.350758,-0.770913,6.426179,-8.220245
0.27,0.0,-0.220647,0.392959,-0.491947,-0.887342,1.96057,-2.432676,-0.774481,6.588082,-8.153392
0.28,0.0,-0.229559,0.412897,-0.51668,-0.895088,2.027214,-2.513662,-0.774004,6.738509,-8.034037
0.29,0.0,-0.238549,0.433508,-0.542216,-0.902809,2.095308,-2.593196,-0.769362,6.878404,-7.86285
0.3,0.0,-0.247615,0.454807,-0.568538,-0.910462,2.164754,-2.670762,-0.760444,7.008863,-7.640791
0.31,0.0,-0.256757,0.476808,-0.595623,-0.918004,2.235462,-2.745859,-0.747145,7.131122,-7.369092
0.32,0.0,-0.265975,0.499521,-0.623445,-0.92539,2.307358,-2.817996,-0.729359,7.246539,-7.049213
0.33,0.0,-0.275265,0.522958,-0.651971,-0.932576,2.380379,-2.8867,-0.706978,7.356565,-6.682783
0.34,0.0,-0.284625,0.547132,-0.681166,-0.939514,2.45448,-2.951515,-0.679883,7.462706,-6.27153
0.35,0.0,-0.294054,0.572051,-0.710987,-0.946158,2.529629,-3.012,-0.647943,7.566491,-5.817203
0.36,0.0,-0.303547,0.597728,-0.74139,-0.952457,2.60581,-3.067733,-0.611005,7.66943,-5.321497
0.37,0.0,-0.313102,0.624171,-0.772325,-0.958361,2.683023,-3.118308,-0.568891,7.772974,-4.785977
0.38,0.0,-0.322713,0.651392,-0.803738,-0.963817,2.76128,-3.163335,-0.521395,7.878477,-4.212018
0.39,0.0,-0.332376,0.6794,-0.835572,-0.96877,2.840606,-3.202435,-0.468277,7.987163,-3.600752
0.4,0.0,-0.342087,0.708208,-0.867765,-0.973163,2.92104,-3.235239,-0.409264,8.100091,-2.953026
0.41,0.0,-0.351838,0.737825,-0.900254,-0.976935,3.002628,-3.261385,-0.344044,8.218126,-2.26938
0.42,0.0,-0.361623,0.768264,-0.93297,-0.980022,3.085424,-3.280516,-0.272274,8.341908,-1.550028
0.43,0.0,-0.371436,0.799538,-0.96584,-0.982358,3.169488,-3.292274,-0.193574,8.47183,-0.794864
0.44,0.0,-0.381267,0.831658,-0.998789,-0.98387,3.254883,-3.2963,-0.107538,8.608006,-0.003467
0.45,0.0,-0.39111,0.86464,-1.031739,-0.984483,3.34167,-3.292227,-0.013738,8.750252,0.824881
0.46,0.0,-0.400954,0.898497,-1.064606,-0.984117,3.429908,-3.279682,0.088269,8.898053,1.69117
0.47,0.0,-0.410789,0.933243,-1.097303,-0.982689,3.519649,-3.258279,0.198931,9.050534,2.596637
0.48,0.0,-0.420604,0.968895,-1.129741,-0.980108,3.610932,-3.227619,0.318682,9.206432,3.542738
0.49,0.0,-0.430387,1.005467,-1.161823,-0.976283,3.703784,-3.187288,0.447934,9.364052,4.531124
0.5,1.510507,-0.437625,1.041255,-1.19666,-0.47237,3.458742,-3.78879,50.110534,-23.137891,-62.586222
0.51,0.0,-0.442338,1.076349,-1.234351,-0.470011,3.560507,-3.74795,0.303071,10.29839,4.52947
0.52,0.0,-0.447021,1.112474,-1.271589,-0.466273,3.664739,-3.698018,0.446376,10.549262,5.466712
0.53,0.0,-0.451659,1.149653,-1.308279,-0.461046,3.771515,-3.638427,0.60096,10.806726,6.461653
0.54,0.0,-0.456236,1.187912,-1.344323,-0.454215,3.880888,-3.568588,0.767326,11.068208,7.516411
0.55,0.0,-0.460737,1.227279,-1.379615,-0.445659,3.992883,-3.487894,0.945863,11.330403,8.633352
0.56,0.0,-0.465143,1.267779,-1.414043,-0.435256,4.107486,-3.395708,1.136805,11.589179,9.815098
0.57,0.0,-0.469436,1.309437,-1.447489,-0.422881,4.224639,-3.291368,1.34019,11.83946,11.064553
0.58,0.0,-0.473594,1.35228,-1.479827,-0.408411,4.344228,-3.174181,1.555798,12.07508,12.384976
0.59,0.0,-0.477597,1.396329,-1.510927,-0.391726,4.466069,-3.043421,1.783104,12.288613,13.780069
0.6,0.0,-0.481421,1.441608,-1.540648,-0.372713,4.589899,-2.898318,2.021207,12.471162,15.254113
0.61,0.0,-0.485043,1.488133,-1.568843,-0.35127,4.715356,-2.738059,2.268771,12.612114,16.812118
0.62,0.0,-0.488438,1.535919,-1.595356,-0.327312,4.841963,-2.561777,2.523951,12.698843,18.460003
0.63,0.0,-0.49158,1.584974,-1.620022,-0.300774,4.969105,-2.368537,2.784324,12.71637,20.204776
0.64,0.0,-0.494445,1.6353,-1.642667,-0.271618,5.096003,-2.157332,3.046826,12.646975,22.054698
0.65,0.0,-0.497004,1.68689,-1.663105,-0.239842,5.221688,-1.927062,3.307685,12.469781,24.019392
0.66,0.0,-0.499233,1.739726,-1.68114,-0.205484,5.344962,-1.676526,3.562382,12.160336,26.109864
0.67,0.0,-0.501105,1.793776,-1.696564,-0.168632,5.464363,-1.404406,3.805622,11.690233,28.338366
0.68,0.0,-0.502598,1.848994,-1.709152,-0.129429,5.578126,-1.109256,4.031357,11.026867,30.718052
0.69,0.0,-0.503687,1.905313,-1.718667,-0.088085,5.684136,-0.789498,4.232861,10.133438,33.262339
0.7,0.0,-0.504353,1.962643,-1.724854,-0.044876,5.779894,-0.44342,4.402889,8.969367,35.983925
0.71,0.0,-0.504579,2.020867,-1.727441,-0.000156,5.862477,-0.069195,4.533969,7.491357,38.893423
0.72,0.0,-0.504353,2.079837,-1.726138,0.045649,5.928524,0.335095,4.618823,5.655329,41.997629
0.73,0.0,-0.503664,2.13937,-1.720633,0.092045,5.974243,0.771409,4.650981,3.419487,45.297568
0.74,0.0,-0.502512,2.199241,-1.710596,0.138477,5.99545,1.241678,4.625562,0.748648,48.786601
0.75,0.0,-0.500897,2.259182,-1.69568,0.184355,5.987668,1.747722,4.540196,-2.380212,52.44908
0.76,0.0,-0.498828,2.318882,-1.675517,0.229083,5.946273,2.291161,4.395995,-5.971614,56.260239
0.77,0.0,-0.496321,2.37798,-1.649727,0.272094,5.866719,2.873326,4.198392,-10.005303,60.188101
0.78,0.0,-0.493394,2.436075,-1.617918,0.312903,5.744804,3.495212,3.957661,-14.431402,64.19805
0.79,0.0,-0.490071,2.492723,-1.579688,0.35115,5.576986,4.157484,3.688884,-19.168568,68.260235
0.8,0.0,-0.48638,2.547453,-1.534632,0.386646,5.360683,4.86057,3.411251,-24.106502,72.359084
0.81,0.0,-0.482347,2.599771,-1.48234,0.419413,5.094535,5.604856,3.146757,-29.113171,76.502964
0.82,0.0,-0.478,2.649177,-1.422396,0.449696,4.778566,6.39096,2.918574,-34.045484,80.730542
0.83,0.0,-0.47336,2.69518,-1.354377,0.477975,4.414243,7.220034,2.749606,-38.760008,85.108735
0.84,0.0,-0.468445,2.73731,-1.277846,0.504952,4.004443,8.093974,2.661845,-43.118058,89.71433
0.85,0.0,-0.463263,2.775132,-1.19234,0.531547,3.553435,9.015306,2.677069,-46.976824,94.585499
0.86,0.0,-0.457811,2.808261,-1.097373,0.558908,3.06707,9.986339,2.819312,-50.153953,99.61598
0.87,0.0,-0.452077,2.836382,-0.992447,0.588449,2.55354,11.006752,3.119156,-52.344947,104.337125
0.88,0.0,-0.446029,2.859281,-0.8771,0.621947,2.025334,12.068044,3.618979,-52.960062,107.487172
0.89,0.0,-0.439618,2.876907,-0.751039,0.661672,1.503389,13.142044,4.3749,-50.844491,106.235593
0.9,0.0,-0.432766,2.889489,-0.614436,0.710476,1.024522,14.159922,5.44118,-43.931523,95.119198
0.91,0.0,-0.425367,2.897745,-0.468478,0.771503,0.651059,14.982966,6.803698,-29.291543,65.828408
0.92,0.0,-0.417287,2.903162,-0.316163,0.846847,0.472746,15.38966,8.236769,-4.914638,11.509475
0.93,0.0,-0.408387,2.908156,-0.162888,0.934823,0.57753,15.143365,9.219571,26.066428,-61.835036
0.94,0.0,-0.398572,2.915744,-0.015788,1.028151,0.986465,14.163203,9.253951,53.99487,-130.334299
0.95,0.0,-0.38784,2.928644,0.118488,1.11695,1.620597,12.623512,8.375447,70.389187,-171.75876
0.96,0.0,-0.376272,2.948488,0.235817,1.194251,2.355435,10.821396,7.044907,74.804716,-184.467286
0.97,0.0,-0.364001,2.975752,0.334839,1.257692,3.092057,8.991067,5.650731,71.633792,-179.655031
0.98,0.0,-0.351164,3.010151,0.415954,1.307537,3.776477,7.251934,4.33477,64.913168,-167.588336
0.99,0.0,-0.337893,3.051029,0.480325,1.344611,4.385845,5.645565,3.090729,56.875439,-153.670644
1.0,2.997124,-0.318026,3.109678,0.515513,2.626624,7.339261,1.357993,127.488315,294.433652,-441.941374
1.01,0.0,-0.291741,3.185297,0.521544,2.626598,7.765133,-0.122595,-1.169101,36.76534,-139.114043
1.02,0.0,-0.265574,3.264587,0.513689,2.602761,8.073322,-1.415192,-3.602379,24.912143,-119.097564
1.03,0.0,-0.239768,3.346368,0.49395,2.554475,8.263137,-2.495213,-6.033611,13.14532,-96.641294
1.04,0.0,-0.214564,3.429464,0.464569,2.482561,8.33729,-3.34041,-8.298938,1.849761,-72.284272
1.05,0.0,-0.190187,3.51275,0.427973,2.389546,8.302724,-3.937046,-10.227506,-8.522354,-47.170349
1.06,0.0,-0.166829,3.595193,0.38666,2.279533,8.170988,-4.285171,-11.681357,-17.516078,-22.859987
1.07,0.0,-0.144636,3.675897,0.343047,2.157694,7.957807,-4.401089,-12.589022,-24.769962,-0.971272
1.08,0.0,-0.123697,3.754139,0.299311,2.029514,7.681659,-4.31586,-12.959219,-30.106632,17.224278
1.09,0.0,-0.10405,3.829385,0.257265,1.900028,7.361677,-4.070276,-12.868963,-33.570592,31.074704
1.1,0.0,-0.085687,3.901286,0.218294,1.773277,7.015552,-3.708269,-12.433668,-35.394152,40.584092
1.11,0.0,-0.068565,3.969658,0.18335,1.652098,6.658037,-3.271062,-11.77459,-35.915359,46.247548
1.12,0.0,-0.052621,4.034446,0.153006,1.538184,6.300345,-2.793475,-10.995891,-35.491418,48.808429
1.13,0.0,-0.037775,4.095691,0.127524,1.432321,5.950287,-2.302556,-10.174856,-34.438599,49.04981
1.14,0.0,-0.023947,4.153495,0.106933,1.33466,5.612842,-1.817892,-9.362128,-33.005677,47.668031
1.15,0.0,-0.011055,4.207999,0.0911,1.244954,5.290855,-1.352785,-8.586898,-31.372313,45.222331
1.16,0.0,0.000977,4.259368,0.079784,1.162749,4.985677,-0.915653,-7.863232,-29.660183,42.133155
1.17,0.0,0.012223,4.30777,0.072677,1.087502,4.697673,-0.511326,-7.19555,-27.947686,38.703114
1.18,0.0,0.022749,4.353378,0.06944,1.018655,4.426583,-0.142087,-6.582683,-26.28339,35.143893
1.19,0.0,0.032616,4.396356,0.069717,0.955678,4.171766,0.191546,-6.020592,-24.696437,31.600853
