time,action,Xpos,Xth1,Xth2,Xvelocity,Xth1_dot,Xth2_dot,Xddx,Xddth1,Xddth2
0.0,0.81002,-0.068691,0.046878,0.089294,0.110422,-0.799197,0.751207,33.731932,-67.088005,84.514681
0.01,0.0,-0.067613,0.039035,0.096591,0.105451,-0.77034,0.710158,-0.466398,2.616963,-3.49696
0.02,0.0,-0.06658,0.031454,0.103536,0.101077,-0.746652,0.680721,-0.409074,2.12758,-2.408764
0.03,0.0,-0.065589,0.024086,0.110239,0.097254,-0.727612,0.661516,-0.355953,1.686346,-1.44788
0.04,0.0,-0.064634,0.016888,0.116797,0.093944,-0.712775,0.651366,-0.30649,1.286235,-0.595276
0.05,0.0,-0.063709,0.009818,0.123293,0.091113,-0.701759,0.649273,-0.260195,0.921135,0.165527
0.06,0.0,-0.06281,0.002841,0.129806,0.08873,-0.694243,0.654392,-0.216635,0.585743,0.848754
0.07,0.0,-0.061933,-0.004078,0.136403,0.086771,-0.689952,0.666008,-0.175426,0.275467,1.46666
0.08,0.0,-0.061073,-0.010968,0.143146,0.085214,-0.688656,0.683522,-0.136232,-0.013663,2.029777
0.09,0.0,-0.060227,-0.01786,0.150091,0.08404,-0.69016,0.706434,-0.098758,-0.285075,2.547134
0.1,0.0,-0.059391,-0.02478,0.157291,0.083234,-0.694302,0.734324,-0.062748,-0.541719,3.026448
0.11,0.0,-0.058561,-0.031754,0.164793,0.082781,-0.700948,0.766845,-0.02798,-0.78613,3.474283
0.12,0.0,-0.057734,-0.038807,0.172642,0.08267,-0.709987,0.803712,0.005739,-1.020471,3.896194
0.13,0.0,-0.056907,-0.045962,0.180881,0.082892,-0.721327,0.844689,0.03857,-1.246584,4.296838
0.14,0.0,-0.056075,-0.053241,0.189549,0.083439,-0.734893,0.889583,0.070651,-1.466017,4.680071
0.15,-1.209373,-0.05778,-0.055614,0.192596,-0.423638,0.25205,-0.258436,-50.478541,96.358452,-108.648348
0.16,0.0,-0.06199,-0.053398,0.190854,-0.418469,0.192229,-0.09259,0.488678,-5.672662,15.768759
0.17,0.0,-0.066152,-0.05175,0.190692,-0.413838,0.138284,0.057794,0.438595,-5.12756,14.339054
0.18,0.0,-0.070269,-0.050615,0.191966,-0.409673,0.089397,0.194959,0.395216,-4.660065,13.121719
0.19,0.0,-0.074346,-0.049947,0.194554,-0.405912,0.044832,0.320914,0.357837,-4.261875,12.094032
0.2,0.0,-0.078388,-0.049706,0.198353,-0.402497,0.003937,0.437448,0.325794,-3.925165,11.23464
0.21,0.0,-0.082397,-0.049858,0.203277,-0.399379,-0.033867,0.546144,0.298475,-3.642717,10.52388
0.22,0.0,-0.086377,-0.050375,0.209255,-0.396512,-0.069089,0.648397,0.275327,-3.40796,9.943891
0.23,0.0,-0.090328,-0.051233,0.216228,-0.393859,-0.102177,0.745435,0.255852,-3.214964,9.478588
0.24,0.0,-0.094254,-0.052413,0.22415,-0.391384,-0.13352,0.83833,0.239607,-3.058413,9.113572
0.25,0.0,-0.098156,-0.053899,0.232984,-0.389057,-0.163459,0.928021,0.226197,-2.933544,8.835984
0.26,0.0,-0.102036,-0.055678,0.242702,-0.386851,-0.19229,1.015323,0.215275,-2.836099,8.634352
0.27,0.0,-0.105894,-0.057742,0.253285,-0.384743,-0.220267,1.100945,0.20653,-2.762259,8.498429
0.28,0.0,-0.109731,-0.060082,0.264718,-0.382713,-0.247608,1.185496,0.199688,-2.708593,8.419039
0.29,0.0,-0.113548,-0.062692,0.276993,-0.380744,-0.2745,1.2695,0.194504,-2.671998,8.387931
0.3,-0.052789,-0.117457,-0.065353,0.289851,-0.400957,-0.25795,1.303101,-2.013681,1.565805,3.636809
0.31,0.0,-0.121456,-0.068074,0.303327,-0.398895,-0.286127,1.39198,0.203245,-2.795596,8.870666
0.32,0.0,-0.125435,-0.071074,0.31769,-0.396887,-0.313912,1.480658,0.198446,-2.76304,8.869655
0.33,0.0,-0.129394,-0.074351,0.332941,-0.394921,-0.341428,1.569492,0.194883,-2.741235,8.900836
0.34,0.0,-0.133334,-0.077902,0.349081,-0.392986,-0.368768,1.658771,0.192372,-2.727649,8.957689
0.35,0.0,-0.137254,-0.081726,0.366118,-0.391071,-0.396004,1.748721,0.190745,-2.719941,9.034242
0.36,0.0,-0.141155,-0.085822,0.384059,-0.389168,-0.423183,1.839512,0.189851,-2.715936,9.125024
0.37,0.0,-0.145037,-0.09019,0.402912,-0.387271,-0.450332,1.931261,0.189553,-2.713615,9.225022
0.38,0.0,-0.1489,-0.094829,0.422687,-0.385375,-0.477458,2.024037,0.189729,-2.711098,9.329659
0.39,0.0,-0.152745,-0.099739,0.443396,-0.383475,-0.504551,2.117865,0.190266,-2.706647,9.434783
0.4,0.0,-0.15657,-0.10492,0.465048,-0.381569,-0.531582,2.212731,0.191067,-2.69866,9.536669
0.41,0.0,-0.160376,-0.11037,0.487654,-0.379653,-0.55851,2.308585,0.192045,-2.685675,9.632022
0.42,0.0,-0.164163,-0.116089,0.511223,-0.377727,-0.585278,2.405348,0.193124,-2.666373,9.71799
0.43,0.0,-0.16793,-0.122075,0.535763,-0.37579,-0.611816,2.502914,0.194244,-2.639582,9.79218
0.44,0.0,-0.171679,-0.128325,0.561283,-0.373842,-0.638045,2.601155,0.195355,-2.60428,9.852668
0.45,2.735678,-0.169726,-0.145256,0.598356,0.762167,-2.727362,4.750901,112.888313,-202.262888,194.680443
0.46,0.0,-0.162142,-0.172227,0.645065,0.754919,-2.669712,4.597912,-0.644851,4.91632,-13.275048
0.47,0.0,-0.154623,-0.198704,0.69044,0.74919,-2.628055,4.482671,-0.50406,3.452719,-9.878581
0.48,0.0,-0.147154,-0.224833,0.734821,0.744769,-2.599866,4.398126,-0.382882,2.215769,-7.117516
0.49,0.0,-0.139723,-0.250739,0.778485,0.741473,-2.583102,4.338521,-0.278588,1.162251,-4.875525
0.5,0.0,-0.132321,-0.276527,0.821658,0.739147,-2.576108,4.299147,-0.188831,0.256997,-3.059046
0.51,0.0,-0.124938,-0.302289,0.864523,0.737653,-2.577549,4.276136,-0.111642,-0.528595,-1.593027
0.52,0.0,-0.117566,-0.328103,0.907225,0.736876,-2.586348,4.266294,-0.045396,-1.21787,-0.417245
0.53,0.0,-0.110198,-0.354038,0.949883,0.736713,-2.601641,4.266967,0.011231,-1.830005,0.516707
0.54,0.0,-0.10283,-0.380155,0.992592,0.737072,-2.622738,4.275939,0.0593,-2.380877,1.247822
0.55,0.0,-0.095455,-0.40651,1.035424,0.737873,-2.649095,4.291343,0.099641,-2.883753,1.807556
