time,action,Xpos,Xth1,Xth2,Xvelocity,Xth1_dot,Xth2_dot,Xddx,Xddth1,Xddth2
0.0,2.882452,-0.041569,-0.109961,0.077184,1.17129,-2.460296,3.033554,120.32887,-235.92842,278.154332
0.01,0.0,-0.029888,-0.134178,0.106315,1.165162,-2.386336,2.80032,-0.516648,6.434264,-21.044661
0.02,0.0,-0.01826,-0.157749,0.133335,1.160884,-2.330832,2.610593,-0.341498,4.694687,-16.975501
0.03,0.0,-0.006665,-0.180849,0.158653,1.158261,-2.291712,2.458866,-0.185832,3.155699,-13.440975
0.04,0.0,0.00491,-0.203631,0.182622,1.157101,-2.267057,2.340006,-0.048699,1.799681,-10.396145
0.05,0.0,0.016481,-0.226232,0.205547,1.157226,-2.255132,2.249367,0.071183,0.60711,-7.790681
0.06,0.0,0.028059,-0.248771,0.227689,1.158469,-2.2544,2.182803,0.175157,-0.441182,-5.574919
0.07,0.0,0.039654,-0.271353,0.249271,1.160678,-2.263507,2.136651,0.264487,-1.36288,-3.70292
0.08,0.0,0.051275,-0.29407,0.27048,1.163712,-2.281266,2.107678,0.340297,-2.173731,-2.133744
0.09,0.0,0.06293,-0.317004,0.291472,1.16744,-2.306641,2.093041,0.403543,-2.887465,-0.831709
0.1,0.0,0.074626,-0.340225,0.31238,1.171742,-2.338719,2.090222,0.455022,-3.515917,0.233877
0.11,0.0,0.086367,-0.363798,0.333309,1.176503,-2.376699,2.096993,0.495388,-4.069233,1.089249
0.12,0.0,0.098157,-0.387777,0.354345,1.181614,-2.419875,2.111364,0.52517,-4.556114,1.756783
0.13,0.0,0.11,-0.412211,0.375555,1.186972,-2.46762,2.131555,0.544795,-4.984045,2.255613
0.14,0.0,0.121897,-0.437142,0.39699,1.192477,-2.519378,2.155962,0.554609,-5.359508,2.602183
0.15,0.0,0.133849,-0.46261,0.418684,1.198032,-2.574653,2.183136,0.554896,-5.688166,2.810736
0.16,0.0,0.145857,-0.488646,0.440657,1.203544,-2.633002,2.21176,0.54589,-5.975009,2.893723
0.17,0.0,0.15792,-0.515279,0.46292,1.20892,-2.694029,2.240633,0.527787,-6.224473,2.862138
0.18,0.0,0.170035,-0.542534,0.485467,1.21407,-2.757381,2.268659,0.500753,-6.44053,2.725772
0.19,0.0,0.1822,-0.570433,0.508287,1.218906,-2.822743,2.294836,0.464933,-6.626749,2.493419
0.2,0.0,0.194412,-0.598995,0.531355,1.22334,-2.88983,2.318243,0.420449,-6.78634,2.173015
0.21,0.0,0.206665,-0.628235,0.55464,1.227287,-2.958393,2.338036,0.367406,-6.922172,1.771743
0.22,0.0,0.218956,-0.658167,0.578101,1.230661,-3.028206,2.35344,0.30589,-7.036791,1.296104
0.23,0.0,0.231276,-0.688802,0.601691,1.233377,-3.099069,2.363741,0.235972,-7.132416,0.751957
0.24,0.0,0.243621,-0.720151,0.625356,1.235353,-3.170801,2.368279,0.157705,-7.210933,0.144557
0.25,0.0,0.255981,-0.752221,0.649036,1.236504,-3.243239,2.366447,0.071126,-7.273888,-0.521433
0.26,0.0,0.268348,-0.785018,0.672662,1.236748,-3.316233,2.357679,-0.023742,-7.322472,-1.24192
0.27,0.0,0.280712,-0.818547,0.696164,1.236002,-3.389646,2.341449,-0.126887,-7.357515,-2.013368
0.28,0.0,0.293064,-0.852811,0.719465,1.234183,-3.463343,2.317262,-0.238305,-7.379468,-2.832781
0.29,0.0,0.305392,-0.887814,0.742482,1.231208,-3.537195,2.284651,-0.357998,-7.388399,-3.697686
0.3,1.953187,0.320885,-0.925823,0.762232,1.864927,-4.052342,1.639747,62.614593,-47.705165,-72.325454
0.31,0.0,0.339471,-0.966588,0.7781,1.852094,-4.100653,1.532616,-1.357438,-4.837505,-11.085995
0.32,0.0,0.357922,-1.007836,0.792859,1.837744,-4.148967,1.417806,-1.514375,-4.819,-11.88706
0.33,0.0,0.376221,-1.049566,0.806428,1.821774,-4.196909,1.294673,-1.681315,-4.762989,-12.749843
0.34,0.0,0.394352,-1.091772,0.818723,1.804086,-4.244103,1.162625,-1.857927,-4.669417,-13.669357
0.35,0.0,0.412297,-1.134444,0.829649,1.784584,-4.290172,1.021115,-2.043896,-4.53785,-14.641427
0.36,0.0,0.430037,-1.17757,0.839112,1.763178,-4.334732,0.869637,-2.238936,-4.367564,-15.66253
0.37,0.0,0.447554,-1.221133,0.847007,1.739776,-4.377392,0.707716,-2.442788,-4.15765,-16.729629
0.38,0.0,0.464826,-1.265111,0.85323,1.714293,-4.41775,0.534905,-2.655239,-3.907125,-17.839994
0.39,0.0,0.481832,-1.309479,0.857668,1.686644,-4.455396,0.350784,-2.876133,-3.615078,-18.991002
0.4,0.0,0.498551,-1.354208,0.860206,1.656743,-4.489911,0.154962,-3.105397,-3.280834,-20.1799
0.41,0.0,0.514959,-1.399265,0.860727,1.624508,-4.520872,-0.052926,-3.343063,-2.904162,-21.403509
0.42,0.0,0.531033,-1.444612,0.859107,1.589853,-4.547854,-0.273207,-3.589299,-2.485538,-22.657858
0.43,0.0,0.546748,-1.490208,0.85522,1.552692,-4.570447,-0.506165,-3.844453,-2.026462,-23.93772
