time,action,Xpos,Xth1,Xth2,Xvelocity,Xth1_dot,Xth2_dot,Xddx,Xddth1,Xddth2
0.0,0.061426,-0.045419,-0.018378,0.038853,0.302615,-0.024174,0.11482,2.674249,-6.229369,8.99655
0.01,0.0,-0.042389,-0.018665,0.040114,0.30334,-0.033043,0.13704,0.070465,-0.865493,2.165588
0.02,0.0,-0.039352,-0.019038,0.041591,0.304028,-0.041521,0.158233,0.067297,-0.831528,2.076703
0.03,0.0,-0.036309,-0.019494,0.043276,0.304688,-0.049707,0.178662,0.064948,-0.806804,2.012516
0.04,0.0,-0.033259,-0.020031,0.045162,0.305329,-0.057687,0.198561,0.063335,-0.790304,1.970247
0.05,0.0,-0.030202,-0.020647,0.047246,0.305958,-0.065539,0.218137,0.062383,-0.781171,1.947533
0.06,0.0,-0.027139,-0.021342,0.049524,0.306579,-0.073334,0.237574,0.062034,-0.778676,1.942376
0.07,0.0,-0.024071,-0.022114,0.051997,0.3072,-0.081134,0.25704,0.062235,-0.782209,1.953095
0.08,0.0,-0.020995,-0.022965,0.054666,0.307826,-0.088997,0.276687,0.062944,-0.791259,1.978276
0.09,0.0,-0.017914,-0.023894,0.057532,0.308461,-0.096977,0.296653,0.064127,-0.8054,2.016744
0.1,0.0,-0.014826,-0.024905,0.0606,0.30911,-0.105122,0.317065,0.065754,-0.824282,2.067524
0.11,0.0,-0.011732,-0.025997,0.063875,0.309777,-0.113478,0.338043,0.067802,-0.84762,2.129819
0.12,0.0,-0.008631,-0.027175,0.067364,0.310467,-0.122089,0.359699,0.070255,-0.875185,2.202981
0.13,0.0,-0.005522,-0.02844,0.071072,0.311184,-0.130995,0.382138,0.073097,-0.906794,2.286492
0.14,0.0,-0.002407,-0.029796,0.075009,0.31193,-0.140238,0.405462,0.076319,-0.942307,2.379947
0.15,0.0,0.000716,-0.031246,0.079185,0.312711,-0.149854,0.42977,0.079914,-0.98162,2.483033
0.16,0.0,0.003848,-0.032795,0.083608,0.31353,-0.159883,0.455155,0.083876,-1.024658,2.595521
0.17,0.0,0.006987,-0.034445,0.088292,0.31439,-0.17036,0.481711,0.088205,-1.07137,2.717246
0.18,0.0,0.010136,-0.036203,0.093247,0.315295,-0.181322,0.50953,0.092901,-1.121728,2.8481
0.19,0.0,0.013293,-0.038074,0.098487,0.316249,-0.192807,0.538703,0.097964,-1.17572,2.988018
0.2,0.0,0.016461,-0.040061,0.104026,0.317256,-0.204849,0.569321,0.103397,-1.233344,3.136967
0.21,0.0,0.019639,-0.042173,0.109878,0.318318,-0.217486,0.601473,0.109205,-1.29461,3.294938
0.22,0.0,0.022827,-0.044413,0.11606,0.319441,-0.230753,0.63525,0.115391,-1.359532,3.461931
0.23,0.0,0.026028,-0.04679,0.122589,0.320628,-0.244688,0.670741,0.12196,-1.428123,3.637952
0.24,0.0,0.02924,-0.049309,0.129481,0.321882,-0.259328,0.708038,0.128917,-1.500394,3.822993
0.25,0.0,0.032465,-0.051979,0.136756,0.323207,-0.274708,0.747231,0.136266,-1.576351,4.017029
0.26,0.0,0.035704,-0.054806,0.144433,0.324608,-0.290867,0.788409,0.144011,-1.655984,4.220002
0.27,0.0,0.038958,-0.057799,0.152531,0.326089,-0.30784,0.83166,0.152153,-1.739272,4.431812
0.28,0.0,0.042226,-0.060966,0.161073,0.327653,-0.325664,0.877074,0.160694,-1.82617,4.6523
0.29,0.0,0.045511,-0.064315,0.17008,0.329304,-0.344375,0.924734,0.169632,-1.916607,4.881237
0.3,0.0,0.048813,-0.067856,0.179575,0.331047,-0.364008,0.974726,0.178964,-2.010483,5.118312
0.31,0.0,0.052132,-0.071598,0.189583,0.332884,-0.384596,1.027127,0.188684,-2.107658,5.363113
0.32,0.0,0.055471,-0.075551,0.200126,0.334821,-0.406172,1.082012,0.198781,-2.207952,5.615116
0.33,0.0,0.058829,-0.079725,0.211231,0.336861,-0.428765,1.139451,0.209242,-2.311137,5.873669
0.34,0.0,0.062208,-0.08413,0.222924,0.339007,-0.452403,1.199505,0.220048,-2.416932,6.13798
