time,action,Xpos,Xth1,Xth2,Xvelocity,Xth1_dot,Xth2_dot,Xddx,Xddth1,Xddth2
0.0,-1.567515,-0.08298,0.017587,0.04154,-0.628228,1.30176,-1.631803,-65.788429,129.092094,-152.444344
0.01,0.0,-0.089236,0.030284,0.026147,-0.623225,1.239634,-1.451935,0.437342,-5.592055,16.463232
0.02,0.0,-0.095448,0.04242,0.012405,-0.61944,1.189431,-1.301212,0.320955,-4.465218,13.727159
0.03,0.0,-0.101628,0.054108,3.8e-05,-0.616768,1.149886,-1.176187,0.214739,-3.458924,11.31937
0.04,0.0,-0.107787,0.065449,-0.011194,-0.615112,1.119858,-1.073749,0.117717,-2.56016,9.205027
0.05,0.0,-0.113934,0.076533,-0.021503,-0.614384,1.098336,-0.991139,0.028873,-1.755983,7.349517
0.06,0.0,-0.120078,0.087441,-0.031075,-0.614508,1.084437,-0.925932,-0.052776,-1.034159,5.72017
0.07,0.0,-0.126227,0.098245,-0.040073,-0.615416,1.077393,-0.876019,-0.128142,-0.383495,4.287111
0.08,0.0,-0.132388,0.10901,-0.04864,-0.617051,1.076543,-0.839571,-0.19804,0.206035,3.023608
0.09,0.0,-0.13857,0.119795,-0.056904,-0.61936,1.081322,-0.815014,-0.263188,0.743274,1.906096
0.1,0.0,-0.144778,0.130653,-0.064976,-0.622299,1.091245,-0.800992,-0.324199,1.235938,0.914043
0.11,0.0,-0.151018,0.141635,-0.072955,-0.62583,1.105902,-0.79634,-0.381591,1.690696,0.029726
0.12,0.0,-0.157296,0.152786,-0.08093,-0.629919,1.124941,-0.80006,-0.435789,2.113261,-0.762021
0.13,0.0,-0.163618,0.164148,-0.088981,-0.634536,1.148067,-0.811291,-0.487134,2.508491,-1.474064
0.14,0.0,-0.169988,0.17576,-0.097179,-0.639653,1.175026,-0.829292,-0.535888,2.880476,-2.117213
0.15,0.0,-0.176413,0.18766,-0.105587,-0.645245,1.205604,-0.853419,-0.582238,3.232621,-2.700439
0.16,0.0,-0.182895,0.199884,-0.114265,-0.651289,1.239616,-0.883111,-0.626305,3.567718,-3.231073
0.17,0.0,-0.18944,0.212464,-0.123266,-0.657763,1.276904,-0.917873,-0.668144,3.888016,-3.714983
0.18,0.0,-0.196052,0.225432,-0.132638,-0.664645,1.317329,-0.957262,-0.707755,4.195271,-4.156724
0.19,0.0,-0.202734,0.23882,-0.142426,-0.671911,1.360768,-1.000872,-0.74508,4.490806,-4.559673
0.2,0.0,-0.209491,0.252657,-0.152669,-0.679538,1.407107,-1.048329,-0.78001,4.77555,-4.926154
0.21,0.0,-0.216326,0.266972,-0.163404,-0.687502,1.456243,-1.099275,-0.812391,5.050085,-5.257546
0.22,0.0,-0.223242,0.281791,-0.174665,-0.695777,1.508075,-1.153363,-0.842023,5.314687,-5.554389
0.23,0.0,-0.230242,0.297142,-0.18648,-0.704333,1.562504,-1.210247,-0.86867,5.569364,-5.816486
0.24,0.0,-0.237329,0.313049,-0.198878,-0.713139,1.619429,-1.269576,-0.892061,5.8139,-6.043003
0.25,0.0,-0.244506,0.329538,-0.211879,-0.722162,1.678747,-1.330988,-0.911897,6.047892,-6.232576
0.26,0.0,-0.251773,0.346632,-0.225503,-0.731364,1.740351,-1.394103,-0.927856,6.2708,-6.383418
0.27,0.0,-0.259134,0.364353,-0.239765,-0.740705,1.804126,-1.458526,-0.939604,6.481985,-6.49343
0.28,0.0,-0.266588,0.382721,-0.254677,-0.750141,1.869951,-1.523835,-0.946797,6.680762,-6.560319
0.29,0.0,-0.274137,0.401758,-0.270244,-0.759625,1.9377,-1.589589,-0.949091,6.866443,-6.581718
0.3,0.0,-0.28178,0.421481,-0.286468,-0.769106,2.007238,-1.65532,-0.946149,7.038381,-6.555302
0.31,0.0,-0.289518,0.441908,-0.303348,-0.77853,2.078424,-1.720539,-0.937649,7.196017,-6.478901
0.32,0.0,-0.29735,0.463055,-0.320876,-0.78784,2.151113,-1.784737,-0.923289,7.338917,-6.350607
0.33,0.0,-0.305275,0.484935,-0.339038,-0.796976,2.225156,-1.847386,-0.902792,7.4668,-6.168862
0.34,0.0,-0.313289,0.507562,-0.357817,-0.805875,2.300403,-1.907946,-0.875915,7.579563,-5.932529
0.35,0.0,-0.321391,0.530947,-0.377188,-0.814472,2.376702,-1.965867,-0.842443,7.677292,-5.640945
0.36,0.0,-0.329577,0.555099,-0.397123,-0.822702,2.453904,-2.020595,-0.802197,7.760263,-5.293938
0.37,0.0,-0.337844,0.580027,-0.417587,-0.830494,2.531864,-2.071577,-0.755032,7.82893,-4.891832
0.38,0.0,-0.346186,0.605738,-0.43854,-0.837779,2.610442,-2.118266,-0.70083,7.883901,-4.435413
0.39,0.0,-0.354597,0.632238,-0.459937,-0.844487,2.689504,-2.160124,-0.639501,7.925912,-3.925884
0.4,0.0,-0.363073,0.65953,-0.481725,-0.850546,2.768925,-2.196628,-0.570977,7.955779,-3.364795
0.41,0.0,-0.371606,0.687617,-0.50385,-0.855883,2.848587,-2.22727,-0.495207,7.974357,-2.753959
0.42,0.0,-0.380188,0.716502,-0.526249,-0.860426,2.928382,-2.251563,-0.412149,7.982488,-2.095366
0.43,0.0,-0.388812,0.746185,-0.548858,-0.864102,3.00821,-2.26904,-0.321772,7.980954,-1.39109
0.44,0.0,-0.397467,0.776666,-0.571606,-0.866838,3.087976,-2.279254,-0.224042,7.970421,-0.643199
0.45,0.0,-0.406145,0.807944,-0.594418,-0.868559,3.167594,-2.281779,-0.118929,7.9514,0.146321
0.46,0.0,-0.414835,0.840017,-0.617215,-0.869192,3.246981,-2.276208,-0.0064,7.924201,0.975638
0.47,0.0,-0.423525,0.872882,-0.639914,-0.868662,3.326055,-2.262152,0.113583,7.888896,1.843134
0.48,2.727277,-0.427762,0.903266,-0.66571,0.019172,2.76322,-2.922905,88.19299,-52.780156,-73.355238
0.49,0.0,-0.427594,0.931384,-0.695013,0.014488,2.860263,-2.936202,-0.411919,9.675743,-0.897379
0.5,0.0,-0.427468,0.960469,-0.724405,0.010951,2.956761,-2.940775,-0.294507,9.624697,-0.011101
0.51,0.0,-0.427371,0.990517,-0.753798,0.008616,3.052781,-2.936342,-0.1715,9.57975,0.903769
0.52,0.0,-0.427292,1.021524,-0.783101,0.007541,3.148378,-2.922613,-0.04263,9.539962,1.848345
0.53,0.0,-0.427216,1.053484,-0.812218,0.007784,3.243597,-2.899283,0.092366,9.504077,2.823961
0.54,0.0,-0.427131,1.086394,-0.841053,0.009409,3.33847,-2.866035,0.233742,9.470487,3.832191
0.55,0.0,-0.427023,1.120252,-0.869505,0.012481,3.43301,-2.822534,0.381726,9.437194,4.874868
0.56,0.0,-0.426877,1.155053,-0.897469,0.017066,3.52721,-2.768425,0.536515,9.401773,5.95409
0.57,0.0,-0.426677,1.190795,-0.924837,0.023234,3.621032,-2.70333,0.698252,9.361328,7.072223
0.58,0.0,-0.426407,1.227473,-0.951497,0.031054,3.71441,-2.626849,0.86702,9.312449,8.231909
0.59,0.0,-0.42605,1.265081,-0.977334,0.040598,3.807242,-2.538551,1.042818,9.251167,9.436068
0.6,0.0,-0.425589,1.303615,-1.002227,0.051934,3.899379,-2.437975,1.225548,9.172899,10.687912
0.61,0.0,-0.425005,1.343066,-1.026051,0.065131,3.990628,-2.324628,1.414997,9.072393,11.990957
0.62,0.0,-0.42428,1.383424,-1.048676,0.080255,4.080735,-2.197978,1.61082,8.94367,13.349034
0.63,0.0,-0.423393,1.424676,-1.069965,0.097367,4.169386,-2.057455,1.81252,8.779968,14.766312
0.64,0.0,-0.422325,1.466806,-1.089777,0.116523,4.256194,-1.902445,2.01944,8.57368,16.247307
0.65,0.0,-0.421056,1.509792,-1.107963,0.13777,4.340691,-1.732286,2.230746,8.316315,17.79689
0.66,0.0,-0.419563,1.55361,-1.124369,0.161149,4.422321,-1.546266,2.445424,7.99846,19.420283
0.67,0.0,-0.417826,1.598227,-1.138833,0.186686,4.500426,-1.34362,2.662279,7.609779,21.123027
0.68,0.0,-0.415822,1.643604,-1.151184,0.214397,4.574244,-1.123526,2.879947,7.139051,22.910923
0.69,0.0,-0.41353,1.689694,-1.161242,0.244283,4.642895,-0.885103,3.096915,6.574266,24.789925
0.7,0.0,-0.410929,1.736441,-1.168821,0.276328,4.705374,-0.627409,3.311564,5.902808,26.76598
0.71,0.0,-0.407997,1.783778,-1.173723,0.310501,4.760552,-0.349446,3.522226,5.11175,28.844786
0.72,0.0,-0.404712,1.831624,-1.175739,0.346753,4.807167,-0.050158,3.727273,4.188292,31.031471
0.73,0.0,-0.401055,1.879888,-1.174651,0.385022,4.843834,0.271553,3.925231,3.120394,33.330156
0.74,0.0,-0.397005,1.928462,-1.17023,0.42523,4.869055,0.616823,4.114932,1.897614,35.743396
0.75,0.0,-0.392544,1.977225,-1.162233,0.467291,4.881239,0.986801,4.2957,0.51221,38.271466
0.76,0.0,-0.387654,2.026038,-1.150408,0.511115,4.878737,1.382624,4.467574,-1.039463,40.911447
0.77,0.0,-0.382316,2.074746,-1.13449,0.556616,4.859891,1.80538,4.631568,-2.755264,43.656022
0.78,0.0,-0.376516,2.123176,-1.114207,0.603727,4.823103,2.256053,4.789947,-4.625226,46.491838
0.79,0.0,-0.370236,2.171143,-1.089274,0.652408,4.766922,2.735457,4.946521,-6.62916,49.397113
0.8,0.0,-0.363462,2.218446,-1.0594,0.702669,4.690162,3.244128,5.106917,-8.733801,52.337961
0.81,0.0,-0.356178,2.264875,-1.024293,0.754584,4.592049,3.782182,5.278814,-10.889326,55.262492
0.82,0.0,-0.348365,2.310215,-0.98366,0.808315,4.472409,4.349087,5.472092,-13.02486,58.091134
0.83,0.0,-0.340004,2.354253,-0.93722,0.864136,4.331908,4.943313,5.698833,-15.042343,60.700784
0.84,0.0,-0.331074,2.39679,-0.884713,0.922449,4.172363,5.561782,5.973058,-16.807787,62.899361
0.85,0.0,-0.321545,2.437648,-0.825921,0.983805,3.99716,6.198989,6.309967,-18.138873,64.386628
0.86,0.0,-0.311385,2.476699,-0.760701,1.048905,3.81182,6.845661,6.724265,-18.788527,64.69822
0.87,0.0,-0.300552,2.513878,-0.689025,1.118584,3.624735,7.486767,7.226785,-18.42717,63.136558
0.88,0.0,-0.288995,2.549227,-0.61106,1.193739,3.448054,8.098868,7.818295,-16.634427,58.712495
0.89,0.0,-0.276656,2.582929,-0.527259,1.275186,3.298496,8.647184,8.479464,-12.927266,50.165551
0.9,0.0,-0.263469,2.615359,-0.438488,1.363393,3.197511,9.083784,9.157946,-6.872149,36.194156
0.91,0.0,-0.249366,2.647124,-0.346152,1.458098,3.169694,9.349781,9.759175,1.674379,16.041477
0.92,0.0,-0.23429,2.679076,-0.252264,1.557903,3.238253,9.385092,10.155147,12.241565,-9.627832
0.93,0.0,-0.2182,2.712261,-0.15937,1.660117,3.417718,9.146262,10.223327,23.572251,-38.142583
0.94,0.0,-0.201092,2.747799,-0.070288,1.761075,3.707044,8.624917,9.901193,33.910881,-65.396416
0.95,0.0,-0.182996,2.78671,0.01229,1.85692,4.087987,7.853965,9.211504,41.703985,-87.579926
0.96,-1.477625,-0.166912,2.824259,0.092832,1.357021,3.436753,8.19696,-50.857153,-60.901159,17.954829
0.97,0.0,-0.152953,2.861201,0.168874,1.432888,3.954456,6.998345,7.045818,52.290541,-123.130634
0.98,0.0,-0.138291,2.903347,0.232659,1.497642,4.472199,5.756846,5.895687,50.837617,-124.27894
0.99,0.0,-0.12304,2.950557,0.284056,1.550572,4.963878,4.527963,4.681446,47.229801,-120.961337
1.0,0.0,-0.107321,3.002477,0.323383,1.590994,5.4117,3.347875,3.391025,42.164682,-114.721175
1.01,0.0,-0.091264,3.058604,0.351259,1.618052,5.803521,2.241201,2.006891,36.090088,-106.369663
1.02,0.0,-0.075008,3.118332,0.368516,1.630775,6.13081,1.227032,0.525743,29.300504,-96.256922
1.03,0.0,-0.0587,3.180984,0.376165,1.628276,6.387611,0.322088,-1.031255,22.029788,-84.550258
1.04,0.0,-0.042495,3.245836,0.375373,1.610016,6.57027,-0.45857,-2.616169,14.513016,-71.443499
