time,action,Xpos,Xth1,Xth2,Xvelocity,Xth1_dot,Xth2_dot,Xddx,Xddth1,Xddth2
0.0,-1.00463,-0.051083,0.025538,0.022029,-0.540332,0.865788,-0.978289,-42.238367,83.347029,-98.878257
0.01,0.0,-0.056473,0.034022,0.012781,-0.537959,0.832226,-0.874632,0.196729,-2.968714,9.427552
0.02,0.0,-0.061844,0.042207,0.004477,-0.53637,0.806094,-0.788864,0.121887,-2.268487,7.756037
0.03,0.0,-0.067203,0.050166,-0.003049,-0.535497,0.786578,-0.718748,0.053455,-1.6441,6.29299
0.04,0.0,-0.072556,0.057959,-0.009943,-0.535281,0.772972,-0.662343,-0.009437,-1.085204,5.01061
0.05,0.0,-0.077911,0.065643,-0.016336,-0.535669,0.764668,-0.617966,-0.067576,-0.582516,3.883998
0.06,0.0,-0.083272,0.073268,-0.022338,-0.536617,0.761145,-0.584173,-0.121662,-0.127804,2.891123
0.07,0.0,-0.088645,0.08088,-0.02805,-0.538089,0.761962,-0.559725,-0.172309,0.286162,2.012656
0.08,0.0,-0.094035,0.08852,-0.03356,-0.540053,0.766742,-0.543563,-0.220055,0.665703,1.231746
0.09,0.0,-0.099447,0.096227,-0.038946,-0.542481,0.775169,-0.534786,-0.265364,1.016314,0.533776
0.1,0.0,-0.104886,0.104035,-0.044278,-0.545352,0.786979,-0.532629,-0.308631,1.342758,-0.093888
0.11,0.0,-0.110356,0.111977,-0.049618,-0.548647,0.80195,-0.536445,-0.350195,1.649147,-0.662119
0.12,0.0,-0.115861,0.120084,-0.055025,-0.552351,0.8199,-0.545687,-0.390338,1.939023,-1.180241
0.13,0.0,-0.121404,0.128384,-0.060549,-0.55645,0.840679,-0.559894,-0.429293,2.215421,-1.656214
0.14,0.0,-0.126991,0.136906,-0.066238,-0.560933,0.864167,-0.57868,-0.467248,2.480931,-2.096791
0.15,0.0,-0.132624,0.145677,-0.072136,-0.565791,0.890265,-0.60172,-0.504348,2.737747,-2.507658
0.16,0.0,-0.138308,0.15472,-0.078286,-0.571017,0.918895,-0.628741,-0.5407,2.98771,-2.89355
0.17,0.0,-0.144046,0.164063,-0.084724,-0.576603,0.949998,-0.659513,-0.576374,3.232343,-3.258347
0.18,0.0,-0.149841,0.173728,-0.091488,-0.582542,0.983526,-0.693842,-0.611404,3.472883,-3.60516
0.19,0.0,-0.155698,0.183741,-0.098612,-0.588829,1.019443,-0.731559,-0.64579,3.710303,-3.936389
0.2,0.0,-0.161619,0.194125,-0.10613,-0.595456,1.057722,-0.772519,-0.679498,3.945331,-4.253788
0.21,0.0,-0.167608,0.204903,-0.114073,-0.602416,1.098342,-0.81659,-0.712462,4.178471,-4.558499
0.22,0.0,-0.173668,0.2161,-0.122471,-0.609702,1.141285,-0.863647,-0.744582,4.410011,-4.851094
