time,action,Xpos,Xth1,Xth2,Xvelocity,Xth1_dot,Xth2_dot,Xddx,Xddth1,Xddth2
0.0,0.639626,-0.049374,-0.031814,-0.038427,0.35206,-0.491645,0.725439,26.953557,-52.886211,61.304096
0.01,0.0,-0.045858,-0.036611,-0.031596,0.351211,-0.468717,0.643274,-0.058261,2.021612,-7.527422
0.02,0.0,-0.042348,-0.041206,-0.025518,0.350875,-0.450976,0.574233,-0.009763,1.534539,-6.303292
0.03,0.0,-0.038839,-0.045646,-0.020073,0.350999,-0.437821,0.516638,0.034097,1.10339,-5.235102
0.04,0.0,-0.035327,-0.049976,-0.015152,0.351542,-0.428732,0.469039,0.074015,0.720293,-4.301564
0.05,0.0,-0.031807,-0.054233,-0.010663,0.352467,-0.423264,0.430183,0.110607,0.378283,-3.483874
0.06,0.0,-0.028277,-0.058452,-0.006523,0.353744,-0.421038,0.398998,0.144411,0.07124,-2.765523
0.07,0.0,-0.024731,-0.062663,-0.002661,0.355347,-0.42173,0.374562,0.175898,-0.206194,-2.132086
0.08,0.0,-0.021169,-0.066895,0.000988,0.357255,-0.42507,0.356091,0.205479,-0.458695,-1.571001
0.09,0.0,-0.017585,-0.071173,0.004479,0.35945,-0.430827,0.342916,0.233511,-0.690336,-1.071349
0.1,0.0,-0.013979,-0.075519,0.007862,0.36192,-0.438812,0.334473,0.260304,-0.90466,-0.623657
0.11,0.0,-0.010346,-0.079956,0.011182,0.364653,-0.448867,0.330282,0.286127,-1.104753,-0.219707
0.12,0.0,-0.006685,-0.084503,0.014481,0.36764,-0.460864,0.329943,0.311214,-1.293296,0.147618
0.13,-1.3711,-0.005873,-0.083384,0.010616,-0.204341,0.675233,-1.077945,-56.955733,110.937051,-133.653389
0.14,0.0,-0.007875,-0.076965,0.000556,-0.196306,0.610176,-0.938006,0.7642,-6.074565,12.878081
0.15,0.0,-0.009801,-0.071153,-0.008214,-0.189026,0.553342,-0.8193,0.692933,-5.306069,10.900496
0.16,0.0,-0.011658,-0.065874,-0.015892,-0.182419,0.503701,-0.719041,0.629456,-4.634369,9.184068
0.17,0.0,-0.013452,-0.061058,-0.022648,-0.176411,0.460344,-0.634784,0.572988,-4.047661,7.696016
0.18,0.0,-0.015188,-0.056649,-0.028634,-0.170936,0.422477,-0.564396,0.522766,-3.535127,6.406447
0.19,0.0,-0.016872,-0.052593,-0.033976,-0.165935,0.389407,-0.506028,0.478074,-3.087043,5.288598
0.2,0.0,-0.018508,-0.048846,-0.038789,-0.161357,0.360533,-0.458083,0.438253,-2.69478,4.318802
0.21,0.0,-0.0201,-0.04537,-0.043168,-0.157155,0.335336,-0.419187,0.40271,-2.350749,3.476297
0.22,0.0,-0.021652,-0.042129,-0.047199,-0.153289,0.313366,-0.388159,0.370915,-2.048317,2.742977
0.23,0.0,-0.023167,-0.039093,-0.050954,-0.149725,0.294239,-0.363986,0.342398,-1.781707,2.10311
0.24,0.0,-0.024648,-0.036236,-0.054498,-0.146431,0.27762,-0.345804,0.316746,-1.5459,1.543062
0.25,0.0,-0.026097,-0.033533,-0.057888,-0.143381,0.263224,-0.332876,0.293594,-1.336546,1.051036
0.26,-1.901709,-0.031527,-0.022854,-0.071255,-0.941665,1.859639,-2.305105,-79.50905,155.838736,-186.684779
0.27,0.0,-0.040897,-0.004684,-0.09327,-0.932611,1.777194,-2.104521,0.827414,-7.437266,18.090726
0.28,0.0,-0.050185,0.012741,-0.113471,-0.925074,1.710252,-1.94153,0.681417,-5.973273,14.568348
0.29,0.0,-0.059404,0.029567,-0.13221,-0.91894,1.657144,-1.811554,0.546893,-4.66868,11.482562
0.3,0.0,-0.068568,0.045925,-0.149798,-0.914096,1.616357,-1.710455,0.423347,-3.506645,8.786733
0.31,0.0,-0.077689,0.061931,-0.166503,-0.910435,1.586553,-1.634569,0.309991,-2.470158,6.434265
0.32,0.0,-0.08678,0.077689,-0.182563,-0.907862,1.566556,-1.580682,0.205934,-1.543188,4.381546
0.33,0.0,-0.09585,0.093291,-0.198181,-0.906286,1.555345,-1.545995,0.110289,-0.711227,2.589326
0.34,0.0,-0.104909,0.108822,-0.213538,-0.905629,1.552034,-1.52808,0.022231,0.03851,1.023173
0.35,0.0,-0.113965,0.124356,-0.228791,-0.905817,1.555858,-1.524826,-0.05897,0.717088,-0.346572
0.36,0.0,-0.123028,0.139961,-0.244077,-0.906786,1.566154,-1.534398,-0.133937,1.333956,-1.545101
0.37,0.0,-0.132104,0.155698,-0.259517,-0.908476,1.582345,-1.555192,-0.203186,1.897096,-2.593565
0.38,0.0,-0.1412,0.171625,-0.275214,-0.910831,1.603929,-1.585799,-0.267125,2.413193,-3.50954
0.39,2.867372,-0.144407,0.176639,-0.278912,0.267462,-0.582794,0.797492,117.355415,-213.907781,225.829139
0.4,0.0,-0.141795,0.171419,-0.272405,0.254986,-0.462867,0.508571,-1.205018,11.479414,-27.536344
0.41,0.0,-0.139304,0.167348,-0.268654,0.243338,-0.352841,0.245758,-1.125441,10.539649,-25.06415
0.42,0.0,-0.136926,0.164333,-0.267412,0.232451,-0.251704,0.006276,-1.05296,9.701558,-22.870121
0.43,0.0,-0.134653,0.162288,-0.26846,0.222252,-0.158451,-0.212622,-0.987828,8.962615,-20.94562
0.44,0.0,-0.132479,0.161141,-0.271605,0.212668,-0.072113,-0.413554,-0.929954,8.317447,-19.27473
0.45,0.0,-0.130398,0.160826,-0.276679,0.203628,0.008211,-0.59896,-0.879018,7.759049,-17.83744
0.46,0.0,-0.128405,0.161288,-0.28354,0.195065,0.083352,-0.771067,-0.834569,7.279621,-16.611844
0.47,0.0,-0.126495,0.162478,-0.292063,0.186915,0.154059,-0.93188,-0.79608,6.871131,-15.5756
0.48,0.0,-0.124665,0.164356,-0.302146,0.179124,0.221002,-1.083183,-0.762996,6.525666,-14.706846
0.49,0.0,-0.122912,0.166888,-0.3137,0.171638,0.284772,-1.226546,-0.734762,6.235652,-13.984744
0.5,0.0,-0.121232,0.170043,-0.326655,0.164413,0.345889,-1.363338,-0.710838,5.993972,-13.389779
0.51,0.0,-0.119623,0.173798,-0.340949,0.157408,0.404803,-1.494738,-0.690711,5.794021,-12.903889
0.52,-2.974596,-0.124214,0.189525,-0.36872,-1.072798,2.715185,-3.988938,-122.087477,222.837865,-226.575481
0.53,0.0,-0.134917,0.216424,-0.40773,-1.068074,2.667502,-3.820291,0.389481,-3.877786,14.783218
0.54,0.0,-0.14558,0.242931,-0.445256,-1.064919,2.636668,-3.690646,0.24508,-2.325257,11.245766
0.55,0.0,-0.156219,0.269205,-0.48165,-1.063093,2.620188,-3.593151,0.12325,-1.001706,8.33935
0.56,0.0,-0.166846,0.295376,-0.517206,-1.062384,2.61596,-3.521988,0.021307,0.129708,5.967156
0.57,0.0,-0.17747,0.321559,-0.552161,-1.062606,2.622222,-3.472238,-0.063129,1.100698,4.046237
0.58,0.0,-0.188101,0.34785,-0.586708,-1.063594,2.63751,-3.439744,-0.132092,1.938098,2.506804
0.59,0.0,-0.198744,0.374335,-0.621002,-1.065201,2.660601,-3.420989,-0.187284,2.664447,1.290678
0.6,0.0,-0.209406,0.401085,-0.655164,-1.067297,2.690482,-3.412989,-0.23011,3.29863,0.349558
0.61,0.0,-0.220091,0.428164,-0.689289,-1.069765,2.726312,-3.413198,-0.261709,3.856487,-0.356609
0.62,0.0,-0.230802,0.455629,-0.723448,-1.072497,2.767397,-3.419438,-0.282994,4.351341,-0.861049
0.63,0.0,-0.241542,0.483528,-0.757691,-1.075393,2.813163,-3.429833,-0.294681,4.794435,-1.191341
0.64,0.0,-0.252311,0.511906,-0.792053,-1.07836,2.863143,-3.442758,-0.297315,5.195284,-1.37039
0.65,-0.769064,-0.264552,0.542754,-0.8271,-1.369003,3.301976,-3.552152,-28.7807,42.538635,-6.541055
0.66,0.0,-0.278241,0.575986,-0.862451,-1.368846,3.345381,-3.518582,0.019585,4.600248,3.216056
0.67,0.0,-0.291928,0.609678,-0.897479,-1.368571,3.393807,-3.487235,0.03735,5.077489,3.080229
0.68,0.0,-0.305612,0.643878,-0.932198,-1.36806,3.446787,-3.45646,0.066768,5.512334,3.098599
0.69,0.0,-0.319289,0.678628,-0.966606,-1.367197,3.503935,-3.42481,0.107551,5.91198,3.252604
0.7,0.0,-0.332954,0.713969,-1.000687,-1.365871,3.564928,-3.391007,0.159543,6.282159,3.527141
0.71,0.0,-0.346604,0.749938,-1.034415,-1.363969,3.629494,-3.353907,0.222693,6.627341,3.909939
0.72,0.0,-0.360231,0.78657,-1.067751,-1.36138,3.697402,-3.312481,0.297031,6.950894,4.391045
0.73,0.0,-0.373829,0.823897,-1.100647,-1.357991,3.768448,-3.265787,0.382646,7.255201,4.962414
0.74,0.0,-0.387388,0.861949,-1.133046,-1.353689,3.842447,-3.212956,0.47966,7.541744,5.617568
0.75,0.0,-0.400899,0.900755,-1.164883,-1.34836,3.919226,-3.153176,0.588206,7.811168,6.351331
0.76,0.0,-0.414352,0.940342,-1.196084,-1.341887,3.998614,-3.085683,0.708405,8.063319,7.159607
0.77,0.0,-0.427733,0.980736,-1.226568,-1.334153,4.080432,-3.009748,0.840337,8.297267,8.039214
0.78,-0.053056,-0.441119,1.022026,-1.256142,-1.342714,4.177795,-2.902937,-0.766748,9.762174,11.324236
0.79,0.0,-0.454493,1.06423,-1.284698,-1.331921,4.263323,-2.806566,1.158137,8.645227,10.150365
0.8,0.0,-0.467752,1.107299,-1.312239,-1.319513,4.350611,-2.699709,1.325203,8.807635,11.232046
0.81,0.0,-0.480878,1.151247,-1.338655,-1.30538,4.439374,-2.581706,1.503306,8.939232,12.379749
0.82,0.0,-0.493853,1.19609,-1.363833,-1.289412,4.529278,-2.451895,1.691874,9.034928,13.593586
0.83,0.0,-0.506659,1.241835,-1.387652,-1.27151,4.619934,-2.309612,1.890117,9.088644,14.874349
0.84,0.0,-0.519277,1.288489,-1.409982,-1.251581,4.710888,-2.154181,2.097003,9.093229,16.223573
0.85,0.0,-0.531684,1.336052,-1.430689,-1.229545,4.801608,-1.984905,2.311231,9.040353,17.643608
0.86,0.0,-0.54386,1.384519,-1.449631,-1.205337,4.891473,-1.801063,2.531209,8.920399,19.137698
0.87,0.0,-0.555783,1.433877,-1.466659,-1.178908,4.979758,-1.601892,2.755042,8.722345,20.710058
0.88,0.0,-0.567431,1.484106,-1.481615,-1.150231,5.06562,-1.386584,2.98052,8.43366,22.365924
0.89,0.0,-0.57878,1.535178,-1.494334,-1.1193,5.148083,-1.154275,3.205124,8.040213,24.111575
0.9,0.0,-0.58981,1.587053,-1.504641,-1.08614,5.226024,-0.904031,3.426044,7.526237,25.954285
0.91,0.957948,-0.598991,1.639886,-1.516087,-0.749793,5.347064,-1.385631,33.727036,14.00086,-48.249632
0.92,0.0,-0.606307,1.693783,-1.528498,-0.71311,5.431313,-1.093302,3.78035,8.111189,30.257483
0.93,0.0,-0.613245,1.748489,-1.537883,-0.674228,5.508684,-0.780014,3.993491,7.330634,32.424502
0.94,0.0,-0.619785,1.803927,-1.544024,-0.633297,5.577236,-0.444314,4.189318,6.342869,34.741728
0.95,0.0,-0.625905,1.859997,-1.546689,-0.590514,5.63476,-0.084651,4.363187,5.12084,37.218425
0.96,0.0,-0.63159,1.916577,-1.545632,-0.546121,5.678778,0.300611,4.510608,3.637297,39.862883
0.97,0.0,-0.636823,1.973519,-1.540586,-0.500404,5.706542,0.713185,4.627568,1.866431,42.681481
0.98,0.0,-0.641594,2.030644,-1.531271,-0.453682,5.715065,1.154832,4.710947,-0.213878,45.677726
0.99,0.0,-0.645895,2.087745,-1.517387,-0.406303,5.701166,1.627332,4.759016,-2.619204,48.851417
1.0,0.0,-0.649719,2.144582,-1.498616,-0.35862,5.661557,2.132442,4.772002,-5.355209,52.198168
1.01,0.0,-0.653067,2.20088,-1.474623,-0.310972,5.592958,2.671852,4.752657,-8.414048,55.709511
1.02,0.0,-0.65594,2.256334,-1.445059,-0.263657,5.492246,3.247155,4.706786,-11.770939,59.373785
1.03,0.0,-0.658342,2.310608,-1.409556,-0.216896,5.356648,3.859814,4.643628,-15.381437,63.177726
1.04,-2.535063,-0.664825,2.356931,-1.353704,-1.082266,3.870948,7.311059,-87.253216,-159.552995,345.825935
1.05,0.0,-0.67543,2.394235,-1.27769,-1.038556,3.586383,7.897556,4.483742,-29.46072,60.364945
1.06,0.0,-0.685587,2.428595,-1.195639,-0.992282,3.282752,8.518356,4.788633,-31.19749,63.773406
1.07,0.0,-0.695264,2.459839,-1.107212,-0.942392,2.963969,9.172337,5.211825,-32.460742,66.952558
1.08,0.0,-0.704419,2.487843,-1.012094,-0.887556,2.635872,9.855323,5.783071,-33.01261,69.479833
1.09,0.0,-0.712993,2.512554,-0.910041,-0.82613,2.307331,10.557186,6.535885,-32.473327,70.554397
1.1,0.0,-0.720913,2.534033,-0.800955,-0.756133,1.992055,11.256915,7.50178,-30.241435,68.756859
1.11,0.0,-0.72808,2.552509,-0.685037,-0.675345,1.711194,11.915091,8.69333,-25.424747,61.794318
1.12,0.0,-0.734376,2.568475,-0.563011,-0.581656,1.496154,12.464773,10.067452,-16.899246,46.516422
1.13,0.0,-0.739666,2.582792,-0.436432,-0.473894,1.389161,12.806605,11.46996,-3.747498,19.889269
1.14,0.0,-0.743811,2.596775,-0.307972,-0.353144,1.436547,12.821704,12.605187,13.725444,-18.392023
1.15,0.0,-0.7467,2.612152,-0.181418,-0.223847,1.670821,12.415138,13.128326,32.98231,-62.935417
1.16,0.0,-0.748283,2.630812,-0.061138,-0.093199,2.089388,11.573148,12.875218,49.873438,-103.678323
1.17,1.816282,-0.745204,2.660463,0.041205,0.708761,3.845214,8.905699,80.243024,176.855342,-263.558731
1.18,0.0,-0.737524,2.7018,0.124156,0.825572,4.430512,7.658818,11.150054,60.655632,-131.591124
1.19,0.0,-0.72873,2.749169,0.194018,0.931248,5.04502,6.301879,9.96963,61.658945,-138.582824
1.2,0.0,-0.71894,2.802678,0.250073,1.024594,5.653412,4.90776,8.683863,59.610143,-139.45215
1.21,0.0,-0.708283,2.862128,0.292222,1.104443,6.229445,3.527672,7.260892,55.304505,-136.029199
1.22,0.0,-0.696902,2.927092,0.3208,1.169109,6.753248,2.199195,5.636334,49.226774,-129.221606
1.23,0.0,-0.684959,2.996964,0.336487,1.21627,7.208524,0.954785,3.753517,41.633393,-119.211798
1.24,0.0,-0.672644,3.070986,0.340286,1.243212,7.580993,-0.172859,1.595378,32.697533,-105.843863
1.25,0.0,-0.660171,3.148266,0.333534,1.247352,7.858288,-1.149511,-0.792103,22.652561,-89.039831
1.26,0.0,-0.647779,3.227803,0.317911,1.226933,8.031164,-1.942149,-3.289931,11.902283,-69.170861
1.27,0.0,-0.635716,3.308526,0.295394,1.181711,8.095472,-2.524751,-5.718578,1.059957,-47.279454
