time,action,Xpos,Xth1,Xth2,Xvelocity,Xth1_dot,Xth2_dot,Xddx,Xddth1,Xddth2
0.0,1.979905,0.065191,-0.060592,-0.024719,0.927685,-1.646456,2.116741,83.112241,-164.055344,195.055503
0.01,0.0,0.074443,-0.076721,-0.00459,0.92307,-1.582024,1.915298,-0.385902,5.704945,-18.347521
0.02,0.0,0.083657,-0.092279,0.013701,0.919917,-1.531797,1.748284,-0.246396,4.359678,-15.107702
0.03,0.0,0.092846,-0.1074,0.030477,0.918095,-1.494312,1.611745,-0.119674,3.15532,-12.24879
0.04,0.0,0.102023,-0.122204,0.046025,0.91748,-1.468224,1.502042,-0.004721,2.078549,-9.735895
0.05,0.0,0.111199,-0.136798,0.060597,0.917961,-1.452327,1.4159,0.099587,1.115235,-7.531855
0.06,0.0,0.120385,-0.15128,0.074412,0.919437,-1.445556,1.350413,0.194351,0.25162,-5.600394
0.07,0.0,0.129591,-0.165737,0.087665,0.921818,-1.446978,1.303026,0.280587,-0.525043,-3.907844
0.08,0.0,0.138824,-0.180245,0.100525,0.925022,-1.455782,1.271501,0.359187,-1.226185,-2.423966
0.09,0.0,0.148094,-0.194874,0.113142,0.928977,-1.471265,1.253889,0.430903,-1.861832,-1.122222
0.1,0.0,0.157406,-0.20969,0.125644,0.933617,-1.492814,1.248485,0.496353,-2.440626,0.02027
0.11,0.0,0.166768,-0.224749,0.138147,0.938883,-1.519899,1.253794,0.55602,-2.969907,1.022945
0.12,0.0,0.176186,-0.240105,0.150751,0.944719,-1.552057,1.268504,0.610264,-3.455827,1.90208
0.13,0.0,0.185664,-0.255806,0.163544,0.951071,-1.58888,1.291446,0.659333,-3.903482,2.671122
0.14,0.0,0.195209,-0.271897,0.176604,0.957888,-1.630006,1.321578,0.703376,-4.317031,3.341012
0.15,0.0,0.204823,-0.288419,0.189997,0.965121,-1.675112,1.357952,0.742452,-4.699822,3.920499
0.16,0.0,0.214512,-0.305411,0.203781,0.97272,-1.723905,1.3997,0.776546,-5.054508,4.416444
0.17,0.0,0.224279,-0.322909,0.218006,0.980635,-1.776113,1.446014,0.805578,-5.383156,4.834101
0.18,0.0,0.234126,-0.340944,0.232714,0.988814,-1.831485,1.496131,0.829416,-5.687351,5.177384
0.19,0.0,0.244056,-0.359548,0.247939,0.997205,-1.889782,1.549322,0.847887,-5.968292,5.449114
0.2,0.0,0.254071,-0.378749,0.263708,1.005754,-1.950776,1.604883,0.86079,-6.226883,5.651258
0.21,0.0,0.264171,-0.398572,0.280042,1.014402,-2.014248,1.662124,0.867905,-6.463816,5.785146
0.22,0.0,0.274359,-0.419041,0.296954,1.023092,-2.079984,1.720367,0.869005,-6.67965,5.851673
0.23,0.0,0.284633,-0.440178,0.31445,1.031762,-2.147775,1.778943,0.863862,-6.874879,5.851485
0.24,0.0,0.294994,-0.462003,0.332532,1.040348,-2.217417,1.837186,0.85226,-7.049989,5.78514
