time,action,Xpos,Xth1,Xth2,Xvelocity,Xth1_dot,Xth2_dot,Xddx,Xddth1,Xddth2
0.0,-0.625761,0.087824,0.062949,0.052164,-0.194885,0.572806,-0.613567,-26.519237,52.588193,-61.006971
0.01,0.0,0.08587,0.068606,0.046399,-0.195966,0.559493,-0.54165,-0.134632,-1.0783,6.578715
0.02,0.0,0.083903,0.074155,0.041292,-0.197561,0.551035,-0.481418,-0.183871,-0.620215,5.487449
0.03,0.0,0.081917,0.079641,0.036736,-0.199628,0.546913,-0.431403,-0.229191,-0.210097,4.532372
0.04,0.0,0.079909,0.085106,0.032635,-0.202132,0.546682,-0.390341,-0.271221,0.159069,3.69464
0.05,0.0,0.077873,0.090587,0.028903,-0.205043,0.549966,-0.357142,-0.310513,0.493469,2.957657
0.06,0.0,0.075807,0.096116,0.025469,-0.208334,0.556443,-0.330872,-0.347544,0.798524,2.306891
0.07,0.0,0.073705,0.101725,0.022265,-0.211987,0.565845,-0.310735,-0.382729,1.078973,1.729661
0.08,0.0,0.071566,0.107442,0.019236,-0.215983,0.577947,-0.29605,-0.416423,1.338943,1.214937
0.09,0.0,0.069385,0.113293,0.016328,-0.22031,0.592561,-0.286241,-0.448932,1.582026,0.753146
0.1,0.0,0.067159,0.119301,0.013496,-0.224958,0.609535,-0.280823,-0.480517,1.811339,0.335994
0.11,0.0,0.064884,0.125491,0.010698,-0.229918,0.628746,-0.279383,-0.511396,2.029586,-0.043694
0.12,0.0,0.062559,0.131883,0.007897,-0.235184,0.650094,-0.281581,-0.541754,2.239108,-0.392112
0.13,0.0,0.06018,0.138499,0.005056,-0.240751,0.673502,-0.287129,-0.571742,2.441929,-0.714598
0.14,0.0,0.057743,0.14536,0.002144,-0.246618,0.698912,-0.295793,-0.60148,2.63979,-1.015737
0.15,0.0,0.055246,0.152484,-0.00087,-0.25278,0.726283,-0.307378,-0.631063,2.834189,-1.299454
0.16,0.0,0.052687,0.159892,-0.004013,-0.259238,0.755586,-0.321728,-0.660557,3.026401,-1.569088
0.17,0.0,0.050061,0.167602,-0.007313,-0.265991,0.786805,-0.338717,-0.690005,3.217504,-1.827457
0.18,0.0,0.047366,0.175634,-0.010796,-0.273038,0.819934,-0.358243,-0.719425,3.408399,-2.07691
