time,action,Xpos,Xth1,Xth2,Xvelocity,Xth1_dot,Xth2_dot,Xddx,Xddth1,Xddth2
0.0,-2.220329,0.026729,-0.053683,0.036467,-1.028928,1.969182,-2.10899,-92.666454,180.330338,-213.534877
0.01,0.0,0.016494,-0.034521,0.01669,-1.018269,1.866066,-1.853229,0.985309,-9.468988,23.549176
0.02,0.0,0.006358,-0.016307,-0.000727,-1.00919,1.779235,-1.636457,0.831337,-7.917052,19.859281
0.03,0.0,-0.003695,0.001113,-0.016155,-1.001606,1.707171,-1.454536,0.686736,-6.514952,16.577486
0.04,0.0,-0.013679,0.017881,-0.029921,-0.995419,1.648417,-1.303499,0.552011,-5.253805,13.678669
0.05,0.0,-0.023607,0.034121,-0.042315,-0.99053,1.601623,-1.179682,0.427017,-4.121356,11.129102
0.06,0.0,-0.033493,0.049949,-0.053594,-0.986844,1.565568,-1.079775,0.311246,-3.10411,8.892033
0.07,0.0,-0.043348,0.065465,-0.063981,-0.984273,1.539169,-1.000834,0.204009,-2.188609,6.931028
0.08,0.0,-0.053182,0.080761,-0.073672,-0.982736,1.521471,-0.940273,0.104562,-1.362151,5.211827
0.09,0.0,-0.063006,0.095921,-0.08284,-0.982156,1.511643,-0.895831,0.012173,-0.613151,3.703267
0.1,0.0,-0.072828,0.111018,-0.091636,-0.982469,1.508964,-0.865543,-0.073831,0.068718,2.377633
0.11,0.0,-0.082658,0.126122,-0.100192,-0.983612,1.512806,-0.847703,-0.154042,0.692506,1.210671
0.12,0.0,-0.092503,0.141294,-0.108626,-0.985531,1.522631,-0.840831,-0.228964,1.266042,0.181436
0.13,0.0,-0.102371,0.156593,-0.117041,-0.988174,1.537969,-0.843641,-0.299003,1.79602,-0.727961
0.14,0.0,-0.112269,0.17207,-0.125527,-0.991495,1.558415,-0.855013,-0.364475,2.288104,-1.532627
0.15,0.0,-0.122203,0.187777,-0.134166,-0.995448,1.583612,-0.873964,-0.425603,2.747027,-2.245171
0.16,0.0,-0.13218,0.203757,-0.143029,-0.999992,1.61325,-0.899625,-0.482527,3.176691,-2.875976
0.17,0.0,-0.142205,0.220056,-0.152179,-1.005084,1.647053,-0.931224,-0.53531,3.580263,-3.433444
0.18,2.82984,-0.146504,0.225714,-0.148985,0.143208,-0.49654,1.522164,114.327179,-209.455509,232.705359
0.19,0.0,-0.145151,0.221435,-0.135263,0.127466,-0.361418,1.227932,-1.535107,12.92094,-27.746762
0.2,0.0,-0.143952,0.218448,-0.124319,0.112484,-0.237661,0.965923,-1.462094,11.847516,-24.702659
0.21,0.0,-0.142899,0.216648,-0.115849,0.098198,-0.124003,0.73258,-1.396114,10.90109,-22.013033
0.22,0.0,-0.141986,0.215939,-0.109583,0.084534,-0.01919,0.524423,-1.337799,10.07792,-19.662969
0.23,0.0,-0.141206,0.216239,-0.105287,0.071414,0.077976,0.338171,-1.287267,9.370653,-17.62877
0.24,0.0,-0.140556,0.217477,-0.102757,0.058761,0.168609,0.170802,-1.244301,8.770098,-15.882545
0.25,0.0,-0.14003,0.219592,-0.101818,0.046502,0.253728,0.019582,-1.208479,8.266369,-14.395167
0.26,0.0,-0.139625,0.222536,-0.10232,0.034567,0.33425,-0.117935,-1.179264,7.849606,-13.138068
0.27,0.0,-0.139338,0.226265,-0.104138,0.022895,0.410999,-0.243915,-1.156063,7.510383,-12.084251
0.28,0.0,-0.139166,0.230746,-0.107166,0.011427,0.484705,-0.360265,-1.138263,7.239924,-11.208778
0.29,0.0,-0.139109,0.235951,-0.111317,0.000112,0.556016,-0.468653,-1.125254,7.030191,-10.488939
0.3,0.0,-0.139164,0.24186,-0.116518,-0.011093,0.625501,-0.570532,-1.11644,6.873892,-9.904225
0.31,0.0,-0.13933,0.248457,-0.12271,-0.02223,0.693662,-0.667159,-1.111249,6.764443,-9.436191
0.32,0.0,-0.139608,0.25573,-0.129847,-0.03333,0.760936,-0.759618,-1.109127,6.695917,-9.068257
