time,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,tau1,tau2,tau3,tau4,tau5,tau6
0.0,0.0,1.5,-1.0,-0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43175238405163124,-3.463764800820142,-3.9097578523977825,-0.8563611651930304,-0.03976388791948077,-4.158688754205139e-05
0.01,1.3091558553660122e-06,1.500002198297755,-0.9999984642984391,-0.5399996709398157,1.5220604269966012e-07,1.045550936531618e-08,0.00013091558553660122,0.00021982977549872323,0.000153570156097068,3.2906018429832496e-05,1.5220604269966013e-05,1.0455509365316179e-06,0.017874794395529355,0.024331550749114944,0.02236476733691128,-0.009749236846273657,0.009462883074714615,0.022969593116672442,0.0022058795422249242,-4.012538674250539,-4.596016500829293,-1.0315531490258176,0.0002494171579527737,-0.0004832591748740645
0.02,-3.405150095121283e-06,1.4999221373169855,-0.9999954133467641,-0.540001169773785,-9.094050818487285e-07,-3.5497886156347397e-07,-0.0004714305950487295,-0.008006098076948095,0.00030509516749657945,-0.0001498833969263468,-0.00010616111245483887,-3.6543437092879014e-05,-0.06572239009243923,-0.9721998903577065,0.11105692879419135,0.051607948974963236,-0.2074053198434182,-0.9864898161070341,-0.009546138970932478,-4.355335975335575,-4.682074170818806,-1.0620112168539344,-0.0012422250701973378,-0.0006991684311931476
0.03,-1.930375270042879e-05,1.4996882821022517,-0.9999969560359118,-0.540008092173642,-3.713985173371388e-06,-1.1034897253724046e-06,-0.0015898602605307509,-0.023385521473377566,-0.0001542689147611788,-0.0006922399856985372,-0.00028045800915226594,-7.485108638089307e-05,-0.1386924011949556,-1.8067091010808292,0.11069576160455295,0.03002748412058498,-0.21996595784870288,-0.9825807716844652,-0.02123899761367466,-4.693931544077995,-4.767180464218081,-1.0921196852872097,-0.002726314834189004,-0.0009133753460366036
0.04,-4.994360237184733e-05,1.499240520541763,-1.0000125530152468,-0.5400244955393229,-8.610305903573916e-06,-2.2360134611731207e-06,-0.0030639849671418536,-0.044776156048878954,-0.0015596979335155683,-0.0016403365680837845,-0.0004896320730202529,-0.0001132523735800716,-0.18954167295487565,-2.502202273888329,0.049506989774940086,-0.0059142751279184225,-0.22312445645106316,-0.9670034032059538,-0.03279907099114997,-5.024298263682136,-4.850333905661563,-1.1215229893961944,-0.004194364921216782,-0.0011241488719673644
0.05,-9.771651974162894e-05,1.4985290722832134,-1.0000531298883788,-0.5400544672509042,-1.5828493107738945e-05,-3.7491617559796426e-06,-0.00477729173697816,-0.07114482585496083,-0.004057687313199533,-0.0029971711581359894,-0.0007218187204165029,-0.0001513148294806522,-0.22394980461007852,-3.0740987904582524,-0.04506502470662044,-0.04645282510514903,-0.22359752224745832,-0.9436280914196918,-0.044150511473058054,-5.342665208163637,-4.9305300295175165,-1.1498735931955057,-0.005638047009389807,-0.001329793874190981
0.06,-0.0001641581645447469,1.4975136627592163,-1.000129818956644,-0.5401018540707408,-2.551184922595687e-05,-5.635560575986847e-06,-0.0066441644803117966,-0.10154095239970512,-0.007668906826531022,-0.004738681983662842,-0.0009683356118217923,-0.00018863988200072042,-0.24629419968731509,-3.5337708769238994,-0.15412770069031223,-0.08728253522961893,-0.22215790570825544,-0.9126801596415612,-0.05521844404637287,-5.645526736691442,-5.006793366736482,-1.1768391322832301,-0.007049363514573123,-0.0015286655351752427
0.07,-0.00025016490803074986,1.4961628700743208,-1.0002531328367148,-0.540170088597791,-3.7738914259820774e-05,-7.884134775648932e-06,-0.008600674348600295,-0.1350792684895486,-0.01233138800706543,-0.006823452705014169,-0.0012227065033863904,-0.00022485741996620845,-0.2596537116124981,-3.889983856549676,-0.2651090532700367,-0.1257086329241197,-0.21926150039469627,-0.8744287716802785,-0.06593091127285466,-5.929645667978891,-5.078200075360288,-1.2021073010494958,-0.008420728736538064,-0.0017191819168030113
0.08,-0.00035614644496365186,1.494453582108891,-1.0004324332730195,-0.540262081418128,-5.2538982710400845e-05,-1.0480364988865543e-05,-0.010598153693290202,-0.1709287965429921,-0.01793004363046361,-0.009199282033698,-0.0014800068450580072,-0.0002596230213216612,-0.26619046723714707,-4.1498194466630505,-0.36977748671468397,-0.16000334899842272,-0.21524054284303662,-0.8291987283566662,-0.0762201947679355,-6.1920540318445685,-5.1438940075223,-1.2253892399965989,-0.009745009688658383,-0.0018998354352206311
0.09,-0.00048213384033275524,1.4923705212285328,-1.000675601950159,-0.5403801583906802,-6.990304540402429e-05,-1.3406529529322883e-05,-0.012598739536910335,-0.20830608803581435,-0.024316867713948177,-0.011807697255219634,-0.0017364062693623443,-0.000292616454045734,-0.26743047586450874,-4.31930070569476,-0.4628651872107632,-0.18909197448510717,-0.2103336801683353,-0.7773676218266419,-0.08602380985592475,-6.430053319431343,-5.203097968285909,-1.2464218900321176,-0.01101555066093601,-0.002069203524296882
