time,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,tau1,tau2,tau3,tau4,tau5,tau6
0.0,0.0,1.5,-1.0,-0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33307625396773854,-2.098418422744358,-3.9218560152368687,-0.8200370488060611,-0.025230507655641086,0.000981789092007055
0.01,1.940309500263178e-06,1.500001471791077,-0.9999978591914644,-0.5399995537583916,1.9835119359627928e-07,6.521263727714995e-09,0.00019403095002631777,0.00014717910771019278,0.00021408085355637652,4.462416084540975e-05,1.9835119359627927e-05,6.521263727714994e-07,0.027374286861293128,0.01499616490380887,0.0319374075924289,-0.00811717569155991,0.005007121677713541,0.010318211757210628,0.003266267176570337,-4.014833247632414,-4.595557806949887,-1.031517351144768,0.00034560188186240505,-0.00048429500064356326
0.02,-6.537042933506376e-05,1.499999216477745,-1.00001819155461,-0.5400038266306546,-6.022712513103508e-06,-4.5380906278664824e-08,-0.006731073883532693,-0.0002255313332053352,-0.0020332363145478256,-0.0004272872263043818,-0.0006221063706699787,-5.1902170006379815e-06,-0.9986374062381256,-0.017565296379513214,-0.33647239233834925,0.024750627929220337,0.04306800707176439,0.07517196344961652,-0.11550904484599722,-4.062084686271829,-4.648699161892481,-1.0450402693385474,-0.011161858277596547,-0.0006271508595147523
0.03,-0.000251307342528699,1.49998690293072,-1.0000785624581112,-0.5400170741609882,-2.3525233835594655e-05,-2.2104975653054507e-07,-0.018593691319363524,-0.00123135470249595,-0.006037090350129162,-0.0013247530333637546,-0.0017502521322491145,-1.7566885025188024e-05,-1.7014379410095428,-0.06940014861475224,-0.580282494002873,-0.026828585803650995,-0.023000570796274822,0.07437711592706409,-0.23321633976517758,-4.109039230321828,-4.701512215723362,-1.058473014307222,-0.02256497158557435,-0.0007686430595832021
0.04,-0.0005893357865264072,1.4999577912190816,-1.0001915702128714,-0.5400424502070218,-5.5615508116905277e-05,-5.65228047637021e-07,-0.03380284439977082,-0.002911171163848187,-0.011300775476009708,-0.0025376046033548086,-0.0032090274281310624,-3.441782911064759e-05,-2.177436057456089,-0.1323079644131736,-0.7513566956743554,-0.06922745561032073,-0.07146194927652161,0.07340496271585306,-0.34883954943999634,-4.155380805387768,-4.753665054181425,-1.071725590734432,-0.03376471233884241,-0.0009075096714907993
0.05,-0.0011011711825247778,1.4999052148556917,-1.0003661825440167,-0.5400822634709899,-0.00010444362671689812,-1.107312786262628e-06,-0.051183539599837055,-0.005257636338994835,-0.017461233114517978,-0.003981326396801515,-0.004882811859999284,-5.42084738625607e-05,-2.486178699892797,-0.19905216856702324,-0.8706502548139575,-0.10053639803618886,-0.1044231155034403,0.0724057902703783,-0.4614147302295716,-4.200808984186488,-4.804841467832867,-1.0847135072936072,-0.04466750282896674,-0.0010425824313419982
0.06,-0.0017997313856525404,1.4998228890954086,-1.000608650621635,-0.5401381788796925,-0.00017129484136470865,-1.8652696750817852e-06,-0.06985602031277627,-0.00823257602831399,-0.024246807761824557,-0.005591540870260354,-0.0066851214647810535,-7.579568888191572e-05,-2.6696832283729255,-0.2648197615095641,-0.9516445139249317,-0.1233247483467661,-0.12601661482343296,0.07127204232574158,-0.5700246003521853,-4.245029818602031,-4.854741000020077,-1.0973569141922375,-0.05518466968918984,-0.0011727658494723346
0.07,-0.0026912394107457536,1.4997051013485518,-1.0009231412174944,-0.5402113591164556,-0.0002567974538040097,-2.848424150102238e-06,-0.08915080250932131,-0.011778774685667518,-0.03144905958593914,-0.007318023676303072,-0.008550261243930104,-9.831544750204526e-05,-2.7578658938893366,-0.3265437218403174,-1.0035836967634835,-0.13960934811441872,-0.13930262337958155,0.06992219141724743,-0.6737979618194665,-4.2877544625175155,-4.903078583612956,-1.1095801756069206,-0.06523231989938238,-0.0012970271210807401
0.08,-0.003776729170568614,1.499546822405437,-1.001312177732631,-0.5403025641030629,-0.0003610717551995413,-4.059455004694837e-06,-0.10854897598228602,-0.01582789431149652,-0.03890365151367217,-0.009120498660734357,-0.01042743013955316,-0.00012110308545925984,-2.7721465796163773,-0.38233921636902424,-1.0328871816399972,-0.1508095513059402,-0.14649671535604547,0.06830130994744765,-0.7719117960058098,-4.32870065621419,-4.949584262114573,-1.1213116960774798,-0.07473145222783013,-0.0014143918854557366
0.09,-0.0050531330095339765,1.4993437647408567,-1.0017769515233006,-0.5404122218411581,-0.0004838375780349051,-5.49582618333225e-06,-0.12764038389653623,-0.020305766458019764,-0.04647737906695121,-0.010965773809519207,-0.012276582283536383,-0.0001436371178637413,-2.7279931597959854,-0.43111469291809223,-1.0440611841442984,-0.15792604725926385,-0.14920124114981448,0.06637804374618428,-0.8635948227680147,-4.367594968970759,-4.994003125552212,-1.1324838945367033,-0.08360820229955213,-0.0015239432728115323
0.1,-0.0065140774425159675,1.4990924056778847,-1.002317545285075,-0.5405404798139594,-0.0006244928923487562,-7.150823951297407e-06,-0.1460944432981991,-0.025135906297206044,-0.05405937617743895,-0.012825797280121263,-0.014065531431385121,-0.00016549977679651572,-2.6367203995214847,-0.47230799009584773,-1.0403157301805779,-0.16167524508014353,-0.14857255466168695,0.06414132285951313,-0.9481318094337163,-4.404174998728236,-5.036095453052845,-1.143033263531392,-0.09179416066554696,-0.00162482287883405
