time,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,tau1,tau2,tau3,tau4,tau5,tau6
0.0,0.0,1.5,-1.0,-0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7796172545234137,-3.1235889741015717,-4.347048781342606,-0.9412504505713122,0.07637665020302659,0.0001395792910852422
0.01,7.436356213798911e-07,1.500001446182901,-0.99999836004198,-0.5399996280044398,8.411550735693523e-08,8.600132857279487e-09,7.43635621379891e-05,0.00014461829009660942,0.00016399580200345717,3.719955602724947e-05,8.411550735693523e-06,8.600132857279486e-07,0.01022447164170363,0.015146761179079012,0.023417237854950694,-0.0030941521669949346,0.004518757555971906,0.020114115394303266,0.0012530585540220065,-4.015473092657999,-4.596568279073875,-1.0317499437933357,0.00014893935476115245,-0.000485165094109228
0.02,1.0828157380802272e-05,1.499999839411086,-0.9999958429721151,-0.5400017607806052,1.1716276523065479e-06,-1.8060979418724777e-07,0.0010084521759422382,-0.00016067718150280513,0.0002517069864893227,-0.00021327761654081978,0.00010875121449496126,-1.8920992704452727e-05,0.13028994099399466,-0.025016468585068355,0.10133082588175897,-0.3975748233262937,0.04767621459997595,-0.5690804238475007,0.016097761809255255,-4.034811895332878,-4.60280120365638,-1.035195631825945,0.0016551681595164875,-0.0005726748357100568
0.03,3.627338259425195e-05,1.4999911826115948,-0.9999936596032258,-0.5400069455448728,3.858387623470736e-06,-5.598188906684175e-07,0.0025445225213449676,-0.0008656799491151427,0.00021833688892363519,-0.0005184764267630692,0.0002686759971164188,-3.7920909648116966e-05,0.2158758811735413,-0.06984920976474816,0.09354470943724795,-0.4234381997755607,0.05678065560978329,-0.5677466841651753,0.03089650041574191,-4.053985481400915,-4.608938922359639,-1.0386043761038162,0.0031568429124182776,-0.0006595963324338751
0.04,8.12634518256066e-05,1.4999720016837925,-0.9999929118874484,-0.5400155194109907,8.557261289231257e-06,-1.1213231821378167e-06,0.0044990069231354655,-0.0019180927802371652,7.477157774089254e-05,-0.0008573866117863923,0.00046988736657605206,-5.615042914693994e-05,0.27540873075484096,-0.10944474886158105,0.08118891472497507,-0.4231008706683901,0.06258679913331311,-0.5607747610089877,0.045615534050119,-4.072796057672251,-4.6148730661913175,-1.0419347610825136,0.0046506711135309905,-0.0007453029957508184
0.05,0.00014867558558159246,1.4999393146222408,-0.9999945249947042,-0.5400277345637877,1.5552174096154596e-05,-1.8577594389694523e-06,0.006741213375598586,-0.0032687061551712688,-0.00016131072558050292,-0.00122151527970512,0.000699491280692334,-7.364362568316356e-05,0.31634928423763914,-0.14360799735287275,0.06982873772285256,-0.41780218293572907,0.06651349438089627,-0.5503489168160309,0.0602260172159578,-4.091056813271786,-4.620498111950776,-1.0451465621495308,0.006133871186575237,-0.0008291695434503787
0.06,0.00024045395404768418,1.4998906032502117,-0.9999992230889868,-0.5400437625931651,2.5035095739232148e-05,-2.7616581031478787e-06,0.009177836846609173,-0.004871137202905801,-0.0004698094282634017,-0.0016028029377424752,0.000948292164307755,-9.038986641784265e-05,0.3440151320868687,-0.17266120486132983,0.060139398198127275,-0.40885862874023493,0.06911456517744408,-0.5365338800767121,0.07470269735890905,-4.108592009157981,-4.625712215822036,-1.0482010146162113,0.007604035110563978,-0.000910578151347624
0.07,0.0003578739460204655,1.4998237890143016,-1.0000075171652707,-0.5400636935029596,3.713215401227688e-05,-3.82513520784555e-06,0.01174199919727813,-0.006681423591010755,-0.0008294076283884065,-0.00199309097944152,0.0012097058273044733,-0.00010634771046976714,0.3621661195754172,-0.19690012698409315,0.052358685809741005,-0.3963984726049625,0.07077119058762915,-0.5194086428091862,0.08902297989402362,-4.125237239178194,-4.630417995383045,-1.0510610739674797,0.009059029254449092,-0.0009889239060999315
0.08,0.0005017289888154743,1.4997372115862302,-1.0000197002738693,-0.5400875359774885,5.192209539302158e-05,-5.039691630586314e-06,0.014385504279500872,-0.008657742807140448,-0.001218310859865137,-0.0023842474528922917,0.0014789941380744702,-0.00012145564227407635,0.3734601495988053,-0.21657961045344454,0.04660361045737413,-0.3805163089030106,0.07175347165258339,-0.4990742878374729,0.10316626625940871,-4.1408397687506815,-4.634523250739531,-1.0536916611694995,0.010496923439339795,-0.0010636197434063224
0.09,0.0006724626574592235,1.4996296092540096,-1.0000358479966096,-0.5401152189095875,6.944933713534443e-05,-6.396090601167256e-06,0.017073366864374922,-0.010760233222052176,-0.0016147722740211855,-0.002768293209902997,0.001752724174232284,-0.00013563989705809418,0.3797767058592027,-0.23192618901821174,0.042917327518972564,-0.3613381291415103,0.072252601966865,-0.4756530876362174,0.11711349224339075,-4.155258901454745,-4.637941631862202,-1.0560598927069886,0.011915940611914528,-0.001134100964569753
