time,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,tau1,tau2,tau3,tau4,tau5,tau6
0.0,0.0,1.5,-1.0,-0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3170300343215746,-3.6310958949941265,-4.0220349455810585,-0.8870209311379942,0.1302699002580814,0.0016554995472656754
0.01,1.2893176166760878e-06,1.5000010460293636,-0.9999978688990222,-0.5399995696176437,1.4753745390879113e-07,8.41771689642463e-09,0.00012893176166760877,0.00010460293634726054,0.00021311009777979798,4.303823563602451e-05,1.4753745390879112e-05,8.417716896424629e-07,0.017674939915335777,0.009997547493904014,0.03234228396824907,-0.008282381658813134,0.008617445643753455,0.01738839600862946,0.0021725113077632023,-4.016578280345045,-4.596015917478197,-1.0316782291709632,0.000244512177249042,-0.0004844050382378742
0.02,-2.1450650077897746e-06,1.5000086685208227,-1.0000200622107838,-0.5400039208745544,-5.281826551610357e-07,-9.78894074190501e-08,-0.0003434382624465862,0.000762249145920175,-0.0022193311761510544,-0.0004351256910669608,-6.757201090698268e-05,-1.0630712431547473e-05,-0.05545300354437617,0.10594275408289792,-0.3776464645368896,0.02926350236106101,-0.12669622437085157,-0.28004407193151437,-0.007354978929059299,-4.022345556115721,-4.641743156928926,-1.0421740024213533,-0.0008771342013555078,-0.0005556860168997104
0.03,-1.4533131317052899e-05,1.5000255552914699,-1.000084627004919,-0.5400171472317913,-2.4519977370414463e-06,-3.266626529215541e-07,-0.0012388066309263123,0.0016886770647061566,-0.006456479413528336,-0.0013226357236927676,-0.00019238150818804106,-2.28773245502504e-05,-0.11530031644207733,0.16095051971166247,-0.6395289648652872,-0.022786325826851028,-0.1358450686270003,-0.28005871678682104,-0.016843095121162048,-4.028014154829659,-4.687133555228758,-1.0525832117504115,-0.001994060820118932,-0.0006266380402523076
0.04,-3.880086732883333e-05,1.5000525893579435,-1.0002037975419666,-0.5400420877876754,-5.908315177860478e-06,-6.822797905566906e-07,-0.0024267736011780432,0.002703406647357194,-0.011917053704754377,-0.002494055588409835,-0.0003456317440819032,-3.556171376351364e-05,-0.1570061261568248,0.18735124308546525,-0.8147668721880541,-0.06357813801212586,-0.13894172447823205,-0.27763235857169816,-0.026249503536798863,-4.033425784757424,-4.731851650971953,-1.0628193021482917,-0.003101185253661943,-0.0006969157515034249
0.05,-7.693352362924873e-05,1.500089565480831,-1.0003856657088177,-0.5400806518058375,-1.1087117130658035e-05,-1.1669084090879433e-06,-0.0038132656300415404,0.003697612288744959,-0.018186816685114016,-0.0038564018162147162,-0.0005178801952797557,-4.846286185312529e-05,-0.18539757557073025,0.19556252715016068,-0.9294784858595909,-0.0917669249621329,-0.14003921044298173,-0.27389945222275763,-0.035536151296734104,-4.038408621979241,-4.775578338149096,-1.0728005937307148,-0.004193842442663937,-0.0007661849022262917
0.06,-0.0001302336990804088,1.500135675865777,-1.0006353146009435,-0.5401340661446402,-1.8109574410757012e-05,-1.7809858075346892e-06,-0.005330017545116006,0.004611038494574633,-0.024964889212586237,-0.0053414338802632395,-0.0007022457280098978,-6.140773984467458e-05,-0.20413450709549463,0.19277256205803725,-1.0005010102601486,-0.11060595017136876,-0.13960079910210266,-0.268891455981977,-0.044667879296668156,-4.0427845188738205,-4.818009196550846,-1.0824496847621647,-0.005267667260167439,-0.0008341208665902165
0.07,-0.0001995043110320805,1.5001898377752496,-1.000955593737097,-0.5402030462917051,-2.7046030781740172e-05,-2.5235582611846735e-06,-0.006927061195167171,0.005416190947281076,-0.03202791361536804,-0.006898014706486077,-0.0008936456370983161,-7.425724536499844e-05,-0.21581799533748514,0.1838507279839275,-1.0392874278461421,-0.12257677342322193,-0.13789169061085949,-0.26263829503579933,-0.05361164654162825,-4.046374456628606,-4.858853713262468,-1.091693154035429,-0.006318528462449028,-0.0009004083219041908
0.08,-0.000285178402067985,1.5002509132309205,-1.0013476519462476,-0.5402879142019198,-3.7928786571660215e-05,-3.392524432401063e-06,-0.008567409103590447,0.006107545567085984,-0.03920582091504832,-0.00848679102147027,-0.001088275578992004,-8.689661712163898e-05,-0.22229314267998962,0.17207905732010695,-1.0536998203063124,-0.12939801558681063,-0.135105826736724,-0.2551734821758807,-0.06233609240142307,-4.049002637796818,-4.897835167604014,-1.1004614696721484,-0.007342491625711017,-0.0009647415718459208
0.09,-0.000387411355871654,1.5003178549686447,-1.001811306455925,-0.5403886801093151,-5.0761210438405705e-05,-4.384812415517025e-06,-0.010223295380366901,0.006694173772417241,-0.04636545096775144,-0.010076590739523193,-0.001283242386674549,-9.922879831159625e-05,-0.22487022850223798,0.15965652594303753,-1.0491751616439953,-0.13225789337373817,-0.13138915154707342,-0.2465344657885724,-0.07081129390184066,-4.050499571833656,-4.934690974493513,-1.1086890348060796,-0.008335799147322737,-0.0010268252199095891
0.1,-0.000506146558022187,1.5003898018730601,-1.002345301504732,-0.5405051000606929,-6.552425698150363e-05,-5.496511046704031e-06,-0.0118735202150533,0.007194690441552828,-0.05339950488068341,-0.011641995137776022,-0.0014763046543097916,-0.00011116986311870058,-0.22448163843671382,0.14804228331300412,-1.0295140253124375,-0.1319859828539598,-0.12685400515847867,-0.23676284398277897,-0.07900864040635022,-4.050704436368736,-4.9691733257313855,-1.1163143204446067,-0.0092948607176353,-0.0010863750333344993
0.11,-0.0006411623207459296,1.5004661396820356,-1.002947492679829,-0.5406367171502009,-8.21811537917409e-05,-6.72296989042932e-06,-0.01350157627237426,0.0076337808975421445,-0.06021911750970255,-0.01316170895080249,-0.001665689681023728,-0.0001226458843725289,-0.22179307227047096,0.13818897100632063,-0.9974159161131598,-0.12917055479028772,-0.12158922183428367,-0.22590447358372956,-0.08690078141140493,-4.0494669281101485,-5.001050010045944,-1.1232800505135887,-0.010216250421047091,-0.0011431189063370291
0.12,-0.0007921056095904904,1.5005465376961202,-1.0036149815387903,-0.5407828918665893,-0.0001006807990101983,-8.058877956596178e-06,-0.015094328884456071,0.008039801408466635,-0.06674888589612202,-0.014617471638843886,-0.0018499645218457402,-0.00013359080661668588,-0.21728231928017314,0.13070130506529803,-0.9548424968418646,-0.12423813388640248,-0.11566728201987564,-0.21400948844562084,-0.09446162080635047,-4.046648759064749,-5.030105325560455,-1.1295334145359848,-0.011096708100362729,-0.0011967978677777814
0.13,-0.0009585164924193609,1.5006309687924249,-1.0043442171585355,-0.5409428252185532,-0.0001209602526375933,-9.498328150479762e-06,-0.016641088282887052,0.00844310963045633,-0.07292356197451509,-0.01599333519638159,-0.0020279453627394988,-0.0001439450193883584,-0.21129503103137506,0.12594386040375846,-0.9032637920101168,-0.11750733657231249,-0.10914938755553905,-0.20113224372583322,-0.1016663406604583,-4.042124907825435,-5.056141022711889,-1.1350262906597395,-0.011933143447271801,-0.0012471670982154301
