time,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,tau1,tau2,tau3,tau4,tau5,tau6
0.0,0.0,1.5,-1.0,-0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027048146851695935,-8.525690341129522,-6.022835198173059,-1.5155428242817273,0.0008897662190677903,-0.0022118642277834826
0.01,1.5997433238202225e-06,1.5000013207757052,-0.9999981380873516,-0.5399996119744566,1.7642863586091145e-07,7.544013721359073e-09,0.00015997433238202225,0.00013207757051540464,0.0001861912648437207,3.88025543485656e-05,1.7642863586091145e-05,7.544013721359072e-07,0.02215127950983968,0.013528040632548354,0.027771980434332117,-0.007268261378039223,0.008476391739969447,0.014023791958021895,0.002694477719229697,-4.01575097637147,-4.59626560149988,-1.0317048336644137,0.0002951884934224256,-0.0004843792265580547
0.02,-2.339356597140072e-05,1.500005800087192,-0.999998272105357,-0.53999959881003,-2.4990669349095385e-06,-3.937744557564089e-08,-0.0024993309295220944,0.0004479311486934095,-1.3401800534973966e-05,1.3164426509233203e-06,-0.000267549557077045,-4.692145929699996e-06,-0.37099190471578547,0.039824569553920657,-0.032028016801484246,-0.0073616220070921706,-0.1146823188267867,-0.04898592844522631,-0.04397077611654074,-4.011825877389397,-4.6011186129889525,-1.0327166452241403,-0.00442713008672499,-0.00055483995712543
0.03,-9.463611994905898e-05,1.5000147007546003,-1.0000029810442215,-0.540000518217687,-9.972279886141789e-06,-1.6633845942708408e-07,-0.007124255397765825,0.0008900667408298613,-0.00047089388644285337,-9.194076570070905e-05,-0.0007473212951232249,-1.269610138514432e-05,-0.6504554704834197,0.058030315629684096,-0.07044010173033724,-0.01496753316914392,-0.1444168218487305,-0.04949868601370755,-0.0903421029721141,-4.007970665105558,-4.605963625851628,-1.0337282827239502,-0.00911990032552736,-0.0006248987927548196
0.04,-0.00022560241598128472,1.5000288837136655,-1.0000139754820707,-0.5400027423889021,-2.357102667261702e-05,-3.9067073332062066e-07,-0.013096629603222575,0.0014182959065099608,-0.0010994437849264692,-0.00022241712150501745,-0.0013598746786475232,-2.2433227389353657e-05,-0.8422197747552939,0.07039437361577744,-0.09584655971900899,-0.020476619033814772,-0.16275627751474842,-0.0494987441443947,-0.13614152519592196,-4.004210141324001,-4.6107779038867,-1.034734626070982,-0.013755080293138582,-0.0006941641999330241
0.05,-0.00042526817189085156,1.5000489277366351,-1.0000323671012097,-0.540006512816981,-4.4177879454246604e-05,-7.238106867081485e-07,-0.019966575590956683,0.0020044022969697485,-0.0018391619138876565,-0.0003770428078822041,-0.0020606852781629584,-3.331399533875279e-05,-0.9700110929079754,0.07865755497224422,-0.11237404317135548,-0.024090143514049978,-0.174350596573829,-0.04926952162537901,-0.1811119192029722,-4.000564913539461,-4.615540499461604,-1.0357310900617025,-0.018306672729035404,-0.0007622720391750508
0.06,-0.0006993036056514607,1.500075211617022,-1.000058851459073,-0.5400119801427901,-7.234806894881633e-05,-1.1728509974691333e-06,-0.02740354337606092,0.002628388038686497,-0.002648435786324301,-0.0005467325809077763,-0.002817018949456973,-4.4904031076098464e-05,-1.0508011984223384,0.08402449615392205,-0.12273375312006735,-0.026359674595674426,-0.18093290600616996,-0.04883637820439479,-0.22501259051809339,-3.99705111254066,-4.620232039911391,-1.036713456250686,-0.02275030679269445,-0.0008288797369137039
0.07,-0.0010509205498634266,1.50010797068612,-1.0000938323348774,-0.5400192314094076,-0.00010839306867726733,-1.7416401285644944e-06,-0.035161694421196585,0.0032759069097967526,-0.003498087580448131,-0.0007251266617530701,-0.003604499972845099,-5.687891310953612e-05,-1.0966428621527895,0.08732259782615466,-0.12876540023841274,-0.02768615001280622,-0.1836916958693937,-0.0482169456006305,-0.2676165649937619,-3.993680941902465,-4.624834470861076,-1.0376777715943735,-0.027062981912807045,-0.0008936628209412885
0.08,-0.0014814752726322502,1.5001473358124857,-1.0001375063965638,-0.5400283086111973,-0.00015244009261642725,-2.431564757415742e-06,-0.043055472276882355,0.0039365126365755515,-0.004367406168650046,-0.0009077201789740872,-0.004404702393915992,-6.899246288512475e-05,-1.116113206774346,0.08912134137103914,-0.13172186180882905,-0.02834403792869597,-0.1834762869759885,-0.04742455502176146,-0.30870900612131813,-3.9904634235172405,-4.629330835499928,-1.0386202881658535,-0.031222919099822524,-0.000956312972043123
0.09,-0.0019908990533604645,1.5001933604401838,-1.0001899209109835,-0.5400392213213999,-0.0002044746160797251,-3.2421088507509663e-06,-0.050942378072821426,0.004602462769817581,-0.005241451441958293,-0.0010912710202553618,-0.005203452346329785,-8.105440933352244e-05,-1.115338583038201,0.0898142288520115,-0.1324575987868879,-0.02852039890233979,-0.18089891410549708,-0.04646962005394595,-0.3480863810414082,-3.9874050935448424,-4.633705109885252,-1.0395374285009742,-0.03520948419674304,-0.0010165370634005006
