time,action,Xpos,Xth1,Xth2,Xvelocity,Xth1_dot,Xth2_dot,Xddx,Xddth1,Xddth2
0.0,-0.040574,0.032091,3.140176,-3.080819,-0.094962,-0.109161,0.060347,-1.673351,-2.303761,4.362005
0.01,0.0,0.073371,3.140279,3.088019,0.080496,0.04504,0.059299,-0.02287,-0.984359,-1.633694
0.02,0.0,-0.023606,3.091741,3.120756,-0.066007,0.073686,0.00193,0.279307,1.194747,-1.797371
0.03,0.0,-0.050304,-3.137258,-3.065149,0.07309,0.065144,-0.054196,0.01641,1.308312,2.379999
0.04,0.0,-0.000497,3.106728,3.082693,0.093483,-0.085649,0.08162,0.171366,-0.000927,-2.58311
0.05,0.0,0.070612,3.139787,3.136462,-0.015094,0.003883,-0.072759,0.007254,-0.039949,-0.187852
0.06,0.0,-0.028693,-3.129892,3.083363,0.035439,-0.048811,-0.112336,-0.101561,-1.480001,-1.444007
0.07,0.0,-0.037294,3.076266,3.120573,-0.035351,0.035289,0.008748,0.369045,1.687446,-2.164446
0.08,0.0,-0.050022,-3.098788,-3.073844,-0.003259,0.044848,0.149281,-0.210849,-0.088766,3.003253
0.09,0.0,0.067242,-3.043906,-3.09984,-0.048364,0.004909,-0.02319,-0.542248,-2.321907,3.526202
0.1,0.0,0.068875,-3.108867,3.067334,0.075326,-0.014211,-0.041902,-0.232616,-2.454502,-1.426757
0.11,0.0,-0.098968,-3.134856,-3.118405,-0.099057,0.150887,-0.013337,-0.027336,0.218891,0.851928
0.12,0.0,-0.073192,-3.062814,-3.120862,0.019531,0.279244,0.007168,-0.45036,-2.144424,2.468332
0.13,0.0,-0.084824,3.044823,-3.111928,-0.050761,0.045145,0.015319,0.576466,3.642332,-1.394494
0.14,0.0,0.099425,-3.046412,3.116223,-0.036898,-0.219865,-0.043193,-0.564308,-3.500448,1.487874
0.15,0.0,-0.0695,3.070399,3.068004,0.015544,0.043957,0.142381,0.372484,0.878163,-3.866575
0.16,0.0,0.091651,3.052965,3.140278,0.095178,0.148196,-0.054308,0.512361,2.794473,-2.115103
0.17,0.0,0.005127,-3.070248,-3.114197,0.057478,-0.011637,0.076072,-0.399782,-1.760003,2.484033
0.18,0.0,-0.064177,3.112554,3.060722,-0.11334,0.223293,0.081275,0.12318,-0.616709,-3.101516
0.19,0.0,0.062705,3.138597,-3.051527,-0.146444,-0.216964,-0.008615,0.070278,1.816272,2.607299
0.2,0.0,-0.093187,3.066814,3.063864,-0.034817,-0.017136,-0.018936,0.390471,0.919677,-4.052678
0.21,0.0,-0.089968,-3.115926,-3.05293,0.190727,0.147319,0.068753,-0.101561,0.842314,3.228012
0.22,0.0,0.075041,3.114023,-3.10316,-0.198418,0.138652,-0.082516,0.182259,1.612589,0.502825
0.23,0.0,-0.074773,-3.133344,-3.097549,-0.012784,0.034902,-0.041122,-0.023901,0.575479,1.512426
0.24,0.0,0.03367,-3.12681,3.083822,0.087649,-0.118893,-0.11769,-0.118934,-1.564937,-1.356763
0.25,0.0,0.022928,-3.100264,-3.108662,0.161246,0.091023,-0.112494,-0.225329,-0.702024,1.969485
0.26,0.0,-0.056611,-3.101419,3.050096,0.024169,-0.071458,-0.067867,-0.283943,-3.001848,-1.751569
0.27,0.0,-0.017569,3.073269,-3.061294,-0.073248,0.182532,-0.044704,0.439234,3.683364,0.771537
0.28,0.0,0.02526,-3.093491,3.043991,0.009966,-0.183649,-0.105758,-0.331846,-3.352999,-1.738713
