time,action,Xpos,Xth1,Xth2,Xvelocity,Xth1_dot,Xth2_dot,Xddx,Xddth1,Xddth2
0.0,-0.058726,-0.092285,3.092128,-3.083509,-0.042277,0.091175,0.070657,-2.161175,-2.382295,4.311648
0.01,0.0,0.022903,-3.085803,-3.087,-0.19061,0.216696,-0.128837,-0.297103,-0.757662,2.952965
0.02,0.0,0.041716,-3.070912,-3.061108,0.025537,0.160294,-0.086596,-0.367622,-0.74551,4.053871
0.03,0.0,-0.010489,3.045101,-3.118997,-0.034886,0.157838,-0.034802,0.570482,3.494925,-1.592072
0.04,0.0,-0.058013,-3.114116,-3.093425,0.10479,-0.069442,-0.083002,-0.133847,0.042738,2.093949
0.05,0.0,-0.061659,-3.14,3.122941,-0.092899,-0.062599,-0.118357,-0.019696,-0.402162,-0.506145
0.06,0.0,-0.029357,3.120178,-3.088161,0.004627,-0.012543,0.092762,0.155919,1.705252,1.075228
0.07,0.0,-0.075218,-3.042886,-3.087361,-0.100505,0.061725,0.181129,-0.53923,-2.12503,3.891387
0.08,0.0,-0.054309,-3.13538,-3.137908,-0.184701,0.193143,0.101937,-0.034588,-0.14154,0.242725
0.09,0.0,0.010562,3.130817,-3.113008,-0.093256,0.08537,0.152793,0.079873,0.885787,0.58023
0.1,0.0,-0.02924,-3.043567,-3.097963,0.007834,0.042697,0.049903,-0.543153,-2.300997,3.581052
0.11,0.0,-0.079353,-3.132729,-3.13868,0.088322,-0.05692,0.073127,-0.049729,-0.226179,0.289193
0.12,0.0,-0.094657,3.136491,3.067262,-0.086607,0.017507,0.029294,-0.011552,-1.249277,-2.333336
0.13,0.0,-0.068557,3.095836,-3.056012,-0.129705,0.022556,0.116248,0.314292,3.074131,1.440154
0.14,0.0,-0.018156,-3.062088,3.080785,0.073798,-0.024974,0.033055,-0.494232,-3.68403,0.067012
0.15,0.0,-0.029709,3.135114,3.133064,0.100968,-0.036234,0.021787,0.033185,0.045855,-0.409285
0.16,0.0,-0.080423,-3.11216,3.135767,-0.026643,0.116825,-0.012483,-0.176745,-1.064055,0.521061
0.17,0.0,0.073087,-3.054875,3.135794,-0.105127,0.159264,0.00291,-0.508213,-2.889842,1.862546
0.18,0.0,-0.050584,-3.05419,3.121094,-0.008037,-0.125807,0.016534,-0.517771,-3.170969,1.443969
0.19,0.0,0.062558,-3.092322,3.139337,-0.013982,0.028473,0.210896,-0.287836,-1.625283,1.069878
0.2,0.0,-0.100689,-3.116102,3.114532,-0.232588,0.030921,0.14483,-0.162783,-1.336318,-0.22355
0.21,0.0,0.077808,-3.045932,-3.073291,-0.134126,-0.023445,-0.01371,-0.514321,-1.755073,4.2577
0.22,0.0,0.040035,3.0902,-3.139468,-0.038067,0.026725,0.204164,0.302494,1.683652,-1.171038
0.23,0.0,0.060167,3.050434,-3.052244,-0.164618,-0.005573,0.021084,0.574352,4.569049,0.483938
0.24,0.0,0.05973,3.113773,3.116436,-0.084117,-0.026969,0.119878,0.150014,0.412586,-1.420883
0.25,0.0,0.049134,3.047888,-3.073326,-0.038922,0.198773,0.012979,0.577505,4.253883,-0.186433
0.26,0.0,0.027132,-3.128694,3.085477,-0.034094,0.083692,-0.015283,-0.107708,-1.489273,-1.366314
0.27,0.0,0.058264,3.069393,3.12887,0.000313,0.125929,-0.052384,0.412357,2.058858,-2.072531
0.28,0.0,-0.043075,3.054261,-3.094164,0.003661,0.077279,-0.011147,0.531535,3.677008,-0.646747
0.29,0.0,0.088439,3.093158,-3.04362,-0.048175,0.026488,0.230792,0.335783,3.377047,1.723797
0.3,0.0,0.075631,-3.076627,3.096443,-0.01616,0.149108,0.067493,-0.40419,-2.945664,0.179026
0.31,0.0,-0.068879,-3.097271,3.044601,0.107979,0.120997,-0.067123,-0.312829,-3.249119,-1.815668
0.32,0.0,-0.006103,-3.128708,3.060467,-0.020937,-0.106836,-0.194559,-0.120509,-1.935818,-2.0809
0.33,0.0,-0.052077,-3.116914,-3.121397,-0.112206,-0.043768,0.079725,-0.131764,-0.401706,1.176119
0.34,0.0,0.096547,3.098511,3.100474,-0.123574,0.016392,-0.044831,0.228655,0.595809,-2.236139
0.35,0.0,0.073037,-3.04647,3.092666,0.010595,-0.13045,-0.04818,-0.576318,-3.943959,0.791956
0.36,0.0,0.050138,-3.050868,-3.073568,-0.005243,-0.084215,0.018642,-0.486441,-1.600963,4.135814
0.37,0.0,-0.007996,3.109853,3.123833,-0.173304,0.049748,-0.006539,0.176086,0.6763,-1.279806
0.38,0.0,0.039596,3.069846,-3.050459,0.046322,-0.030529,-0.041743,0.464491,3.99692,1.00435
0.39,0.0,0.036336,-3.044285,3.125721,-0.154292,-0.13688,0.085925,-0.570534,-3.393836,1.802992
0.4,0.0,-0.032884,3.048034,3.123623,-0.026525,0.094666,0.025088,0.532155,2.636857,-2.731174
0.41,0.0,0.026844,-3.115132,3.049774,-0.162522,-0.252367,0.013628,-0.202455,-2.563512,-2.103638
0.42,0.0,-0.07005,-3.123672,3.108661,0.030583,-0.132157,0.065715,-0.122208,-1.197652,-0.566287
0.43,0.0,0.065927,3.060093,-3.073777,-0.266437,0.096382,-0.051294,0.50929,3.873469,0.092409
0.44,0.0,0.051437,3.124556,3.083046,0.092213,-0.082814,-0.11093,0.066226,-0.562981,-2.131482
0.45,0.0,-0.054118,3.108155,-3.134809,0.037804,0.0852,0.15607,0.199584,1.194659,-0.604471
0.46,0.0,0.068684,-3.14117,-3.114182,0.196793,0.084436,0.048535,0.011791,0.503449,0.823605
0.47,0.0,-0.037675,3.062109,-3.101197,-0.009562,-0.09027,0.057403,0.485354,3.310608,-0.676422
0.48,0.0,0.016887,-3.095367,3.124095,-0.03052,-0.007983,0.263484,-0.277847,-1.816049,0.538642
0.49,0.0,0.011785,-3.088016,3.068764,0.163631,0.114836,-0.183042,-0.355006,-3.099308,-0.876487
0.5,0.0,-0.001191,3.095152,3.070768,0.07721,0.046921,0.053041,0.230444,0.137567,-3.202251
0.51,0.0,-0.07003,-3.065347,3.101713,-0.020345,-0.106551,-0.077763,-0.46468,-3.183704,0.619269
