time,action,Xpos,Xth1,Xth2,Xvelocity,Xth1_dot,Xth2_dot,Xddx,Xddth1,Xddth2
0.0,-0.198574,0.047717,3.122965,3.055009,-0.267762,-0.222394,0.102371,-8.341945,-18.24611,9.623363
0.01,0.0,-0.074871,-3.075759,-3.14106,-0.053421,-0.163019,0.014713,-0.382296,-2.086096,1.565589
0.02,0.0,-0.074731,3.103348,-3.128702,-0.031068,0.063488,0.116058,0.231314,1.467794,-0.531439
0.03,0.0,0.065904,-3.078905,3.089173,-0.164363,0.071665,0.11028,-0.393021,-3.002452,-0.093773
0.04,0.0,0.075804,-3.134304,-3.104437,-0.130039,-0.15192,-0.016677,-0.019927,0.488974,1.284238
0.05,0.0,0.056645,-3.132533,3.134181,0.052286,-0.09852,0.02315,-0.056551,-0.426986,-0.008944
0.06,0.0,0.092136,3.092524,3.052568,0.130384,-0.072826,0.064175,0.236001,-0.110269,-3.796942
0.07,0.0,-0.000406,3.077036,3.121272,-0.095732,0.030019,0.098391,0.365769,1.676421,-2.135875
0.08,0.0,-0.038926,3.136767,3.054841,0.089462,0.115011,-0.067506,-0.022238,-1.4971,-2.681943
0.09,0.0,-0.04066,-3.074913,3.126375,-0.193215,-0.074623,0.007953,-0.395765,-2.417235,1.115519
0.1,0.0,-0.041778,-3.127211,-3.122172,-0.064155,0.018464,0.03206,-0.072956,-0.090435,0.9153
0.11,0.0,-0.063742,-3.052683,-3.128004,-0.037596,0.031913,0.094796,-0.50799,-2.582158,2.478571
0.12,0.0,-0.079225,3.066491,-3.127385,0.065718,0.108747,-0.062602,0.443717,2.664641,-1.33772
0.13,0.0,-0.028175,-3.052396,3.074385,-0.032055,-0.066368,-0.111411,-0.552098,-4.097969,0.123478
0.14,0.0,-0.001555,3.070706,-3.095039,-0.021407,0.134391,-0.095784,0.436752,3.142067,-0.276553
0.15,0.0,0.002763,-3.136736,-3.116426,0.071592,0.16501,0.156072,-0.014966,0.311707,0.848121
0.16,0.0,0.084136,3.072738,-3.05073,0.095393,-0.116051,0.142797,0.449991,3.90777,1.047134
0.17,0.0,-0.054993,3.130823,-3.091544,-0.168871,0.087675,0.162528,0.092126,1.292866,1.216939
0.18,0.0,0.068735,3.108004,3.077804,-0.063702,-0.010389,0.102668,0.161184,-0.137265,-2.700459
