time,action,Xpos,Xth1,Xth2,Xvelocity,Xth1_dot,Xth2_dot,Xddx,Xddth1,Xddth2
0.0,0.0,0.055459,3.051334,-3.080643,-0.080466,-0.057097,0.012562,0.556315,4.028435,-0.320309
0.01,0.0,-0.069219,-3.09607,3.04115,-0.072041,-0.237527,-0.074014,-0.317699,-3.320595,-1.889528
0.02,0.0,0.038632,-3.117602,3.093143,0.087943,0.13164,0.057429,-0.168722,-1.703811,-0.884897
0.03,0.0,-0.066299,3.121609,-3.052464,-0.089952,0.057198,0.144652,0.16669,2.316527,2.152016
0.04,0.0,-0.00817,3.112542,3.058147,-0.024567,0.153631,0.022575,0.121535,-0.661387,-3.167072
0.05,0.0,0.069343,-3.106991,3.065292,-0.125467,0.05294,-0.023905,-0.244216,-2.555384,-1.44643
0.06,0.0,0.000823,3.092711,3.121817,0.094816,0.050325,-0.059339,0.273389,1.184695,-1.734839
0.07,0.0,0.086309,3.054309,3.088775,0.210871,-0.24326,-0.111359,0.477706,1.802302,-3.600054
0.08,0.0,0.030768,-3.064687,-3.095807,-0.055897,-0.244215,-0.064173,-0.420187,-1.570924,3.178942
0.09,0.0,0.046713,3.080091,-3.066656,-0.088475,0.080339,0.078391,0.398642,3.372757,0.760187
0.1,0.0,0.097982,-3.076469,-3.13672,-0.002665,-0.002774,0.094172,-0.3764,-1.991946,1.667391
0.11,0.0,-0.049801,-3.112406,3.059842,0.111345,-0.015064,0.01487,-0.215793,-2.481145,-1.736606
0.12,0.0,-0.034403,3.117384,-3.075207,0.032836,0.108797,-0.063043,0.177166,2.0314,1.409873
0.13,0.0,0.026691,-3.074489,3.126652,-0.064819,0.080425,-0.027954,-0.400194,-2.437013,1.13723
0.14,0.0,0.051691,-3.093042,-3.073918,0.00865,-0.080328,0.09251,-0.243745,-0.263214,3.144186
0.15,0.0,0.011023,-3.133001,-3.07931,-0.149176,0.067098,-0.169178,-0.016157,0.909123,2.074368
0.16,0.0,0.08615,-3.095717,3.114594,-0.016259,0.103705,0.168081,-0.28277,-1.992676,0.257306
0.17,0.0,0.064762,-3.041108,-3.130439,-0.027002,0.052748,0.017603,-0.575853,-2.994183,2.682371
0.18,0.0,-0.028248,3.088179,-3.101095,0.049543,-0.107761,-0.085379,0.334394,2.488565,-0.043063
0.19,0.0,-0.068811,-3.114196,3.046286,-0.072374,0.001755,0.00382,-0.211848,-2.67156,-2.174722
0.2,0.0,-0.024421,-3.135855,3.076054,-0.105806,-0.036916,-0.147408,-0.070472,-1.425029,-1.797767
0.21,0.0,0.058762,3.100612,3.137815,0.086221,0.324558,0.053757,0.235593,1.219832,-1.089254
0.22,0.0,0.03238,3.114712,-3.046997,0.107718,-0.028903,0.043972,0.208914,2.643504,2.161527
0.23,0.0,-0.057897,-3.120714,3.060278,-0.14133,-0.107056,0.121018,-0.164902,-2.202145,-1.935097
0.24,0.0,-0.075848,3.122526,-3.115424,-0.050624,-0.187261,-0.018884,0.128331,1.126931,0.335327
0.25,0.0,0.072814,-3.052181,-3.093196,-0.143928,-0.06373,-0.063297,-0.490592,-1.928821,3.536906
0.26,0.0,-0.020377,3.071067,-3.061164,-0.125366,0.030608,-0.226793,0.451221,3.761067,0.740606
0.27,0.0,0.001595,-3.08064,-3.052939,0.163008,-0.061507,0.246874,-0.302794,-0.274664,4.028167
0.28,0.0,0.067443,3.130393,3.061462,-0.085983,-0.09848,-0.139341,0.020764,-1.149927,-2.627697
0.29,0.0,0.095608,3.107743,3.082508,-0.086455,0.107131,-0.010915,0.163869,-0.047715,-2.557502
0.3,0.0,-0.093877,-3.091397,3.046855,-0.007321,-0.143153,-0.034702,-0.342441,-3.373358,-1.61311
0.31,0.0,0.081753,-3.067438,3.126817,0.016249,-0.001366,0.022218,-0.439825,-2.652467,1.302773
0.32,0.0,-0.038298,-3.141479,-3.076403,-0.038474,0.173763,0.088034,0.035208,1.223814,1.933079
0.33,0.0,0.00697,3.078947,-3.081053,0.158691,-0.221613,-0.145181,0.398178,3.161335,0.342064
0.34,0.0,0.040423,-3.109317,-3.05498,-0.105591,-0.086482,-0.108278,-0.138915,0.612238,3.340525
0.35,0.0,-0.052597,3.044051,-3.06982,0.034773,0.206789,0.094664,0.600385,4.431936,-0.182922
0.36,0.0,-0.059909,3.056486,3.133028,0.091218,0.063387,0.157013,0.489493,2.548088,-2.269997
0.37,0.0,-0.007549,3.114199,3.105224,-0.075119,0.051442,0.026976,0.139825,0.180011,-1.734993
0.38,0.0,-0.001468,3.114998,-3.045301,-0.065133,-0.01814,-0.039924,0.208208,2.666325,2.225684
0.39,0.0,0.069538,3.076473,-3.089641,-0.079292,-0.091491,0.240425,0.410368,3.072053,-0.017936
0.4,0.0,-0.060479,3.069872,-3.084438,-0.031731,-0.072066,0.080277,0.449554,3.377679,-0.002247
0.41,0.0,0.040688,-3.076594,3.140291,0.088891,0.098066,-0.136219,-0.382093,-2.112052,1.506732
0.42,0.0,-0.005895,-3.107708,-3.04164,-0.064307,0.024113,0.135695,-0.140186,0.796206,3.737668
0.43,0.0,-0.047004,-3.044217,-3.048659,0.024325,-0.067478,0.079764,-0.50881,-1.350496,5.004155
0.44,0.0,-0.011682,3.111741,3.067805,-0.185811,-0.025895,-0.084181,0.133144,-0.440745,-2.886958
0.45,0.0,0.051314,3.097593,-3.115521,0.216169,-0.05533,0.059315,0.27186,1.910162,-0.26551
0.46,0.0,-0.017901,-3.088906,3.117959,-0.093148,0.03672,-0.136051,-0.321686,-2.139371,0.552347
0.47,0.0,0.020612,-3.132606,3.093663,0.00212,-0.045362,0.108965,-0.078541,-1.201543,-1.228365
0.48,0.0,-0.024037,-3.042839,-3.074654,0.03572,0.092089,-0.011574,-0.534532,-1.888016,4.289162
0.49,0.0,0.043905,3.047485,-3.069558,-0.067781,0.201422,0.052616,0.581678,4.333486,-0.090356
0.5,0.0,-0.035842,-3.086366,-3.049968,-0.031439,0.098726,0.131713,-0.269333,-0.045933,3.993053
0.51,0.0,0.087895,-3.089926,-3.070844,-0.081562,-0.002502,0.069874,-0.260349,-0.310182,3.307345
0.52,0.0,-0.017153,-3.110176,-3.046138,-0.04738,0.212585,-0.059409,-0.131676,0.78553,3.578251
0.53,0.0,0.056201,3.102915,3.090656,0.10209,-0.108187,-0.063674,0.197386,0.275567,-2.420168
0.54,0.0,-0.066517,3.108299,-3.093221,0.156857,-0.037597,-0.044693,0.22109,1.990885,0.660943
0.55,0.0,0.098913,-3.10397,3.048745,-0.057418,-0.161426,-0.044383,-0.268803,-2.939738,-1.856656
0.56,0.0,-0.029523,3.092696,3.09363,-0.071506,0.201083,-0.062841,0.257064,0.63848,-2.578241
0.57,0.0,0.007781,3.130896,3.085278,0.016796,0.055871,-0.017711,0.03014,-0.735261,-1.928398
0.58,0.0,0.038243,-3.079756,3.118693,0.258936,-0.036564,0.169489,-0.373041,-2.416629,0.757899
0.59,0.0,0.098058,-3.107459,3.100197,0.041181,-0.04567,0.134049,-0.221734,-1.882672,-0.442237
0.6,0.0,-0.076729,3.071578,-3.103668,0.020767,0.116777,-0.148699,0.426804,2.953328,-0.505266
0.61,0.0,-0.089062,3.099025,3.126855,0.02892,-0.030391,-0.060367,0.24043,1.085252,-1.436075
0.62,0.0,-0.025078,3.061928,-3.091554,-0.093807,0.012176,0.139267,0.490869,3.487441,-0.40706
0.63,0.0,0.037392,3.089948,-3.083606,0.147859,-0.040486,-0.060815,0.332525,2.755321,0.51297
0.64,0.0,0.083424,-3.043078,3.062469,0.046942,0.113262,0.137326,-0.610039,-4.617239,-0.033935
