time,action,Xpos,Xth1,Xth2,Xvelocity,Xth1_dot,Xth2_dot,Xddx,Xddth1,Xddth2
0.0,0.449491,0.031984,3.11906,3.079267,0.092515,0.458188,-0.19478,19.118078,38.4823,-31.003587
0.01,0.0,-0.068369,-3.081398,3.107885,-0.033521,-0.05726,-0.018535,-0.369291,-2.564274,0.417752
0.02,0.0,-0.02703,3.11749,3.084629,-0.037963,-0.010855,0.049324,0.10934,-0.31281,-2.270234
0.03,0.0,0.092785,-3.081319,-3.044612,-0.033329,-0.20631,0.102572,-0.293478,-0.082442,4.279196
0.04,0.0,0.097008,3.04535,3.129037,-0.05779,0.019395,0.068894,0.55128,2.828998,-2.636757
0.05,0.0,-0.029251,3.106271,3.131999,-0.085249,-0.056721,-0.014288,0.202145,0.954161,-1.118158
0.06,0.0,0.063957,-3.110971,3.081139,-0.03238,-0.082199,-0.211899,-0.212841,-2.119405,-1.0506
0.07,0.0,-0.006352,-3.108834,3.135629,0.123945,-0.026787,0.093097,-0.194871,-1.165257,0.585651
0.08,0.0,0.044341,3.117562,3.048527,-0.093928,-0.046052,-0.0871,0.088095,-0.983659,-3.313628
0.09,0.0,-0.025782,3.046429,-3.123989,0.127278,0.293543,0.036521,0.559854,3.349544,-1.717008
0.1,0.0,0.021551,3.133334,3.072168,-0.077306,0.171455,-0.20025,0.006774,-1.067607,-2.242675
0.11,0.0,-0.00939,-3.088077,-3.065696,0.033026,0.004512,0.109339,-0.268298,-0.275222,3.497368
0.12,0.0,0.067244,3.065674,3.048136,-0.005445,-0.096274,-0.106347,0.387505,0.672077,-4.526182
0.13,0.0,0.040358,3.095177,-3.094147,0.125907,-0.040538,-0.039153,0.296998,2.391948,0.322444
0.14,0.0,-0.025468,3.136236,-3.107749,-0.007632,0.072734,-0.153641,0.048961,0.816172,0.900276
0.15,0.0,0.067896,3.129026,-3.062582,0.056404,0.196642,0.020663,0.115836,1.887285,2.05006
0.16,0.0,0.063062,3.109524,-3.053416,-0.08798,-0.10964,-0.105289,0.236121,2.697447,1.868146
0.17,0.0,0.060884,3.116522,-3.082151,0.090224,-0.004159,-0.006626,0.179437,1.93481,1.178197
0.18,0.0,-0.077018,3.048645,3.082593,0.066143,-0.069644,-0.12905,0.50453,1.853042,-3.90666
0.19,0.0,0.034473,-3.053171,-3.081154,0.221317,-0.046022,-0.018996,-0.479275,-1.674743,3.865467
0.2,0.0,-0.069189,3.097584,-3.107537,0.058058,0.180457,0.142852,0.275311,2.044628,-0.039703
0.21,0.0,-0.026796,-3.048113,3.140206,-0.041741,0.056822,0.196595,-0.541402,-3.0122,2.128464
0.22,0.0,-0.064723,-3.052693,3.051052,0.007955,-0.108065,0.113809,-0.560059,-4.514282,-0.588546
0.23,0.0,0.014625,-3.068605,-3.108216,-0.115416,-0.056739,0.018884,-0.405115,-1.693309,2.705534
0.24,0.0,0.081096,-3.080022,-3.124553,-0.034118,-0.167766,0.161939,-0.347597,-1.635974,1.941695
0.25,0.0,0.01307,-3.084921,-3.106698,-0.073979,0.120759,0.090727,-0.311245,-1.157955,2.361939
0.26,0.0,0.080783,-3.095922,-3.131878,0.143356,-0.076162,0.126826,-0.260809,-1.275439,1.35402
0.27,0.0,-0.073113,3.041536,-3.079326,-0.075643,0.008044,0.013293,0.611358,4.352531,-0.512646
0.28,0.0,-0.029411,-3.091087,-3.046896,0.151745,0.150671,-0.084121,-0.243168,0.162381,4.002014
0.29,0.0,0.042337,3.072234,-3.132397,-0.012502,0.173789,-0.048656,0.408134,2.384057,-1.355188
0.3,0.0,0.098661,3.063098,3.07635,-0.056084,0.005118,-0.231875,0.417446,1.274118,-3.747475
0.31,0.0,0.043437,3.096626,3.125108,0.106223,-0.029388,0.148505,0.254368,1.126111,-1.567349
0.32,0.0,0.066474,3.045436,-3.050765,0.114451,0.133984,-0.063473,0.600597,4.741372,0.420769
0.33,0.0,0.011201,3.135514,-3.114811,-0.149447,-0.101883,-0.019657,0.052188,0.716703,0.658455
0.34,0.0,0.035891,-3.079685,3.109197,-0.035459,-0.002557,0.037322,-0.378538,-2.597919,0.490357
0.35,0.0,-0.056919,3.134347,-3.106819,0.060851,-0.020683,0.064414,0.062443,0.898413,0.859812
0.36,0.0,-0.030944,3.098818,3.105484,-0.007107,0.075081,0.10916,0.229678,0.675659,-2.097114
0.37,0.0,-0.045457,3.066838,3.056878,-0.213989,0.115498,0.080903,0.386426,0.781855,-4.270353
0.38,0.0,-0.020838,-3.073586,-3.070912,-0.011813,0.134089,0.033144,-0.356671,-0.843695,3.689635
0.39,0.0,0.051515,3.082727,-3.116429,-0.011689,-0.187816,0.090533,0.360403,2.378924,-0.645934
0.4,0.0,0.076673,-3.135894,-3.069547,0.050078,-0.075724,0.067408,0.008099,1.191626,2.270394
0.41,0.0,0.079486,3.054722,-3.086963,-0.134979,-0.09072,0.0121,0.534704,3.808962,-0.425959
0.42,0.0,0.053291,-3.12014,3.08731,-0.036293,0.032107,-0.119072,-0.156792,-1.723363,-1.096991
0.43,0.0,-0.079728,-3.063102,-3.092542,-0.041071,-0.004166,-0.015942,-0.428488,-1.574745,3.29976
0.44,0.0,0.054915,3.109367,3.097867,-0.168296,0.033969,0.058839,0.164562,0.196804,-2.070998
