time,action,Xpos,Xth1,Xth2,Xvelocity,Xth1_dot,Xth2_dot,Xddx,Xddth1,Xddth2
0.0,-0.462891,-0.067593,3.091562,3.092805,-0.303277,-0.479368,0.322532,-19.297615,-39.416325,26.638168
0.01,0.0,0.084237,-3.119962,3.055719,0.193073,-0.171841,0.007165,-0.173314,-2.307618,-2.037458
0.02,0.0,-0.03418,-3.136658,-3.135702,-0.156438,0.094854,-0.057644,-0.026122,-0.05014,0.297292
0.03,0.0,0.053832,3.124238,-3.134176,-0.136337,0.148968,-0.0046,0.105274,0.690514,-0.189776
0.04,0.0,0.043283,-3.06342,3.063881,-0.003595,0.138588,0.033251,-0.496088,-3.963241,-0.462844
0.05,0.0,0.067271,-3.129665,3.137296,-0.133894,-0.052277,0.03512,-0.071119,-0.46093,0.148985
0.06,0.0,0.095344,3.055363,3.040972,-0.156163,-0.023263,-0.087279,0.442038,0.863702,-4.971343
0.07,0.0,0.024928,-3.044684,-3.115793,0.110458,0.11081,-0.021624,-0.548939,-2.608856,3.038659
0.08,0.0,-0.04322,3.122363,-3.111742,0.098663,0.032704,0.060525,0.129164,1.184642,0.430203
0.09,0.0,0.041056,3.131215,-3.072999,0.005584,-0.06602,0.240269,0.101161,1.638191,1.768297
0.1,0.0,-0.011804,3.099218,-3.114123,-0.211142,-0.051019,-0.020737,0.264403,1.888784,-0.179369
0.11,0.0,0.037561,-3.127466,3.132133,0.203676,-0.053676,-0.289805,-0.090208,-0.629308,0.085405
0.12,0.0,0.063395,3.108963,3.119999,0.192719,0.067937,-0.004573,0.177418,0.626991,-1.41321
0.13,0.0,-0.079346,3.085888,3.108262,0.047929,-0.073291,-0.058812,0.306449,1.15312,-2.296748
0.14,0.0,0.012213,3.047454,3.070797,-0.086156,0.031826,0.098427,0.505475,1.661343,-4.306355
0.15,0.0,-0.092903,3.132971,-3.090418,-0.120396,0.020194,0.007169,0.079689,1.25308,1.319558
0.16,0.0,0.062781,3.130822,-3.12265,0.066477,-0.022547,0.071865,0.074235,0.709216,0.303834
0.17,0.0,-0.03923,-3.131893,3.140499,0.051557,-0.078791,-0.045611,-0.057309,-0.327049,0.202502
0.18,0.0,-0.066416,3.096832,-3.133468,-0.089572,0.047819,0.132049,0.267045,1.586424,-0.828979
0.19,0.0,0.047054,-3.097422,-3.091112,0.086672,-0.072438,-0.00732,-0.22929,-0.448254,2.54563
0.2,0.0,0.02754,-3.11938,-3.059272,0.092226,0.032985,-0.07453,-0.084465,0.846696,2.975541
0.21,0.0,-0.066465,3.131711,3.104545,-0.003635,0.08804,-0.231972,0.034711,-0.395695,-1.313634
0.22,0.0,0.032367,-3.077728,3.089951,-0.028464,-0.050544,0.002166,-0.39979,-3.018492,-0.028969
0.23,0.0,0.068896,3.133707,3.09401,0.017535,-0.010704,-0.022634,0.019161,-0.655407,-1.601861
0.24,0.0,-0.062905,3.100259,-3.121267,-0.273627,-0.109735,0.120155,0.256238,1.723512,-0.383098
0.25,0.0,0.087138,-3.075364,-3.049248,0.002281,-0.23011,0.067236,-0.330853,-0.357011,4.287636
0.26,0.0,-0.078208,3.053135,3.082808,0.039095,-0.118071,-0.129473,0.479727,1.718842,-3.7981
0.27,0.0,-0.056278,3.115284,-3.062225,0.099367,0.045191,0.02511,0.196973,2.341283,1.731796
0.28,0.0,0.047005,-3.119148,3.1207,-0.05046,0.14702,0.197605,-0.142899,-1.130072,-0.117743
0.29,0.0,-0.092745,3.099496,-3.136774,0.084971,0.076379,0.009828,0.248099,1.436163,-0.850428
0.3,0.0,-0.04079,-3.076203,3.065575,0.088747,0.068451,0.054877,-0.421872,-3.526742,-0.715809
0.31,0.0,-0.062084,-3.134114,-3.058806,0.07804,0.045276,0.005991,0.002114,1.325876,2.633337
0.32,0.0,-0.031942,3.08867,-3.065416,0.010075,0.037715,-0.076231,0.349032,3.129259,1.017917
0.33,0.0,0.062893,-3.098052,3.11879,0.179973,-0.053411,-0.054817,-0.268021,-1.828913,0.354957
0.34,0.0,0.020925,3.110649,3.077688,0.00495,0.087869,-0.159674,0.142964,-0.230007,-2.613918
0.35,0.0,-0.062854,3.081515,3.117826,-0.014577,0.217185,-0.071518,0.335698,1.456271,-2.119057
0.36,0.0,0.095813,3.137749,3.07008,-0.008626,-0.069723,0.162359,-0.016055,-1.232761,-2.23492
0.37,0.0,-0.020444,-3.069136,3.077847,-0.132762,0.000119,0.120731,-0.454166,-3.516695,-0.196781
0.38,0.0,0.046794,-3.080969,-3.064906,-0.068501,-0.006154,0.031744,-0.308927,-0.484906,3.693821
0.39,0.0,-0.045251,3.046907,3.081918,-0.086949,0.067443,0.050391,0.514782,1.88505,-3.98906
0.4,0.0,-0.048905,3.056365,-3.1072,-0.097036,-0.142831,0.001238,0.515603,3.383707,-0.982001
0.41,0.0,-0.073075,-3.087776,3.113266,0.018847,-0.079997,-0.007204,-0.329533,-2.258861,0.426547
0.42,0.0,0.038926,3.070422,3.104902,0.013707,-0.015469,-0.199755,0.392308,1.580466,-2.740016
0.43,0.0,-0.048636,-3.099155,3.075603,-0.215246,0.053949,0.011073,-0.283638,-2.612637,-0.962022
