time,action,Xpos,Xth1,Xth2,Xvelocity,Xth1_dot,Xth2_dot,Xddx,Xddth1,Xddth2
0.0,-0.247365,-0.015502,3.066108,3.112616,-0.056419,-0.127486,0.081045,-10.014276,-19.494848,12.973529
0.01,0.0,-0.087694,3.076683,3.046117,-0.108265,-0.037216,-0.100623,0.323098,0.279644,-4.332906
0.02,0.0,0.069727,3.109657,3.06433,0.059399,-0.070096,-0.161122,0.142112,-0.435226,-3.026843
0.03,0.0,0.084257,-3.047848,3.110847,0.009563,0.038428,-0.082279,-0.560884,-3.572797,1.298619
0.04,0.0,-0.077674,-3.106646,3.066278,-0.017814,-0.018212,-0.097847,-0.245919,-2.542442,-1.399229
0.05,0.0,-0.046502,-3.047148,-3.09154,-0.18275,-0.00754,0.105049,-0.517433,-2.061767,3.680943
0.06,0.0,-0.013445,-3.057001,3.058441,0.021013,-0.112647,0.016762,-0.533038,-4.245847,-0.464995
0.07,0.0,0.014808,3.092674,-3.126265,-0.004379,0.153898,-0.016048,0.293396,1.851047,-0.695892
0.08,0.0,0.02318,3.0964,-3.127521,0.169342,-0.027903,-0.09864,0.271015,1.718893,-0.633796
0.09,0.0,0.087738,-3.101155,3.11484,0.068587,-0.14596,-0.137374,-0.251317,-1.795965,0.173059
0.1,0.0,-0.094289,-3.083967,3.087905,0.053859,-0.253047,-0.002915,-0.364359,-2.848702,-0.237846
0.11,0.0,0.099028,3.124269,3.109907,-0.047376,0.022935,-0.087925,0.082985,-0.051064,-1.345071
0.12,0.0,0.075611,-3.055494,-3.119357,-0.12601,0.173153,-0.152735,-0.490385,-2.336645,2.698357
0.13,0.0,0.089471,-3.064274,-3.135464,0.015939,0.07284,-0.219382,-0.44858,-2.358025,2.023848
0.14,0.0,0.07032,3.068137,-3.095492,0.052349,0.067783,0.014827,0.451822,3.215987,-0.362484
0.15,0.0,0.083114,-3.099363,3.138908,0.015765,-0.007942,0.063429,-0.248142,-1.405636,0.908974
0.16,0.0,-0.011606,-3.04674,3.068985,0.202348,-0.051029,0.037009,-0.586899,-4.378811,0.083652
0.17,0.0,0.078987,-3.078049,3.128434,0.049285,0.015679,0.259602,-0.376143,-2.286876,1.075231
0.18,0.0,-0.070972,-3.063113,-3.065179,0.065386,-0.070953,0.142768,-0.41111,-1.057351,4.087031
0.19,0.0,-0.007571,3.085749,3.126512,-0.042621,-0.078539,0.072478,0.319081,1.505949,-1.772866
0.2,0.0,0.090952,-3.096744,-3.125805,0.175974,0.123487,-0.024158,-0.255493,-1.145799,1.53163
0.21,0.0,0.019365,-3.109982,3.097736,0.051911,0.102866,-0.018276,-0.210783,-1.858362,-0.55954
0.22,0.0,0.05505,3.140971,-3.123732,-0.030651,0.003579,0.223842,0.015275,0.359774,0.49311
0.23,0.0,0.016202,3.113619,-3.133801,-0.011619,0.010688,0.065081,0.168624,1.045741,-0.435141
0.24,0.0,-0.08278,3.046263,-3.092512,-0.01979,0.089488,-0.166666,0.576601,3.958466,-0.768254
