time,action,Xpos,Xth1,Xth2,Xvelocity,Xth1_dot,Xth2_dot,Xddx,Xddth1,Xddth2
0.0,0.0,0.057797,3.091824,-3.132961,0.074391,-0.137532,0.138896,0.297812,1.768533,-0.93008
0.01,0.0,-0.041676,3.072753,-3.049826,0.010441,-0.135449,0.171393,0.451151,3.926095,1.0708
0.02,0.0,0.028682,3.057586,3.042736,-0.117933,0.108005,-0.185678,0.428864,0.815734,-4.862455
0.03,0.0,0.091677,3.070087,3.081936,0.052885,0.262305,-0.223947,0.379778,1.134509,-3.436019
0.04,0.0,-0.071342,-3.077322,3.128704,-0.005328,-0.064313,-0.056567,-0.381789,-2.297882,1.136551
0.05,0.0,-0.045851,-3.098885,-3.118722,-0.104939,0.112934,0.123921,-0.236536,-0.940219,1.673442
0.06,0.0,-0.03569,-3.11922,-3.063102,-0.011699,-0.018465,0.016993,-0.086098,0.774126,2.85648
0.07,0.0,0.065544,3.068331,-3.122031,0.153423,-0.05389,-0.016773,0.437139,2.717397,-1.138821
0.08,0.0,-0.06472,3.099192,3.140396,-0.017571,-0.124654,-0.051794,0.248287,1.346095,-1.029068
0.09,0.0,0.031462,3.124319,3.068778,0.019418,-0.226886,0.042048,0.062214,-0.817189,-2.5808
0.1,0.0,-0.071758,3.046735,3.074249,0.028532,0.019684,0.092026,0.511237,1.748488,-4.220398
0.11,0.0,0.012321,-3.082575,3.109586,-0.291438,-0.069525,-0.10515,-0.360803,-2.490103,0.448666
0.12,0.0,0.055767,3.0934,-3.044533,-0.05042,0.034848,0.035343,0.333101,3.359586,1.726178
0.13,0.0,-0.021485,-3.122045,-3.052898,0.00682,0.060772,0.08503,-0.064233,1.046443,3.080623
0.14,0.0,0.094092,-3.139951,3.074374,-0.166704,0.082356,-0.135814,-0.048268,-1.335272,-1.947975
0.15,0.0,-0.058488,3.069545,-3.136434,0.08482,0.125284,-0.099923,0.420857,2.394927,-1.531269
0.16,0.0,0.09879,-3.084553,-3.083642,-0.044207,0.021725,-0.003494,-0.299812,-0.724058,3.063993
