time,action,Xpos,Xth1,Xth2,Xvelocity,Xth1_dot,Xth2_dot,Xddx,Xddth1,Xddth2
0.0,0.272369,0.024858,3.072176,3.116398,0.201496,0.283292,-0.220503,11.887574,25.259922,-19.592382
0.01,0.0,0.087062,-3.079451,3.112027,-0.142693,-0.155016,-0.031771,-0.377304,-2.540347,0.587558
0.02,0.0,0.01681,3.066708,3.101668,0.011187,0.026667,0.107937,0.413566,1.631337,-2.957301
0.03,0.0,-0.052968,-3.043303,-3.093365,0.08199,0.004313,0.112823,-0.54143,-2.221061,3.715707
0.04,0.0,0.07664,3.056237,-3.11108,0.002603,0.07362,0.207946,0.512356,3.293335,-1.124179
0.05,0.0,0.07984,3.140751,-3.11522,-0.047813,0.034186,0.010167,0.019848,0.5303,0.76579
0.06,0.0,0.083043,-3.071584,-3.082141,-0.259897,-0.131696,0.125381,-0.371076,-1.098122,3.396712
0.07,0.0,-0.061547,-3.082833,3.057849,-0.057267,-0.206081,-0.058355,-0.385811,-3.438894,-1.088654
0.08,0.0,0.088573,-3.07148,3.129477,-0.088015,-0.069488,0.027817,-0.414201,-2.468605,1.286558
0.09,0.0,0.017015,-3.065046,3.137381,0.046468,-0.119105,0.001379,-0.447254,-2.519906,1.676144
0.1,0.0,-0.006447,-3.084372,3.086967,0.016527,0.029431,-0.080991,-0.36447,-2.869074,-0.264872
0.11,0.0,0.010259,-3.105769,3.087012,-0.242972,-0.14714,0.044668,-0.237413,-2.176512,-0.785579
0.12,0.0,-0.04329,-3.123655,-3.118959,-0.067444,0.149291,-0.058269,-0.093751,-0.151083,1.105063
0.13,0.0,0.093334,3.045107,-3.04382,0.006873,0.143901,0.017182,0.606121,4.872881,0.603819
0.14,0.0,-0.090633,3.082156,3.067623,-0.085616,0.116474,-0.077586,0.303322,0.491253,-3.585673
0.15,0.0,-0.003359,-3.045212,-3.086174,0.197147,-0.019469,-0.066047,-0.527824,-2.022766,3.904526
0.16,0.0,-0.076892,3.108042,-3.084692,-0.147472,0.002122,-0.066949,0.227965,2.159572,0.907463
0.17,0.0,0.003805,3.112164,-3.054668,-0.042709,-0.084214,-0.194981,0.218986,2.586248,1.903038
0.18,0.0,-0.080569,-3.070119,-3.094283,-0.071472,-0.043727,0.020341,-0.388555,-1.381661,3.082549
0.19,0.0,0.068291,3.101053,3.111624,0.038025,-0.021918,-0.155933,0.219105,0.729664,-1.830979
0.2,0.0,-0.035013,3.099768,-3.093772,-0.084224,0.166067,-0.045744,0.269984,2.242328,0.441435
0.21,0.0,0.094439,-3.114567,3.091873,-0.051257,0.091205,0.078724,-0.185973,-1.820598,-0.853107
0.22,0.0,0.06427,-3.070109,3.097151,-0.056732,-0.099771,-0.019937,-0.439466,-3.120601,0.365663
0.23,0.0,-0.073672,3.086251,-3.065853,0.093265,0.179804,-0.064884,0.361762,3.190063,0.949132
0.24,0.0,-0.026691,3.109272,3.116148,0.03077,-0.08694,-0.135522,0.174503,0.557205,-1.505337
0.25,0.0,0.047108,-3.109857,-3.139753,0.154733,-0.116566,-0.044698,-0.184782,-0.976045,0.810954
0.26,0.0,-0.029588,3.135401,-3.08845,-0.020858,-0.087766,0.097586,0.067691,1.218731,1.427407
0.27,0.0,-0.001333,-3.110083,-3.061267,-0.082219,-0.169143,0.067028,-0.136522,0.527477,3.12399
0.28,0.0,0.08922,-3.109248,-3.052054,-0.135123,-0.145077,-0.014938,-0.136535,0.669487,3.420169
0.29,0.0,0.010394,-3.088179,-3.137008,0.02509,0.056179,0.21594,-0.308349,-1.629235,1.370158
0.3,0.0,-0.06379,-3.050839,-3.046588,0.046288,-0.026653,-0.103611,-0.471411,-1.104871,4.932869
0.31,0.0,-0.018081,3.120704,3.106064,-0.078394,-0.007031,-0.162196,0.10154,-0.006407,-1.534706
