time,action,Xpos,Xth1,Xth2,Xvelocity,Xth1_dot,Xth2_dot,Xddx,Xddth1,Xddth2
0.0,0.132166,-0.07439,3.076403,-3.109684,0.061714,-0.079694,-0.113119,5.977059,14.081521,-9.001372
0.01,0.0,-0.072788,-3.091039,3.09115,0.043288,-0.129206,-0.009523,-0.322265,-2.569845,-0.30633
0.02,0.0,0.019539,-3.132613,3.066848,-0.116909,0.094608,-0.053713,-0.095024,-1.712776,-2.005459
0.03,0.0,-0.014037,-3.0597,-3.078551,-9e-05,-0.170416,0.10445,-0.438321,-1.408351,3.782159
0.04,0.0,-0.012923,-3.139939,3.097572,-0.034754,0.130067,0.102624,-0.034832,-0.903053,-1.287123
0.05,0.0,0.070559,3.124122,-3.098445,0.032571,-0.00197,0.157261,0.127399,1.382524,0.856155
0.06,0.0,-0.068974,3.088416,-3.087122,0.012165,-0.061537,0.038233,0.341037,2.740759,0.361353
0.07,0.0,-0.023669,-3.08544,-3.128542,-0.147617,0.000507,-0.186234,-0.320946,-1.546434,1.731135
0.08,0.0,-0.01975,-3.11718,-3.105712,0.145955,-0.040514,-0.04854,-0.123179,-0.094931,1.653022
0.09,0.0,-0.065776,3.092968,-3.044542,0.020815,-0.062248,0.088325,0.33653,3.379408,1.711414
0.1,0.0,0.060328,-3.115554,-3.067342,-0.047863,0.150948,-0.051026,-0.111732,0.567789,2.827098
0.11,0.0,0.061317,-3.126404,-3.08679,-0.183746,0.137953,0.077416,-0.057863,0.549203,1.98103
0.12,0.0,-0.040634,-3.080311,3.108347,-0.21269,-0.172667,0.205311,-0.372717,-2.584682,0.430893
0.13,0.0,-0.084454,3.072736,-3.103705,0.170441,0.076424,0.09245,0.420978,2.913504,-0.505194
0.14,0.0,0.026236,3.137,3.113014,0.022626,-0.16007,0.007372,0.012094,-0.389514,-0.962093
0.15,0.0,-0.081634,-3.138156,-3.047949,-0.065407,0.018765,-0.239524,0.030786,1.656446,2.880504
0.16,0.0,0.073587,-3.059944,-3.12221,0.125911,-0.042836,0.197671,-0.462632,-2.239378,2.472276
0.17,0.0,0.025694,3.051983,-3.117033,0.040571,0.046457,-0.050686,0.532528,3.3218,-1.370541
0.18,0.0,-0.05719,-3.1227,3.047211,-0.038856,-0.156125,-0.065545,-0.16134,-2.372236,-2.343118
0.19,0.0,-0.024208,3.103901,3.122729,-0.099448,0.066005,0.039786,0.210034,0.843822,-1.457543
0.2,0.0,0.036273,3.132176,-3.059519,0.092739,-0.127773,-0.041232,0.101294,1.864725,2.22158
0.21,0.0,0.013631,3.063809,3.083565,-0.133701,0.011949,-0.028627,0.419553,1.38396,-3.544079
0.22,0.0,0.066079,3.131646,-3.054661,-0.081273,-0.007684,-0.001426,0.106934,1.96449,2.342934
0.23,0.0,0.035526,3.098636,-3.084628,0.074578,0.040159,0.183005,0.282677,2.451216,0.659481
0.24,0.0,-0.077475,-3.062491,3.074444,0.117643,0.048624,0.120905,-0.495047,-3.792578,-0.138661
0.25,0.0,0.046362,3.05655,3.129962,-0.075569,0.052715,0.087633,0.487986,2.490788,-2.352987
0.26,0.0,0.040162,3.054555,3.067756,0.041096,0.064235,-0.120379,0.46129,1.377029,-4.209307
0.27,0.0,-0.006579,3.061898,-3.052448,0.153647,0.109634,-0.098218,0.506966,4.201412,0.765481
0.28,0.0,0.057447,3.104383,-3.087976,-0.063717,-0.119662,0.046056,0.249082,2.222449,0.713734
0.29,0.0,0.01048,3.074262,-3.061688,-0.062492,-0.080125,-0.063247,0.434789,3.659177,0.784764
0.3,0.0,-0.01837,3.130609,3.097396,-0.064496,-0.053533,-0.110324,0.039368,-0.486565,-1.56459
0.31,0.0,0.096144,3.071656,-3.070588,0.110494,0.064883,-0.008095,0.443836,3.567344,0.456405
0.32,0.0,-0.067188,3.099976,-3.076395,0.101853,-0.009232,-0.051248,0.278289,2.569798,0.961272
0.33,0.0,0.026748,-3.11581,3.056586,0.009191,-0.065003,-0.164408,-0.197824,-2.423457,-1.892269
0.34,0.0,-0.046469,3.066013,3.090764,-0.056758,0.034099,0.017668,0.41094,1.447279,-3.286162
0.35,0.0,-0.016713,-3.116121,-3.089538,0.176655,-0.125496,0.129573,-0.118489,0.1835,2.140727
0.36,0.0,0.033445,-3.070442,-3.106419,-0.012742,-0.03388,0.063576,-0.393813,-1.603464,2.711422
0.37,0.0,0.034645,-3.091287,3.093543,-0.095842,-0.10249,0.008197,-0.319051,-2.517751,-0.244098
