time,action,Xpos,Xth1,Xth2,Xvelocity,Xth1_dot,Xth2_dot,Xddx,Xddth1,Xddth2
0.0,0.0,-0.06206,3.116741,3.08793,0.131863,-0.007732,-0.02189,0.114402,-0.227485,-2.181098
0.01,0.0,0.020553,-3.045109,3.069259,-0.000557,-0.148319,0.042557,-0.594716,-4.418066,0.127349
0.02,0.0,0.040801,3.059173,-3.048916,0.00454,0.176713,0.091125,0.525017,4.341258,0.782101
0.03,0.0,0.036721,-3.119659,-3.101394,0.144213,0.084615,0.075727,-0.106512,0.056883,1.708251
0.04,0.0,0.015136,-3.104242,3.08102,-0.034061,-0.111737,0.008189,-0.250768,-2.340588,-0.920738
0.05,0.0,0.0585,-3.085504,3.135083,0.091642,-0.00503,0.022712,-0.331403,-1.921697,1.125723
0.06,0.0,0.050473,-3.068443,-3.105244,0.029402,0.052541,0.003452,-0.405956,-1.650613,2.79894
0.07,0.0,-0.084223,3.120856,3.077651,0.047494,-0.144393,-0.001807,0.086258,-0.543756,-2.392091
0.08,0.0,0.052112,-3.057143,-3.108309,0.060872,0.113155,-0.138283,-0.474331,-2.07124,2.986169
0.09,0.0,-0.028705,-3.076146,3.102725,-0.03775,0.144832,-0.110556,-0.405012,-2.842907,0.396326
0.1,0.0,-0.071473,-3.122987,-3.093165,-0.1288,-0.022868,0.076159,-0.080266,0.330278,1.873169
0.11,0.0,0.029017,-3.06803,3.114891,0.034865,-0.097193,0.03169,-0.442234,-2.853967,0.934771
0.12,0.0,0.050104,-3.107463,-3.065743,-0.120309,0.182659,0.035386,-0.157417,0.334643,3.054049
0.13,0.0,0.099565,-3.109838,3.075622,0.028154,-0.080845,-0.216469,-0.222627,-2.25868,-1.185562
0.14,0.0,-0.046968,-3.136193,-3.063398,-0.003937,0.159868,0.172282,0.011989,1.293998,2.43045
0.15,0.0,-0.073214,-3.094961,3.140688,-0.135892,0.042387,0.073154,-0.27247,-1.514504,1.063034
0.16,0.0,-0.077355,3.093902,-3.086785,-0.014103,-0.059537,0.058246,0.309724,2.572919,0.498618
0.17,0.0,-0.084827,-3.116702,-3.057729,0.246031,-0.031353,-0.015665,-0.098908,0.792066,3.078473
0.18,0.0,0.062979,3.122065,-3.120261,0.089695,-0.058802,0.153472,0.127585,1.037326,0.159613
0.19,0.0,0.094814,-3.138959,-3.095995,-0.123015,0.055638,-0.04329,0.010119,0.78479,1.425567
0.2,0.0,-0.054234,3.132918,-3.119302,-0.034547,0.107351,-0.05674,0.062365,0.699355,0.466345
0.21,0.0,0.071171,-3.11022,-3.060051,0.05822,0.028394,0.031835,-0.137363,0.53836,3.155347
0.22,0.0,0.021021,-3.090452,3.041533,0.192055,-0.035749,-0.140457,-0.3525,-3.504337,-1.729834
0.23,0.0,-0.072738,-3.062168,3.104769,0.094069,-0.085058,-0.072946,-0.48186,-3.229027,0.784406
