time,handwheelAngle,vxCG,axCG,ayCG,yawAngle,yawRate
235.554042119,12.064363981206382,10.052673176777944,2.488092889464085,0.7875838393889417,-10.410661197034432,3.0237910870474285
235.604042119,11.990329158157651,10.071672998669749,-0.2839183223316732,0.7047489076299309,-10.264721498826333,3.0617206688554144
235.754042119,11.101927309353385,10.046845119082528,3.7963745706292142,0.6657952050172905,-9.716546569766491,3.948779904611715
235.804042119,9.997127707559663,10.34112080586935,6.313614025244781,0.6502929223604721,-9.527292964410597,4.123736032840768
235.854042119,9.275570665912277,10.582752876124715,3.972002148442403,0.9796764175524634,-9.338927189166334,3.7475755956568073
235.904042119,9.225583723117857,10.620740778069186,-0.0583656521234165,1.1758064248750124,-9.175899611145828,2.943031756692637
235.954042119,9.321187762417788,10.557061170188838,-1.1060080617181944,0.8377944831592833,-9.04137140902207,2.5177172715087743
236.004042119,8.66258877363903,10.594725087979041,1.6698800437978092,0.4139611378932603,-8.897877503458702,2.900496020822758
236.054042119,6.856085058541074,10.814990798393499,5.128468307970075,0.4582058891247405,-8.72915271766552,3.3982567961643944
236.104042119,4.725581126157973,11.08662702778325,5.279357950194125,0.6878082259906552,-8.574806706791648,2.932956037024385
236.154042119,3.485318353085821,11.239429368077229,2.625691477011151,0.5442156424442317,-8.476099069693825,1.5482350108503171
236.204042119,2.985270632405267,11.291588882042053,1.2072361665226496,0.15603552729263678,-8.43069973608328,0.46717837534149725
236.254042119,1.9529391256354625,11.384580777663917,2.5162856448033986,-0.07866986379521712,-8.417616641082146,0.36715610933275344
236.304042119,0.10117655217239029,11.573712012193242,4.255436293087859,-0.059426300448862386,-8.418348900574703,0.5013739761484939
236.354042119,-1.39275872549012,11.783784951316475,4.148404728487265,0.048049114350108425,-8.420310532749975,0.12839065216406312
236.404042119,-1.7746898682300163,11.943021790785046,3.000478696650943,0.09072891381746033,-8.42018121108238,-0.34602273362375907
236.454042119,-1.6070001032185721,12.07483852946377,2.662419853224053,0.08334469142112794,-8.420135387731642,-0.4117212566890175
236.504042119,-1.483768632306665,12.22555588640779,3.09624963626284,0.07040083059745525,-8.421236552314966,-0.30189399721176524
236.554042119,-1.1855433514739984,12.392873154883192,3.433573079072813,0.14748289807314188,-8.421858193443363,-0.3057084544058118
236.604042119,-0.24918161373716843,12.55605059640794,3.4467621528598107,0.3220207821133223,-8.422218932849178,-0.2919581084302922
236.654042119,1.2894395452154188,12.706088813431801,3.1504993413011166,0.4866967464358222,-8.425235897282917,-0.07087902827886124
236.704042119,2.8709514561223552,12.846453251807311,2.8535816284568907,0.5078013560881152,-8.423119176197346,0.4230402655846329
236.754042119,3.885898066640227,12.992243329111876,2.961419330110173,0.3176354170164535,-8.394215819912601,1.042276139731957
236.804042119,4.269871091515639,13.144284774538411,3.0708923078900034,0.13798107444873414,-8.336069171003057,1.3562702070688746
236.854042119,4.477077726354473,13.282150361731764,2.849955412587169,0.32033960141652873,-8.2729654534947,1.2359236420294213
236.904042119,4.752780912258074,13.409516658640989,2.7534327511888868,0.68440940248784,-8.2119985010264,1.1640257455292207
236.954042119,4.993332962114443,13.542203041185706,2.735612859274174,0.7239274870850497,-8.133317553323112,1.479498140627502
237.004042119,5.106070557467297,13.662833259029883,2.349798143323609,0.5233341600005783,-8.023888692094262,2.0317755356595755
237.054042119,5.070153003369708,13.76280953110905,2.1050745660332524,0.5355801338483593,-7.8990417235707096,2.403702060240305
237.104042119,4.929573467096806,13.8708146412328,2.4273992785493403,0.7401148775666864,-7.783276859151144,2.208448849596671
237.154042119,4.795959737452783,13.99117779902741,2.415059743953416,0.8967879278137123,-7.689003241797159,1.6707591505588997
237.204042119,4.760125721266342,14.07700901041813,1.4106366451447334,0.841688932041669,-7.606105723993038,1.4348546231213621
237.254042119,4.824425061998257,14.095488504780976,0.10779342722700375,0.46960944191871884,-7.517676983869251,1.6237141212645894
237.304042119,4.849788650112293,14.06775859138526,-0.5565865131140005,0.28152635827010514,-7.414253955180829,1.965851772044281
237.354042119,4.728205105046311,14.039211717062269,-0.4754313944844326,0.7109293555019998,-7.289271918433954,2.2233761242805845
237.404042119,4.61770912715128,14.029522425967276,-0.2207487154416202,1.1197302011028587,-7.155081132783064,2.1615363997418653
237.454042119,4.679613362966925,14.02607538506792,-0.12150966530682995,0.9014021490261681,-7.041739974387739,1.8597873515570695
237.504042119,4.778315073278764,14.013492478828283,-0.12860359494058576,0.40445335691175455,-6.952123448685166,1.6571233116749777
237.554042119,4.768381996361258,13.99777031733182,-0.09385906969121678,0.104188068230429,-6.861216826440438,1.678192230285551
237.604042119,4.707332755672442,13.991807908836734,-0.035069389622272566,0.1569695448767298,-6.752673865489862,1.908088577863801
237.654042119,4.643874024934139,13.990260704460619,-0.12193014776851135,0.40655981589152196,-6.6345172598293685,2.2394080954688165
237.704042119,4.5843647010982425,13.980708457723454,-0.30525064846126665,0.626325564924027,-6.521510617315022,2.3563907034076745
237.754042119,4.537019602985276,13.963082694951623,-0.38970463823915064,0.8038635900744161,-6.417925379809951,2.1225938134384017
237.804042119,4.496233883397652,13.94290703729799,-0.39992243604718647,0.9086471632830714,-6.324165395312226,1.76826047712947
237.854042119,4.460506632522104,13.923506396105482,-0.3730788544128604,0.8148808017437158,-6.239323352966555,1.618698331331351
237.904042119,4.436545901530882,13.90796555091442,-0.2702636259679753,0.5682106855563829,-6.150559981227444,1.772249625669296
237.954042119,4.426686463593912,13.896567164313684,-0.18162011741459316,0.47961663299008594,-6.047242278843973,2.0276827000332442
238.004042119,4.431206360163752,13.885031115055153,-0.2145207240889075,0.7350095942768171,-5.934657016135979,2.1594160619110463
238.054042119,4.485766144862922,13.869462814414382,-0.31796850404818316,0.9394033300285951,-5.821125468213333,2.1963408678299263
238.104042119,4.601987968434029,13.850965114647131,-0.36988460199666107,0.8669969866862328,-5.708649534618834,2.2026728596384797
238.154042119,4.6287340367245795,13.837556704357088,-0.2364639979350095,0.9709554460621814,-5.596150671183272,2.181940701472246
238.204042119,4.395947702630599,13.830438940804548,-0.18415239733884126,1.193087235663809,-5.487190917477149,2.103765990469751
238.254042119,4.04023780625881,13.798994081739743,-0.8923394232796201,1.011883733094522,-5.389892394606371,1.901245862267001
238.304042119,3.8056215316601936,13.708212361049704,-2.010437077488409,0.634155652609916,-5.303560272195533,1.6859470445761013
238.354042119,3.749325311397307,13.592217614142566,-2.042972233621784,0.5267204147593397,-5.219509804755213,1.6436572890221202
238.404042119,3.793545614224751,13.523804571144048,-0.9542249834647555,0.5279682418240454,-5.133833799605553,1.7614654095218565
238.454042119,3.8083413769796115,13.50853424957673,-0.21912819922346483,0.4051876293813058,-5.048399490991724,1.8520357491796835
238.504042119,3.6121207164468556,13.498869305755356,-0.36804553426324554,0.23949543786305008,-4.965959131738112,1.7838000843779627
238.554042119,3.1621488650087457,13.471137334757621,-0.7513279961412648,0.28581503244966333,-4.8911525245283585,1.5603785407184396
238.604042119,2.701097820816088,13.438225470200935,-0.7183508829537338,0.5656952890299737,-4.826718847371502,1.3199303447033284
238.654042119,2.5020879543268406,13.418455285729262,-0.34084088691620007,0.6501173379499904,-4.768822507374977,1.2350033173448776
238.704042119,2.514416706092874,13.41398328357781,-0.01584002517547229,0.4386154752977606,-4.708592355256937,1.295283016166442
238.754042119,2.5259516911018527,13.423026850229757,0.29748004066495864,0.34542496171844267,-4.641178138377891,1.3715618207791076
238.804042119,2.472379406415401,13.449825536313861,0.7200762744523121,0.4667604543542195,-4.571073413599391,1.4088206627127675
238.854042119,2.438180508222717,13.493013206612389,1.0271873211487637,0.5530269808086081,-4.505397123161207,1.3876252733565901
238.904042119,2.4741437776344024,13.543987993778273,1.126455160771247,0.5667366250963339,-4.440919855002274,1.3264806425148243
238.954042119,2.528141596181094,13.602101706600822,1.2038973606271894,0.5646647233326624,-4.376479739596079,1.2617898702894386
239.004042119,2.5118474066481644,13.666645340588126,1.2393867494047928,0.5459869369412496,-4.317970829039015,1.2050999281543666
239.054042119,2.419344990951453,13.731098296246145,1.2556298124899927,0.5731549115468121,-4.258906205476967,1.1975050784638468
239.104042119,2.3421315497240824,13.797611980585152,1.428857335243624,0.6464567756940502,-4.190718191167442,1.3033124868203452
239.154042119,2.346202285561821,13.871405282478074,1.5966786858065052,0.6852735235990602,-4.121865080612419,1.3911542809458082
239.204042119,2.447284157479399,13.95110323936178,1.6090190574533578,0.574190035655542,-4.061402529890201,1.2772224215238743
239.254042119,2.5791369342333805,14.036500589382253,1.6692912687607353,0.4412423873604784,-4.007161974803673,1.114850056200356
239.304042119,2.579734821644482,14.12585139310417,1.803477027948903,0.5431423110259891,-3.953492590612268,1.0888310418624703
239.354042119,2.285696807325629,14.21599957677488,1.8871479612654336,0.6609766320714006,-3.8965084740002625,1.1750216415319994
