t,Speed,accx,accy,yaw_rate,steering_angle,current
0.0,363.0,-0.030790032315551233,-0.019021387508105506,10.009765629284061,0.3600000143051147,1.37
0.05,879.2855635022029,0.20526921500855963,-0.007997184419178495,9.602662732323088,0.3600000143051147,2.404997361288551
0.1,1309.9068749631551,0.3247502309708301,0.0459264797823462,9.178230080112717,0.3600000143051147,4.515164817544067
0.15000000000000002,1338.0183507664788,0.394792128871628,0.07628489139177472,19.478145198243826,0.3600000143051147,5.903067653854754
0.2,2435.0489425699006,0.4472013465398106,0.07771561723535594,35.32353796290266,0.3600000143051147,6.986093933967674
0.25,3165.6391338390645,0.42640264496589053,0.08508242023759283,49.63205486790218,0.3600000143051147,4.898930134647721
0.30000000000000004,3859.5724611098217,0.35954857387042927,0.10688615740294005,61.77417629978787,0.3600000143051147,4.323291850475969
0.35000000000000003,4525.280816995377,0.2854760509384586,0.15207145285927642,69.39555948283203,0.3600000143051147,3.3416328436823313
0.4,5188.243912591051,0.2203988425709068,0.19829964598550276,76.17019694025281,0.3600000143051147,2.8821910509885535
0.45,5673.190096601571,0.16696569093525016,0.2286118917903783,84.20117270317229,0.3600000143051147,2.574717307202261
0.5,6112.124887825306,0.1261522434536529,0.25535598423357686,89.8724687469141,0.3600000143051147,2.1919872370126634
0.55,6388.176784457271,0.10275793162990156,0.26734900170587994,93.6857995554503,0.3600000143051147,2.0108966633816694
0.6000000000000001,6688.370789423717,0.07763855716655477,0.274266808977867,97.31694956936664,0.3600000143051147,1.7123267350232598
0.65,6898.670452877483,0.06380630082481575,0.2951678788876469,100.39577026866829,0.3600000143051147,1.5733965924102657
0.7000000000000001,7046.412487695397,0.062214358896112223,0.3151690548236542,103.00462299871148,0.3600000143051147,1.4187548923101154
0.75,7153.984402515724,0.044116193459497605,0.3488530334767948,104.57227990431934,0.3600000143051147,1.35
0.8,7267.2572002410125,0.023472389242497373,0.394113626191558,104.4447892573682,0.3600000143051147,1.2310195290809633
0.8500000000000001,7376.989617199791,0.02332988380553884,0.39992355891336295,103.54392712809491,0.3585751338568751,1.450121132669113
0.9,7428.856573999397,0.03149258163285661,0.37117938314970284,104.07957293178364,0.3401128723014826,1.3277480590401605
0.9500000000000001,7542.567552733784,0.020764875637127873,0.3669039142669966,105.93727536828322,0.3232429665610817,1.5619385567106203
1.0,7587.782113361373,0.008521802807136904,0.3729982728113628,105.33530123379342,0.27646961950790644,1.2274703990386313
1.05,7639.906393680706,0.01689414498731662,0.34080873430311764,95.34287890395586,0.1470047835146077,1.27
1.1,7704.0675551557615,0.01938704145965196,0.2701553766450812,73.56634709651482,0.07492863783809975,1.1198577786194488
1.1500000000000001,7722.987938455685,0.009632908927973529,0.19327535721170158,46.18754935458131,0.009441596977694946,0.9300150769303939
1.2000000000000002,7775.2984193724205,0.004048450360034138,0.13548993499752932,20.86925597466768,0.0006403533519931046,0.9187697578447407
1.25,7770.854290986651,0.0012415557243759985,0.076455586570465,5.375761788605435,-0.003149122137207464,0.890874254080092
1.3,7815.9521120376,-0.007760784180847027,0.035401905980419084,-0.16404523060964493,-0.018560075402214205,0.8001105106824608
1.35,7828.165738452765,-0.019530134697523408,0.043724694753792676,-2.97257660913669,-0.0278176650429581,0.8051381153773047
1.4000000000000001,7835.003963526992,-0.026758105654986014,0.05095965820578546,-5.999077805046097,-0.039223306370769116,0.7600396352699216
1.4500000000000002,7817.491795484382,-0.028020417556528815,0.026955563635585246,-8.414201305810398,-0.02388149867868796,0.7657384064056005
1.5,7832.864626387405,-0.023059364469007422,-0.013821708186434306,-9.655989286316014,0.019486639317484997,0.7386462638740537
1.55,7801.843711295923,-0.016723254935009473,-0.049093593020370266,-7.551253251426574,0.05205208748124005,0.6832417520791325
1.6,7783.409915681379,-0.01926601731993619,-0.04435136156421736,0.388037601079283,0.06492707922672679,0.6990890762636017
1.6500000000000001,7784.353661798649,-0.031726110058392716,0.017972690095693918,10.614916439808042,0.09004456406102844,0.6506098539594881
1.7000000000000002,7776.334762507188,-0.03564998747090323,0.09286470717543546,18.951301414426204,0.10035422575758983,0.6594456354226568
1.75,7734.0486482705555,-0.04178840558943118,0.13658376475042133,25.24196170158598,0.10113291205748136,0.7092684689725923
1.8,7693.263033774913,-0.06480072770470106,0.1485538730291283,29.858045185893893,0.12965474292377593,0.7296413175796634
1.85,7699.11495373784,-0.07535232106092644,0.12951330145690926,35.336698473616806,0.1894753854774515,0.5902299074756795
1.9000000000000001,7672.085841485421,-0.06973415496014766,0.13951576746277855,46.858965144312556,0.2192304528564685,0.66
1.9500000000000002,7635.70589419704,-0.06763361286286249,0.1907534342803752,61.891388433242994,0.226237306540808,0.6864705290148024
2.0,7594.185863410356,-0.0684380917219426,0.22000632435061857,71.53679560392993,0.23106413799679976,0.7813633777064657
2.0500000000000003,7626.057683271517,-0.058475153745964126,0.21664513621927692,75.3184814051933,0.2582631103445445,0.7151081561340946
2.1,7590.9927677230135,-0.041787887524449015,0.2150803475586791,77.5056417392824,0.23733667943571066,0.7403616138493452
2.15,7576.503638933474,-0.030393460296586076,0.23901081307342553,79.98802841792124,0.21733477184939048,0.7549948015236088
2.2,7565.032237163377,-0.026295353849397938,0.2519018935339799,79.41213413181536,0.17296022696610952,0.7400247978179825
2.25,7591.47686610984,-0.03547596590134371,0.23679081950999928,70.604907855649,0.1698474192119136,0.659845774065597
2.3000000000000003,7570.9998327090225,-0.047225591739074126,0.2244867126590221,59.04848556897057,0.14146093192509163,0.7300184020074902
