time,brake_pedal,gas_pedal,speed,acc,final_brake_tw_rr,final_brake_tw_rl,final_brake_tw_fr,final_brake_tw_fl,motor_torque,f_rot_speed,r_rot_speed,ABS_FRONT_ON_OFF,ABS_REAR_ON_OFF
0.9,0.00941196327874726,0.0095344611137153,13.9774678496819,-0.3368662563501,0,0,0,0,5.91297884808327,120.570515251266,121.329224529893,0,0
0.95,0.00811884564655492,0.00764044347938335,13.7358534055792,-0.445108102283972,-0,-0,-0,0,6.33280013729367,120.628694216764,120.546456090136,0,0
1,0.00154448266347479,0.00825774829249394,14.037040820903,-0.650498414767297,-0,-0,-0,0,6.7591438669827,120.357787571206,120.223692529187,0,0
1.05,0,0.0141858472414382,13.8058605963794,-0.177787885963873,-0,-0,-0,0,7.19172282731476,120.330345578944,120.779840177958,0,0
1.1,0.010027394221619,0.0381055231560545,13.6604833140231,-0.237968551161941,-0,-0,-0,0,7.6302705204936,120.600326466877,120.10070462748,0,0
1.15,0,0.023911839197775,13.6456613895331,-0.0546111998676856,-0,-0,-0,0,8.07453923419035,119.91247664151,120.24850402244,0,0
1.2,0.0167044778740872,0.0231602142523016,13.4139643038825,0.414526897715453,-0,-0,-0,0,8.52429829512744,120.201980017239,120.911152388362,0,0
1.25,0,0.0373668078944164,13.8226670446251,0.255008037568096,-0,-0,-0,0,8.97933248602261,120.85081867754,119.818016674471,0,0
1.3,0.00284805043626135,0.0416068676542275,13.7198989094957,0.215467902842295,-0,-0,-0,0,9.43944061066268,120.335054781849,120.134965707986,0,0
1.35,0.00762056045243359,0.0387557627731444,13.651526117908,-0.451173402964221,-0,-0,-0,0,9.90443419329769,121.063622141186,120.207495543786,0,0
1.4,0,0.0125386225907462,13.8921675542691,0.28323114773127,-0,-0,-0,0,10.3741362998301,120.985703670047,120.92633326033,0,0
1.45,0,0.0343910679997761,13.757567854548,0.428247233676041,-0,-0,-0,0,10.8483804694461,120.870701825056,119.915101120163,0,0
1.5,0.00560709689353858,0.0369320089322541,13.7031058757752,0.46587095661509,-0,-0,-0,0,11.3270097463895,119.696080027587,120.33825315264,0,0
1.55,0,0.016070545305998,13.5912834286281,-0.188624516511497,-0,-0,-0,0,11.8098758025421,120.232611431564,120.905952218359,0,0
1.6,0,0.0463396271579267,13.5123601820865,-0.301921083005544,-0,-0,-0,0,12.2968381423414,119.889446959969,120.767857699126,0,0
1.65,0.00364183554750594,0.0454569929057138,13.8735299061369,0.12404263528039,-0,-0,-0,0,12.7877633823601,119.905296349303,119.853478996758,0,0
1.7,0,0.0498037763089453,13.8357749254411,0.256851956906134,-0,-0,-0,0,13.282524598582,120.800882082233,120.27545986005,0,0
1.75,0.0111228312098566,0.0483903785193874,14.0314932441815,0.539317627500166,-0,-0,-0,0,13.7810007350616,120.209081183365,120.525704174271,0,0
1.8,0,0.037279147212875,13.6352855417321,-0.523470759419827,-0,-0,-0,0,14.2830760682444,119.723509905787,121.015219365111,0,0
1.85,0,0.0195507419283478,13.8763352045785,0.29500665234294,-0,-0,-0,0,14.7886397217523,121.006379981839,120.963425099336,0,0
1.9,0,0.0511829058002785,13.8309870070829,-0.326884068990992,-0,-0,-0,0,15.2975852269279,119.466623208751,120.84856624507,0,0
1.95,0.00698361558388378,0.0527737877526966,13.6508735728389,-0.133225331697266,-0,-0,-0,0,15.8098101248716,120.988342926926,119.61752063079,0,0
2,0,0.0552552313218262,13.8188528689712,-0.256973303645119,-0,-0,-0,0,16.325215606095,119.933646701876,120.412270691983,0,0
2.05,0,0.0621394841618576,13.6328670644855,-0.119497152928177,-0,-0,-0,0,16.8437061842843,120.501019204522,120.307830226129,0,0
2.1,0,0.0416252521568822,13.5777156332868,0.084081292937187,-0,-0,-0,0,17.3651894009887,120.128829627868,120.646179429966,0,0
2.15,0.00863650322772222,0.082866558507609,13.4599786257809,-0.101519831349374,-0,-0,-0,0,17.8895755583473,120.162474389537,120.083452396934,0,0
2.2,0.0180498238855224,0.0641519603227185,13.7609151095517,-0.00190442143666231,-0,-0,-0,0,18.4167774772378,120.109752450866,120.762961061104,0,0
2.25,0,0.0662704242077551,13.7624067824714,0.277077610178215,-0,-0,-0,0,18.9467102784719,119.561602027924,121.337808436858,0,0
2.3,0,0.0508930777527873,13.6913522621665,0.240640919982881,-0,-0,-0,0,19.4792911848866,120.301170721785,121.371733838815,0,0
2.35,0,0.0619574857015886,13.7279603510788,0.369711602337545,-0,-0,-0,0,20.0144393423783,120.305049211244,120.567661151827,0,0
2.4,0,0.0563244504550795,13.8816199378406,-0.263331953172027,-0,-0,-0,0,20.5520756581102,120.620939642156,120.13979994195,0,0
2.45,0.015078552291967,0.05700600522587,13.5512545106368,-0.331306980515746,-0,-0,-0,0,21.0921226542876,120.18419755901,121.106333904022,0,0
2.5,0.0036584483251189,0.05824329457643,13.8510204764855,0.0737175720105258,-0,-0,-0,0,21.6345043360478,121.160510099304,121.020456150625,0,0
2.55,0,0.0616224356279095,13.8629251534466,-0.370524175647627,-0,-0,-0,0,22.1791460721402,120.155004374257,120.584776251428,0,0
2.6,0,0.0560079995640612,13.6310151484233,-0.465215001754688,-0,-0,-0,0,22.7259744872053,120.052516773841,120.520416154354,0,0
2.65,0,0.0775067350806935,13.7734374257783,-0.0364557756687699,-0,-0,-0,0,23.2749173645629,121.098524254383,121.456724556205,0,0
2.7,0,0.0782613033136219,14.0437129555935,0.311304091142439,-0,-0,-0,0,23.8259035585281,121.02782724998,121.049654444531,0,0
2.75,0.0154358669092193,0.0930729254318826,13.6852968040934,0.0792660425555363,-0,-0,-0,0,24.3788629153601,120.633829844975,120.524470122882,0,0
2.8,0,0.0805770270490606,13.8352881499713,-0.371661244501192,-0,-0,-0,0,24.9337262020376,120.070042907705,120.87254823821,0,0
2.85,0.0140619230719801,0.0782280792507019,13.7159539585405,0.534864329869932,-0,-0,-0,0,25.4904250421245,120.525046038011,120.968636379079,0,0
2.9,0.00353001831812053,0.094155348317219,13.7845048582583,0.435350985711109,-0,-0,-0,0,26.0488918580603,120.660479505275,120.527805116708,0,0
2.95,0.00545665703317112,0.0756767354995695,13.7194508740464,-0.454360750788812,-0,-0,-0,0,26.6090598192742,120.442476793488,120.71302240044,0,0
3,0.0126006980631326,0.0730864039492822,13.6528793181921,0.401808650093682,-0,-0,-0,0,27.1708627955722,120.823590031451,119.868121959784,0,0
3.05,0,0.0861537774027337,13.5599575334638,0.253558760919149,-0,-0,-0,0,27.7330089911294,120.792097930255,120.978967760509,0,0
3.1,0,0.0879282803376189,13.8063998366728,0.366117834668054,-0,-0,-0,0,28.2964655664527,120.90992715136,120.506045314794,0,0
3.15,0.0106012660658567,0.0954212691328513,13.8628347191952,-0.0194772529864287,-0,-0,-0,0,28.8612512641459,120.133895541382,121.145324677994,0,0
3.2,0.0118710619565257,0.0754922625235507,13.7091118027719,0.0759961494780879,-0,-0,-0,0,29.4273100659203,119.527772457332,120.544334256502,0,0
3.25,0,0.108562574889823,13.7194741423095,0.178454989357359,-0,-0,-0,0,29.9945858056482,120.763854109672,121.048932695193,0,0
3.3,0,0.104537928855013,13.6009803984042,0.181790797612776,-0,-0,-0,0,30.5630222087056,120.571827008039,120.914833800813,0,0
3.35,0.0100906115857259,0.113306143455712,13.8662944439162,0.472802832407417,-0,-0,-0,0,31.1302122672593,120.428288598072,121.40118495931,0,0
3.4,0,0.110769578092637,13.8009938215855,0.155200436984621,-0,-0,-0,0,31.6980608434873,121.081419470416,121.283708535008,0,0
3.45,0,0.108521664032448,13.8399903149985,0.344584362288621,-0,-0,-0,0,32.2666860657153,120.780423800147,122.036773847766,0,0
3.5,0,0.098012556509218,13.7305338465289,0.285523034651848,-0,-0,-0,0,32.8360463978434,120.331461250335,121.288390912925,0,0
3.55,0.0195429905175961,0.100201279711991,13.6940703722384,0.434261050293955,-0,-0,-0,0,33.4060990375309,120.824014084153,121.196607169783,0,0
3.6,0,0.0975359042400564,13.655387494142,0.0839198325367644,-0,-0,-0,0,33.9768000624007,121.009302212147,121.948561130092,0,0
3.65,0,0.118256410103435,13.7960219764426,0.0600026379032036,-0,-0,-0,0,34.5467129733654,120.946818790644,121.09174614123,0,0
3.7,0.0173410850005234,0.101992916840975,13.9623744698738,-0.538264202193524,-0,-0,-0,0,35.1169428891275,121.789858716679,120.741658088682,0,0
3.75,0,0.118999653325948,13.7801078899293,0.667275015881978,-0,-0,-0,0,35.6875558361008,120.580962989022,121.61397482572,0,0
3.8,0.0111411516099782,0.098074205313912,13.7866815089895,0.441900728381054,-0,-0,-0,0,36.2585134702346,120.664581723426,121.705954733815,0,0
3.85,0,0.109908572744512,13.9274934472826,0.0131070099023534,-0,-0,-0,0,36.8297760985734,121.12293611887,121.644369611489,0,0
3.9,0.00521682076588644,0.101922930100549,13.8580631927055,0.103855690127454,-0,-0,-0,0,37.4013028353865,121.457319364186,122.237403616589,0,0
3.95,0,0.13010315872874,13.9492689658824,-0.0455779391120615,-0,-0,-0,0,37.9726198078309,121.294977223241,120.700930529977,0,0
4,0.00873206535180299,0.0976593975200308,13.705244165576,-0.348160727285802,-0,-0,-0,0,38.54403818803,121.969909603491,121.476056930267,0,0
4.05,0,0.131628451290694,13.7244045310607,0.135860553165745,-0,-0,-0,0,39.1155521544085,122.670468156986,122.180566603668,0,0
4.1,0.000247643475002273,0.126504826811543,13.9359372561347,0.5710089058586,-0,-0,-0,0,39.6871201082412,121.705057096332,122.487092795406,0,0
4.15,0,0.124706423936595,13.604992519386,-0.113400031052966,-0,-0,-0,0,40.25869960368,121.634528681423,121.826504721103,0,0
4.2,0,0.118790456025814,13.8468855829595,0.508140576897159,-0,-0,-0,0,40.8302474589222,121.905533443089,122.076221971576,0,0
4.25,0,0.130134928374881,13.8163139617243,0.217218093293123,-0,-0,-0,0,41.4022346583748,122.606719417521,122.226770928488,0,0
4.3,0.009777389368814,0.110964122379791,13.8271509851068,-0.0530061425468922,-0,-0,-0,0,41.9741987456435,121.781829930102,122.122058665607,0,0
4.35,0,0.131178796409315,13.9820807104956,0.267311096751293,-0,-0,-0,0,42.5460462854368,122.364554804619,122.257291645775,0,0
4.4,0,0.132689247168401,13.9818954042897,0.051555341311853,-0,-0,-0,0,43.1177287507306,121.858236653748,123.668779707461,0,0
4.45,0,0.12663820806877,13.9018324844814,-0.165831451987463,-0,-0,-0,0,43.6891975937448,122.001238567587,121.997913593743,0,0
4.5,0.0296189670898792,0.143595227878749,13.9712115117974,-0.107187175326361,-0,-0,-0,0,44.2604042815182,122.464063266337,122.895481177009,0,0
4.55,0,0.138328692474522,13.8579560186019,-0.438497964339585,-0,-0,-0,0,44.8327489615489,122.012878974121,122.05547888512,0,0
4.6,0.0041274980612728,0.15195493699423,13.9527658725652,0.36110282747992,-0,-0,-0,0,45.4050177152173,122.474495230009,122.649307950441,0,0
4.65,0.0100100562741556,0.131272087682271,13.8914037579963,0.700878758937704,-0,-0,-0,0,45.9770154338132,122.317605559916,122.451900597247,0,0
4.7,0.00596080540681221,0.140116639132506,13.9961425555438,0.0768634281485319,-0,-0,-0,0,46.5486845237727,123.85982248259,122.357758878318,0,0
4.75,0.012973724933356,0.147016306159616,14.1518983572727,0.705616165588012,-0,-0,-0,0,47.1199683773195,122.672495867779,123.055828555571,0,0
4.8,0,0.150654728264827,14.1239896022812,0.505082663152111,-0,-0,-0,0,47.6908113153128,121.250011877004,123.227053730059,0,0
4.85,0,0.143742917818582,13.9478037366106,0.278941785382199,-0,-0,-0,0,48.2635281064101,122.939842121137,123.820594992344,0,0
4.9,0.00299544775301694,0.143076596782552,13.8851666900826,0.278897802924981,-0,-0,-0,0,48.8361765477752,121.728714823302,123.394777150469,0,0
4.95,0.00487679992124738,0.13059239068548,13.9265882510462,0.213209353385327,-0,-0,-0,0,49.4084467451693,123.15368738552,124.0042151627,0,0
5,0,0.142614185154479,13.8089653168944,0.130715781544901,-0,-0,-0,0,49.9802707480084,123.082522852593,123.428588914675,0,0
5.05,0,0.141988029891626,14.0291583760408,-0.0443070465274036,-0,-0,-0,0,50.5515826980149,122.770623296036,123.750622798253,0,0
5.1,0,0.162993747461943,13.8798558080339,0.05324104541291,-0,-0,-0,0,51.1223186697166,123.226257299009,123.105055048783,0,0
5.15,0,0.148640758563882,14.1338679074336,-0.268126107430153,-0,-0,-0,0,51.6956941508283,124.075167697459,123.501606743875,0,0
5.2,0,0.153227459719879,14.3101330634058,0.23302783522614,-0,-0,-0,0,52.2690623794956,123.66673597559,124.064183015531,0,0
5.25,0,0.165905094203719,14.061995700049,0.0609325292978365,-0,-0,-0,0,52.8419860903179,123.360154755555,124.022682319072,0,0
5.3,0.0110394117677128,0.17071051046529,14.0007327572277,-0.139615724926803,-0,-0,-0,0,53.4143861512271,123.060455994702,123.077944744724,0,0
5.35,0,0.159839245783785,14.0495514397789,0.000956132757351291,-0,-0,-0,0,53.9861866844494,123.997350482672,124.056839026519,0,0
5.4,0,0.162912329683488,14.1135366708684,0.599087492636246,-0,-0,-0,0,54.5573147992223,123.765571333714,124.359619229343,0,0
5.45,0.000982843308801259,0.16336627443041,14.2459031159468,0.0080042425449138,-0,-0,-0,0,55.1318731557266,124.288636378759,125.016795600434,0,0
5.5,0,0.161095946852347,13.797051407086,0.228624634331876,-0,-0,-0,0,55.706534447771,122.979398033116,123.782544722129,0,0
5.55,0,0.175275370128811,14.4713034972743,0.634596977506854,-0,-0,-0,0,56.2807217460654,124.844666933634,125.97229868697,0,0
5.6,0,0.170199956067703,14.1917983610292,0.205361983628774,-0,-0,-0,0,56.8543441669293,124.398297527747,125.099592928361,0,0
5.65,0.00700975912731987,0.199683906212338,14.3175682860859,-0.435878394050227,-0,-0,-0,0,57.4273152737738,124.675667598023,125.298673159412,0,0
5.7,0,0.176561828147669,13.9841981500683,0.581052482699285,-0,-0,-0,0,57.9995526989449,124.683608935615,126.185590362182,0,0
5.75,0,0.193078280648846,13.8984089338857,0.536356602077293,-0,-0,-0,0,58.5760329265056,124.714624393362,125.135332410974,0,0
5.8,0.0040540822676747,0.18619476386903,14.2297008369431,0.272503144614908,-0,-0,-0,0,59.1527722673734,124.383171683055,125.512970149975,0,0
5.85,0,0.183764213142818,14.2285741882542,0.542514001149017,-0,-0,-0,0,59.729041999248,125.0055664453,126.128785050555,0,0
5.9,0,0.170327111048977,14.4160126118539,0.23804426043132,-0,-0,-0,0,60.304739053916,125.090308325509,125.538705040307,0,0
5.95,0.000521067742995923,0.190240407877186,14.5553113605099,0.272202224589318,-0,-0,-0,0,60.8797660202431,125.828011601043,126.387880967325,0,0
6,0,0.202550846629171,14.3862237443032,0.337658542136322,-0,-0,-0,0,61.4540306533539,125.071908935717,125.823668792063,0,0
6.05,0.00287879914379701,0.193522580086037,14.4069543454114,0.0759839592165546,-0,-0,-0,0,62.0407168508497,125.304605742195,125.959252894159,0,0
6.1,0,0.186114624568358,14.4870647332851,0.586671407590448,-0,-0,-0,0,62.6295880260836,125.835826241272,125.11583839046,0,0
6.15,0.0205503265232561,0.19896370243771,14.5839790438954,0.662237983842205,-0,-0,-0,0,63.2187430587723,126.130726192322,127.159733947208,0,0
6.2,0.00889622687671069,0.198620731193212,14.5328789692745,1.1309746264622,-0,-0,-0,0,63.8080167087899,125.378931759105,126.569654221054,0,0
6.25,0,0.196744066742002,14.3553105588862,0.334167148690103,-0,-0,-0,0,64.3972550025919,126.485132270812,126.19291379029,0,0
6.3,0.0110111670166311,0.220871110649523,14.4422213296863,0.456785863935083,-0,-0,-0,0,64.9863142142968,125.853696746838,127.452495100495,0,0
6.35,0.00302361693187598,0.214970230781919,14.5554541504671,-0.0416802834810761,-0,-0,-0,0,65.5984469820717,126.715549729372,126.851322095295,0,0
6.4,0,0.195896167303058,14.5994078820271,0.678318133132298,-0,-0,-0,0,66.2158273619085,126.954819048361,126.97008819749,0,0
6.45,0.00224281930311519,0.200751973334838,14.3759799720473,0.553676234378244,-0,-0,-0,0,66.8349516873943,126.108099874277,128.205457062199,0,0
6.5,0,0.195658525383476,14.654507392749,0.284266241636165,-0,-0,-0,0,67.4555497135882,126.070678899844,127.251693993649,0,0
6.55,0,0.214477879351043,14.4860888272931,0.267071905290916,-0,-0,-0,0,68.077371738239,126.843211503953,128.540919147288,0,0
6.6,0,0.218110804529366,14.4304712266744,-0.114022914734118,-0,-0,-0,0,68.7001867109277,126.744420484561,127.662339323611,0,0
6.65,0.00686608903201012,0.223212497125419,14.4359217071464,0.0899271968813605,-0,-0,-0,0,69.3395983931119,126.907195120229,127.981134046748,0,0
6.7,0.00293600292153352,0.211162430357523,14.692271489414,0.475987057228826,-0,-0,-0,0,69.9835685441351,128.160322332319,127.518934626873,0,0
6.75,0.00388546983113931,0.213517734699578,14.5393601935991,0.463223538819588,-0,-0,-0,0,70.6295027288842,127.330541675576,127.642581561083,0,0
6.8,0,0.205112587281101,14.6677797316481,0.509968829697456,-0,-0,-0,0,71.2771205624429,127.386842964075,127.875187304178,0,0
6.85,0,0.222923491723423,14.5056119876403,0.347450490235644,-0,-0,-0,0,71.9261628779574,126.90397516569,128.615614771384,0,0
6.9,0.00682870962148827,0.231385328797324,14.3871353923098,0.74915551592384,-0,-0,-0,0,72.5763897786888,127.665977911398,128.385022370712,0,0
6.95,0.00307759510352821,0.245903993295394,14.6259963096435,0.61644482888761,-0,-0,-0,0,73.2355315514986,127.062134619641,128.306028166121,0,0
7,0.00427644112932959,0.235672522189643,14.9520249564174,0.482361761495305,-0,-0,-0,0,73.897496454269,127.807109375282,129.382786343011,0,0
7.05,0,0.23874917457343,14.7079709684674,0.313463232687127,-0,-0,-0,0,74.5608198089237,129.318095041921,129.054162836812,0,0
7.1,0,0.246132830523566,14.8291835307597,0.405032569213748,-0,-0,-0,0,75.2252678554941,128.720845857975,129.617175845685,0,0
7.15,0,0.239184196149255,14.5573141235759,0.532183494631462,-0,-0,-0,0,75.8906236953351,129.016067356095,128.789787736955,0,0
7.2,0,0.233222459353765,14.5918982052945,0.554955794074339,-0,-0,-0,0,76.5566857561399,129.339300288419,130.095033083976,0,0
7.25,0,0.248214536233052,14.8265728982188,-0.0196331490654318,-0,-0,-0,0,77.2234662824186,129.714131260746,129.993747586314,0,0
7.3,0,0.240414160250836,14.6459864852454,0.752711582779766,-0,-0,-0,0,77.8906441295593,129.473927009202,129.044169233965,0,0
7.35,0.00404299033956643,0.255846285822252,14.7890218933489,0.274142345833978,-0,-0,-0,0,78.5580223573876,128.546477721375,130.692109400565,0,0
7.4,0,0.240558399956306,14.8216182836077,0.128263274091571,-0,-0,-0,0,79.225446694299,128.681357298697,130.373675682238,0,0
7.45,0,0.245252789027005,14.8948491949276,0.127333365098387,-0,-0,-0,0,79.8927725711416,130.313177928165,131.272372620421,0,0
7.5,0.00861712513547498,0.247541130525105,14.937663223599,0.596234766848306,-0,-0,-0,0,80.5598642606975,130.289579565976,131.185319812179,0,0
7.55,0,0.253776674059867,14.7906342462643,0.599613117585519,-0,-0,-0,0,81.21915348339,130.57044210893,130.874432435082,0,0
7.6,0.000591898213019449,0.24638276288705,14.6689233607438,0.507830622552774,-0,-0,-0,0,81.8758978309181,130.161194064185,130.996773139972,0,0
7.65,0,0.26586869714411,14.7606289370858,0.281268440163913,-0,-0,-0,0,82.5312913338611,130.350501342531,130.978392384122,0,0
7.7,0,0.25841531283993,15.0346189407289,0.346205912802876,-0,-0,-0,0,83.185278790809,130.138802967798,131.333489995075,0,0
7.75,0.00470091688753401,0.264165628865088,15.0648419657837,-0.0309583368844073,-0,-0,-0,0,83.8378059807803,130.021120562804,131.416608894165,0,0
7.8,0.00645910071650144,0.252328733186943,15.141885627514,0.170952798940889,-0,-0,-0,0,84.4888196227965,131.141327397936,131.476291890167,0,0
7.85,0,0.256847553211477,15.0641922339099,1.01436798123515,-0,-0,-0,0,85.1232984349989,130.729253921783,132.022617549489,0,0
7.9,0.0102167832305057,0.258945422673837,14.9291948557512,0.111178672323751,-0,-0,-0,0,85.7518780988224,131.27890684114,132.232675191924,0,0
7.95,0,0.279368902255254,15.2795854608056,0.0475268430773072,-0,-0,-0,0,86.377258608288,132.448599576295,133.346537803679,0,0
8,0,0.28879174022206,15.0639530548786,0.0265322514465101,-0,-0,-0,0,86.9994960320837,132.241205569274,133.10880572794,0,0
8.05,0,0.255587393235309,15.0487473283313,0.527310563889579,-0,-0,-0,0,87.6186378220117,132.599203271478,132.944780358717,0,0
8.1,0.00494374024034579,0.298024900785396,14.9352232361367,-0.263492465799061,-0,-0,-0,0,88.2347236738955,132.556097401099,132.272654640837,0,0
8.15,0.00347042966775594,0.260327712088348,15.1209580638008,0.589662254904712,-0,-0,-0,0,88.8254012276033,132.47766426767,133.505832272977,0,0
8.2,0.00747856129372692,0.274792047685361,15.1179768041656,0.549591987275342,-0,-0,-0,0,89.4064788037873,132.548936213027,134.091688259813,0,0
8.25,0.00321054048823394,0.290604097544267,15.3148592600798,1.03871858521444,-0,-0,-0,0,89.9822727264187,132.847474137876,133.367918743409,0,0
8.3,0,0.280424353010407,15.1194688820212,0.493555056100161,-0,-0,-0,0,90.5529584274148,132.671252095105,133.765415903915,0,0
8.35,0.00592965976774072,0.305699392042572,15.2728899602556,0.659416549267217,-0,-0,-0,0,91.1186926305478,133.750781013298,135.571726205629,0,0
8.4,0.0036924092935525,0.295335983378476,15.2105195585811,0.38208973774467,-0,-0,-0,0,91.6796151592908,132.968350021345,134.719649677444,0,0
8.45,0,0.273335411188226,15.3287098019448,0.112694845321843,-0,-0,-0,0,92.2061613443947,133.568257162403,135.419377572806,0,0
8.5,0,0.276318020288619,15.3768686731574,0.802520575638466,-0,-0,-0,0,92.7191040968335,134.263249076062,134.825953812158,0,0
8.55,0.0179313635049924,0.299722280704471,15.3441105911967,0.096552138345961,-0,-0,-0,0,93.2244838163987,134.593763477522,135.873008999024,0,0
8.6,0,0.28561613628273,15.2694718520818,0.0809322995742625,-0,-0,-0,0,93.7226011008139,134.63471990163,136.21261538721,0,0
8.65,0,0.274807070057284,15.1848487632657,0.389926876287047,-0,-0,-0,0,94.2137274652544,135.204135753658,135.351538448403,0,0
8.7,0.00247635712096443,0.305474186177739,15.3815523575086,1.3601339656076,-0,-0,-0,0,94.6981081232586,135.341262872208,136.050853209209,0,0
8.75,0,0.292012275489227,15.2861517455665,0.701110632009795,-0,-0,-0,0,95.1390830670288,134.283940748,136.053152850916,0,0
8.8,0,0.294495529804474,15.5390322986047,0.614273862552313,-0,-0,-0,0,95.5621803685849,135.489351452637,135.884951358658,0,0
8.85,0.0037544337335705,0.295995037251774,15.4920746507231,0.564384957110766,-0,-0,-0,0,95.9752707405206,136.035747760328,137.310480079782,0,0
8.9,2.00706242203868e-05,0.286558564646121,15.6323285035806,0.522850037589471,-0,-0,-0,0,96.3787844636936,135.924145755613,136.441461041193,0,0
8.95,0,0.303261578957666,15.3574848279881,0.653993962421711,-0,-0,-0,0,96.7731121947352,135.223573925186,137.778262247614,0,0
9,0,0.295906284320695,15.6720608208557,0.194959815517138,-0,-0,-0,0,97.1586087358364,135.95895296268,137.146876978464,0,0
9.05,0,0.306547879937846,15.5901007200008,0.636861615543666,-0,-0,-0,0,97.500984288104,136.405051527968,137.858154559285,0,0
9.1,0.0236339549405717,0.305503807755343,15.5163862205507,0.395695328450783,-0,-0,-0,0,97.8239784120365,136.581711963223,138.555890382947,0,0
9.15,0,0.286353175346186,15.7696973304385,0.32942521026006,-0,-0,-0,0,98.1353685375994,137.302622612639,137.584407205735,0,0
9.2,0.0015389729379617,0.311908219165855,15.9254770924781,0.399689186773137,-0,-0,-0,0,98.4356500416069,136.749830401806,137.942134268694,0,0
9.25,0,0.296600941587305,15.6561458406033,0.412446070467309,-0,-0,-0,0,98.7252740886378,137.646383985221,138.722213250331,0,0
9.3,0.00375385313220766,0.308662304014279,15.7750914113604,0.483333728490761,-0,-0,-0,0,99.0046518279152,137.098321577856,138.453035498911,0,0
9.35,0.00630765909344987,0.302952804770789,15.9528090972564,0.480092787484417,-0,-0,-0,0,99.2619282834869,137.373797683678,138.709304842779,0,0
9.4,0,0.308096675270804,15.9554398281467,0.381710764243583,-0,-0,-0,0,99.5056143313437,137.807626524252,139.339071702845,0,0
9.45,0.00205307378470565,0.304109951186146,15.9056249964472,0.257141748699893,-0,-0,-0,0,99.738781730187,138.460269040444,139.794727635511,0,0
9.5,0.0170590641269722,0.310218480774286,15.7783808397512,0.659810725810784,-0,-0,-0,0,99.9618061515858,139.129704998823,139.574641193594,0,0
9.55,0,0.307087494665152,15.9316212691727,0.0280018045248539,-0,-0,-0,0,100.175030934165,138.98337755713,139.336710107468,0,0
9.6,0.00870015812807211,0.306927896286677,15.7965445421615,0.358031156690648,-0,-0,-0,0,100.37877015381,138.718423236958,140.251506170027,0,0
9.65,0.00307426891542775,0.304428296293002,15.8957867134879,0.297064297573923,-0,-0,-0,0,100.564921635659,139.781450183556,140.702488742477,0,0
9.7,0.00707359682950031,0.317974411037167,16.0286664680443,0.260986784374916,-0,-0,-0,0,100.739272142652,139.503454656848,141.254257412325,0,0
9.75,0.000627123384119122,0.307142627652397,16.0815696253041,0.555637079351613,-0,-0,-0,0,100.904029903916,139.686585127585,141.588982071581,0,0
9.8,0,0.324045875166177,15.7060106087563,0.376289641899493,-0,-0,-0,0,101.059479578055,139.885725856967,141.295603317157,0,0
