time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4,noise5,acc,angular_acc
0.0,0.0,0.278222,0.059747,0.223811,0.096394,0.282662,0.062011,0.220268,0.129976,1.029952,0.013738,-0.351956,0.967665,-1.461167,-0.177065,1.679966
0.02,0.0,0.282662,0.062011,0.220268,0.129976,0.287032,0.064947,0.216716,0.163727,0.228712,0.921405,1.161228,-0.935188,-1.233222,-0.178499,1.698144
0.04,0.0,0.287032,0.064947,0.216716,0.163727,0.291331,0.068564,0.213116,0.198031,-0.549918,1.47661,-0.828991,0.541711,0.379765,-0.181732,1.735281
0.06,0.0,0.291331,0.068564,0.213116,0.198031,0.295556,0.072875,0.209435,0.233264,0.561066,0.899364,-0.979576,1.093608,-1.209904,-0.186715,1.790995
0.08,0.0,0.295556,0.072875,0.209435,0.233264,0.299707,0.077903,0.205636,0.269794,0.693539,-0.665133,-0.01437,-0.833981,0.065293,-0.193416,1.865116
0.1,0.0,0.299707,0.077903,0.205636,0.269794,0.303781,0.083678,0.201687,0.307991,0.909845,-0.247817,0.069032,-2.518992,0.413169,-0.201814,1.957669
0.12,0.0,0.303781,0.083678,0.201687,0.307991,0.307773,0.090236,0.197552,0.348225,-0.54159,-0.611326,0.230198,-0.119037,1.326591,-0.211902,2.068861
0.14,0.0,0.307773,0.090236,0.197552,0.348225,0.311681,0.097623,0.193199,0.390871,1.172002,-0.940392,0.740493,0.474576,0.772319,-0.223681,2.199062
0.16,0.0,0.311681,0.097623,0.193199,0.390871,0.3155,0.10589,0.188594,0.436316,-1.084083,0.156462,1.136932,1.418328,0.360067,-0.237156,2.348796
0.18,0.0,0.3155,0.10589,0.188594,0.436316,0.319223,0.115097,0.183702,0.484955,-0.815112,0.650433,0.277084,0.254797,1.901535,-0.252331,2.518719
0.2,0.0,0.319223,0.115097,0.183702,0.484955,0.322846,0.125312,0.17849,0.537201,0.547483,-1.264346,0.473783,0.139332,-1.084547,-0.269204,2.709601
0.22,0.0,0.322846,0.125312,0.17849,0.537201,0.32636,0.136612,0.172923,0.593481,-0.351135,0.79897,-0.623988,0.769338,-0.588514,-0.287761,2.922305
