time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4
0.0,0.0,-0.036305,-0.259072,-0.08689,-0.190311,-0.03791,-0.264288,-0.073626,-0.330782,-0.105048,1.387958,1.414123,-0.881332
0.02,0.0,-0.03791,-0.264288,-0.073626,-0.330782,-0.039252,-0.27229,-0.060649,-0.469144,-0.314451,-1.572436,0.563562,1.297495
0.04,0.0,-0.039252,-0.27229,-0.060649,-0.469144,-0.040337,-0.28305,-0.047852,-0.606884,-0.146351,1.177527,-0.666606,-0.444331
0.06,0.0,-0.040337,-0.28305,-0.047852,-0.606884,-0.041167,-0.29657,-0.035144,-0.745388,-2.308264,1.430659,1.16131,0.525352
0.08,0.0,-0.041167,-0.29657,-0.035144,-0.745388,-0.041743,-0.312879,-0.022454,-0.885947,0.034387,1.754675,-0.499667,-0.818089
0.1,0.0,-0.041743,-0.312879,-0.022454,-0.885947,-0.042065,-0.33203,-0.009732,-1.029761,0.269507,0.873322,-0.859505,1.918282
0.12,0.0,-0.042065,-0.33203,-0.009732,-1.029761,-0.042132,-0.354099,0.003049,-1.177933,-1.762471,1.622445,1.486957,0.060071
0.14,0.0,-0.042132,-0.354099,0.003049,-1.177933,-0.041943,-0.379183,0.015884,-1.331469,-0.913132,0.199529,0.014833,-0.363879
0.16,0.0,-0.041943,-0.379183,0.015884,-1.331469,-0.041496,-0.407399,0.028732,-1.491264,-1.547994,2.797399,-0.908047,-0.145184
0.18,0.0,-0.041496,-0.407399,0.028732,-1.491264,-0.040794,-0.43888,0.041509,-1.658094,1.448751,-1.464612,-1.541828,-0.633092
0.2,0.0,-0.040794,-0.43888,0.041509,-1.658094,-0.039837,-0.473774,0.054083,-1.832599,0.570889,0.078397,-1.234611,-0.638843
0.22,0.0,-0.039837,-0.473774,0.054083,-1.832599,-0.038633,-0.512239,0.066264,-2.015273,-0.097233,-2.836175,-0.390024,-0.392403
0.24,0.0,-0.038633,-0.512239,0.066264,-2.015273,-0.037191,-0.554442,0.077793,-2.206442,1.044723,-0.510267,-1.166522,-0.689195
0.26,0.0,-0.037191,-0.554442,0.077793,-2.206442,-0.035528,-0.600554,0.088343,-2.406262,-0.338516,0.180251,0.036203,-0.408413
0.28,0.0,-0.035528,-0.600554,0.088343,-2.406262,-0.033667,-0.65075,0.097504,-2.614711,-0.45499,-0.722675,-2.04401,-0.07121
0.3,0.0,-0.033667,-0.65075,0.097504,-2.614711,-0.03164,-0.705199,0.104788,-2.8316,-1.794821,0.901892,1.893255,-0.551969
0.32,0.0,-0.03164,-0.705199,0.104788,-2.8316,-0.029492,-0.764068,0.109625,-3.05659,1.315481,2.687221,0.072435,-0.071015
0.34,0.0,-0.029492,-0.764068,0.109625,-3.05659,-0.027276,-0.827514,0.11137,-3.289232,2.418282,-0.547064,-0.563776,-1.450192
0.36,0.0,-0.027276,-0.827514,0.11137,-3.289232,-0.025062,-0.895685,0.10931,-3.529014,-0.532481,-1.924592,-1.690109,0.692716
0.38,0.0,-0.025062,-0.895685,0.10931,-3.529014,-0.022934,-0.968718,0.102685,-3.775421,-0.388844,-0.760482,-2.319152,1.768235
0.4,0.0,-0.022934,-0.968718,0.102685,-3.775421,-0.02099,-1.046743,0.0907,-4.028007,-0.518196,-1.347617,2.249367,-0.070549
