time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4,noise5,acc,angular_acc
0.0,0.980449,-0.193079,-0.057872,-0.11359,0.134433,-0.193678,-0.059365,0.053346,-0.281002,0.048662,-0.441519,-0.019982,-0.646491,-0.193021,8.302514,-20.375575
0.02,0.0,-0.193678,-0.059365,0.053346,-0.281002,-0.192589,-0.065222,0.055602,-0.305078,-0.451809,-1.722002,0.186229,-0.909327,-0.150765,0.118733,-1.267023
0.04,0.0,-0.192589,-0.065222,0.055602,-0.305078,-0.191453,-0.071586,0.058101,-0.331743,0.105043,-0.22346,0.407416,-1.144251,-1.499228,0.13137,-1.401342
0.06,0.0,-0.191453,-0.071586,0.058101,-0.331743,-0.190264,-0.07851,0.060862,-0.361199,0.322031,0.037561,0.25685,-1.202952,-0.605755,0.144941,-1.546274
0.08,0.0,-0.190264,-0.07851,0.060862,-0.361199,-0.189016,-0.086054,0.063905,-0.393669,-1.016256,0.403614,-1.045596,-1.415536,0.468095,0.159531,-1.702954
0.1,0.0,-0.189016,-0.086054,0.063905,-0.393669,-0.187705,-0.094279,0.067251,-0.429399,-0.671228,1.318744,0.589878,-0.014676,-1.208831,0.175222,-1.872571
0.12,0.0,-0.187705,-0.094279,0.067251,-0.429399,-0.186324,-0.103253,0.070922,-0.468662,-1.611015,0.514877,0.905047,-0.033974,-0.72934,0.19209,-2.056359
0.14,0.0,-0.186324,-0.103253,0.070922,-0.468662,-0.184866,-0.113051,0.074942,-0.511752,0.440973,-0.564429,-0.034406,0.089664,-1.086499,0.210203,-2.255602
0.16,0.0,-0.184866,-0.113051,0.074942,-0.511752,-0.183324,-0.123751,0.079338,-0.558992,0.598235,-0.51341,-1.157204,1.26232,-0.420828,0.229616,-2.47162
0.18,0.0,-0.183324,-0.123751,0.079338,-0.558992,-0.18169,-0.135441,0.084135,-0.610732,0.37135,0.983707,-0.805421,2.252046,0.160444,0.250364,-2.705757
0.2,0.0,-0.18169,-0.135441,0.084135,-0.610732,-0.179956,-0.148213,0.089361,-0.667347,-1.83819,-0.300071,-2.378841,-1.000412,-0.517562,0.272456,-2.959363
0.22,0.0,-0.179956,-0.148213,0.089361,-0.667347,-0.178112,-0.16217,0.095042,-0.729239,0.200358,-0.593664,0.722339,0.062167,1.064896,0.295863,-3.233769
0.24,0.0,-0.178112,-0.16217,0.095042,-0.729239,-0.176151,-0.17742,0.101203,-0.796838,-0.280576,-0.745693,-1.796886,0.435588,1.594725,0.320504,-3.530244
0.26,0.0,-0.176151,-0.17742,0.101203,-0.796838,-0.174061,-0.194084,0.107869,-0.870597,0.112593,-0.829863,1.590212,0.003941,-0.266533,0.34623,-3.849953
0.28,0.0,-0.174061,-0.194084,0.107869,-0.870597,-0.171833,-0.212289,0.115057,-0.950991,0.417266,0.748577,0.771579,-0.813918,0.670306,0.372801,-4.193885
0.3,0.0,-0.171833,-0.212289,0.115057,-0.950991,-0.169455,-0.232171,0.122783,-1.038512,-1.73413,-0.245909,1.325353,-0.522848,-0.055401,0.399862,-4.562784
0.32,0.0,-0.169455,-0.232171,0.122783,-1.038512,-0.166918,-0.25388,0.131051,-1.133664,1.031365,0.086609,1.243282,0.570044,-0.585041,0.426911,-4.957045
0.34,0.0,-0.166918,-0.25388,0.131051,-1.133664,-0.164209,-0.277572,0.139855,-1.236954,-0.327033,0.726289,-0.289702,-0.787368,-0.680195,0.453257,-5.376604
0.36,0.0,-0.164209,-0.277572,0.139855,-1.236954,-0.16132,-0.303416,0.14917,-1.348884,-0.233767,-0.273688,0.679377,-0.574234,0.721858,0.477986,-5.820809
0.38,0.0,-0.16132,-0.303416,0.14917,-1.348884,-0.15824,-0.331588,0.158955,-1.469934,2.739038,0.718391,-0.019397,-0.57496,-2.212198,0.499906,-6.288287
0.4,0.0,-0.15824,-0.331588,0.158955,-1.469934,-0.154959,-0.362277,0.169138,-1.600549,-1.648427,0.293134,1.500861,-0.424195,1.511427,0.517506,-6.776803
0.42,0.0,-0.154959,-0.362277,0.169138,-1.600549,-0.151472,-0.395677,0.179614,-1.741118,-0.411351,-0.407444,1.374089,0.119298,-0.345754,0.528906,-7.283143
0.44,0.0,-0.151472,-0.395677,0.179614,-1.741118,-0.147774,-0.43199,0.190238,-1.891958,0.020137,-0.936016,-1.843636,-0.639745,1.424202,0.531819,-7.803038
0.46,0.0,-0.147774,-0.43199,0.190238,-1.891958,-0.143863,-0.471425,0.200813,-2.053289,-2.251741,-0.918575,-1.521483,-0.508733,1.761915,0.523534,-8.331153
0.48,0.0,-0.143863,-0.471425,0.200813,-2.053289,-0.139743,-0.514192,0.211085,-2.225213,0.519522,1.302998,0.956707,-0.392364,-0.006086,0.500918,-8.861184
0.5,0.0,-0.139743,-0.514192,0.211085,-2.225213,-0.135424,-0.560504,0.220732,-2.4077,0.246207,0.189455,1.592454,0.162545,-0.862768,0.460454,-9.386089
0.52,0.579719,-0.135424,-0.560504,0.220732,-2.4077,-0.130035,-0.6123,0.31746,-2.770858,-0.325313,1.045504,0.378136,0.943345,-1.586869,4.727445,-18.001864
0.54,0.0,-0.130035,-0.6123,0.31746,-2.770858,-0.123629,-0.669653,0.322748,-2.966333,-0.327815,0.71574,0.222649,-0.633397,-1.355279,0.216426,-10.052737
0.56,0.0,-0.123629,-0.669653,0.322748,-2.966333,-0.117139,-0.731026,0.325906,-3.172713,0.114256,-0.170651,-0.645596,-0.657195,-1.008251,0.093506,-10.578502
0.58,0.0,-0.117139,-0.731026,0.325906,-3.172713,-0.110612,-0.796629,0.326254,-3.389205,0.090873,0.722635,-0.438202,-0.415984,0.526832,-0.065051,-11.06362
0.6,0.0,-0.110612,-0.796629,0.326254,-3.389205,-0.104112,-0.866656,0.323051,-3.614992,-0.184845,0.342976,-0.233131,-0.508748,-1.696831,-0.262119,-11.508148
0.62,0.0,-0.104112,-0.866656,0.323051,-3.614992,-0.097719,-0.941285,0.315503,-3.849287,-0.500459,0.556458,1.331598,1.539707,-0.955177,-0.499746,-11.915227
0.64,0.0,-0.097719,-0.941285,0.315503,-3.849287,-0.091527,-1.02068,0.302788,-4.0914,-0.59987,-1.171023,0.879063,-1.698738,-0.150477,-0.778941,-12.291199
0.66,0.0,-0.091527,-1.02068,0.302788,-4.0914,-0.085647,-1.10499,0.284074,-4.340795,-0.664003,-1.155285,-1.733727,-1.291499,-0.212142,-1.099483,-12.645223
0.68,0.0,-0.085647,-1.10499,0.284074,-4.340795,-0.080209,-1.194358,0.258548,-4.597142,-0.861562,-1.284809,-0.608764,0.177658,-0.603212,-1.459747,-12.988255
0.7,0.0,-0.080209,-1.194358,0.258548,-4.597142,-0.075356,-1.288921,0.225445,-4.860331,-0.528781,-0.122255,-0.526073,-1.273352,0.475896,-1.85647,-13.331316
0.72,0.0,-0.075356,-1.288921,0.225445,-4.860331,-0.071246,-1.388817,0.184085,-5.130456,-0.574144,-0.445987,-1.384168,-1.134305,-1.497461,-2.284385,-13.682854
0.74,0.0,-0.071246,-1.388817,0.184085,-5.130456,-0.068051,-1.494187,0.133918,-5.407721,-0.506124,0.606837,-1.989706,-0.58856,-1.618734,-2.735561,-14.04493
0.76,0.0,-0.068051,-1.494187,0.133918,-5.407721,-0.065951,-1.605175,0.074588,-5.692264,-0.271134,1.001827,-1.365508,-0.494871,-0.552061,-3.198279,-14.407673
0.78,0.0,-0.065951,-1.605175,0.074588,-5.692264,-0.065129,-1.721925,0.006028,-5.983841,-1.750921,0.478131,0.744522,-0.370508,1.334635,-3.655207,-14.74119
0.8,0.0,-0.065129,-1.721925,0.006028,-5.983841,-0.065769,-1.844568,-0.071407,-6.281318,0.426765,-1.167149,0.716947,-1.762075,-0.448883,-4.080653,-14.983884
0.82,0.0,-0.065769,-1.844568,-0.071407,-6.281318,-0.068039,-1.973199,-0.156732,-6.58188,0.899834,-1.119764,1.008611,1.880239,-1.234828,-4.436843,-15.026456
0.84,0.0,-0.068039,-1.973199,-0.156732,-6.58188,-0.072079,-2.107827,-0.248051,-6.879891,-0.189344,0.236785,0.277048,1.65492,0.488938,-4.669715,-14.692814
0.86,0.0,-0.072079,-2.107827,-0.248051,-6.879891,-0.07798,-2.248312,-0.342198,-7.165381,0.2468,0.452475,1.449986,2.417879,-0.703503,-4.706236,-13.724678
0.88,0.0,-0.07798,-2.248312,-0.342198,-7.165381,-0.085754,-2.394255,-0.434375,-7.422416,0.504485,0.522843,0.372459,-1.694949,0.561516,-4.457974,-11.788342
