time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4
0.0,0.0,-0.294569,0.086597,0.12007,0.122143,-0.292216,0.08952,0.115281,0.170087,-0.929563,0.476943,-0.193196,1.062627
0.02,0.0,-0.292216,0.08952,0.115281,0.170087,-0.289958,0.093401,0.110498,0.218079,0.318752,1.253454,0.418292,-1.308234
0.04,0.0,-0.289958,0.093401,0.110498,0.218079,-0.287796,0.098247,0.105669,0.266668,1.136635,0.797665,0.469336,-0.702701
0.06,0.0,-0.287796,0.098247,0.105669,0.266668,-0.285732,0.104075,0.100746,0.316388,0.68363,1.206168,0.203987,-0.407497
0.08,0.0,-0.285732,0.104075,0.100746,0.316388,-0.283767,0.110913,0.095681,0.367758,-0.285925,-0.077515,-0.508001,2.565317
0.1,0.0,-0.283767,0.110913,0.095681,0.367758,-0.281906,0.1188,0.090428,0.421293,-0.863767,-1.15961,-1.155434,-0.476665
0.12,0.0,-0.281906,0.1188,0.090428,0.421293,-0.280152,0.127783,0.084943,0.477504,0.117528,-1.221178,1.851853,1.20428
0.14,0.0,-0.280152,0.127783,0.084943,0.477504,-0.27851,0.137921,0.079183,0.536907,-1.261524,0.012272,-0.729146,0.040955
0.16,0.0,-0.27851,0.137921,0.079183,0.536907,-0.276987,0.149284,0.073105,0.600023,0.248868,-1.071593,0.445205,0.471151
0.18,0.0,-0.276987,0.149284,0.073105,0.600023,-0.275588,0.161951,0.066672,0.66738,0.036253,0.963398,-1.140432,0.252275
0.2,0.0,-0.275588,0.161951,0.066672,0.66738,-0.274322,0.176011,0.059844,0.739517,0.394769,-0.355818,0.817561,-1.922384
0.22,0.0,-0.274322,0.176011,0.059844,0.739517,-0.273197,0.191567,0.052588,0.816984,0.568881,0.223579,0.501832,-1.190109
0.24,0.0,-0.273197,0.191567,0.052588,0.816984,-0.272222,0.20873,0.044875,0.900341,0.475244,1.639436,-0.741593,0.81623
0.26,0.0,-0.272222,0.20873,0.044875,0.900341,-0.271405,0.227623,0.036682,0.990156,-0.787744,0.557556,0.723661,0.121351
0.28,0.0,-0.271405,0.227623,0.036682,0.990156,-0.270758,0.248383,0.027995,1.086997,-1.310839,0.854543,-0.530791,-0.366203
