time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4
0.0,0.0,-0.128105,0.273811,-0.01747,0.169711,-0.128595,0.278716,-0.031466,0.320134,0.446426,1.588116,0.433066,0.984266
0.02,0.0,-0.128595,0.278716,-0.031466,0.320134,-0.129361,0.286599,-0.045117,0.467906,0.170052,-1.704125,1.200522,2.283548
0.04,0.0,-0.129361,0.286599,-0.045117,0.467906,-0.130398,0.297425,-0.058533,0.614604,-0.926913,-0.622367,0.419334,-0.789406
0.06,0.0,-0.130398,0.297425,-0.058533,0.614604,-0.131702,0.311186,-0.071804,0.761696,2.718539,-0.392827,1.478576,0.442633
0.08,0.0,-0.131702,0.311186,-0.071804,0.761696,-0.13327,0.327904,-0.085,0.910543,-0.613039,0.837115,0.571196,0.551702
0.1,0.0,-0.13327,0.327904,-0.085,0.910543,-0.135102,0.347628,-0.098169,1.062401,-1.179338,-0.994781,-0.215149,-1.491542
0.12,0.0,-0.135102,0.347628,-0.098169,1.062401,-0.137197,0.370428,-0.111329,1.218419,0.093205,-1.894914,1.68757,-1.777932
0.14,0.0,-0.137197,0.370428,-0.111329,1.218419,-0.139555,0.396399,-0.124465,1.379629,1.125978,-0.490799,-0.200142,1.150266
0.16,0.0,-0.139555,0.396399,-0.124465,1.379629,-0.142175,0.425654,-0.137522,1.546942,0.652305,-0.073025,0.734579,0.282155
0.18,0.0,-0.142175,0.425654,-0.137522,1.546942,-0.145054,0.458323,-0.150398,1.721132,-0.215034,0.109049,0.249915,-0.588792
0.2,0.0,-0.145054,0.458323,-0.150398,1.721132,-0.148188,0.494549,-0.162937,1.902825,-0.690096,-0.879024,0.253993,0.975221
0.22,0.0,-0.148188,0.494549,-0.162937,1.902825,-0.151568,0.534489,-0.17492,2.092482,0.225459,0.429353,1.006244,-0.01164
0.24,0.0,-0.151568,0.534489,-0.17492,2.092482,-0.15518,0.578304,-0.186059,2.290389,2.017464,1.014941,-0.812153,0.223033
0.26,0.0,-0.15518,0.578304,-0.186059,2.290389,-0.159002,0.62616,-0.195987,2.496653,-0.858448,-0.079589,0.277364,-0.491831
0.28,0.0,-0.159002,0.62616,-0.195987,2.496653,-0.163008,0.678225,-0.204261,2.711202,-0.100183,0.907029,-0.803955,-0.999435
0.3,0.0,-0.163008,0.678225,-0.204261,2.711202,-0.167158,0.734662,-0.210352,2.933801,1.049705,0.489193,-0.065191,0.980961
0.32,0.0,-0.167158,0.734662,-0.210352,2.933801,-0.171404,0.795628,-0.213655,3.164079,-0.743,-1.132587,1.991798,0.770389
0.34,0.0,-0.171404,0.795628,-0.213655,3.164079,-0.175681,0.861273,-0.213491,3.401575,0.238413,0.57476,0.887359,0.402167
0.36,0.0,-0.175681,0.861273,-0.213491,3.401575,-0.179915,0.931736,-0.209126,3.645795,0.917507,0.60107,1.803399,-1.912947
0.38,0.0,-0.179915,0.931736,-0.209126,3.645795,-0.184013,1.007147,-0.19978,3.896272,-0.045271,0.943115,0.111971,1.915304
0.4,0.0,-0.184013,1.007147,-0.19978,3.896272,-0.187868,1.087626,-0.184655,4.152635,-0.053073,-0.539236,0.516085,0.004619
0.42,0.0,-0.187868,1.087626,-0.184655,4.152635,-0.191356,1.17329,-0.162959,4.414664,0.255409,-0.01536,0.080561,-0.646659
0.44,0.0,-0.191356,1.17329,-0.162959,4.414664,-0.194337,1.26425,-0.13393,4.682325,0.593207,-0.812326,1.001737,-2.038045
0.46,0.0,-0.194337,1.26425,-0.13393,4.682325,-0.196659,1.360621,-0.096877,4.955761,0.751491,-1.083962,-0.419142,1.666369
0.48,0.0,-0.196659,1.360621,-0.096877,4.955761,-0.198155,1.462521,-0.051218,5.235243,-1.510799,1.197802,-0.503139,-2.080128
0.5,0.0,-0.198155,1.462521,-0.051218,5.235243,-0.198648,1.570073,0.003463,5.521021,-0.746724,0.453317,-0.570305,0.715039
0.52,0.0,-0.198648,1.570073,0.003463,5.521021,-0.197955,1.683404,0.067335,5.81308,2.037483,-0.308516,0.140592,1.466135
0.54,0.0,-0.197955,1.683404,0.067335,5.81308,-0.195894,1.802634,0.140205,6.110708,0.176294,1.422691,2.094142,0.932743
0.56,0.0,-0.195894,1.802634,0.140205,6.110708,-0.192292,1.927856,0.221336,6.41184,1.299162,0.087609,0.032373,-0.37258
0.58,0.0,-0.192292,1.927856,0.221336,6.41184,-0.186996,2.059102,0.30921,6.712069,-0.763579,0.646487,-0.309266,1.127751
0.6,0.0,-0.186996,2.059102,0.30921,6.712069,-0.179896,2.196281,0.401193,7.003306,1.238304,-0.500749,-0.003367,-1.046523
0.62,0.0,-0.179896,2.196281,0.401193,7.003306,-0.170947,2.339087,0.493181,7.272191,0.519558,-0.047854,-1.169565,0.43146
0.64,0.0,-0.170947,2.339087,0.493181,7.272191,-0.160207,2.486888,0.579344,7.498787,-0.623257,-1.111342,0.510187,-0.441319
0.66,0.0,-0.160207,2.486888,0.579344,7.498787,-0.147862,2.638582,0.65228,7.656722,-0.043584,-0.349258,-0.437856,-1.821268
0.68,0.0,-0.147862,2.638582,0.65228,7.656722,-0.134258,2.792501,0.703984,7.716509,-1.034207,0.322172,-1.883185,1.245796
0.7,0.0,-0.134258,2.792501,0.703984,7.716509,-0.11989,2.946415,0.727803,7.652913,0.501444,0.730359,-1.353841,0.484929
0.72,0.0,-0.11989,2.946415,0.727803,7.652913,-0.105353,3.097711,0.720792,7.454248,-0.586596,0.440829,-0.369262,0.969406
0.74,0.0,-0.105353,3.097711,0.720792,7.454248,-0.091251,3.243729,0.685089,7.128007,0.884759,1.077805,0.701701,0.535641
0.76,0.0,-0.091251,3.243729,0.685089,7.128007,-0.078098,3.382139,0.627207,6.698383,0.02327,-0.186304,2.508037,-1.03981
0.78,0.0,-0.078098,3.382139,0.627207,6.698383,-0.066253,3.511189,0.555708,6.197314,-0.462042,-0.35122,-1.442077,-0.247991
