time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4,noise5,acc,angular_acc
0.0,0.0,0.202659,0.032523,-0.153577,-0.181227,0.199564,0.02916,-0.155861,-0.155636,-0.310267,0.603967,2.289952,0.563338,0.259338,-0.106915,1.204866
0.02,0.0,0.199564,0.02916,-0.155861,-0.155636,0.196427,0.026279,-0.157867,-0.132888,-2.379527,-0.617764,-1.425911,0.108518,-0.286418,-0.093965,1.07255
0.04,0.0,0.196427,0.026279,-0.157867,-0.132888,0.193251,0.023828,-0.159632,-0.112606,0.055684,0.488094,-1.144532,2.413905,1.216356,-0.082749,0.95805
0.06,0.0,0.193251,0.023828,-0.159632,-0.112606,0.190043,0.02176,-0.161188,-0.094454,0.526996,1.288796,-1.156332,0.619178,-1.046873,-0.073072,0.859328
0.08,0.0,0.190043,0.02176,-0.161188,-0.094454,0.186805,0.020037,-0.162565,-0.078133,0.461217,1.201306,-0.071149,-1.917471,2.17088,-0.064762,0.774608
0.1,0.0,0.186805,0.020037,-0.162565,-0.078133,0.183541,0.018625,-0.163787,-0.06338,0.840454,1.134477,0.825643,-0.089809,0.079548,-0.057668,0.702345
0.12,0.0,0.183541,0.018625,-0.163787,-0.06338,0.180254,0.017493,-0.164879,-0.04996,-0.639863,0.396039,2.407456,0.336741,-0.482754,-0.05166,0.641198
0.14,0.0,0.180254,0.017493,-0.164879,-0.04996,0.176947,0.016619,-0.165861,-0.037662,-1.26545,0.37754,-0.886687,-0.935324,-0.599368,-0.046626,0.59001
0.16,0.0,0.176947,0.016619,-0.165861,-0.037662,0.173621,0.015981,-0.16675,-0.026296,-1.076147,1.186528,-0.349888,-0.141739,1.329053,-0.042467,0.547784
0.18,0.0,0.173621,0.015981,-0.16675,-0.026296,0.170277,0.015562,-0.167565,-0.015693,-0.08933,-1.878549,1.728942,-0.777843,-0.930359,-0.0391,0.513667
0.2,0.0,0.170277,0.015562,-0.167565,-0.015693,0.166918,0.015349,-0.168319,-0.005697,-2.25933,0.091795,-0.667319,0.765959,0.995854,-0.036454,0.486937
0.22,0.0,0.166918,0.015349,-0.168319,-0.005697,0.163545,0.015331,-0.169028,0.003832,-1.808542,-0.759884,0.232027,-0.720684,-0.719942,-0.03447,0.466985
0.24,0.0,0.163545,0.015331,-0.169028,0.003832,0.160157,0.0155,-0.169702,0.013026,-0.18979,-0.767025,-1.114953,-0.296573,-1.364568,-0.033096,0.453306
0.26,0.0,0.160157,0.0155,-0.169702,0.013026,0.156757,0.01585,-0.170356,0.022005,-1.733305,-0.570772,0.559749,1.008853,-0.423245,-0.032294,0.445487
0.28,0.0,0.156757,0.01585,-0.170356,0.022005,0.153343,0.016379,-0.170998,0.030884,1.001886,0.948281,0.668335,2.806673,1.057148,-0.032029,0.443204
0.3,0.0,0.153343,0.016379,-0.170998,0.030884,0.149917,0.017086,-0.17164,0.039769,0.186486,-0.442103,1.274577,-0.233118,-1.29555,-0.032277,0.446206
0.32,0.0,0.149917,0.017086,-0.17164,0.039769,0.146478,0.017971,-0.172292,0.048767,-1.089602,0.385122,1.893474,1.410393,0.688698,-0.033021,0.454317
0.34,0.0,0.146478,0.017971,-0.172292,0.048767,0.143025,0.019038,-0.172964,0.057976,-0.943012,0.365622,-0.221205,-1.002487,0.566245,-0.034248,0.467427
