time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4
0.0,0.0,-0.110941,-0.068888,0.094245,-0.215549,-0.109027,-0.073514,0.097188,-0.247251,-0.172482,-0.495483,0.998974,-1.126968
0.02,0.0,-0.109027,-0.073514,0.097188,-0.247251,-0.107052,-0.078789,0.100279,-0.280558,-0.228039,-1.457959,1.078413,-0.343818
0.04,0.0,-0.107052,-0.078789,0.100279,-0.280558,-0.105014,-0.084749,0.103547,-0.31579,1.197656,-0.619569,0.125004,-2.030326
0.06,0.0,-0.105014,-0.084749,0.103547,-0.31579,-0.102909,-0.091435,0.107021,-0.353273,-0.506565,-0.739153,-1.482294,1.298168
0.08,0.0,-0.102909,-0.091435,0.107021,-0.353273,-0.100732,-0.098897,0.110733,-0.393343,2.056378,2.249939,-1.036454,-1.401869
0.1,0.0,-0.100732,-0.098897,0.110733,-0.393343,-0.098478,-0.107189,0.114712,-0.436348,1.02249,-0.519684,2.331694,-0.151266
0.12,0.0,-0.098478,-0.107189,0.114712,-0.436348,-0.096141,-0.116373,0.11899,-0.482654,-0.22966,-0.245532,-0.827477,1.267864
0.14,0.0,-0.096141,-0.116373,0.11899,-0.482654,-0.093716,-0.126519,0.123597,-0.532642,-1.772883,0.419919,2.940487,-0.128369
0.16,0.0,-0.093716,-0.126519,0.123597,-0.532642,-0.091195,-0.137706,0.128565,-0.586712,-0.507797,1.658455,-0.018469,0.888192
0.18,0.0,-0.091195,-0.137706,0.128565,-0.586712,-0.088571,-0.150018,0.133927,-0.645286,-0.38854,-0.920105,0.149331,-0.1097
0.2,0.0,-0.088571,-0.150018,0.133927,-0.645286,-0.085835,-0.16355,0.139712,-0.708806,-0.354274,-0.332581,0.542445,-0.653933
0.22,0.0,-0.085835,-0.16355,0.139712,-0.708806,-0.082979,-0.178406,0.14595,-0.777733,1.404543,-0.265877,-0.992197,0.536566
0.24,0.0,-0.082979,-0.178406,0.14595,-0.777733,-0.079994,-0.194699,0.152668,-0.852552,-0.134932,-0.755186,1.75646,0.205169
0.26,0.0,-0.079994,-0.194699,0.152668,-0.852552,-0.076869,-0.212551,0.159888,-0.933763,0.625132,1.670297,-0.007033,2.093395
0.28,0.0,-0.076869,-0.212551,0.159888,-0.933763,-0.073595,-0.232095,0.167627,-1.021883,0.260142,0.51317,-0.633466,0.868408
0.3,0.0,-0.073595,-0.232095,0.167627,-1.021883,-0.070161,-0.253476,0.175892,-1.117435,1.403299,-0.379974,-0.290679,1.043088
0.32,0.0,-0.070161,-0.253476,0.175892,-1.117435,-0.066556,-0.276846,0.18468,-1.220946,-0.516831,0.691049,-0.28386,0.289673
0.34,0.0,-0.066556,-0.276846,0.18468,-1.220946,-0.06277,-0.30237,0.193972,-1.332933,0.057547,-0.093711,-0.693218,-0.805471
0.36,0.0,-0.06277,-0.30237,0.193972,-1.332933,-0.058794,-0.330223,0.203726,-1.453895,-2.329617,0.831507,-0.169744,-0.536034
0.38,0.0,-0.058794,-0.330223,0.203726,-1.453895,-0.054618,-0.360589,0.213877,-1.584292,-0.813892,-0.630048,-1.515673,1.007922
0.4,0.0,-0.054618,-0.360589,0.213877,-1.584292,-0.050237,-0.39366,0.224323,-1.724531,-0.034393,-0.257397,-0.081468,-0.104002
0.42,0.0,-0.050237,-0.39366,0.224323,-1.724531,-0.045644,-0.429638,0.234924,-1.874945,-0.048356,-0.358966,0.263669,1.402048
0.44,0.0,-0.045644,-0.429638,0.234924,-1.874945,-0.04084,-0.468728,0.245488,-2.035771,-0.237405,-1.674369,1.713633,0.649916
0.46,0.0,-0.04084,-0.468728,0.245488,-2.035771,-0.035827,-0.511139,0.255768,-2.207131,-1.716341,0.135403,-0.313671,0.820483
0.48,0.0,-0.035827,-0.511139,0.255768,-2.207131,-0.030613,-0.557083,0.265449,-2.389012,0.121595,-0.385884,0.726894,1.04975
0.5,0.0,-0.030613,-0.557083,0.265449,-2.389012,-0.025215,-0.606769,0.274144,-2.581258,0.098052,-0.83565,-1.052242,0.288569
0.52,0.0,-0.025215,-0.606769,0.274144,-2.581258,-0.019657,-0.6604,0.281387,-2.783564,1.63749,-1.187794,0.303031,0.023936
0.54,0.0,-0.019657,-0.6604,0.281387,-2.783564,-0.013973,-0.718175,0.286633,-2.995487,-0.892729,-0.416107,-0.555309,1.776975
0.56,0.0,-0.013973,-0.718175,0.286633,-2.995487,-0.008209,-0.78028,0.289261,-3.216473,0.319547,-0.009653,2.830594,0.669138
