time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4,noise5,acc,angular_acc
0.0,0.0,0.052756,0.042802,0.004772,0.234904,0.052834,0.047678,0.003011,0.253038,-0.715813,-0.18775,2.283912,-0.002911,0.0644,-0.093213,0.961374
0.02,0.0,0.052834,0.047678,0.003011,0.253038,0.052875,0.052939,0.001039,0.2734,-2.332651,-0.102656,1.396123,0.675592,-0.124423,-0.104122,1.076287
0.04,0.0,0.052875,0.052939,0.001039,0.2734,0.052875,0.05863,-0.001158,0.296138,-2.062149,-0.541005,-2.098744,-0.35815,-2.24237,-0.115734,1.198991
0.06,0.0,0.052875,0.05863,-0.001158,0.296138,0.052827,0.064801,-0.003595,0.321416,-0.851157,0.296039,-0.448914,-2.290806,-0.493522,-0.128135,1.330543
0.08,0.0,0.052827,0.064801,-0.003595,0.321416,0.052729,0.071505,-0.006289,0.349422,-2.093116,-0.899957,-0.606461,0.956533,-1.756169,-0.141416,1.472038
0.1,0.0,0.052729,0.071505,-0.006289,0.349422,0.052574,0.078798,-0.009258,0.380367,-0.234874,0.183212,-0.386393,-1.183995,0.879981,-0.155663,1.624615
0.12,0.0,0.052574,0.078798,-0.009258,0.380367,0.052357,0.086741,-0.012522,0.414484,0.431418,0.06105,-0.84877,-0.206945,0.86131,-0.170961,1.789459
0.14,0.0,0.052357,0.086741,-0.012522,0.414484,0.052071,0.0954,-0.016103,0.452031,-1.254247,0.762213,1.643612,-0.501387,-1.143333,-0.187392,1.967804
0.16,0.0,0.052071,0.0954,-0.016103,0.452031,0.05171,0.104847,-0.020025,0.49329,1.095781,0.43667,-0.751785,0.741194,0.152641,-0.20503,2.160929
0.18,0.0,0.05171,0.104847,-0.020025,0.49329,0.051268,0.115158,-0.024312,0.538571,0.032386,-0.104694,-0.963528,-0.56392,-0.516149,-0.223936,2.370151
0.2,0.0,0.051268,0.115158,-0.024312,0.538571,0.050735,0.126419,-0.028991,0.588207,1.728919,0.071039,0.808824,0.455163,-0.074222,-0.244158,2.59682
0.22,0.0,0.050735,0.126419,-0.028991,0.588207,0.050105,0.138718,-0.034087,0.642563,-2.672287,-0.311245,1.067973,-0.478818,1.692057,-0.265718,2.842297
0.24,0.0,0.050105,0.138718,-0.034087,0.642563,0.049369,0.152155,-0.039628,0.702028,1.370296,-0.542656,1.484316,0.341801,-0.741515,-0.288605,3.107935
0.26,0.0,0.049369,0.152155,-0.039628,0.702028,0.048517,0.166836,-0.045639,0.767017,0.447856,-1.214375,-1.048077,-0.418832,-0.572118,-0.312764,3.395045
0.28,0.0,0.048517,0.166836,-0.045639,0.767017,0.04754,0.182876,-0.052146,0.837974,-2.190917,-1.223555,2.030484,0.288268,-1.478979,-0.33808,3.704849
