time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4
0.0,0.0,0.061426,0.028152,0.151657,0.21519,0.064447,0.03256,0.150417,0.225981,-1.882596,-2.191489,0.632178,0.020986
0.02,0.0,0.064447,0.03256,0.150417,0.225981,0.067441,0.037206,0.148965,0.238984,-0.458964,0.165484,0.960766,1.647551
0.04,0.0,0.067441,0.037206,0.148965,0.238984,0.070404,0.042135,0.147295,0.25426,-0.680513,-1.471516,-1.57968,1.336429
0.06,0.0,0.070404,0.042135,0.147295,0.25426,0.073331,0.047393,0.1454,0.271895,0.881975,0.246091,1.474226,-0.050563
0.08,0.0,0.073331,0.047393,0.1454,0.271895,0.076218,0.053027,0.14327,0.291998,0.140029,-0.676302,1.464489,-1.618343
0.1,0.0,0.076218,0.053027,0.14327,0.291998,0.07906,0.05909,0.140894,0.314702,-0.038089,-1.569157,0.082774,1.715861
0.12,0.0,0.07906,0.05909,0.140894,0.314702,0.081852,0.065634,0.138258,0.340162,1.005692,-0.655659,0.513757,-0.143671
0.14,0.0,0.081852,0.065634,0.138258,0.340162,0.084589,0.072716,0.135345,0.36856,0.265631,1.620593,-1.080351,0.041262
0.16,0.0,0.084589,0.072716,0.135345,0.36856,0.087264,0.080397,0.132139,0.4001,-0.515198,0.381769,0.488144,-0.197021
0.18,0.0,0.087264,0.080397,0.132139,0.4001,0.089872,0.088742,0.128619,0.435014,0.491739,1.240067,1.094114,1.428253
0.2,0.0,0.089872,0.088742,0.128619,0.435014,0.092407,0.097822,0.124764,0.473558,0.813082,-1.383502,0.53086,-0.720153
0.22,0.0,0.092407,0.097822,0.124764,0.473558,0.09486,0.107711,0.120551,0.516016,-0.240654,-0.504266,0.841496,1.250972
0.24,0.0,0.09486,0.107711,0.120551,0.516016,0.097226,0.118491,0.115955,0.5627,-0.544982,-1.72865,0.371256,-1.058715
0.26,0.0,0.097226,0.118491,0.115955,0.5627,0.099496,0.130249,0.110952,0.61395,0.353108,-0.863884,-0.876769,2.918151
