time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4
0.0,0.0,0.27682,-0.280326,0.181094,0.174141,0.280593,-0.278487,0.196094,0.01101,-2.010654,-0.657506,0.282681,-0.343694
0.02,0.0,0.280593,-0.278487,0.196094,0.01101,0.28466,-0.279842,0.21047,-0.145624,-1.151059,-1.406275,0.339554,0.644681
0.04,0.0,0.28466,-0.279842,0.21047,-0.145624,0.289009,-0.284281,0.224357,-0.297598,-1.401582,0.949413,-0.181818,1.341411
0.06,0.0,0.289009,-0.284281,0.224357,-0.297598,0.293632,-0.291727,0.237877,-0.446631,0.344616,0.45707,-0.101164,-0.859517
0.08,0.0,0.293632,-0.291727,0.237877,-0.446631,0.298522,-0.302137,0.251142,-0.594322,-0.744025,0.943498,0.537207,0.390152
0.1,0.0,0.298522,-0.302137,0.251142,-0.594322,0.303676,-0.315501,0.264243,-0.742163,0.346773,0.801512,1.152978,-1.973669
0.12,0.0,0.303676,-0.315501,0.264243,-0.742163,0.309091,-0.331834,0.277254,-0.891536,-0.884909,-1.102143,-1.022963,0.778518
0.14,0.0,0.309091,-0.331834,0.277254,-0.891536,0.314766,-0.351181,0.290226,-1.043718,1.285813,1.026752,-0.845766,-0.73161
0.16,0.0,0.314766,-0.351181,0.290226,-1.043718,0.3207,-0.373609,0.30318,-1.199877,0.116605,0.535566,-0.209046,0.349908
0.18,0.0,0.3207,-0.373609,0.30318,-1.199877,0.326893,-0.39921,0.316104,-1.361065,0.35051,0.884833,-1.627657,-1.05219
0.2,0.0,0.326893,-0.39921,0.316104,-1.361065,0.333344,-0.428092,0.328948,-1.528211,-0.132269,-1.27738,-0.401602,0.925123
0.22,0.0,0.333344,-0.428092,0.328948,-1.528211,0.34005,-0.460383,0.341616,-1.70211,-0.073547,2.999059,-0.236745,-0.396222
0.24,0.0,0.34005,-0.460383,0.341616,-1.70211,0.347007,-0.496225,0.353956,-1.883407,0.539914,1.087616,1.650971,2.708719
0.26,0.0,0.347007,-0.496225,0.353956,-1.883407,0.354205,-0.535772,0.365756,-2.072585,-0.353688,1.705242,0.694527,-1.388554
0.28,0.0,0.354205,-0.535772,0.365756,-2.072585,0.361631,-0.579184,0.376735,-2.269953,-0.949768,2.216331,-1.64859,0.948606
0.3,0.0,0.361631,-0.579184,0.376735,-2.269953,0.369266,-0.626626,0.386535,-2.475638,-1.395773,1.302532,0.702822,0.01385
0.32,0.0,0.369266,-0.626626,0.386535,-2.475638,0.377082,-0.678264,0.394718,-2.689591,0.639594,-0.788001,0.420162,-0.809365
0.34,0.0,0.377082,-0.678264,0.394718,-2.689591,0.385041,-0.734263,0.400765,-2.911595,-0.073277,0.800921,-0.581325,1.145252
0.36,0.0,0.385041,-0.734263,0.400765,-2.911595,0.393094,-0.794779,0.404077,-3.141297,0.120848,0.716672,-1.843562,-1.00989
0.38,0.0,0.393094,-0.794779,0.404077,-3.141297,0.401181,-0.859963,0.403985,-3.378249,1.882392,-0.852792,0.042698,0.177445
0.4,0.0,0.401181,-0.859963,0.403985,-3.378249,0.409226,-0.929954,0.399757,-3.621962,2.795657,-0.106582,-1.421468,0.975596
0.42,0.0,0.409226,-0.929954,0.399757,-3.621962,0.417139,-1.004884,0.39062,-3.871972,-0.115075,1.430735,0.097016,-0.149466
0.44,0.0,0.417139,-1.004884,0.39062,-3.871972,0.424813,-1.084873,0.375776,-4.127903,-2.2566,0.284696,-1.71574,0.227136
0.46,0.0,0.424813,-1.084873,0.375776,-4.127903,0.432127,-1.170038,0.354432,-4.389525,-0.278267,0.807035,-1.872816,0.33287
0.48,0.0,0.432127,-1.170038,0.354432,-4.389525,0.438942,-1.260491,0.325822,-4.65679,0.786946,0.037745,0.046152,0.163903
0.5,0.0,0.438942,-1.260491,0.325822,-4.65679,0.445106,-1.356348,0.289249,-4.929832,-0.319878,-2.615301,-2.181324,-0.622394
0.52,0.0,0.445106,-1.356348,0.289249,-4.929832,0.450455,-1.457725,0.244119,-5.208916,0.098771,1.753968,-1.632993,-1.222547
0.54,0.0,0.450455,-1.457725,0.244119,-5.208916,0.454811,-1.564747,0.189997,-5.494306,1.003701,2.377321,0.024227,-0.416562
0.56,0.0,0.454811,-1.564747,0.189997,-5.494306,0.457993,-1.67754,0.126688,-5.786021,0.378804,0.844875,0.702097,-0.040936
0.58,0.0,0.457993,-1.67754,0.126688,-5.786021,0.459818,-1.796226,0.05435,-6.083432,-1.571878,0.236282,1.554088,0.716955
0.6,0.0,0.459818,-1.796226,0.05435,-6.083432,0.460111,-1.920903,-0.026339,-6.384622,-0.130264,0.324387,1.395265,0.599016
0.62,0.0,0.460111,-1.920903,-0.026339,-6.384622,0.458718,-2.051609,-0.113938,-6.68543,1.816232,-0.016441,-0.187836,-0.204341
0.64,0.0,0.458718,-2.051609,-0.113938,-6.68543,0.455524,-2.188267,-0.205925,-6.978137,2.022887,0.556406,-0.256309,1.641574
0.66,0.0,0.455524,-2.188267,-0.205925,-6.978137,0.450478,-2.330597,-0.298332,-7.249887,-0.150195,-0.043153,-1.322293,-0.30241
0.68,0.0,0.450478,-2.330597,-0.298332,-7.249887,0.443626,-2.477996,-0.385478,-7.481317,0.260562,-1.265978,-0.278469,-0.231292
0.7,0.0,0.443626,-2.477996,-0.385478,-7.481317,0.435143,-2.629409,-0.460069,-7.646521,-0.827268,-0.546155,1.369214,0.69062
0.72,0.0,0.435143,-2.629409,-0.460069,-7.646521,0.42536,-2.783217,-0.514086,-7.716029,0.810547,-1.864529,-0.497598,0.352445
0.74,0.0,0.42536,-2.783217,-0.514086,-7.716029,0.414763,-2.937235,-0.540665,-7.663876,-0.403599,0.11143,0.74134,0.0359
0.76,0.0,0.414763,-2.937235,-0.540665,-7.663876,0.403941,-3.088868,-0.536472,-7.476913,1.01617,-0.521786,0.36216,0.176259
0.78,0.0,0.403941,-3.088868,-0.536472,-7.476913,0.3935,-3.235446,-0.503211,-7.160989,-1.242365,1.348913,-0.440411,-1.332904
0.8,0.0,0.3935,-3.235446,-0.503211,-7.160989,0.383965,-3.374598,-0.447104,-6.739178,0.748753,-2.579647,0.27514,-0.243373
0.82,0.0,0.383965,-3.374598,-0.447104,-6.739178,0.375711,-3.504518,-0.376643,-6.243162,0.388452,0.375917,0.17897,1.118843
0.84,0.0,0.375711,-3.504518,-0.376643,-6.243162,0.36894,-3.624037,-0.300096,-5.703712,1.585067,-1.305032,0.657688,0.735847
0.86,0.0,0.36894,-3.624037,-0.300096,-5.703712,0.363704,-3.732541,-0.223962,-5.145014,-0.524031,1.789654,-0.947574,-0.018821
0.88,0.0,0.363704,-3.732541,-0.223962,-5.145014,0.359949,-3.82982,-0.152542,-4.583389,0.53817,-0.752849,0.812832,-1.730522
0.9,0.0,0.359949,-3.82982,-0.152542,-4.583389,0.357554,-3.915923,-0.088215,-4.028571,-0.454348,-0.70168,-0.618664,0.461382
