time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4,noise5,acc,angular_acc
0.0,0.0,0.222003,-0.081338,-0.277573,-0.287154,0.216492,-0.087457,-0.273557,-0.325095,0.606246,-0.221811,-0.117935,-0.078301,1.255232,0.205622,-1.950132
0.02,0.0,0.216492,-0.087457,-0.273557,-0.325095,0.211062,-0.094357,-0.269338,-0.365279,-0.072881,-0.517589,-0.166758,0.031366,0.450576,0.216649,-2.071404
0.04,0.0,0.211062,-0.094357,-0.269338,-0.365279,0.20572,-0.102086,-0.264881,-0.408073,-0.763193,-0.176932,0.392852,-0.426268,0.729382,0.229312,-2.211252
0.06,0.0,0.20572,-0.102086,-0.264881,-0.408073,0.200469,-0.1107,-0.260154,-0.453855,-1.322506,-0.998137,-0.262491,0.590545,-0.419604,0.243625,-2.37031
0.08,0.0,0.200469,-0.1107,-0.260154,-0.453855,0.195316,-0.120263,-0.255125,-0.503016,-1.519382,0.388309,-0.06663,-0.282564,-1.163391,0.259597,-2.549333
0.1,0.0,0.195316,-0.120263,-0.255125,-0.503016,0.190266,-0.130846,-0.24976,-0.555964,0.349887,-2.705437,0.325311,-0.502219,-0.741362,0.277227,-2.749173
0.12,0.0,0.190266,-0.130846,-0.24976,-0.555964,0.185328,-0.142529,-0.244025,-0.613124,0.565766,-0.617643,-2.132703,1.081139,0.470686,0.2965,-2.970763
0.14,0.0,0.185328,-0.142529,-0.244025,-0.613124,0.180508,-0.155402,-0.237889,-0.674941,1.641217,-0.657038,-0.981491,0.184219,1.332714,0.317374,-3.215079
0.16,0.0,0.180508,-0.155402,-0.237889,-0.674941,0.175815,-0.169561,-0.231321,-0.74188,-0.764813,0.391862,-0.089744,0.08282,-0.458497,0.339766,-3.48311
0.18,0.0,0.175815,-0.169561,-0.231321,-0.74188,0.171258,-0.185114,-0.22429,-0.814425,-0.611971,1.369593,0.276151,0.769291,0.245459,0.363541,-3.775801
0.2,0.0,0.171258,-0.185114,-0.22429,-0.814425,0.166847,-0.202179,-0.216772,-0.893076,1.161337,1.626716,0.015212,-0.313183,-0.57299,0.388488,-4.094001
0.22,0.0,0.166847,-0.202179,-0.216772,-0.893076,0.162591,-0.220882,-0.208745,-0.978353,0.190425,0.239292,-0.98482,1.890307,0.941383,0.414298,-4.438384
0.24,0.0,0.162591,-0.220882,-0.208745,-0.978353,0.1585,-0.241361,-0.200197,-1.070782,0.53329,-1.424248,0.822033,-0.103119,1.852114,0.440535,-4.809358
0.26,0.0,0.1585,-0.241361,-0.200197,-1.070782,0.154586,-0.263764,-0.191125,-1.170897,0.510698,0.420931,2.308837,-0.200847,-0.31028,0.466602,-5.20696
0.28,0.0,0.154586,-0.263764,-0.191125,-1.170897,0.150859,-0.288251,-0.18154,-1.279228,-0.395857,-1.154976,1.693885,1.142967,0.15676,0.491699,-5.630729
0.3,0.0,0.150859,-0.288251,-0.18154,-1.279228,0.147328,-0.314992,-0.171471,-1.396286,-1.06498,2.026397,1.39037,-0.489244,0.837387,0.514778,-6.079571
0.32,0.0,0.147328,-0.314992,-0.171471,-1.396286,0.144003,-0.344164,-0.160971,-1.522558,0.01108,-0.57048,-0.326747,-0.347599,0.838078,0.534497,-6.551621
0.34,0.0,0.144003,-0.344164,-0.160971,-1.522558,0.140891,-0.375958,-0.150125,-1.658481,0.053841,-1.482295,-0.021258,0.693661,-0.138521,0.549171,-7.044104
0.36,0.0,0.140891,-0.375958,-0.150125,-1.658481,0.137999,-0.41057,-0.139052,-1.804427,-0.418442,-1.557996,0.386565,0.959161,1.639392,0.556728,-7.553232
0.38,0.0,0.137999,-0.41057,-0.139052,-1.804427,0.13533,-0.448204,-0.127919,-1.960683,-1.015982,0.453789,-1.522181,-0.10007,0.452491,0.554681,-8.074152
0.4,0.0,0.13533,-0.448204,-0.127919,-1.960683,0.132882,-0.489068,-0.116947,-2.127428,-0.841415,-0.45659,0.018433,-0.047036,0.557737,0.54011,-8.600974
0.42,0.0,0.132882,-0.489068,-0.116947,-2.127428,0.130649,-0.533371,-0.106419,-2.304713,0.00607,0.515324,-0.844907,0.869901,-1.390268,0.509689,-9.126926
0.44,0.0,0.130649,-0.533371,-0.106419,-2.304713,0.12862,-0.581326,-0.096688,-2.492448,-0.203317,0.745452,0.148929,-1.354223,0.356288,0.45974,-9.64466
0.46,0.0,0.12862,-0.581326,-0.096688,-2.492448,0.126773,-0.633137,-0.088184,-2.690395,-0.211928,-1.700524,-0.105399,0.203847,0.226603,0.386343,-10.146714
0.48,0.0,0.126773,-0.633137,-0.088184,-2.690395,0.125081,-0.689007,-0.081415,-2.898168,1.139814,-0.098581,1.639078,0.503976,0.593238,0.285496,-10.626154
0.5,0.0,0.125081,-0.689007,-0.081415,-2.898168,0.123501,-0.749126,-0.07697,-3.115256,2.361146,-0.155047,-0.21079,1.707862,-0.777563,0.153319,-11.077316
0.52,0.0,0.123501,-0.749126,-0.07697,-3.115256,0.121982,-0.813675,-0.075511,-3.341054,-1.079328,1.733117,-0.5049,-0.24377,-1.661929,-0.013709,-11.496591
0.54,0.0,0.121982,-0.813675,-0.075511,-3.341054,0.120456,-0.882822,-0.077766,-3.574908,-1.377679,-0.260281,-2.010465,1.14805,-1.428738,-0.218494,-11.883115
0.56,0.0,0.120456,-0.882822,-0.077766,-3.574908,0.118841,-0.956721,-0.084512,-3.816183,-0.5159,2.495614,0.446129,-0.258047,0.640758,-0.463091,-12.239219
0.58,0.0,0.118841,-0.956721,-0.084512,-3.816183,0.11704,-1.035515,-0.096557,-4.064319,0.66336,-0.616069,-0.072268,0.725916,1.126998,-0.748489,-12.570505
0.6,0.0,0.11704,-1.035515,-0.096557,-4.064319,0.114938,-1.119337,-0.114717,-4.318901,0.641881,-1.602277,0.150868,0.485158,0.471376,-1.07442,-12.885389
0.62,0.0,0.114938,-1.119337,-0.114717,-4.318901,0.112406,-1.208313,-0.139789,-4.5797,0.092652,-1.127302,-1.541873,-0.64815,1.484402,-1.439182,-13.194039
0.64,0.0,0.112406,-1.208313,-0.139789,-4.5797,0.109296,-1.302566,-0.172517,-4.846695,0.080052,-1.013324,0.176454,-0.130176,-1.193713,-1.839402,-13.506555
0.66,0.0,0.109296,-1.302566,-0.172517,-4.846695,0.105449,-1.402223,-0.213561,-5.120043,-0.257969,0.305717,-0.444308,-0.868126,0.00884,-2.269646,-13.830262
0.68,0.0,0.105449,-1.402223,-0.213561,-5.120043,0.100694,-1.507412,-0.263446,-5.399989,-1.176462,1.513695,-0.736875,0.526809,0.6641,-2.721737,-14.165775
0.7,0.0,0.100694,-1.507412,-0.263446,-5.399989,0.09485,-1.618267,-0.322493,-5.68668,-1.026829,-0.786777,0.67379,0.531688,-0.846134,-3.183594,-14.501315
0.72,0.0,0.09485,-1.618267,-0.322493,-5.68668,0.087733,-1.734922,-0.390733,-5.979834,-0.557671,0.651533,1.54366,-1.979486,-0.167127,-3.637361,-14.804423
0.74,0.0,0.087733,-1.734922,-0.390733,-5.979834,0.079162,-1.857496,-0.467755,-6.27822,0.53724,-0.179338,0.611941,0.203127,-1.851945,-4.056626,-15.01008
0.76,0.0,0.079162,-1.857496,-0.467755,-6.27822,0.068971,-1.986067,-0.552506,-6.578849,-0.649171,0.325617,-0.633971,0.300859,0.206467,-4.402696,-15.00464
0.78,0.0,0.068971,-1.986067,-0.552506,-6.578849,0.057023,-2.120627,-0.643,-6.875814,-1.457368,0.702704,0.403166,-0.354036,-1.231353,-4.620532,-14.6071
0.8,0.0,0.057023,-2.120627,-0.643,-6.875814,0.043234,-2.261008,-0.735966,-7.158787,-0.588058,1.082821,1.19516,1.170524,-0.855503,-4.63647,-13.555194
0.82,0.0,0.043234,-2.261008,-0.735966,-7.158787,0.027601,-2.406778,-0.8265,-7.411426,1.036917,-0.072973,-0.156509,-0.533409,-0.38571,-4.362699,-11.515633
0.84,0.0,0.027601,-2.406778,-0.8265,-7.411426,0.010235,-2.55711,-0.907943,-7.610511,0.137002,-0.59164,1.440325,-0.953448,-0.083811,-3.716621,-8.152504
0.86,0.0,0.010235,-2.55711,-0.907943,-7.610511,-0.008604,-2.71065,-0.972361,-7.727307,0.318401,0.71206,-0.938122,0.39568,-1.109661,-2.66151,-3.284496
0.88,0.0,-0.008604,-2.71065,-0.972361,-7.727307,-0.028494,-2.865457,-1.011986,-7.732799,0.137843,-2.027387,-0.385096,-1.186319,-1.49784,-1.258851,2.900964
0.9,0.0,-0.028494,-2.865457,-1.011986,-7.732799,-0.048881,-3.019078,-1.021525,-7.60659,-1.160044,0.234467,0.352245,-1.58232,-1.719366,0.306513,9.731557
0.92,0.0,-0.048881,-3.019078,-1.021525,-7.60659,-0.069148,-3.168815,-1.000295,-7.345449,-2.899344,0.644446,0.615998,0.631561,-1.03155,1.773536,16.222168
