time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4
0.0,0.0,0.231977,-0.227709,-0.188293,-0.058712,0.228335,-0.230173,-0.175911,-0.18706,0.345693,1.921107,-0.382588,-0.762161
0.02,0.0,0.228335,-0.230173,-0.175911,-0.18706,0.224938,-0.235171,-0.163867,-0.312331,0.750596,-1.16605,-0.748177,0.08672
0.04,0.0,0.224938,-0.235171,-0.163867,-0.312331,0.221779,-0.242656,-0.152047,-0.435968,-0.499232,0.036524,-0.127522,-1.683156
0.06,0.0,0.221779,-0.242656,-0.152047,-0.435968,0.218855,-0.252608,-0.140347,-0.559325,-1.404272,0.852318,1.080663,0.137233
0.08,0.0,0.218855,-0.252608,-0.140347,-0.559325,0.216165,-0.265035,-0.128676,-0.683672,0.259736,0.77396,0.842941,-0.345288
0.1,0.0,0.216165,-0.265035,-0.128676,-0.683672,0.213709,-0.279969,-0.116958,-0.810204,-0.410568,0.348161,0.904083,-0.878321
0.12,0.0,0.213709,-0.279969,-0.116958,-0.810204,0.211488,-0.297465,-0.105134,-0.94004,0.862069,0.252153,-0.403272,1.321741
0.14,0.0,0.211488,-0.297465,-0.105134,-0.94004,0.209504,-0.3176,-0.093163,-1.074227,1.14169,-0.267165,0.527308,0.688881
0.16,0.0,0.209504,-0.3176,-0.093163,-1.074227,0.207762,-0.34047,-0.08103,-1.213738,-0.593224,0.174763,0.672504,1.197718
0.18,0.0,0.207762,-0.34047,-0.08103,-1.213738,0.206264,-0.366191,-0.068746,-1.359461,1.692165,-0.921986,-1.140697,1.1964
0.2,0.0,0.206264,-0.366191,-0.068746,-1.359461,0.205013,-0.394895,-0.056356,-1.512193,-0.729545,-0.162096,0.306525,-0.0392
0.22,0.0,0.205013,-0.394895,-0.056356,-1.512193,0.20401,-0.42673,-0.043947,-1.672626,-1.078384,-0.353705,0.547426,-1.402708
0.24,0.0,0.20401,-0.42673,-0.043947,-1.672626,0.203254,-0.461855,-0.031653,-1.841331,-0.543132,0.293656,1.39968,0.428679
0.26,0.0,0.203254,-0.461855,-0.031653,-1.841331,0.202742,-0.500441,-0.019663,-2.018741,-2.1539,0.125077,0.302939,1.42297
0.28,0.0,0.202742,-0.500441,-0.019663,-2.018741,0.202464,-0.542665,-0.008231,-2.205139,0.10007,-0.233018,0.696414,0.567271
0.3,0.0,0.202464,-0.542665,-0.008231,-2.205139,0.202407,-0.588708,0.002318,-2.40064,1.40259,-0.327902,-1.704501,0.562983
0.32,0.0,0.202407,-0.588708,0.002318,-2.40064,0.202548,-0.638751,0.011582,-2.605192,-0.000947,-1.381662,-0.06817,-1.013261
0.34,0.0,0.202548,-0.638751,0.011582,-2.605192,0.202858,-0.692974,0.019078,-2.818577,-1.158153,-0.272418,-0.06584,3.078737
0.36,0.0,0.202858,-0.692974,0.019078,-2.818577,0.203296,-0.751551,0.024242,-3.04043,0.352682,-1.226999,-0.671696,0.51097
0.38,0.0,0.203296,-0.751551,0.024242,-3.04043,0.203808,-0.814645,0.026434,-3.270275,1.05219,-0.543279,2.19876,-0.000661
0.4,0.0,0.203808,-0.814645,0.026434,-3.270275,0.204329,-0.882411,0.024947,-3.507568,-1.497935,-1.359682,1.307658,0.046365
0.42,0.0,0.204329,-0.882411,0.024947,-3.507568,0.204777,-0.954993,0.019022,-3.751759,1.536205,1.071521,-1.342037,-1.567252
0.44,0.0,0.204777,-0.954993,0.019022,-3.751759,0.205055,-1.032524,0.007863,-4.002358,0.14085,-0.160046,1.294552,0.740566
0.46,0.0,0.205055,-1.032524,0.007863,-4.002358,0.205051,-1.115128,-0.009335,-4.258997,-0.841693,2.049717,-0.182318,0.354404
0.48,0.0,0.205051,-1.115128,-0.009335,-4.258997,0.204636,-1.202923,-0.033363,-4.52148,-0.302161,1.142406,-2.006779,-0.319574
0.5,0.0,0.204636,-1.202923,-0.033363,-4.52148,0.203666,-1.296026,-0.064968,-4.789809,-2.085787,0.969382,0.748442,-0.186528
0.52,0.0,0.203666,-1.296026,-0.064968,-4.789809,0.201982,-1.394556,-0.104813,-5.064157,-0.815545,0.374867,-0.242359,-0.419287
0.54,0.0,0.201982,-1.394556,-0.104813,-5.064157,0.199415,-1.498634,-0.153435,-5.344793,0.526166,0.367405,-0.088365,-0.125621
0.56,0.0,0.199415,-1.498634,-0.153435,-5.344793,0.195784,-1.608391,-0.21118,-5.631905,-0.690864,-0.053243,0.979246,1.946776
0.58,0.0,0.195784,-1.608391,-0.21118,-5.631905,0.190906,-1.723953,-0.278112,-5.925293,-1.502502,-0.135844,0.003306,1.172528
0.6,0.0,0.190906,-1.723953,-0.278112,-5.925293,0.1846,-1.845437,-0.35388,-6.223877,1.82338,-0.779526,-0.74589,0.749269
0.62,0.0,0.1846,-1.845437,-0.35388,-6.223877,0.176698,-1.972925,-0.437517,-6.52493,0.12226,-1.937502,0.235178,-0.472886
0.64,0.0,0.176698,-1.972925,-0.437517,-6.52493,0.167059,-2.106416,-0.527165,-6.822972,-0.076519,-0.243904,1.164253,0.747563
0.66,0.0,0.167059,-2.106416,-0.527165,-6.822972,0.155592,-2.245761,-0.619733,-7.108308,-0.332018,-0.1192,0.189335,1.218806
0.68,0.0,0.155592,-2.245761,-0.619733,-7.108308,0.142281,-2.390562,-0.710541,-7.365437,-0.814773,-1.704854,0.001494,-1.206181
0.7,0.0,0.142281,-2.390562,-0.710541,-7.365437,0.127224,-2.540043,-0.793161,-7.572059,0.163373,-0.130156,-1.194108,-0.573265
0.72,0.0,0.127224,-2.540043,-0.793161,-7.572059,0.110661,-2.69292,-0.859805,-7.700084,2.561096,1.533931,0.761671,0.153682
0.74,0.0,0.110661,-2.69292,-0.859805,-7.700084,0.092992,-2.847326,-0.902631,-7.720336,-0.449041,0.296361,-1.151163,0.203274
0.76,0.0,0.092992,-2.847326,-0.902631,-7.720336,0.074754,-3.000865,-0.915963,-7.611054,-1.393089,0.67852,2.587684,0.201708
0.78,0.0,0.074754,-3.000865,-0.915963,-7.611054,0.05656,-3.150861,-0.898506,-7.366719,-0.974237,1.171367,0.43704,2.012647
0.8,0.0,0.05656,-3.150861,-0.898506,-7.366719,0.038995,-3.294721,-0.854077,-7.001221,0.00652,0.520118,0.232344,0.058462
0.82,0.0,0.038995,-3.294721,-0.854077,-7.001221,0.022527,-3.430288,-0.790218,-6.542641,-0.020013,-1.724945,-0.502554,-0.034854
0.84,0.0,0.022527,-3.430288,-0.790218,-6.542641,0.007458,-3.556024,-0.715626,-6.023403,0.985115,-0.920661,0.186176,2.144276
0.86,0.0,0.007458,-3.556024,-0.715626,-6.023403,-0.006078,-3.671012,-0.637965,-5.472001,1.313316,0.31116,-0.413135,0.864883
0.88,0.0,-0.006078,-3.671012,-0.637965,-5.472001,-0.018078,-3.77483,-0.562819,-4.909303,-0.716249,0.19683,0.463531,-1.458581
0.9,0.0,-0.018078,-3.77483,-0.562819,-4.909303,-0.028631,-3.867399,-0.493629,-4.34863,-0.470449,0.541018,0.443921,-1.035085
0.92,0.0,-0.028631,-3.867399,-0.493629,-4.34863,-0.037875,-3.94884,-0.432101,-3.797532,0.701104,-0.272943,0.363536,-0.462563
0.94,0.0,-0.037875,-3.94884,-0.432101,-3.797532,-0.04597,-4.01939,-0.378721,-3.259776,-0.107669,0.584829,-0.074821,0.204453
0.96,0.0,-0.04597,-4.01939,-0.378721,-3.259776,-0.053076,-4.079331,-0.333183,-2.736915,-1.003635,-0.052584,-0.628594,1.331679
0.98,0.0,-0.053076,-4.079331,-0.333183,-2.736915,-0.059344,-4.128968,-0.294712,-2.229349,0.468258,0.554241,-1.21649,-0.087665
1.0,0.0,-0.059344,-4.128968,-0.294712,-2.229349,-0.064905,-4.168606,-0.262272,-1.73695,-0.679094,-1.133363,0.935939,1.404719
1.02,0.0,-0.064905,-4.168606,-0.262272,-1.73695,-0.069868,-4.198545,-0.234712,-1.259416,0.859367,-0.26865,0.45388,1.686625
1.04,0.0,-0.069868,-4.198545,-0.234712,-1.259416,-0.074318,-4.21908,-0.21085,-0.796445,-0.997234,0.854449,0.814881,0.113261
1.06,0.0,-0.074318,-4.21908,-0.21085,-0.796445,-0.078319,-4.230499,-0.189539,-0.347804,-1.776878,1.275349,-0.675139,-1.519226
1.08,0.0,-0.078319,-4.230499,-0.189539,-0.347804,-0.081909,-4.233087,-0.169694,0.086641,-0.40635,-0.672343,1.106748,-0.652325
1.1,0.0,-0.081909,-4.233087,-0.169694,0.086641,-0.08511,-4.227128,-0.15033,0.506919,-0.204938,-0.00593,1.331048,-0.105539
1.12,0.0,-0.08511,-4.227128,-0.15033,0.506919,-0.08792,-4.212905,-0.130572,0.91295,1.661616,0.237165,1.334398,-0.017776
1.14,0.0,-0.08792,-4.212905,-0.130572,0.91295,-0.090325,-4.190706,-0.109679,1.304522,-0.368704,-0.332692,-0.050661,0.688869
1.16,0.0,-0.090325,-4.190706,-0.109679,1.304522,-0.092296,-4.160823,-0.087059,1.681258,0.081401,-1.430113,-1.332147,-0.581656
1.18,0.0,-0.092296,-4.160823,-0.087059,1.681258,-0.093793,-4.123558,-0.062291,2.042555,-1.421699,-2.838887,-0.231363,0.435416
1.2,0.0,-0.093793,-4.123558,-0.062291,2.042555,-0.094771,-4.07923,-0.035147,2.387496,-0.771111,-1.144414,-0.372777,-0.441221
1.22,0.0,-0.094771,-4.07923,-0.035147,2.387496,-0.095183,-4.028177,-0.00562,2.714737,1.232465,2.021497,-1.232445,-0.063173
1.24,0.0,-0.095183,-4.028177,-0.00562,2.714737,-0.094982,-3.970771,0.02604,3.022375,0.857463,1.449635,-0.145752,0.34661
1.26,0.0,-0.094982,-3.970771,0.02604,3.022375,-0.09413,-3.907429,0.059305,3.3078,-0.581435,1.314138,1.193416,1.254262
1.28,0.0,-0.09413,-3.907429,0.059305,3.3078,-0.092604,-3.83863,0.093336,3.567569,0.221932,-1.766645,-0.073981,1.359673
1.3,0.0,-0.092604,-3.83863,0.093336,3.567569,-0.090399,-3.764926,0.126983,3.797338,-0.721205,-0.84118,-0.044894,-1.467318
1.32,0.0,-0.090399,-3.764926,0.126983,3.797338,-0.087537,-3.686971,0.158811,3.991911,-0.16962,0.306681,-0.298025,2.643253
1.34,0.0,-0.087537,-3.686971,0.158811,3.991911,-0.08407,-3.605523,0.187175,4.145486,-0.814782,-1.028405,1.03751,-1.117635
1.36,0.0,-0.08407,-3.605523,0.187175,4.145486,-0.080085,-3.521464,0.210365,4.252143,1.089043,-0.109695,-0.943946,-2.143228
1.38,0.0,-0.080085,-3.521464,0.210365,4.252143,-0.075701,-3.435786,0.226799,4.306586,0.31729,1.449108,0.130158,-0.626178
1.4,0.0,-0.075701,-3.435786,0.226799,4.306586,-0.071066,-3.349575,0.235255,4.305013,0.111258,-0.698429,0.616874,-0.770009
1.42,0.0,-0.071066,-3.349575,0.235255,4.305013,-0.066348,-3.26397,0.235079,4.245928,-1.375555,-0.920437,1.313241,-1.831398
1.44,0.0,-0.066348,-3.26397,0.235079,4.245928,-0.061721,-3.180114,0.226303,4.130619,-0.800553,-0.585072,-0.871276,0.21703
1.46,0.0,-0.061721,-3.180114,0.226303,4.130619,-0.057349,-3.099094,0.209639,3.963132,-0.820616,0.381691,3.037383,-0.36173
1.48,0.0,-0.057349,-3.099094,0.209639,3.963132,-0.053379,-3.021895,0.186336,3.74973,0.614155,1.044712,-0.632101,0.774598
1.5,0.0,-0.053379,-3.021895,0.186336,3.74973,-0.049929,-2.94936,0.15796,3.498033,1.239959,1.545387,-0.573572,0.685604
1.52,0.0,-0.049929,-2.94936,0.15796,3.498033,-0.047084,-2.882176,0.12615,3.216082,-0.933096,-0.989406,1.309057,0.090315
1.54,0.0,-0.047084,-2.882176,0.12615,3.216082,-0.044896,-2.820867,0.092427,2.911584,0.212541,0.201982,0.01355,-0.733428
1.56,0.0,-0.044896,-2.820867,0.092427,2.911584,-0.043391,-2.765816,0.058063,2.59142,-0.369274,-0.128415,-0.643547,-1.453002
1.58,0.0,-0.043391,-2.765816,0.058063,2.59142,-0.042571,-2.717276,0.024024,2.261433,0.637751,-0.417226,-1.069877,0.811445
