time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4,noise5,acc,angular_acc
0.0,0.0,-0.284803,0.028255,0.205676,-0.265008,-0.280719,0.023234,0.202763,-0.237702,0.520836,0.761088,2.667874,-2.184851,1.904234,-0.135793,1.26427
0.02,0.0,-0.280719,0.023234,0.202763,-0.237702,-0.27669,0.018721,0.200229,-0.214271,-1.02611,-0.460806,-0.194269,-1.488353,0.412977,-0.117951,1.081741
0.04,0.0,-0.27669,0.018721,0.200229,-0.214271,-0.272708,0.014641,0.198031,-0.194288,-0.158897,1.978429,0.123519,0.659288,1.176546,-0.102044,0.919111
0.06,0.0,-0.272708,0.014641,0.198031,-0.194288,-0.268767,0.010929,0.196135,-0.177382,1.632361,1.523923,0.998524,1.25938,0.073444,-0.087816,0.773708
0.08,0.0,-0.268767,0.010929,0.196135,-0.177382,-0.264861,0.007527,0.194508,-0.163232,-0.929511,0.059355,0.152954,-0.900889,1.698392,-0.075041,0.64316
0.1,0.0,-0.264861,0.007527,0.194508,-0.163232,-0.260985,0.004383,0.193124,-0.151563,-1.51263,0.585596,0.770363,2.240383,0.387419,-0.063514,0.525355
0.12,0.0,-0.260985,0.004383,0.193124,-0.151563,-0.257134,0.00145,0.19196,-0.142138,-1.420659,0.290428,-1.505259,0.486697,-0.801465,-0.053052,0.418411
0.14,0.0,-0.257134,0.00145,0.19196,-0.142138,-0.253305,-0.001316,0.190995,-0.134759,-0.675996,0.151036,0.150077,-0.786102,1.167559,-0.043494,0.320647
0.16,0.0,-0.253305,-0.001316,0.190995,-0.134759,-0.249493,-0.003953,0.190214,-0.129256,0.676217,-0.309365,-0.818886,1.076786,1.147462,-0.034691,0.230552
0.18,0.0,-0.249493,-0.003953,0.190214,-0.129256,-0.245695,-0.006498,0.189603,-0.12549,0.415643,1.183298,-0.061456,-0.085109,-1.016419,-0.026512,0.146766
0.2,0.0,-0.245695,-0.006498,0.189603,-0.12549,-0.241908,-0.008984,0.18915,-0.123347,0.666717,-0.752269,1.546712,-0.935151,-1.141488,-0.018836,0.068056
0.22,0.0,-0.241908,-0.008984,0.18915,-0.123347,-0.238128,-0.011442,0.188847,-0.122737,-0.994013,0.749467,-0.811333,0.476382,-0.865716,-0.011554,-0.006701
0.24,0.0,-0.238128,-0.011442,0.188847,-0.122737,-0.234353,-0.013903,0.188686,-0.123592,1.127429,1.09722,-0.231472,0.262184,0.134119,-0.004566,-0.07854
0.26,0.0,-0.234353,-0.013903,0.188686,-0.123592,-0.23058,-0.016395,0.188662,-0.125862,0.063374,-0.48677,-0.356405,0.167082,-0.677413,0.002222,-0.148416
0.28,0.0,-0.23058,-0.016395,0.188662,-0.125862,-0.226806,-0.018947,0.188773,-0.129518,0.128115,0.502715,0.081687,-0.665233,0.199901,0.008895,-0.217227
0.3,0.0,-0.226806,-0.018947,0.188773,-0.129518,-0.223028,-0.021585,0.189018,-0.134547,0.003893,0.177092,-0.479403,-0.013599,0.768888,0.015537,-0.285818
0.32,0.0,-0.223028,-0.021585,0.189018,-0.134547,-0.219244,-0.024338,0.189395,-0.140952,0.08174,-0.088548,-0.811992,-2.394775,0.349416,0.022224,-0.354999
0.34,0.0,-0.219244,-0.024338,0.189395,-0.140952,-0.215452,-0.027232,0.189907,-0.148753,-0.801234,-1.40231,-0.649132,0.689864,-0.550361,0.029033,-0.425552
