time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4
0.0,0.0,0.16603,-0.072179,0.284565,0.189592,0.171764,-0.06886,0.28871,0.142991,0.047876,0.959885,-0.091344,0.647672
0.02,0.0,0.171764,-0.06886,0.28871,0.142991,0.177576,-0.066436,0.292511,0.099912,0.199472,-1.099447,0.592502,0.63687
0.04,0.0,0.177576,-0.066436,0.292511,0.099912,0.183462,-0.064844,0.296029,0.059715,1.293356,-1.199543,0.306718,-1.360061
0.06,0.0,0.183462,-0.064844,0.296029,0.059715,0.189416,-0.064032,0.29932,0.02182,-0.880146,0.29089,-1.231619,-0.041303
0.08,0.0,0.189416,-0.064032,0.29932,0.02182,0.195434,-0.06396,0.302436,-0.014308,0.14178,0.211016,0.90868,0.71058
0.1,0.0,0.195434,-0.06396,0.302436,-0.014308,0.201513,-0.064596,0.305424,-0.049159,0.330524,-0.015751,-0.762529,0.639112
0.12,0.0,0.201513,-0.064596,0.305424,-0.049159,0.20765,-0.065921,0.308328,-0.08319,-0.616924,0.13994,-0.38209,1.274675
0.14,0.0,0.20765,-0.065921,0.308328,-0.08319,0.213845,-0.067921,0.31119,-0.116831,-1.354676,0.98169,0.394759,-0.502627
0.16,0.0,0.213845,-0.067921,0.31119,-0.116831,0.220098,-0.070594,0.314048,-0.150487,-1.138252,-0.270086,-1.81068,-1.912738
0.18,0.0,0.220098,-0.070594,0.314048,-0.150487,0.226408,-0.073943,0.316939,-0.184549,1.130062,-0.747597,0.266537,-0.604632
0.2,0.0,0.226408,-0.073943,0.316939,-0.184549,0.232776,-0.077981,0.319899,-0.219395,-1.076107,1.494276,0.485571,0.12494
0.22,0.0,0.232776,-0.077981,0.319899,-0.219395,0.239204,-0.082727,0.322964,-0.255397,-0.739866,0.00122,1.143608,0.485896
0.24,0.0,0.239204,-0.082727,0.322964,-0.255397,0.245695,-0.088207,0.326167,-0.292922,-0.211116,-1.016208,-0.662902,-0.032649
0.26,0.0,0.245695,-0.088207,0.326167,-0.292922,0.252252,-0.094456,0.329542,-0.33234,1.175635,-1.647497,0.061213,0.331145
0.28,0.0,0.252252,-0.094456,0.329542,-0.33234,0.258878,-0.101516,0.333124,-0.374024,-0.058717,-0.962669,-1.310059,-1.246068
0.3,0.0,0.258878,-0.101516,0.333124,-0.374024,0.265579,-0.109435,0.336945,-0.418356,0.674431,0.052688,0.501072,0.848176
0.32,0.0,0.265579,-0.109435,0.336945,-0.418356,0.272358,-0.118271,0.34104,-0.465727,0.956535,0.116767,-0.293563,2.304364
0.34,0.0,0.272358,-0.118271,0.34104,-0.465727,0.279222,-0.128087,0.345443,-0.516543,-0.603408,0.811398,0.077601,0.545936
0.36,0.0,0.279222,-0.128087,0.345443,-0.516543,0.286178,-0.138958,0.350187,-0.571224,1.189371,0.393439,-1.968871,0.11877
0.38,0.0,0.286178,-0.138958,0.350187,-0.571224,0.293232,-0.150965,0.355305,-0.630209,0.222943,1.86341,-0.490475,0.153061
0.4,0.0,0.293232,-0.150965,0.355305,-0.630209,0.300393,-0.164198,0.360831,-0.693954,0.270806,-0.860251,0.851788,-0.88147
