time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4,noise5,acc,angular_acc
0.0,1.822505,-0.20802,0.068076,-0.063512,0.23038,-0.206286,0.065959,0.236455,-0.437623,-1.421407,0.758451,0.320434,1.881561,1.464706,14.929205,-32.772265
0.02,0.0,-0.206286,0.065959,0.236455,-0.437623,-0.201614,0.057771,0.230814,-0.382361,-0.960883,0.82029,0.800823,-0.339897,-0.26407,-0.265249,2.589037
0.04,0.0,-0.201614,0.057771,0.230814,-0.382361,-0.197049,0.05062,0.225816,-0.333748,0.385087,-1.803242,-0.473699,0.441187,-1.561014,-0.23512,2.278043
0.06,0.0,-0.197049,0.05062,0.225816,-0.333748,-0.192578,0.044382,0.221383,-0.290963,-2.403099,-1.349804,1.490461,-1.565132,-0.318443,-0.208633,2.005562
0.08,0.0,-0.192578,0.044382,0.221383,-0.290963,-0.18819,0.038948,0.217447,-0.253281,-1.073427,-0.328786,0.512785,0.813261,-1.230489,-0.18539,1.767069
0.1,0.0,-0.18819,0.038948,0.217447,-0.253281,-0.183877,0.034221,0.213947,-0.220065,-1.234718,0.204479,1.051837,-1.298132,-2.820293,-0.165026,1.558551
0.12,0.0,-0.183877,0.034221,0.213947,-0.220065,-0.17963,0.030119,0.210828,-0.19075,-0.013541,0.240458,1.631919,-0.791802,-2.589498,-0.147212,1.376458
0.14,0.0,-0.17963,0.030119,0.210828,-0.19075,-0.175442,0.026569,0.208042,-0.164839,-0.831729,-0.598438,1.352861,-0.583543,-0.673299,-0.131657,1.217663
0.16,0.0,-0.175442,0.026569,0.208042,-0.164839,-0.171306,0.023506,0.205547,-0.141896,-1.35,0.129338,-0.791936,-0.232761,0.205414,-0.118098,1.079414
0.18,0.0,-0.171306,0.023506,0.205547,-0.141896,-0.167218,0.020876,0.203305,-0.121533,-1.080484,-0.570962,-1.000299,-1.740668,0.67027,-0.106306,0.959298
0.2,0.0,-0.167218,0.020876,0.203305,-0.121533,-0.163172,0.01863,0.201284,-0.103409,-0.66762,0.033457,-1.782769,0.549832,0.613575,-0.096075,0.8552
0.22,0.0,-0.163172,0.01863,0.201284,-0.103409,-0.159165,0.016726,0.199452,-0.087223,-1.767992,-0.735114,0.11033,0.264159,0.273389,-0.087229,0.765271
0.24,0.0,-0.159165,0.016726,0.199452,-0.087223,-0.155193,0.01513,0.197786,-0.072708,-0.043009,-0.577186,0.09645,0.881625,-0.620282,-0.079609,0.687899
0.26,0.0,-0.155193,0.01513,0.197786,-0.072708,-0.151253,0.013808,0.19626,-0.059628,0.899788,-0.121944,-1.064839,0.731606,-0.518205,-0.07308,0.621679
0.28,0.0,-0.151253,0.013808,0.19626,-0.059628,-0.147342,0.012736,0.194856,-0.04777,1.089585,-1.061517,0.614455,0.088175,-0.311973,-0.067522,0.565393
0.3,0.0,-0.147342,0.012736,0.194856,-0.04777,-0.143458,0.011891,0.193553,-0.036949,-0.380836,2.159366,-0.437912,-0.502142,-0.768925,-0.062833,0.517984
0.32,0.0,-0.143458,0.011891,0.193553,-0.036949,-0.139599,0.011253,0.192337,-0.026994,-0.81929,-1.2012,0.568173,-0.70343,0.66438,-0.058923,0.478545
0.34,0.0,-0.139599,0.011253,0.192337,-0.026994,-0.135764,0.010806,0.191191,-0.017756,-0.058513,-1.089017,0.839911,1.031476,1.696798,-0.055715,0.446294
0.36,0.0,-0.135764,0.010806,0.191191,-0.017756,-0.131951,0.010539,0.190104,-0.009097,-1.17541,1.125889,0.265465,-0.822893,0.120016,-0.053145,0.420566
0.38,0.0,-0.131951,0.010539,0.190104,-0.009097,-0.12816,0.010439,0.189061,-0.000891,0.625382,0.418576,0.496839,-0.421124,0.373358,-0.051157,0.400799
0.4,0.0,-0.12816,0.010439,0.189061,-0.000891,-0.124389,0.010501,0.188054,0.006974,1.016756,0.212707,1.324474,-2.610441,0.447456,-0.049704,0.386522
0.42,0.0,-0.124389,0.010501,0.188054,0.006974,-0.120637,0.010717,0.18707,0.014605,2.094064,-1.306363,-0.668449,-1.523546,0.474397,-0.048749,0.377349
0.44,0.273474,-0.120637,0.010717,0.18707,0.014605,-0.11645,0.010022,0.231638,-0.08345,1.065266,0.828425,0.158928,1.662394,0.719395,2.218393,-4.814636
0.46,0.0,-0.11645,0.010022,0.231638,-0.08345,-0.11183,0.008461,0.230311,-0.072872,0.042879,-1.298467,1.579365,0.889548,0.656532,-0.063008,0.495386
0.48,0.0,-0.11183,0.008461,0.230311,-0.072872,-0.107236,0.007099,0.229111,-0.063573,-0.330388,0.128685,-0.453546,0.476889,0.252746,-0.057125,0.435629
0.5,0.0,-0.107236,0.007099,0.229111,-0.063573,-0.102665,0.005911,0.228021,-0.055393,0.041883,2.614191,1.066667,-0.47901,-0.0428,-0.051978,0.38337
0.52,0.0,-0.102665,0.005911,0.228021,-0.055393,-0.098115,0.004876,0.227027,-0.048191,-2.56157,0.019558,0.477392,0.586622,0.268832,-0.047475,0.337696
0.54,0.0,-0.098115,0.004876,0.227027,-0.048191,-0.093584,0.003977,0.226118,-0.041844,0.509508,0.345126,0.222394,1.412322,0.785553,-0.043541,0.297809
0.56,0.0,-0.093584,0.003977,0.226118,-0.041844,-0.08907,0.003198,0.225282,-0.036242,-0.406197,-1.630276,0.743207,0.878547,0.945905,-0.040105,0.263012
0.58,0.0,-0.08907,0.003198,0.225282,-0.036242,-0.084572,0.002523,0.224511,-0.031291,-0.385676,-1.981517,-0.970212,0.339728,0.434796,-0.037109,0.232691
0.6,0.0,-0.084572,0.002523,0.224511,-0.031291,-0.080089,0.001942,0.223795,-0.026907,-0.835336,1.012771,0.300439,-1.110018,0.793227,-0.034499,0.206312
0.62,0.0,-0.080089,0.001942,0.223795,-0.026907,-0.07562,0.001444,0.223128,-0.023014,0.885509,0.64105,-1.704254,-0.862208,0.329947,-0.03223,0.18341
0.64,0.0,-0.07562,0.001444,0.223128,-0.023014,-0.071163,0.001019,0.222504,-0.019548,1.049393,0.425359,0.39752,-0.061986,0.349535,-0.030262,0.163575
0.66,0.0,-0.071163,0.001019,0.222504,-0.019548,-0.066719,0.000659,0.221916,-0.016452,0.52541,2.468643,-0.367663,-1.744512,-0.477177,-0.02856,0.146452
0.68,0.0,-0.066719,0.000659,0.221916,-0.016452,-0.062287,0.000359,0.22136,-0.013673,-1.03038,-0.330338,-1.047436,1.777434,0.512878,-0.027093,0.131733
0.7,0.0,-0.062287,0.000359,0.22136,-0.013673,-0.057865,0.000111,0.220831,-0.011167,-0.646997,1.096269,-0.476053,0.136662,1.473647,-0.025836,0.119148
0.72,0.0,-0.057865,0.000111,0.220831,-0.011167,-0.053453,-9e-05,0.220325,-0.008893,0.406729,1.268041,-0.637473,-1.229089,0.450439,-0.024765,0.108464
0.74,0.0,-0.053453,-9e-05,0.220325,-0.008893,-0.049052,-0.000246,0.219839,-0.006816,0.232744,1.88398,0.220392,1.58027,0.222819,-0.023861,0.09948
0.76,0.0,-0.049052,-0.000246,0.219839,-0.006816,-0.04466,-0.000363,0.219369,-0.004903,-0.65082,-0.767991,-0.688749,-0.947963,2.825889,-0.023105,0.092022
0.78,0.0,-0.04466,-0.000363,0.219369,-0.004903,-0.040277,-0.000443,0.218914,-0.003126,1.958742,0.387546,-0.675488,-1.277755,0.19819,-0.022485,0.085943
0.8,0.0,-0.040277,-0.000443,0.218914,-0.003126,-0.035903,-0.000489,0.218469,-0.001457,1.693819,0.568961,-1.878857,-0.132322,-0.104378,-0.021987,0.081115
0.82,0.0,-0.035903,-0.000489,0.218469,-0.001457,-0.031538,-0.000502,0.218033,0.000127,-0.14396,-0.539362,-1.187548,-0.278016,-1.157419,-0.021601,0.077431
0.84,0.0,-0.031538,-0.000502,0.218033,0.000127,-0.027182,-0.000484,0.217604,0.001648,-0.334028,0.341339,-1.070073,-0.503665,-0.367532,-0.021318,0.074803
0.86,0.0,-0.027182,-0.000484,0.217604,0.001648,-0.022834,-0.000437,0.21718,0.003126,-0.651337,0.515034,-0.13193,1.399899,0.958272,-0.021131,0.073158
0.88,-2.671534,-0.022834,-0.000437,0.21718,0.003126,-0.02295,0.010015,-0.228096,1.035772,1.052063,-0.263598,2.184001,-0.364517,-0.249814,-22.162063,50.745659
0.9,0.0,-0.02295,0.010015,-0.228096,1.035772,-0.027478,0.030416,-0.224922,1.006571,-0.380174,0.554824,1.038614,1.222552,1.109444,0.127543,-1.13094
0.92,0.0,-0.027478,0.030416,-0.224922,1.006571,-0.031955,0.050364,-0.222965,0.990233,0.679807,-0.019666,-0.733859,-0.383615,1.011167,0.06858,-0.507197
0.94,0.0,-0.031955,0.050364,-0.222965,0.990233,-0.036404,0.070106,-0.222153,0.986037,-0.16026,-1.316612,0.029302,-1.530119,2.499096,0.012935,0.084415
0.96,0.0,-0.036404,0.070106,-0.222153,0.986037,-0.040848,0.089882,-0.222426,0.993414,-2.478918,-0.804743,0.610151,1.615558,0.422715,-0.03989,0.651109
0.98,0.0,-0.040848,0.089882,-0.222426,0.993414,-0.045308,0.109917,-0.22373,1.011933,0.847538,-0.588518,-1.392742,1.333403,-0.157886,-0.090329,1.199471
1.0,0.0,-0.045308,0.109917,-0.22373,1.011933,-0.049804,0.130432,-0.226023,1.041286,-0.14454,-0.766104,1.406019,-0.173569,0.116857,-0.138733,1.735467
1.02,0.0,-0.049804,0.130432,-0.226023,1.041286,-0.054355,0.15164,-0.229266,1.081282,-0.047976,0.673082,-1.052422,0.140244,0.845639,-0.185351,2.26444
