time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4,noise5,acc,angular_acc
0.0,-1.988424,-0.208493,-0.279823,-0.097572,0.161117,-0.213536,-0.270975,-0.406485,0.721199,-1.518555,-0.292799,0.860686,-2.165881,0.81679,-15.415999,27.670362
0.02,0.0,-0.213536,-0.270975,-0.406485,0.721199,-0.221493,-0.258355,-0.389454,0.543049,0.431909,0.83112,2.192188,0.634846,1.192432,0.824091,-8.575946
0.04,0.0,-0.221493,-0.258355,-0.389454,0.543049,-0.229121,-0.249169,-0.373472,0.377394,0.616306,0.642981,0.229737,1.812954,0.505721,0.775039,-8.004895
0.06,0.0,-0.229121,-0.249169,-0.373472,0.377394,-0.236438,-0.24319,-0.358401,0.222132,-2.693837,1.124458,0.410421,-0.177028,-0.241429,0.733166,-7.535821
0.08,0.0,-0.236438,-0.24319,-0.358401,0.222132,-0.243462,-0.240228,-0.344094,0.075288,-1.636,0.278065,0.773801,-0.697544,-0.003826,0.698498,-7.162304
0.1,0.0,-0.243462,-0.240228,-0.344094,0.075288,-0.250206,-0.240135,-0.330411,-0.064986,2.040614,-1.449715,1.589443,-0.874735,0.840669,0.670818,-6.878072
0.12,0.0,-0.250206,-0.240135,-0.330411,-0.064986,-0.256682,-0.242795,-0.317215,-0.200417,-0.731707,-0.676813,1.325443,0.414601,0.265399,0.649748,-6.677197
0.14,0.0,-0.256682,-0.242795,-0.317215,-0.200417,-0.262897,-0.24813,-0.304378,-0.332615,-0.251026,0.503014,1.125865,-0.676813,-1.824495,0.634797,-6.554183
0.16,0.0,-0.262897,-0.24813,-0.304378,-0.332615,-0.268858,-0.256088,-0.291784,-0.463088,-0.007308,0.558645,-0.552661,1.024599,1.345111,0.625381,-6.503979
0.18,0.0,-0.268858,-0.256088,-0.291784,-0.463088,-0.274569,-0.266651,-0.279329,-0.593244,1.097144,-0.794697,0.140196,-0.548061,1.070272,0.620833,-6.521933
0.2,0.0,-0.274569,-0.266651,-0.279329,-0.593244,-0.280032,-0.279825,-0.266922,-0.724403,-1.052185,2.079852,-1.252647,-0.531368,-0.415034,0.620387,-6.603704
0.22,0.0,-0.280032,-0.279825,-0.266922,-0.724403,-0.285246,-0.295642,-0.254491,-0.857799,1.88036,0.851754,1.449569,2.388302,1.811885,0.623157,-6.745141
0.24,0.0,-0.285246,-0.295642,-0.254491,-0.857799,-0.290211,-0.31416,-0.241981,-0.994586,-1.352971,0.820507,1.438086,-1.876528,0.207114,0.628106,-6.942134
0.26,0.0,-0.290211,-0.31416,-0.241981,-0.994586,-0.294925,-0.335455,-0.22936,-1.135832,0.919496,1.445929,1.187665,-0.007913,0.374085,0.634005,-7.190444
0.28,0.0,-0.294925,-0.335455,-0.22936,-1.135832,-0.299385,-0.359629,-0.216623,-1.282519,-1.241074,1.821621,0.051446,1.631522,-0.479133,0.639384,-7.485531
0.3,0.0,-0.299385,-0.359629,-0.216623,-1.282519,-0.303589,-0.386798,-0.203799,-1.435534,1.73016,-0.887651,-1.302299,-0.286233,-0.853933,0.642484,-7.822374
0.32,0.0,-0.303589,-0.386798,-0.203799,-1.435534,-0.307536,-0.417098,-0.190952,-1.595656,-0.223227,-0.960128,0.01161,0.141496,-1.176502,0.64121,-8.195312
0.34,0.0,-0.307536,-0.417098,-0.190952,-1.595656,-0.311228,-0.450677,-0.178195,-1.763545,0.173144,0.480866,-0.923833,0.096829,0.331883,0.633093,-8.597931
0.36,0.0,-0.311228,-0.450677,-0.178195,-1.763545,-0.314666,-0.487695,-0.165692,-1.939724,-0.273882,0.07311,0.581272,0.052945,0.172452,0.61526,-9.023019
0.38,0.0,-0.314666,-0.487695,-0.165692,-1.939724,-0.317858,-0.528323,-0.153669,-2.124564,-0.202648,0.605786,-1.080942,0.966347,-0.728706,0.584442,-9.462623
0.4,0.0,-0.317858,-0.528323,-0.153669,-2.124564,-0.320818,-0.572737,-0.142423,-2.318271,0.243892,0.053102,1.865551,-0.759183,-2.591692,0.537004,-9.908249
0.42,0.0,-0.320818,-0.572737,-0.142423,-2.318271,-0.323563,-0.621114,-0.132324,-2.520879,-0.160642,-1.182912,0.329828,1.376917,0.010783,0.46903,-10.351218
0.44,0.0,-0.323563,-0.621114,-0.132324,-2.520879,-0.326121,-0.67363,-0.123823,-2.73225,0.793119,0.706842,-0.218201,-0.627311,-0.336374,0.376452,-10.7832
0.46,0.0,-0.326121,-0.67363,-0.123823,-2.73225,-0.32853,-0.73046,-0.117454,-2.95209,1.261916,1.443111,0.070774,-0.608827,0.171438,0.255233,-11.196881
0.48,1.884688,-0.32853,-0.73046,-0.117454,-2.95209,-0.328086,-0.796457,0.159526,-3.638692,1.061072,-0.663512,1.256258,0.395938,-0.594868,13.483468,-32.981437
0.5,0.0,-0.328086,-0.796457,0.159526,-3.638692,-0.324952,-0.871351,0.153152,-3.852577,0.168454,-0.305971,-0.401905,-0.005687,-0.550678,-0.424995,-10.962492
0.52,0.0,-0.324952,-0.871351,0.153152,-3.852577,-0.32199,-0.950629,0.142241,-4.076853,0.379581,2.34855,-0.156967,-0.856583,-0.647857,-0.673657,-11.457027
0.54,0.0,-0.32199,-0.950629,0.142241,-4.076853,-0.319298,-1.034488,0.12592,-4.310588,-1.130717,1.995417,-0.838594,0.653004,-0.662428,-0.965953,-11.91041
0.56,0.0,-0.319298,-1.034488,0.12592,-4.310588,-0.316995,-1.123111,0.103323,-4.553082,-0.609611,1.598562,1.520893,-1.022721,-0.355053,-1.300858,-12.335086
0.58,0.0,-0.316995,-1.123111,0.103323,-4.553082,-0.315213,-1.216667,0.073622,-4.803895,0.408325,1.132916,-0.468988,0.596684,1.10401,-1.675872,-12.744518
0.6,0.0,-0.315213,-1.216667,0.073622,-4.803895,-0.314102,-1.315321,0.036053,-5.062848,-1.356955,-0.509559,0.105106,-0.524819,0.840898,-2.086749,-13.151072
0.62,0.0,-0.314102,-1.315321,0.036053,-5.062848,-0.313828,-1.419235,-0.01004,-5.329977,1.742121,1.386771,1.388926,0.035376,-0.207497,-2.527031,-13.562906
0.64,0.0,-0.313828,-1.419235,-0.01004,-5.329977,-0.314564,-1.528575,-0.065158,-5.6054,1.258547,-0.787194,-0.075319,0.286776,0.87983,-2.987206,-13.979456
0.66,0.0,-0.314564,-1.528575,-0.065158,-5.6054,-0.316496,-1.643506,-0.129565,-5.889087,-2.354948,1.350967,-0.62546,-1.899033,0.115804,-3.453289,-14.384857
0.68,0.0,-0.316496,-1.643506,-0.129565,-5.889087,-0.319808,-1.76419,-0.203188,-6.180457,0.292333,1.032018,-0.712837,-0.665689,-0.541614,-3.904573,-14.738282
0.7,0.0,-0.319808,-1.76419,-0.203188,-6.180457,-0.324681,-1.890765,-0.285441,-6.477755,-0.163959,0.258164,0.678151,-1.359656,1.678961,-4.310349,-14.960116
0.72,0.0,-0.324681,-1.890765,-0.285441,-6.477755,-0.331275,-2.023315,-0.374993,-6.777094,-0.971019,0.662884,1.10788,0.348425,-0.408577,-4.625686,-14.913661
0.74,0.0,-0.331275,-2.023315,-0.374993,-6.777094,-0.339714,-2.161815,-0.469434,-7.071112,-0.050875,-0.058802,1.560997,-1.146701,-0.101002,-4.787264,-14.385297
0.76,0.0,-0.339714,-2.161815,-0.469434,-7.071112,-0.35006,-2.306042,-0.564888,-7.3473,-0.798927,1.444224,0.654822,1.762719,-0.707558,-4.712325,-13.074275
0.78,0.0,-0.35006,-2.306042,-0.564888,-7.3473,-0.362279,-2.455461,-0.65569,-7.586422,-0.826857,0.253945,0.687225,0.137956,-0.752761,-4.307296,-10.618237
0.8,0.0,-0.362279,-2.455461,-0.65569,-7.586422,-0.376207,-2.609078,-0.734407,-7.762132,-0.479222,-1.651983,-0.440883,-1.348623,-1.033829,-3.495395,-6.69441
0.82,0.0,-0.376207,-2.609078,-0.734407,-7.762132,-0.391518,-2.765318,-0.792638,-7.843604,-0.186791,1.671068,0.482851,-0.501654,0.806419,-2.266795,-1.217348
0.84,0.0,-0.391518,-2.765318,-0.792638,-7.843604,-0.407725,-2.922001,-0.82292,-7.802586,0.822782,0.82176,-0.546754,-1.673496,-0.713355,-0.730937,5.44227
0.86,0.0,-0.407725,-2.922001,-0.82292,-7.802586,-0.42422,-3.076493,-0.821273,-7.623379,0.671035,-1.682488,-0.129133,1.027577,-2.228972,0.879496,12.423221
0.88,0.0,-0.42422,-3.076493,-0.821273,-7.623379,-0.44037,-3.226037,-0.789005,-7.310161,-1.478582,1.398258,1.258494,-0.589481,1.233301,2.288394,18.677962
0.9,0.0,-0.44037,-3.226037,-0.789005,-7.310161,-0.455617,-3.368156,-0.732366,-6.885935,-0.823984,-0.091569,0.142293,0.672914,0.561941,3.295438,23.443538
0.92,0.0,-0.455617,-3.368156,-0.732366,-6.885935,-0.469561,-3.500954,-0.660229,-6.383633,1.674442,-0.168911,-1.047201,0.049011,-0.301688,3.841471,26.499234
0.94,0.0,-0.469561,-3.500954,-0.660229,-6.383633,-0.481982,-3.623199,-0.581364,-5.835723,-0.18261,-0.638706,-0.867592,0.594859,0.583175,3.985773,28.071127
0.96,-2.097455,-0.481982,-3.623199,-0.581364,-5.835723,-0.49605,-3.740776,-0.822392,-5.902015,-0.103017,-1.240917,0.828,0.558781,0.351578,-11.614205,-0.389672
0.98,0.0,-0.49605,-3.740776,-0.822392,-5.902015,-0.511632,-3.852662,-0.737072,-5.287524,-0.22186,-0.24364,1.102384,0.25967,-1.172251,4.069568,30.537711
1.0,0.0,-0.511632,-3.852662,-0.737072,-5.287524,-0.525591,-3.952348,-0.6604,-4.683457,-0.846808,-0.259205,-0.796437,-0.548289,0.947708,3.585712,29.820386
1.02,0.0,-0.525591,-3.952348,-0.6604,-4.683457,-0.538117,-4.040112,-0.593874,-4.095945,-0.657078,-1.122581,0.526224,1.599636,-0.079039,3.066272,28.914849
1.04,0.0,-0.538117,-4.040112,-0.593874,-4.095945,-0.549415,-4.116311,-0.537632,-3.527167,-0.531251,1.906131,2.230016,0.302395,-0.799087,2.563767,27.963453
1.06,0.0,-0.549415,-4.116311,-0.537632,-3.527167,-0.559686,-4.181325,-0.491007,-2.977274,0.178919,0.751042,-0.789283,-0.289503,0.26348,2.108272,27.033053
1.08,0.0,-0.559686,-4.181325,-0.491007,-2.977274,-0.569112,-4.235523,-0.452882,-2.445554,-0.725093,1.511389,-0.442883,-0.122938,-0.826378,1.715462,26.147906
1.1,0.0,-0.569112,-4.235523,-0.452882,-2.445554,-0.577849,-4.279261,-0.421924,-1.93105,0.136812,0.235704,-0.144272,1.435307,0.181664,1.392142,25.310785
1.12,0.0,-0.577849,-4.279261,-0.421924,-1.93105,-0.586027,-4.312874,-0.396722,-1.432857,-1.180274,1.330983,-0.514447,-0.129799,-1.284639,1.139743,24.515256
1.14,0.0,-0.586027,-4.312874,-0.396722,-1.432857,-0.593747,-4.33668,-0.375872,-0.950234,0.124432,-0.35815,1.430985,-0.676536,0.18964,0.956471,23.752219
1.16,0.0,-0.593747,-4.33668,-0.375872,-0.950234,-0.601082,-4.350983,-0.358026,-0.48262,-0.576874,0.03961,1.397155,0.787522,-0.221046,0.838593,23.012998
1.18,0.0,-0.601082,-4.350983,-0.358026,-0.48262,-0.60808,-4.356082,-0.341924,-0.029613,0.785373,-1.785256,2.119302,-0.099379,-0.800807,0.781191,22.290424
1.2,0.0,-0.60808,-4.356082,-0.341924,-0.029613,-0.614763,-4.352264,-0.326412,0.409061,-0.378342,0.402046,0.498946,-0.582612,-0.164259,0.77858,21.578827
1.22,0.0,-0.614763,-4.352264,-0.326412,0.409061,-0.621133,-4.339814,-0.310455,0.833573,0.147114,1.161462,0.225194,-3.202961,0.544715,0.824495,20.873394
1.24,0.0,-0.621133,-4.339814,-0.310455,0.833573,-0.627172,-4.319014,-0.293152,1.243997,1.481521,-1.502759,2.383883,-1.728048,0.501876,0.912114,20.169193
1.26,0.0,-0.627172,-4.319014,-0.293152,1.243997,-0.632845,-4.290148,-0.273741,1.640298,-0.734702,0.156948,1.855629,0.889501,-1.109438,1.033948,19.459945
1.28,0.0,-0.632845,-4.290148,-0.273741,1.640298,-0.638104,-4.253498,-0.251619,2.022292,0.029222,0.211614,1.252466,-0.419427,1.685927,1.181632,18.7366
1.3,0.0,-0.638104,-4.253498,-0.251619,2.022292,-0.642889,-4.209354,-0.226365,2.389571,1.421628,0.977815,1.152198,-0.697417,-0.793683,1.345625,17.985704
1.32,0.0,-0.642889,-4.209354,-0.226365,2.389571,-0.647136,-4.158018,-0.197757,2.741398,1.013168,0.334323,1.824626,-0.311403,-0.280797,1.514855,17.187591
1.34,0.0,-0.647136,-4.158018,-0.197757,2.741398,-0.650777,-4.099809,-0.16582,3.076566,-0.822232,-0.744352,3.161278,-0.396452,-0.202873,1.676348,16.314516
1.36,0.0,-0.650777,-4.099809,-0.16582,3.076566,-0.653748,-4.035079,-0.130855,3.393219,-1.898813,-0.039051,-1.565511,-0.030424,0.065666,1.814947,15.329039
1.38,0.0,-0.653748,-4.035079,-0.130855,3.393219,-0.655995,-3.964222,-0.09349,3.688646,1.204126,-0.518895,-0.139962,-0.006608,0.300014,1.913271,14.183281
1.4,0.0,-0.655995,-3.964222,-0.09349,3.688646,-0.657478,-3.887699,-0.054721,3.959082,0.319321,0.472859,-1.937768,-1.947509,0.527929,1.9522,12.820109
1.42,0.0,-0.657478,-3.887699,-0.054721,3.959082,-0.658184,-3.806058,-0.015932,4.199561,-1.074904,1.341281,0.902657,0.54441,-1.758161,1.912234,11.177749
1.44,1.773673,-0.658184,-3.806058,-0.015932,4.199561,-0.655425,-3.714893,0.292994,4.916146,-0.316171,1.743336,0.02702,0.890684,-1.377873,15.618756,35.680524
1.46,0.0,-0.655425,-3.714893,0.292994,4.916146,-0.649193,-3.615006,0.329132,5.063592,-0.049071,0.472258,-0.005087,0.296716,-0.697848,1.62999,5.988545
1.48,0.0,-0.649193,-3.615006,0.329132,5.063592,-0.642313,-3.51274,0.357293,5.152552,-0.394223,-0.649112,-1.023779,1.437626,-0.404623,1.166745,2.84246
1.5,0.0,-0.642313,-3.51274,0.357293,5.152552,-0.63497,-3.40935,0.375078,5.174816,-1.019308,1.064953,0.745253,-0.194478,1.490918,0.599181,-0.654665
1.52,0.0,-0.63497,-3.40935,0.375078,5.174816,-0.62739,-3.306229,0.38086,5.125132,-0.855324,0.148085,-0.576951,-0.390336,-1.525812,-0.023681,-4.313432
1.54,0.0,-0.62739,-3.306229,0.38086,5.125132,-0.61982,-3.204832,0.374147,5.002661,0.27174,1.606745,-0.355043,-0.409444,-1.495801,-0.639626,-7.89076
1.56,0.0,-0.61982,-3.204832,0.374147,5.002661,-0.612503,-3.106582,0.355701,4.811492,-0.462827,-0.049946,1.240002,0.06336,0.407616,-1.187921,-11.147175
1.58,0.0,-0.612503,-3.106582,0.355701,4.811492,-0.605658,-3.012775,0.32736,4.559977,1.916059,0.234749,0.465414,-0.389563,1.235492,-1.623825,-13.904078
1.6,0.0,-0.605658,-3.012775,0.32736,4.559977,-0.599458,-2.924512,0.291623,4.259138,-1.15668,0.652729,-0.322821,0.169348,-0.880722,-1.926498,-16.07486
1.62,0.0,-0.599458,-2.924512,0.291623,4.259138,-0.594024,-2.842659,0.251166,3.920808,-0.797691,-1.225551,-0.453016,0.988948,0.645873,-2.098207,-17.66139
1.64,0.0,-0.594024,-2.842659,0.251166,3.920808,-0.589426,-2.767855,0.208441,3.556112,-1.633332,-2.134176,0.768604,0.912193,-0.871211,-2.157524,-18.726954
1.66,0.0,-0.589426,-2.767855,0.208441,3.556112,-0.585688,-2.700527,0.165437,3.174567,-0.491459,0.590215,-1.066184,1.377741,-0.601598,-2.130927,-19.363583
1.68,0.0,-0.585688,-2.700527,0.165437,3.174567,-0.582801,-2.640933,0.123594,2.783788,-0.511637,-0.032674,-0.021311,-0.854937,0.506486,-2.045996,-19.666374
1.7,0.0,-0.582801,-2.640933,0.123594,2.783788,-0.580731,-2.589198,0.083825,2.389588,-1.830998,0.151014,0.011481,1.31074,-0.457066,-1.927282,-19.718714
1.72,0.0,-0.580731,-2.589198,0.083825,2.389588,-0.579431,-2.545343,0.046599,1.996283,0.863122,0.25864,-0.611882,1.229369,0.657889,-1.794517,-19.586647
1.74,0.0,-0.579431,-2.545343,0.046599,1.996283,-0.578849,-2.509319,0.012043,1.607046,0.56281,-0.038511,0.761844,0.191772,-0.854704,-1.662329,-19.318868
1.76,0.0,-0.578849,-2.509319,0.012043,1.607046,-0.578932,-2.481018,-0.019962,1.224228,0.589388,0.929116,0.594622,-0.109856,0.987615,-1.540733,-18.949283
1.78,0.0,-0.578932,-2.481018,-0.019962,1.224228,-0.579632,-2.460295,-0.049695,0.849627,-1.618672,2.219374,-0.489101,0.568921,-0.856906,-1.435875,-18.50024
1.8,0.0,-0.579632,-2.460295,-0.049695,0.849627,-0.580907,-2.446969,-0.077527,0.484681,0.757665,-0.293018,0.061345,1.173439,-1.007953,-1.350798,-17.985437
1.82,0.0,-0.580907,-2.446969,-0.077527,0.484681,-0.582723,-2.440835,-0.103862,0.130623,1.732309,-0.013173,-0.326667,-0.585185,0.492228,-1.286086,-17.412205
1.84,0.0,-0.582723,-2.440835,-0.103862,0.130623,-0.585054,-2.441664,-0.129096,-0.211411,-1.523912,0.115194,0.004472,0.566446,0.389917,-1.240383,-16.783105
1.86,0.0,-0.585054,-2.441664,-0.129096,-0.211411,-0.587882,-2.449204,-0.153584,-0.540297,0.542402,0.846834,1.056666,-1.345692,-0.331741,-1.210784,-16.096979
1.88,0.0,-0.587882,-2.449204,-0.153584,-0.540297,-0.591195,-2.46318,-0.177607,-0.854857,-0.288001,-1.869867,-0.711291,-2.34048,-0.312042,-1.193135,-15.349604
1.9,0.0,-0.591195,-2.46318,-0.177607,-0.854857,-0.594985,-2.483294,-0.201354,-1.153802,-0.547708,-0.829365,-0.673867,-0.11515,0.656321,-1.18228,-14.534133
1.92,-1.394068,-0.594985,-2.483294,-0.201354,-1.153802,-0.601352,-2.51311,-0.435623,-1.824669,1.860041,0.688278,0.737116,-0.998973,-0.159842,-11.759345,-33.076353
