time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4,noise5,acc,angular_acc
0.0,-0.499739,-0.016335,0.112024,-0.069517,0.042026,-0.018617,0.115434,-0.158555,0.297552,-1.206844,0.10973,1.411326,-0.783265,1.269634,-4.427946,12.567366
0.02,0.0,-0.018617,0.115434,-0.158555,0.297552,-0.021841,0.121958,-0.163878,0.355126,1.222176,-0.010471,-1.814895,-1.402134,1.375199,-0.269313,2.917571
0.04,0.0,-0.021841,0.121958,-0.163878,0.355126,-0.025173,0.129651,-0.169346,0.414456,0.206155,0.756745,1.16903,0.093546,-0.430109,-0.27791,3.020335
0.06,0.0,-0.025173,0.129651,-0.169346,0.414456,-0.028616,0.138552,-0.175011,0.476136,-0.365585,0.251875,0.85632,-1.099423,0.23957,-0.289018,3.152518
0.08,0.0,-0.028616,0.138552,-0.175011,0.476136,-0.032175,0.148716,-0.180922,0.540752,-1.755275,-1.010158,1.153306,-1.079666,0.750847,-0.30252,3.313952
0.1,0.0,-0.032175,0.148716,-0.180922,0.540752,-0.035855,0.160206,-0.187127,0.608889,1.041182,-2.089243,1.173814,-0.484202,0.951232,-0.318287,3.504654
0.12,0.0,-0.035855,0.160206,-0.187127,0.608889,-0.039663,0.173099,-0.193668,0.681133,-0.859984,-0.711198,0.52105,-0.233145,2.741875,-0.336164,3.724774
0.14,0.0,-0.039663,0.173099,-0.193668,0.681133,-0.043604,0.187483,-0.200586,0.758074,-0.899726,-0.019625,2.198941,-0.021051,-1.651281,-0.355955,3.974535
0.16,0.0,-0.043604,0.187483,-0.200586,0.758074,-0.047689,0.203457,-0.207917,0.840309,1.638048,-1.246747,-1.765479,-2.304299,0.076448,-0.377403,4.254165
0.18,0.0,-0.047689,0.203457,-0.207917,0.840309,-0.051924,0.221134,-0.215691,0.928437,2.046753,-0.388571,0.127875,-0.320933,0.695976,-0.400167,4.563811
0.2,0.0,-0.051924,0.221134,-0.215691,0.928437,-0.056319,0.240638,-0.223929,1.023057,1.432885,-0.164698,4.914862,0.423097,-1.221699,-0.42379,4.90345
0.22,0.0,-0.056319,0.240638,-0.223929,1.023057,-0.060884,0.262104,-0.232644,1.124767,-1.235731,-1.32326,-0.738584,0.406964,-0.576217,-0.447669,5.27277
0.24,0.0,-0.060884,0.262104,-0.232644,1.124767,-0.065628,0.28568,-0.241832,1.234155,0.644383,-1.310898,-0.286039,-0.151795,-0.127755,-0.471012,5.671045
0.26,0.0,-0.065628,0.28568,-0.241832,1.234155,-0.070561,0.311525,-0.251474,1.351787,0.450667,-0.620432,0.393054,0.254387,-1.536835,-0.492796,6.096998
0.28,0.0,-0.070561,0.311525,-0.251474,1.351787,-0.07569,0.33981,-0.261525,1.4782,-0.395553,2.347508,0.01375,0.85554,-0.268377,-0.511718,6.548653
0.3,0.0,-0.07569,0.33981,-0.261525,1.4782,-0.081024,0.370715,-0.271912,1.61388,1.438781,-1.977922,0.433143,-0.594572,0.047366,-0.526147,7.023198
0.32,0.0,-0.081024,0.370715,-0.271912,1.61388,-0.086568,0.40443,-0.282528,1.759249,0.096238,-1.13962,0.00609,0.359508,-1.194553,-0.534081,7.516864
0.34,0.0,-0.086568,0.40443,-0.282528,1.759249,-0.092326,0.441152,-0.293217,1.914645,0.6134,-0.802624,-0.698785,-1.452861,-0.079452,-0.533107,8.024859
0.36,0.0,-0.092326,0.441152,-0.293217,1.914645,-0.098296,0.481084,-0.303774,2.080296,-0.972317,-0.419524,0.769576,0.054064,-0.176834,-0.520392,8.541377
0.38,-0.873717,-0.098296,0.481084,-0.303774,2.080296,-0.105835,0.527218,-0.449396,2.531015,-0.689022,-0.100652,-0.732428,-2.456465,0.292046,-7.161651,22.21978
0.4,0.0,-0.105835,0.527218,-0.449396,2.531015,-0.114893,0.579566,-0.45623,2.705868,0.024776,0.851345,0.25185,0.494675,-1.68574,-0.315547,9.057608
0.42,0.0,-0.114893,0.579566,-0.45623,2.705868,-0.124076,0.635535,-0.461841,2.893087,0.279366,-0.086244,-1.681511,-0.493375,0.270153,-0.240641,9.658364
0.44,0.0,-0.124076,0.635535,-0.461841,2.893087,-0.133355,0.695367,-0.465653,3.091942,0.608848,1.646172,2.03134,-0.963033,-0.399868,-0.135032,10.220373
0.46,0.0,-0.133355,0.695367,-0.465653,3.091942,-0.142686,0.759285,-0.467017,3.301624,-0.959277,-0.25004,-1.327283,-0.788061,0.002826,0.00489,10.740464
0.48,0.0,-0.142686,0.759285,-0.467017,3.301624,-0.152014,0.827498,-0.465212,3.521278,-1.417299,-1.715966,0.948489,-0.7702,-0.71832,0.18228,11.217685
0.5,0.0,-0.152014,0.827498,-0.465212,3.521278,-0.161268,0.900197,-0.459463,3.750063,0.309994,0.902962,-0.163955,3.147921,0.041557,0.399584,11.653945
0.52,0.0,-0.161268,0.900197,-0.459463,3.750063,-0.170361,0.977556,-0.448956,3.987203,-0.083522,-2.524173,0.535816,-0.608432,0.174319,0.658307,12.054333
0.54,0.0,-0.170361,0.977556,-0.448956,3.987203,-0.179189,1.059736,-0.432857,4.232057,0.045852,-1.156457,-0.103988,-0.540991,-0.532905,0.958818,12.426984
0.56,0.0,-0.179189,1.059736,-0.432857,4.232057,-0.187633,1.146887,-0.410336,4.484173,-0.802349,0.567154,-0.343903,2.052963,1.876766,1.300166,12.782381
0.58,0.0,-0.187633,1.146887,-0.410336,4.484173,-0.195555,1.23915,-0.380598,4.74332,1.177199,0.674279,0.206747,0.696182,0.868459,1.679891,13.131971
0.6,0.0,-0.195555,1.23915,-0.380598,4.74332,-0.202804,1.336666,-0.342916,5.009487,-0.385913,1.584486,-0.858758,0.047092,0.044374,2.093727,13.485987
0.62,0.0,-0.202804,1.336666,-0.342916,5.009487,-0.209214,1.439578,-0.296669,5.282832,-0.224234,0.922382,0.602407,-0.410752,0.342942,2.535108,13.850234
0.64,0.0,-0.209214,1.439578,-0.296669,5.282832,-0.21461,1.548029,-0.241396,5.563548,2.216399,-0.25578,0.831992,0.027474,0.116913,2.99428,14.221448
0.66,0.0,-0.21461,1.548029,-0.241396,5.563548,-0.218808,1.662169,-0.176878,5.851616,0.549298,-0.654676,-1.226151,-1.108836,1.863433,3.456837,14.580516
0.68,0.0,-0.218808,1.662169,-0.176878,5.851616,-0.221624,1.782139,-0.103245,6.146399,-0.229367,-0.078549,1.763535,1.708888,-0.409933,3.901421,14.882594
0.7,0.0,-0.221624,1.782139,-0.103245,6.146399,-0.222882,1.908057,-0.021155,6.445991,-1.002286,0.128002,-0.619103,0.328954,-1.161021,4.296436,15.043126
