time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4,noise5,acc,angular_acc
0.0,2.646899,0.215663,0.2972,-0.190684,-0.283928,0.215995,0.283711,0.223712,-1.062021,1.012339,-0.290876,-1.560734,0.423168,-0.587642,20.697465,-38.53495
0.02,0.0,0.215995,0.283711,0.223712,-1.062021,0.220285,0.264466,0.205541,-0.865425,-0.239577,-2.331109,0.3074,0.992636,2.054239,-0.875792,9.402069
0.04,0.0,0.220285,0.264466,0.205541,-0.865425,0.224225,0.248986,0.188642,-0.685117,0.466436,-0.465107,0.300119,-0.003753,0.735397,-0.814839,8.644822
0.06,0.0,0.224225,0.248986,0.188642,-0.685117,0.227839,0.236967,0.1729,-0.518851,1.31821,-0.485727,-1.307801,-0.502675,0.142195,-0.76024,7.997268
0.08,0.0,0.227839,0.236967,0.1729,-0.518851,0.231148,0.228152,0.158182,-0.364492,-1.001551,-0.591728,1.595737,-0.099537,-0.66297,-0.71264,7.4533
0.1,0.0,0.231148,0.228152,0.158182,-0.364492,0.234172,0.222322,0.144343,-0.220032,-1.576285,1.163548,0.560158,-0.307681,0.785745,-0.672242,7.00642
0.12,0.0,0.234172,0.222322,0.144343,-0.220032,0.236927,0.219298,0.131241,-0.083596,-0.623405,1.094302,0.948084,-1.586829,1.590534,-0.638962,6.650163
0.14,0.0,0.236927,0.219298,0.131241,-0.083596,0.239425,0.218936,0.118736,0.046567,-0.940294,0.199891,-0.329802,0.395437,0.196759,-0.61253,6.378365
0.16,0.0,0.239425,0.218936,0.118736,0.046567,0.241679,0.221129,0.106695,0.172088,0.245638,0.410103,0.570362,0.511335,0.120268,-0.592563,6.185311
0.18,0.0,0.241679,0.221129,0.106695,0.172088,0.243695,0.225799,0.094992,0.294491,1.016759,0.52201,0.029263,2.798839,0.903146,-0.578599,6.065801
0.2,0.0,0.243695,0.225799,0.094992,0.294491,0.24548,0.232898,0.083513,0.415197,0.544742,0.905754,1.395897,-0.155614,-1.348682,-0.570117,6.015144
0.22,0.0,0.24548,0.232898,0.083513,0.415197,0.247037,0.242405,0.072153,0.535542,0.439426,0.019359,2.009574,-1.063548,0.286765,-0.56654,6.029115
0.24,0.0,0.247037,0.242405,0.072153,0.535542,0.248367,0.254325,0.060821,0.656778,-1.134115,0.817663,0.851111,0.119456,0.49187,-0.567229,6.10387
0.26,0.0,0.248367,0.254325,0.060821,0.656778,0.249469,0.26869,0.049439,0.780086,0.040181,0.684603,-1.252362,1.517598,-1.731066,-0.571456,6.235835
0.28,2.170192,0.249469,0.26869,0.049439,0.780086,0.253884,0.277614,0.391352,0.118412,-0.647957,-1.149419,0.296558,-1.265988,0.389265,16.996034,-32.230815
0.3,0.0,0.253884,0.277614,0.391352,0.118412,0.261561,0.281546,0.376341,0.274082,1.016704,0.938992,0.36718,-1.063511,-0.592146,-0.739455,7.68529
0.32,0.0,0.261561,0.281546,0.376341,0.274082,0.268941,0.288555,0.361731,0.426416,-1.149631,-0.803006,-0.443136,-0.134029,-1.497904,-0.722412,7.560719
0.34,0.0,0.268941,0.288555,0.361731,0.426416,0.276032,0.298591,0.347408,0.577061,0.170371,0.407939,1.748472,-1.490965,0.157643,-0.710636,7.515608
0.36,0.0,0.276032,0.298591,0.347408,0.577061,0.282838,0.311636,0.333275,0.727549,1.511776,0.84084,0.923099,-0.144178,0.05948,-0.703215,7.544319
0.38,0.0,0.282838,0.311636,0.333275,0.727549,0.289363,0.327702,0.319256,0.879302,0.442134,-1.388889,-0.322087,-0.946849,0.487007,-0.699059,7.641324
0.4,0.0,0.289363,0.327702,0.319256,0.879302,0.295609,0.346826,0.305298,1.033631,0.404401,0.586271,-1.297212,0.556807,0.298671,-0.696872,7.801064
0.42,0.0,0.295609,0.346826,0.305298,1.033631,0.301576,0.369072,0.291377,1.191733,-0.912936,-0.530261,0.780216,1.556967,-1.24875,-0.695116,8.017792
0.44,0.0,0.301576,0.369072,0.291377,1.191733,0.307264,0.394527,0.277501,1.354688,-0.544781,-0.010832,1.375079,-1.543838,-0.477744,-0.691968,8.285397
0.46,0.0,0.307264,0.394527,0.277501,1.354688,0.312676,0.423298,0.263721,1.523449,0.008381,1.420527,0.607059,0.569934,-0.132851,-0.685272,8.597252
0.48,0.0,0.312676,0.423298,0.263721,1.523449,0.317814,0.45551,0.25013,1.698829,0.640746,3.168098,-0.412003,1.139236,0.832573,-0.672506,8.946082
0.5,0.0,0.317814,0.45551,0.25013,1.698829,0.322684,0.4913,0.236879,1.881489,0.57705,0.244673,-0.090662,0.261401,1.499399,-0.650754,9.32392
0.52,0.0,0.322684,0.4913,0.236879,1.881489,0.327293,0.530821,0.22418,2.071925,1.347652,0.661998,1.046488,0.367862,-0.075526,-0.616708,9.722142
0.54,0.0,0.327293,0.530821,0.22418,2.071925,0.331656,0.574231,0.212315,2.270454,-1.953672,-0.105344,0.649027,-0.942558,-0.002079,-0.5667,10.131654
0.56,2.778337,0.331656,0.574231,0.212315,2.270454,0.340027,0.613505,0.623058,1.669399,0.327465,0.314769,0.175639,0.263344,-1.485107,20.293584,-28.249905
0.58,0.0,0.340027,0.613505,0.623058,1.669399,0.35232,0.64937,0.606528,1.917468,-1.842692,0.025065,-1.045815,0.612206,0.017284,-0.785093,12.449911
0.6,0.0,0.35232,0.64937,0.606528,1.917468,0.3643,0.690218,0.591765,2.167662,-0.511937,1.315292,-1.187953,-0.632574,-0.214695,-0.687853,12.573821
0.62,0.0,0.3643,0.690218,0.591765,2.167662,0.376005,0.736095,0.579153,2.420605,-0.307829,0.447189,-0.872648,0.591366,2.605836,-0.569319,12.723033
0.64,0.0,0.376005,0.736095,0.579153,2.420605,0.387484,0.787063,0.569159,2.676694,-0.551953,-0.325382,0.323645,0.334057,0.219316,-0.425333,12.886742
0.66,0.0,0.387484,0.787063,0.569159,2.676694,0.398793,0.843185,0.562332,2.936127,0.03747,0.039578,-0.572359,-1.228183,0.185048,-0.251985,13.056155
0.68,0.0,0.398793,0.843185,0.562332,2.936127,0.410002,0.904531,0.559294,3.198951,0.572713,-0.994777,-0.033474,-1.590333,0.278818,-0.045861,13.225162
0.7,0.0,0.410002,0.904531,0.559294,3.198951,0.421194,0.971166,0.56073,3.465124,2.821978,1.55522,-2.292336,1.867136,-0.055856,0.195713,13.390843
0.72,0.0,0.421194,0.971166,0.56073,3.465124,0.432466,1.043157,0.567366,3.734578,0.74738,-1.106661,1.71798,1.238267,0.371243,0.474439,13.553668
0.74,0.0,0.432466,1.043157,0.567366,3.734578,0.443929,1.120571,0.579954,4.007287,-0.535625,0.230003,-1.812695,0.316152,0.842363,0.790842,13.717267
0.76,0.0,0.443929,1.120571,0.579954,4.007287,0.455709,1.203471,0.599242,4.283324,0.333705,0.880534,-0.100431,-0.567802,-0.67401,1.144077,13.887635
0.78,0.0,0.455709,1.203471,0.599242,4.283324,0.467948,1.291927,0.625943,4.562892,0.873696,0.446656,-0.698879,1.113286,-1.620053,1.53171,14.071667
0.8,0.0,0.467948,1.291927,0.625943,4.562892,0.4808,1.386012,0.660707,4.846325,0.030384,0.484575,1.343707,-0.202777,-0.187139,1.949391,14.274878
0.82,0.0,0.4808,1.386012,0.660707,4.846325,0.494433,1.485809,0.704071,5.134027,1.102036,-0.52626,0.202142,0.90091,0.484498,2.390316,14.498069
