time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4,noise5,acc,angular_acc
0.0,-2.752397,0.03412,0.253932,0.066194,-0.212652,0.030792,0.26137,-0.397956,0.948374,0.873785,0.338072,-0.668753,-0.846137,1.306965,-23.055369,56.85087
0.02,0.0,0.030792,0.26137,-0.397956,0.948374,0.022737,0.281476,-0.407658,1.063256,0.890743,1.722454,1.360343,0.61092,-1.397965,-0.493235,5.896246
0.04,0.0,0.022737,0.281476,-0.407658,1.063256,0.014484,0.303942,-0.417687,1.184476,0.263758,-0.785583,-0.348748,0.325286,0.156039,-0.509645,6.232044
0.06,0.0,0.014484,0.303942,-0.417687,1.184476,0.006027,0.328902,-0.428037,1.312772,0.002468,0.389346,-0.45625,1.117228,-0.257707,-0.525042,6.603365
0.08,0.0,0.006027,0.328902,-0.428037,1.312772,-0.002639,0.356505,-0.438673,1.448824,1.53128,0.222963,-1.092211,-0.142869,-0.476857,-0.537967,7.007079
0.1,0.0,-0.002639,0.356505,-0.438673,1.448824,-0.011521,0.386911,-0.449528,1.593242,0.891159,1.880556,0.286046,-0.61696,0.279021,-0.546634,7.439315
0.12,0.0,-0.011521,0.386911,-0.449528,1.593242,-0.020621,0.420294,-0.460496,1.746552,1.713496,-0.492973,-0.475021,-0.311077,0.127733,-0.54889,7.895348
0.14,0.0,-0.020621,0.420294,-0.460496,1.746552,-0.029941,0.456835,-0.471424,1.909174,-1.621141,0.083419,0.281932,-1.865511,0.673095,-0.542182,8.369521
0.16,0.0,-0.029941,0.456835,-0.471424,1.909174,-0.039477,0.496725,-0.482105,2.081408,0.247031,-0.073359,-0.995174,-0.841625,0.81584,-0.52354,8.855271
0.18,0.0,-0.039477,0.496725,-0.482105,2.081408,-0.049221,0.540157,-0.492265,2.263412,0.452497,0.170584,2.306854,0.357812,0.086096,-0.489599,9.345261
0.2,0.0,-0.049221,0.540157,-0.492265,2.263412,-0.059162,0.587327,-0.501564,2.455195,1.676734,0.642244,1.504724,-0.515595,0.935034,-0.436657,9.831668
0.22,0.0,-0.059162,0.587327,-0.501564,2.455195,-0.069276,0.638429,-0.509581,2.656604,0.028387,-1.005456,-0.664274,1.627557,-0.073745,-0.360776,10.306638
0.24,0.0,-0.069276,0.638429,-0.509581,2.656604,-0.079533,0.693653,-0.515818,2.867338,0.936641,-0.044474,1.365288,-0.416861,-1.092753,-0.257941,10.76289
0.26,0.0,-0.079533,0.693653,-0.515818,2.867338,-0.089893,0.753182,-0.519696,3.08696,0.669392,0.759504,-0.639815,0.902006,0.588365,-0.124258,11.194452
0.28,0.0,-0.089893,0.753182,-0.519696,3.08696,-0.100301,0.817187,-0.520562,3.314932,1.717653,0.961483,-2.012349,0.523374,0.062322,0.043812,11.597413
0.3,0.0,-0.100301,0.817187,-0.520562,3.314932,-0.11069,0.885831,-0.517699,3.550665,1.153992,-0.556075,0.771228,1.496512,1.389096,0.249203,11.970601
0.32,0.0,-0.11069,0.885831,-0.517699,3.550665,-0.120979,0.959262,-0.510336,3.793578,0.106961,0.172873,1.103877,-0.587356,-0.617701,0.494009,12.316023
0.34,0.0,-0.120979,0.959262,-0.510336,3.793578,-0.131068,1.037618,-0.497673,4.043164,-0.422778,1.858628,2.554273,-1.433506,0.642728,0.779268,12.638932
0.36,0.0,-0.131068,1.037618,-0.497673,4.043164,-0.140845,1.12103,-0.478901,4.299047,-1.346022,-0.037881,0.919065,1.243658,0.620854,1.104777,12.947384
0.38,0.0,-0.140845,1.12103,-0.478901,4.299047,-0.150178,1.209621,-0.453229,4.561035,0.573398,-0.14685,0.141713,-0.180349,-0.506023,1.468904,13.251179
0.4,0.0,-0.150178,1.209621,-0.453229,4.561035,-0.158923,1.303512,-0.419913,4.829134,0.504489,-0.139779,0.395793,0.940588,1.010475,1.868349,13.560066
0.42,0.0,-0.158923,1.303512,-0.419913,4.829134,-0.166919,1.402828,-0.378298,5.103524,-0.201974,-1.958861,0.295184,-1.271231,-0.451696,2.29775,13.881049
0.44,0.0,-0.166919,1.402828,-0.378298,5.103524,-0.173996,1.507697,-0.327861,5.384464,-0.918841,-1.632639,1.521483,-0.540808,-1.601292,2.748997,14.214461
0.46,0.0,-0.173996,1.507697,-0.327861,5.384464,-0.179973,1.618252,-0.268276,5.672111,1.471833,-0.720014,0.460273,0.108094,-1.315606,3.210067,14.54829
0.48,0.0,-0.179973,1.618252,-0.268276,5.672111,-0.184666,1.734625,-0.199514,5.96619,-0.791651,0.086231,-0.613387,0.397298,1.249675,3.663154,14.849897
0.5,0.0,-0.184666,1.734625,-0.199514,5.96619,-0.187895,1.856934,-0.121981,6.265471,1.11326,-1.218256,-0.377358,-0.106428,0.736634,4.081887,15.05414
0.52,0.0,-0.187895,1.856934,-0.121981,6.265471,-0.189493,1.985259,-0.036729,6.566967,-1.05995,-0.618939,0.416299,0.502863,1.206519,4.427613,15.047318
0.54,0.0,-0.189493,1.985259,-0.036729,6.566967,-0.189325,2.11959,0.054262,6.864772,0.856814,0.543546,-0.079285,0.169134,-0.713606,4.645344,14.648479
0.56,0.0,-0.189325,2.11959,0.054262,6.864772,-0.187306,2.259758,0.147726,7.148562,-0.939984,0.543312,-1.777824,-1.233836,-0.756357,4.661498,13.595593
0.58,0.0,-0.187306,2.259758,0.147726,7.148562,-0.183432,2.405332,0.238766,7.402006,0.321776,1.530727,0.590857,0.035287,-0.759934,4.388397,11.555896
0.6,0.0,-0.183432,2.405332,0.238766,7.402006,-0.177816,2.555483,0.320736,7.601909,-1.301065,0.24978,-0.115877,2.381556,0.379587,3.743635,8.194335
0.62,0.0,-0.177816,2.555483,0.320736,7.601909,-0.170716,2.70886,0.385714,7.719578,2.075291,-0.843313,1.986096,-0.300341,0.725286,2.690666,3.330556
0.64,0.0,-0.170716,2.70886,0.385714,7.719578,-0.162553,2.863522,0.425951,7.726059,-0.150091,-0.368308,0.36299,-0.112979,-0.601845,1.29097,-2.847685
0.66,0.0,-0.162553,2.863522,0.425951,7.726059,-0.15388,3.01702,0.436166,7.601006,0.641733,-0.960417,-1.046858,0.506505,1.524314,-0.270996,-9.669265
0.68,0.0,-0.15388,3.01702,0.436166,7.601006,-0.145312,3.166658,0.415678,7.341196,0.344129,0.35943,-0.797489,1.79289,-1.048712,-1.734913,-16.151757
0.7,0.0,-0.145312,3.166658,0.415678,7.341196,-0.137429,3.309872,0.36889,6.962732,0.926754,0.234121,-0.727345,-1.316513,1.293446,-2.87207,-21.423099
0.72,0.0,-0.137429,3.309872,0.36889,6.962732,-0.13068,3.44457,0.303665,6.494896,-0.174804,-1.50614,-0.14768,0.383524,-1.453669,-3.573374,-25.070152
0.74,0.0,-0.13068,3.44457,0.303665,6.494896,-0.125347,3.56929,0.228713,5.970115,0.955427,2.682404,1.506948,-0.002007,0.265197,-3.857406,-27.166476
0.76,0.0,-0.125347,3.56929,0.228713,5.970115,-0.121546,3.683182,0.151506,5.416139,-0.255822,-0.041594,0.09858,-1.33891,-0.9011,-3.818333,-28.062178
0.78,0.0,-0.121546,3.683182,0.151506,5.416139,-0.119265,3.785875,0.077375,4.852894,1.666646,-0.473872,0.942482,0.249565,-0.260784,-3.568316,-28.158777
0.8,0.0,-0.119265,3.785875,0.077375,4.852894,-0.118409,3.877321,0.00953,4.292892,-0.94727,-1.963804,0.715451,-0.976272,-0.722096,-3.203967,-27.785224
0.82,0.0,-0.118409,3.877321,0.00953,4.292892,-0.118832,3.95766,-0.050496,3.74311,0.007029,-1.673622,-0.895264,0.531983,0.523634,-2.796037,-27.166664
0.84,0.0,-0.118832,3.95766,-0.050496,3.74311,-0.120374,4.027137,-0.102335,3.206957,-0.100765,0.042404,-0.17575,-0.100084,0.873571,-2.391392,-26.439255
0.86,0.0,-0.120374,4.027137,-0.102335,3.206957,-0.122873,4.086039,-0.146365,2.685785,0.801278,-0.096688,-0.405483,-1.340591,-0.32386,-2.018801,-25.676893
0.88,0.0,-0.122873,4.086039,-0.146365,2.685785,-0.126182,4.13467,-0.183409,2.179894,0.699753,-1.226568,-1.228535,0.54798,-0.681931,-1.694546,-24.914849
0.9,0.0,-0.126182,4.13467,-0.183409,2.179894,-0.13017,4.173335,-0.214523,1.689116,-0.643529,0.291896,-0.144128,-0.424773,-1.47075,-1.426706,-24.166567
0.92,0.0,-0.13017,4.173335,-0.214523,1.689116,-0.134731,4.202333,-0.240872,1.213141,1.335984,0.623152,1.079737,-0.088543,-0.900517,-1.218073,-23.434278
0.94,0.0,-0.134731,4.202333,-0.240872,1.213141,-0.139781,4.221958,-0.263638,0.751672,0.056499,-0.497218,1.841824,-2.109317,-0.493129,-1.068058,-22.715159
0.96,0.0,-0.139781,4.221958,-0.263638,0.751672,-0.14526,4.232496,-0.283967,0.304492,-0.476616,-1.580407,-0.612692,-0.139732,0.72675,-0.97387,-22.004542
0.98,0.0,-0.14526,4.232496,-0.283967,0.304492,-0.15113,4.234232,-0.302937,-0.128519,0.879331,-0.107522,1.484455,0.113095,-0.687605,-0.93124,-21.297303
1.0,0.0,-0.15113,4.234232,-0.302937,-0.128519,-0.157375,4.227449,-0.321526,-0.547375,-1.650942,0.333766,-0.061995,0.629383,0.875886,-0.93482,-20.588139
1.02,0.0,-0.157375,4.227449,-0.321526,-0.547375,-0.163995,4.212432,-0.340598,-0.95198,-0.817531,-0.451596,-2.050903,1.72188,-0.134413,-0.97837,-19.871171
1.04,0.0,-0.163995,4.212432,-0.340598,-0.95198,-0.171007,4.189466,-0.360882,-1.342109,-0.237109,0.724796,-0.729454,-0.36161,-0.605064,-1.054788,-19.139127
1.06,0.0,-0.171007,4.189466,-0.360882,-1.342109,-0.178442,4.158846,-0.382957,-1.717368,-0.309653,1.368755,-0.676169,0.587362,-0.261176,-1.156027,-18.382252
1.08,0.0,-0.178442,4.158846,-0.382957,-1.717368,-0.18634,4.120875,-0.407229,-2.077132,1.064462,3.069726,-1.287884,-1.482402,-0.241778,-1.27293,-17.587035
1.1,0.0,-0.18634,4.120875,-0.407229,-2.077132,-0.194747,4.075871,-0.43391,-2.420457,-0.687804,-0.4256,-0.031057,0.751143,0.563763,-1.395027,-16.734865
1.12,0.0,-0.194747,4.075871,-0.43391,-2.420457,-0.203712,4.024175,-0.462987,-2.745967,-0.128513,-0.190501,0.461072,-1.811527,-0.840928,-1.51035,-15.800775
1.14,0.0,-0.203712,4.024175,-0.462987,-2.745967,-0.213281,3.966164,-0.49419,-3.051713,-0.914773,0.392991,0.59881,-0.207291,1.030199,-1.605353,-14.752616
1.16,0.0,-0.213281,3.966164,-0.49419,-3.051713,-0.223491,3.902256,-0.526966,-3.335031,0.368334,-0.005108,-0.448684,-0.666787,-0.164027,-1.665087,-13.551175
1.18,0.0,-0.223491,3.902256,-0.526966,-3.335031,-0.234365,3.832935,-0.560452,-3.592418,-0.85688,0.405212,0.316007,-1.082221,0.268642,-1.673816,-12.152044
1.2,0.0,-0.234365,3.832935,-0.560452,-3.592418,-0.245906,3.758762,-0.593474,-3.819462,1.224826,-2.2493,-1.570155,0.073483,0.365658,-1.616316,-10.510181
1.22,0.0,-0.245906,3.758762,-0.593474,-3.819462,-0.258091,3.680394,-0.624573,-4.010911,-1.29586,-0.997999,-0.073802,0.689122,-0.759738,-1.480018,-8.587987
1.24,0.630796,-0.258091,3.680394,-0.624573,-4.010911,-0.269876,3.600603,-0.552827,-3.959598,0.953862,-0.112348,-0.740049,0.435998,-0.143351,3.766185,3.859403
