time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4
0.0,0.0,0.042348,-0.259338,-0.173818,0.061126,0.039015,-0.25962,-0.159555,-0.08835,0.731131,-1.325137,0.435135,0.182202
0.02,0.0,0.039015,-0.25962,-0.159555,-0.08835,0.035963,-0.262839,-0.145796,-0.232865,0.220133,-0.308425,-0.413334,-1.060139
0.04,0.0,0.035963,-0.262839,-0.145796,-0.232865,0.033181,-0.268912,-0.132412,-0.374103,-1.299994,-0.733339,0.060754,-1.711223
0.06,0.0,0.033181,-0.268912,-0.132412,-0.374103,0.030664,-0.277791,-0.119288,-0.513636,2.763681,-0.459865,-1.080191,-0.452988
0.08,0.0,0.030664,-0.277791,-0.119288,-0.513636,0.028408,-0.289456,-0.106323,-0.652933,-1.040274,-2.554039,-1.537238,0.629537
0.1,0.0,0.028408,-0.289456,-0.106323,-0.652933,0.026411,-0.303916,-0.09343,-0.793363,0.332816,0.219907,2.500723,0.849761
0.12,0.0,0.026411,-0.303916,-0.09343,-0.793363,0.024671,-0.321207,-0.080546,-0.936198,0.014176,-1.69352,0.019457,0.880182
0.14,0.0,0.024671,-0.321207,-0.080546,-0.936198,0.023189,-0.341388,-0.067627,-1.082618,1.22222,0.055476,1.386892,-0.435962
0.16,0.0,0.023189,-0.341388,-0.067627,-1.082618,0.021966,-0.364543,-0.054658,-1.233702,1.087622,-1.013656,1.666052,-0.658888
0.18,0.0,0.021966,-0.364543,-0.054658,-1.233702,0.021003,-0.390774,-0.041657,-1.390425,-1.895215,-0.017998,-1.374602,0.402522
0.2,0.0,0.021003,-0.390774,-0.041657,-1.390425,0.0203,-0.420203,-0.02868,-1.553649,0.888047,-2.847913,-0.264317,-0.101179
0.22,0.0,0.0203,-0.420203,-0.02868,-1.553649,0.019855,-0.452968,-0.015827,-1.724107,-0.636082,1.918934,0.17642,-0.806447
0.24,0.0,0.019855,-0.452968,-0.015827,-1.724107,0.019665,-0.48922,-0.003254,-1.90239,-1.624689,-0.350482,1.347622,0.209704
0.26,0.0,0.019665,-0.48922,-0.003254,-1.90239,0.019722,-0.529119,0.008824,-2.088934,0.210743,-0.82929,0.790992,1.404453
0.28,0.0,0.019722,-0.529119,0.008824,-2.088934,0.020013,-0.572834,0.020122,-2.284004,0.226833,-0.108358,-2.082862,-0.135071
