time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4
0.0,0.0,0.173607,0.254968,-0.058168,-0.239899,0.172299,0.251724,-0.072559,-0.085856,0.729726,-1.638681,-1.425309,-2.364351
0.02,0.0,0.172299,0.251724,-0.072559,-0.085856,0.170709,0.251488,-0.086298,0.06125,0.829757,0.318872,0.150077,0.502234
0.04,0.0,0.170709,0.251488,-0.086298,0.06125,0.16885,0.254139,-0.099522,0.203209,-0.07452,-2.240127,-0.036889,0.388302
0.06,0.0,0.16885,0.254139,-0.099522,0.203209,0.166731,0.259593,-0.112361,0.341697,-1.159346,-0.689462,0.273901,1.480277
0.08,0.0,0.166731,0.259593,-0.112361,0.341697,0.164358,0.267795,-0.124932,0.478274,-1.252165,-1.410174,-0.498994,0.578829
0.1,0.0,0.164358,0.267795,-0.124932,0.478274,0.161735,0.278721,-0.137339,0.614402,1.821384,1.903939,0.044453,0.386106
0.12,0.0,0.161735,0.278721,-0.137339,0.614402,0.158865,0.292377,-0.14967,0.751446,-2.419621,-0.252383,0.765083,-1.4068
0.14,0.0,0.158865,0.292377,-0.14967,0.751446,0.155748,0.308793,-0.161998,0.890676,0.010337,-0.854261,-2.03368,-0.921224
0.16,0.0,0.155748,0.308793,-0.161998,0.890676,0.152384,0.328026,-0.17437,1.033276,0.155617,-1.044542,0.439231,-0.276054
0.18,0.0,0.152384,0.328026,-0.17437,1.033276,0.148773,0.350154,-0.186812,1.180333,0.482361,-0.317324,-0.995492,0.990979
0.2,0.0,0.148773,0.350154,-0.186812,1.180333,0.144912,0.375276,-0.199317,1.332839,-1.432069,2.353568,-1.704679,1.515999
0.22,0.0,0.144912,0.375276,-0.199317,1.332839,0.1408,0.40351,-0.211846,1.49168,-0.792966,-0.975323,-1.380001,0.583255
0.24,0.0,0.1408,0.40351,-0.211846,1.49168,0.136438,0.434991,-0.224315,1.657621,0.126859,-1.185637,-2.321366,1.61102
0.26,0.0,0.136438,0.434991,-0.224315,1.657621,0.131829,0.469867,-0.236591,1.831298,0.965329,-0.174962,1.561669,-1.103419
0.28,0.0,0.131829,0.469867,-0.236591,1.831298,0.126977,0.508298,-0.248484,2.013197,0.562664,0.939454,-0.412914,0.998255
0.3,0.0,0.126977,0.508298,-0.248484,2.013197,0.121893,0.550451,-0.259738,2.203643,-0.490915,0.728615,1.010471,-0.450813
0.32,0.0,0.121893,0.550451,-0.259738,2.203643,0.116594,0.596501,-0.270027,2.402789,0.255836,-2.100055,2.47565,0.680841
0.34,0.0,0.116594,0.596501,-0.270027,2.402789,0.111102,0.646621,-0.278942,2.610614,-0.600924,-0.080851,-0.136604,-1.380008
0.36,0.0,0.111102,0.646621,-0.278942,2.610614,0.105449,0.700982,-0.285998,2.826928,1.000082,-0.246394,1.017343,-0.423248
0.38,0.0,0.105449,0.700982,-0.285998,2.826928,0.099678,0.759752,-0.290627,3.051395,0.480757,-1.500676,-0.362837,0.055358
0.4,0.0,0.099678,0.759752,-0.290627,3.051395,0.093844,0.82309,-0.292184,3.283566,0.052216,-0.501353,0.439862,1.212841
0.42,0.0,0.093844,0.82309,-0.292184,3.283566,0.088016,0.891143,-0.289961,3.522929,0.35289,0.532338,-0.673909,1.522104
0.44,0.0,0.088016,0.891143,-0.289961,3.522929,0.082276,0.964051,-0.283197,3.76897,-1.438669,-1.88608,0.628668,-1.741297
0.46,0.0,0.082276,0.964051,-0.283197,3.76897,0.076723,1.041943,-0.271098,4.02124,-0.431063,0.862288,-0.644921,0.131569
0.48,0.0,0.076723,1.041943,-0.271098,4.02124,0.071473,1.12494,-0.252864,4.279412,-0.268048,-0.279192,1.270812,1.190435
0.5,0.0,0.071473,1.12494,-0.252864,4.279412,0.066655,1.213158,-0.227708,4.543335,-0.892474,0.180036,0.640731,-0.70958
