time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4,noise5,acc,angular_acc
0.0,-2.85765,-0.163308,0.281266,0.293646,0.027564,-0.162246,0.293833,-0.186304,1.220698,-1.014827,1.784699,-0.780095,0.410999,-0.335283,-23.822315,58.385519
0.02,0.0,-0.162246,0.293833,-0.186304,1.220698,-0.166073,0.319459,-0.196437,1.343256,-0.250788,-0.829356,-0.893331,0.517083,-0.537347,-0.516022,6.333085
0.04,0.0,-0.166073,0.319459,-0.196437,1.343256,-0.170106,0.347619,-0.206926,1.474205,-0.522742,2.162952,-0.406476,0.703489,-0.00085,-0.532295,6.766604
0.06,0.0,-0.170106,0.347619,-0.206926,1.474205,-0.174352,0.378487,-0.217699,1.614082,-0.241246,-0.471327,0.047872,-0.193304,-0.406975,-0.544072,7.225157
0.08,0.0,-0.174352,0.378487,-0.217699,1.614082,-0.178815,0.412245,-0.228646,1.763346,-0.114616,1.457899,0.125212,-1.359613,-0.24837,-0.54926,7.70451
0.1,0.0,-0.178815,0.412245,-0.228646,1.763346,-0.183498,0.449085,-0.23961,1.922362,1.049688,-0.035136,-0.52915,-1.524994,-0.195174,-0.545364,8.199445
0.12,0.0,-0.183498,0.449085,-0.23961,1.922362,-0.188398,0.489206,-0.250381,2.091383,0.262647,-0.915118,-0.258345,-0.31099,-1.961828,-0.529465,8.703772
0.14,0.0,-0.188398,0.489206,-0.250381,2.091383,-0.19351,0.532808,-0.260687,2.270527,-1.28931,-1.993003,-1.041574,0.996066,0.854759,-0.498241,9.210466
0.16,0.0,-0.19351,0.532808,-0.260687,2.270527,-0.19882,0.580094,-0.270186,2.459766,-0.870323,-0.89254,0.036188,0.822311,0.111189,-0.448023,9.711949
0.18,0.0,-0.19882,0.580094,-0.270186,2.459766,-0.204309,0.631265,-0.278458,2.658919,0.544435,-1.293855,0.233316,-1.545673,0.931474,-0.374893,10.200543
0.2,0.0,-0.204309,0.631265,-0.278458,2.658919,-0.209947,0.686515,-0.285005,2.867656,0.098338,0.001,1.229744,-0.692948,0.668464,-0.274842,10.669079
0.22,0.0,-0.209947,0.686515,-0.285005,2.867656,-0.215694,0.746032,-0.289249,3.085513,0.007766,-0.223247,-0.787624,0.738765,0.656949,-0.143971,11.111625
0.24,0.0,-0.215694,0.746032,-0.289249,3.085513,-0.221497,0.809993,-0.290538,3.311927,0.227124,-1.270172,2.038878,1.799465,-0.676541,0.02128,11.524261
0.26,0.0,-0.221497,0.809993,-0.290538,3.311927,-0.227291,0.878562,-0.288153,3.546283,-1.37012,0.095872,1.28083,-0.286287,-1.067641,0.223881,11.905768
0.28,0.0,-0.227291,0.878562,-0.288153,3.546283,-0.232994,0.951893,-0.281323,3.787971,0.230986,0.672691,1.373247,0.288406,-0.821353,0.465968,12.258092
0.3,0.0,-0.232994,0.951893,-0.281323,3.787971,-0.238509,1.030126,-0.269248,4.036455,-0.435246,-1.087572,-0.49972,1.74153,-0.77257,0.748632,12.586442
0.32,0.0,-0.238509,1.030126,-0.269248,4.036455,-0.243723,1.113394,-0.251113,4.29133,0.244284,-0.324559,-0.160826,2.30802,-0.565138,1.071727,12.898881
0.34,0.0,-0.243723,1.113394,-0.251113,4.29133,-0.248508,1.201821,-0.226124,4.552377,1.780347,-0.425757,0.691181,-2.257868,0.586365,1.433691,13.205304
0.36,0.0,-0.248508,1.201821,-0.226124,4.552377,-0.252717,1.29553,-0.193531,4.819575,-0.031538,-1.249874,-0.36086,-0.457263,0.504058,1.83131,13.515691
0.38,0.0,-0.252717,1.29553,-0.193531,4.819575,-0.256194,1.394646,-0.152672,5.093086,0.928933,0.592014,0.324675,-0.208898,0.469044,2.259341,13.837464
0.4,0.0,-0.256194,1.394646,-0.152672,5.093086,-0.258766,1.499297,-0.103011,5.373162,1.043813,0.051846,0.746014,-0.452699,0.330119,2.709851,14.171658
0.42,0.0,-0.258766,1.499297,-0.103011,5.373162,-0.260253,1.609617,-0.044209,5.659968,0.165104,-0.934903,-0.744799,-1.155172,2.50166,3.17109,14.507369
0.44,0.0,-0.260253,1.609617,-0.044209,5.659968,-0.260473,1.725739,0.023786,5.953269,1.036876,-2.167995,-1.243389,1.070523,0.136097,3.625673,14.813667
0.46,0.0,-0.260473,1.725739,0.023786,5.953269,-0.259243,1.847784,0.100599,6.251915,0.489422,0.951943,-1.643943,0.01931,-0.75349,4.047859,15.027977
0.48,0.0,-0.259243,1.847784,0.100599,6.251915,-0.256396,1.975833,0.185228,6.553059,-0.310292,-0.763186,1.619128,-0.580734,-1.151451,4.399883,15.040264
0.5,0.0,-0.256396,1.975833,0.185228,6.553059,-0.251794,2.109886,0.27576,6.851026,0.430604,0.032417,-0.139906,-0.306228,0.501668,4.627873,14.674357
0.52,0.0,-0.251794,2.109886,0.27576,6.851026,-0.245347,2.249788,0.369019,7.135817,1.306656,-1.26939,-1.026106,1.820471,0.132685,4.659359,13.673351
0.54,0.0,-0.245347,2.249788,0.369019,7.135817,-0.237047,2.395127,0.460216,7.391519,-1.145471,0.519475,0.10438,-0.313275,-0.111274,4.407113,11.707479
0.56,0.0,-0.237047,2.395127,0.460216,7.391519,-0.226996,2.545105,0.542806,7.595352,0.586194,-1.108208,1.162828,0.343172,0.839693,3.787301,8.437682
0.58,0.0,-0.226996,2.545105,0.542806,7.595352,-0.215444,2.698406,0.608909,7.718842,0.101654,0.352824,-0.609373,-3.398359,-0.212652,2.758786,3.666966
0.6,0.0,-0.215444,2.698406,0.608909,7.718842,-0.202802,2.853125,0.650693,7.73278,-1.367804,0.418441,-0.166725,-1.204321,2.60871,1.375492,-2.446146
0.62,0.0,-0.202802,2.853125,0.650693,7.73278,-0.189617,3.00684,0.66264,7.615954,-0.034625,-0.557696,0.3857,0.102576,-0.693438,-0.18525,-9.25919
0.64,0.0,-0.189617,3.00684,0.66264,7.615954,-0.176504,3.156856,0.643737,7.363889,-0.524657,-0.682305,1.462416,0.950634,0.573728,-1.664694,-15.797001
0.66,0.0,-0.176504,3.156856,0.643737,7.363889,-0.164047,3.300589,0.598097,6.991583,0.146291,0.428313,1.233405,0.400852,0.707049,-2.828474,-21.166049
