time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4
0.0,0.0,-0.201271,0.045929,-0.119944,0.066188,-0.203693,0.047505,-0.122234,0.091393,-0.260335,0.663739,0.440817,-0.452142
0.02,0.0,-0.203693,0.047505,-0.122234,0.091393,-0.206161,0.049585,-0.124526,0.116657,-0.332468,-1.756556,-0.575005,0.359012
0.04,0.0,-0.206161,0.049585,-0.124526,0.116657,-0.208674,0.052173,-0.126848,0.142273,0.955033,-0.424466,-1.207546,-0.051586
0.06,0.0,-0.208674,0.052173,-0.126848,0.142273,-0.211235,0.05528,-0.129228,0.168525,0.20368,-0.807497,0.61805,-0.683571
0.08,0.0,-0.211235,0.05528,-0.129228,0.168525,-0.213844,0.05892,-0.131692,0.195692,-0.699728,-0.609429,-1.214923,1.469422
0.1,0.0,-0.213844,0.05892,-0.131692,0.195692,-0.216503,0.063116,-0.134266,0.224053,-0.336246,-0.620129,-1.101679,0.445545
0.12,0.0,-0.216503,0.063116,-0.134266,0.224053,-0.219216,0.067892,-0.136976,0.253889,-0.03343,-0.151549,0.721546,-0.058394
0.14,0.0,-0.219216,0.067892,-0.136976,0.253889,-0.221984,0.073283,-0.13985,0.285485,1.064626,-0.345904,-0.36591,0.567448
0.16,0.0,-0.221984,0.073283,-0.13985,0.285485,-0.224811,0.079325,-0.142914,0.319133,0.858429,0.398994,0.326184,-0.731761
0.18,0.0,-0.224811,0.079325,-0.142914,0.319133,-0.227702,0.086064,-0.146196,0.355136,1.745972,-0.334096,0.248451,-1.684803
0.2,0.0,-0.227702,0.086064,-0.146196,0.355136,-0.23066,0.093549,-0.149723,0.393809,1.012335,-0.938489,-0.080822,-1.04217
0.22,0.0,-0.23066,0.093549,-0.149723,0.393809,-0.233692,0.101836,-0.153525,0.435483,-0.194915,1.215433,-0.621947,1.255231
0.24,0.0,-0.233692,0.101836,-0.153525,0.435483,-0.236803,0.11099,-0.15763,0.480505,-0.45953,0.434129,-1.586334,0.838633
0.26,0.0,-0.236803,0.11099,-0.15763,0.480505,-0.24,0.121081,-0.16207,0.52924,-1.809494,-0.337751,2.08364,1.104757
0.28,0.0,-0.24,0.121081,-0.16207,0.52924,-0.243289,0.132187,-0.166873,0.582074,-0.558804,-1.952491,-0.371739,-1.097455
0.3,0.0,-0.243289,0.132187,-0.166873,0.582074,-0.246677,0.144394,-0.172072,0.639416,-1.385918,0.544011,0.258492,1.672845
0.32,0.0,-0.246677,0.144394,-0.172072,0.639416,-0.250174,0.157797,-0.177696,0.701695,0.136031,0.937636,-3.105596,-0.014506
0.34,0.0,-0.250174,0.157797,-0.177696,0.701695,-0.253788,0.172498,-0.183774,0.769364,0.500746,0.628279,0.872852,0.150071
0.36,0.0,-0.253788,0.172498,-0.183774,0.769364,-0.257528,0.18861,-0.190332,0.842895,0.172507,-0.212412,0.65435,-0.256204
0.38,0.0,-0.257528,0.18861,-0.190332,0.842895,-0.261405,0.206256,-0.197393,0.922781,-2.11747,1.137847,0.444042,0.642107
0.4,0.0,-0.261405,0.206256,-0.197393,0.922781,-0.265428,0.225567,-0.204974,1.00953,1.023041,-0.965253,-0.661248,-0.717969
0.42,0.0,-0.265428,0.225567,-0.204974,1.00953,-0.269607,0.246686,-0.213084,1.103662,-0.292295,0.860652,-1.321499,-1.17006
0.44,0.0,-0.269607,0.246686,-0.213084,1.103662,-0.273954,0.269766,-0.221721,1.205699,-0.501442,-0.173884,-1.201912,-0.071131
0.46,0.0,-0.273954,0.269766,-0.221721,1.205699,-0.27848,0.294971,-0.230869,1.316158,-0.544538,-0.939916,-0.756825,-0.134972
0.48,0.0,-0.27848,0.294971,-0.230869,1.316158,-0.283192,0.322472,-0.240488,1.435536,-0.212118,-1.187235,0.539314,-0.349255
0.5,0.0,-0.283192,0.322472,-0.240488,1.435536,-0.288102,0.352455,-0.250518,1.564299,0.36025,-1.318739,-0.909498,0.020574
0.52,0.0,-0.288102,0.352455,-0.250518,1.564299,-0.293215,0.385109,-0.260863,1.702861,1.037417,0.400335,1.176555,-0.481549
0.54,0.0,-0.293215,0.385109,-0.260863,1.702861,-0.298538,0.420637,-0.271389,1.851565,1.310707,1.930116,1.738138,0.464923
0.56,0.0,-0.298538,0.420637,-0.271389,1.851565,-0.304071,0.459241,-0.281912,2.010664,-0.219162,-0.42658,-0.848463,-0.652479
0.58,0.0,-0.304071,0.459241,-0.281912,2.010664,-0.309812,0.501133,-0.292195,2.180297,-0.398149,0.720484,0.953781,0.500224
0.6,0.0,-0.309812,0.501133,-0.292195,2.180297,-0.315755,0.546524,-0.301932,2.360471,2.1606,-0.593633,-1.040783,-1.629278
0.62,0.0,-0.315755,0.546524,-0.301932,2.360471,-0.321884,0.595622,-0.310749,2.551052,-1.842629,-2.916881,0.009217,0.126411
0.64,0.0,-0.321884,0.595622,-0.310749,2.551052,-0.328176,0.648633,-0.318192,2.751758,1.364954,-0.421029,-2.053867,0.406461
0.66,0.0,-0.328176,0.648633,-0.318192,2.751758,-0.334599,0.705757,-0.323728,2.962164,-1.69317,0.676408,-2.163064,0.739776
0.68,0.0,-0.334599,0.705757,-0.323728,2.962164,-0.341108,0.767181,-0.326748,3.181732,-0.512675,-0.23089,-9.6e-05,-0.352702
0.7,0.0,-0.341108,0.767181,-0.326748,3.181732,-0.347647,0.833083,-0.326568,3.409842,0.446047,-0.102939,-1.402184,-0.146671
0.72,0.0,-0.347647,0.833083,-0.326568,3.409842,-0.354145,0.903627,-0.322445,3.645847,-0.78297,-0.571562,0.800543,0.569553
0.74,0.0,-0.354145,0.903627,-0.322445,3.645847,-0.360514,0.978965,-0.313593,3.889133,0.17197,-1.073229,0.106955,1.533505
0.76,0.0,-0.360514,0.978965,-0.313593,3.889133,-0.366651,1.059238,-0.299198,4.139187,-0.808289,0.489804,-0.223076,-0.113302
0.78,0.0,-0.366651,1.059238,-0.299198,4.139187,-0.372439,1.144576,-0.27845,4.395653,0.499585,-1.716078,-1.484696,0.811082
0.8,0.0,-0.372439,1.144576,-0.27845,4.395653,-0.377742,1.235105,-0.250563,4.658371,0.910136,0.220915,-0.04754,0.049398
0.82,0.0,-0.377742,1.235105,-0.250563,4.658371,-0.382409,1.330952,-0.214814,4.927383,-0.059076,-0.269163,0.394043,0.505909
0.84,0.0,-0.382409,1.330952,-0.214814,4.927383,-0.386278,1.432244,-0.17058,5.202893,-0.402127,0.193139,1.900933,1.988601
0.86,0.0,-0.386278,1.432244,-0.17058,5.202893,-0.389173,1.539113,-0.117388,5.48514,-0.579244,0.774616,-1.082302,-0.58074
0.88,0.0,-0.389173,1.539113,-0.117388,5.48514,-0.390912,1.651695,-0.054992,5.774183,-0.967066,0.930248,-0.972928,-2.467976
0.9,0.0,-0.390912,1.651695,-0.054992,5.774183,-0.391311,1.770123,0.016522,6.069514,-0.2513,-0.744499,1.108445,0.410763
0.92,0.0,-0.391311,1.770123,0.016522,6.069514,-0.390194,1.894507,0.096573,6.369457,1.354658,0.089987,0.242621,1.770238
0.94,0.0,-0.390194,1.894507,0.096573,6.369457,-0.3874,2.024907,0.183856,6.670258,-0.722684,0.621292,0.822724,2.250518
0.96,0.0,-0.3874,2.024907,0.183856,6.670258,-0.382807,2.161277,0.276027,6.964806,-0.2229,1.834808,0.921177,-0.341607
0.98,0.0,-0.382807,2.161277,0.276027,6.964806,-0.376351,2.303379,0.36934,7.241051,-1.672712,-0.535253,-0.848073,-0.767351
1.0,0.0,-0.376351,2.303379,0.36934,7.241051,-0.368061,2.450676,0.458336,7.480518,-0.714415,-0.115321,1.007354,0.456937
1.02,0.0,-0.368061,2.450676,0.458336,7.480518,-0.358094,2.602188,0.535863,7.657938,-0.848331,-1.826639,-0.31509,1.807598
1.04,0.0,-0.358094,2.602188,0.535863,7.657938,-0.346758,2.756381,0.593826,7.743681,0.033942,-2.500805,1.868805,1.636723
1.06,0.0,-0.346758,2.756381,0.593826,7.743681,-0.334521,2.911137,0.62495,7.710326,-0.092719,-0.022109,-0.498345,0.542342
1.08,0.0,-0.334521,2.911137,0.62495,7.710326,-0.321967,3.063889,0.625196,7.542071,0.516535,0.320078,1.00958,0.280965
1.1,0.0,-0.321967,3.063889,0.625196,7.542071,-0.309714,3.211935,0.595524,7.241905,0.822389,0.113649,-2.12517,0.10598
