time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4,noise5,acc,angular_acc
0.0,0.0,0.158966,0.004056,-0.024228,0.015339,0.158479,0.00439,-0.024463,0.018086,0.123504,0.700171,-0.568288,-1.897262,-0.951388,-0.011992,0.139636
0.02,0.0,0.158479,0.00439,-0.024463,0.018086,0.157988,0.00478,-0.024708,0.020934,-0.201739,1.217961,-2.678285,1.014445,-2.003855,-0.012544,0.145481
0.04,0.0,0.157988,0.00478,-0.024708,0.020934,0.157491,0.005228,-0.024966,0.023915,-0.53181,-1.083283,-0.800707,-1.205366,1.056095,-0.013239,0.152798
0.06,0.0,0.157491,0.005228,-0.024966,0.023915,0.156989,0.005738,-0.025239,0.027056,-1.020107,0.802546,-0.244888,0.12298,1.657617,-0.014078,0.161614
0.08,0.0,0.156989,0.005738,-0.025239,0.027056,0.156481,0.006312,-0.02553,0.030389,-1.852427,-1.228661,0.634044,-1.066909,-0.515999,-0.015065,0.171972
0.1,0.0,0.156481,0.006312,-0.02553,0.030389,0.155968,0.006955,-0.025842,0.033946,0.700656,-0.79411,-1.333305,1.544863,1.805301,-0.016207,0.183932
0.12,0.0,0.155968,0.006955,-0.025842,0.033946,0.155447,0.007672,-0.026179,0.037758,0.698781,-0.849632,0.165469,-0.057757,-0.551664,-0.01751,0.19757
0.14,0.0,0.155447,0.007672,-0.026179,0.037758,0.15492,0.008467,-0.026544,0.04186,0.562808,-0.781452,0.145111,-1.281873,-0.204561,-0.018984,0.212977
0.16,0.0,0.15492,0.008467,-0.026544,0.04186,0.154385,0.009348,-0.02694,0.046289,0.353279,-1.630968,1.547598,-0.719544,-0.546096,-0.020637,0.230265
0.18,0.0,0.154385,0.009348,-0.02694,0.046289,0.153842,0.010321,-0.027371,0.051084,0.580527,0.302435,0.779906,0.405819,0.560671,-0.022484,0.249559
0.2,0.0,0.153842,0.010321,-0.027371,0.051084,0.15329,0.011394,-0.027841,0.056285,-0.033899,1.308561,-0.78527,-0.070078,1.054597,-0.024536,0.271006
0.22,0.0,0.15329,0.011394,-0.027841,0.056285,0.152728,0.012576,-0.028354,0.061939,-0.843935,0.395132,1.0591,0.687383,-0.225408,-0.026811,0.29477
0.24,0.0,0.152728,0.012576,-0.028354,0.061939,0.152156,0.013875,-0.028915,0.068092,0.09893,0.317441,0.136664,1.005716,1.407761,-0.029325,0.321037
0.26,0.0,0.152156,0.013875,-0.028915,0.068092,0.151572,0.015303,-0.029528,0.074798,-1.696996,0.629948,-1.737841,-0.4079,-0.272391,-0.032098,0.350012
