time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4
0.0,0.0,0.295021,-0.072629,-0.080399,0.05664,0.293457,-0.071938,-0.076054,0.012859,1.059279,0.216169,1.108549,0.1623
0.02,0.0,0.293457,-0.071938,-0.076054,0.012859,0.291977,-0.072102,-0.071898,-0.029022,0.094499,0.756978,-1.055225,-1.350867
0.04,0.0,0.291977,-0.072102,-0.071898,-0.029022,0.29058,-0.07309,-0.067877,-0.069565,-0.918441,-1.032748,1.577923,1.300813
0.06,0.0,0.29058,-0.07309,-0.067877,-0.069565,0.289262,-0.074879,-0.063942,-0.109296,-0.250216,0.159473,1.614724,0.024785
0.08,0.0,0.289262,-0.074879,-0.063942,-0.109296,0.288022,-0.077459,-0.060045,-0.148706,0.163933,-0.102439,0.317809,-1.354407
0.1,0.0,0.288022,-0.077459,-0.060045,-0.148706,0.28686,-0.080828,-0.05614,-0.188267,-1.357016,0.482747,-0.81845,-0.571873
0.12,0.0,0.28686,-0.080828,-0.05614,-0.188267,0.285776,-0.084994,-0.052187,-0.228428,0.931619,0.757187,1.519018,0.326005
0.14,0.0,0.285776,-0.084994,-0.052187,-0.228428,0.284773,-0.089973,-0.048143,-0.26963,-0.774679,1.040237,0.079357,-0.156399
0.16,0.0,0.284773,-0.089973,-0.048143,-0.26963,0.283852,-0.095789,-0.043968,-0.312302,-0.668661,0.237223,0.86366,0.983138
0.18,0.0,0.283852,-0.095789,-0.043968,-0.312302,0.283015,-0.102477,-0.039623,-0.356874,0.736158,-1.925282,0.151551,-1.663325
0.2,0.0,0.283015,-0.102477,-0.039623,-0.356874,0.282268,-0.11008,-0.035071,-0.403776,1.004936,1.54424,-1.904722,1.83202
0.22,0.0,0.282268,-0.11008,-0.035071,-0.403776,0.281614,-0.118647,-0.030273,-0.453441,-0.502195,-0.800874,-1.616384,0.051021
0.24,0.0,0.281614,-0.118647,-0.030273,-0.453441,0.281059,-0.128239,-0.02519,-0.506312,0.292526,-0.251792,1.100002,-0.727239
0.26,0.0,0.281059,-0.128239,-0.02519,-0.506312,0.280609,-0.138924,-0.019788,-0.562845,-0.144621,0.112099,1.463671,-0.341249
0.28,0.0,0.280609,-0.138924,-0.019788,-0.562845,0.28027,-0.15078,-0.014028,-0.623506,-0.887323,-1.413288,1.941299,0.568704
0.3,0.0,0.28027,-0.15078,-0.014028,-0.623506,0.28005,-0.163895,-0.007876,-0.688778,0.111906,1.398964,-1.186387,0.966374
0.32,0.0,0.28005,-0.163895,-0.007876,-0.688778,0.279958,-0.178365,-0.0013,-0.759159,0.971853,-0.675495,0.050629,-0.862004
0.34,0.0,0.279958,-0.178365,-0.0013,-0.759159,0.280001,-0.194298,0.005732,-0.835165,-0.680213,-0.386106,1.281652,-1.64729
0.36,0.0,0.280001,-0.194298,0.005732,-0.835165,0.28019,-0.211813,0.013245,-0.917323,0.118427,-1.226072,0.566353,0.839331
0.38,0.0,0.28019,-0.211813,0.013245,-0.917323,0.280534,-0.231036,0.021259,-1.006173,0.433642,0.937674,-0.590465,-1.82562
0.4,0.0,0.280534,-0.231036,0.021259,-1.006173,0.281044,-0.252108,0.029784,-1.102262,1.046094,-0.245048,-1.64882,0.740289
0.42,0.0,0.281044,-0.252108,0.029784,-1.102262,0.281729,-0.275178,0.038821,-1.206136,-1.11827,-1.520075,0.15192,-0.56387
0.44,0.0,0.281729,-0.275178,0.038821,-1.206136,0.2826,-0.300409,0.048351,-1.31833,2.260231,-0.292271,-0.42971,1.673921
0.46,0.0,0.2826,-0.300409,0.048351,-1.31833,0.283666,-0.32797,0.058339,-1.439359,-0.813671,-0.66882,0.661449,-0.548644
0.48,0.0,0.283666,-0.32797,0.058339,-1.439359,0.284936,-0.358045,0.068721,-1.5697,-1.125207,1.401717,-0.777637,0.318207
0.5,0.0,0.284936,-0.358045,0.068721,-1.5697,0.286417,-0.390823,0.079401,-1.709778,-1.479805,0.833952,-0.776694,-0.02661
0.52,0.0,0.286417,-0.390823,0.079401,-1.709778,0.288113,-0.426503,0.090242,-1.859941,2.24198,0.489413,-1.596978,1.172133
0.54,0.0,0.288113,-0.426503,0.090242,-1.859941,0.290027,-0.46529,0.101058,-2.020443,-0.262276,0.737672,-0.90821,-0.618027
0.56,0.0,0.290027,-0.46529,0.101058,-2.020443,0.292154,-0.507391,0.111607,-2.191422,0.555414,1.003538,1.11871,0.469191
0.58,0.0,0.292154,-0.507391,0.111607,-2.191422,0.294487,-0.553017,0.12158,-2.372884,-0.392549,0.223476,0.819362,0.158798
0.6,0.0,0.294487,-0.553017,0.12158,-2.372884,0.297011,-0.602375,0.130595,-2.564687,-0.888877,-0.491668,-0.534673,0.344481
0.62,0.0,0.297011,-0.602375,0.130595,-2.564687,0.299702,-0.655671,0.138194,-2.766541,0.466121,-0.592495,-0.865,1.378021
0.64,0.0,0.299702,-0.655671,0.138194,-2.766541,0.302526,-0.713101,0.143839,-2.978017,1.299211,0.949265,-1.888914,-0.696504
0.66,0.0,0.302526,-0.713101,0.143839,-2.978017,0.305438,-0.774852,0.146912,-3.198569,0.33582,-1.160656,-0.667368,-0.817065
0.68,0.0,0.305438,-0.774852,0.146912,-3.198569,0.30838,-0.8411,0.146726,-3.427574,-0.9252,0.021261,0.123391,2.275515
0.7,0.0,0.30838,-0.8411,0.146726,-3.427574,0.31128,-0.912008,0.142534,-3.664386,-1.064326,1.258101,-0.089555,-0.058186
0.72,0.0,0.31128,-0.912008,0.142534,-3.664386,0.31405,-0.987724,0.133545,-3.908396,0.410814,-0.601497,0.29315,1.355398
0.74,0.0,0.31405,-0.987724,0.133545,-3.908396,0.316585,-1.068388,0.118945,-4.159101,1.664387,1.087454,-0.270918,1.294066
0.76,0.0,0.316585,-1.068388,0.118945,-4.159101,0.318765,-1.15413,0.097924,-4.416158,1.573734,0.49925,-1.74653,0.002358
0.78,0.0,0.318765,-1.15413,0.097924,-4.416158,0.320454,-1.245076,0.069703,-4.679421,1.395514,0.070135,0.362987,1.265732
0.8,0.0,0.320454,-1.245076,0.069703,-4.679421,0.3215,-1.341349,0.033562,-4.94895,0.34109,0.112138,-1.410755,0.658774
0.82,0.0,0.3215,-1.341349,0.033562,-4.94895,0.321739,-1.443077,-0.01111,-5.224952,-1.378818,-0.313736,0.775802,1.04451
0.84,0.0,0.321739,-1.443077,-0.01111,-5.224952,0.320996,-1.550392,-0.064771,-5.507666,-0.637429,-1.011489,-0.721357,-1.000656
0.86,0.0,0.320996,-1.550392,-0.064771,-5.507666,0.319087,-1.663428,-0.127645,-5.79712,0.347526,-0.569261,0.620403,0.863991
0.88,0.0,0.319087,-1.663428,-0.127645,-5.79712,0.315829,-1.782318,-0.199612,-6.092744,-0.817587,-1.2277,0.758085,-0.365066
0.9,0.0,0.315829,-1.782318,-0.199612,-6.092744,0.311046,-1.907168,-0.280044,-6.392738,-0.878836,-0.243011,1.448151,0.882508
0.92,0.0,0.311046,-1.907168,-0.280044,-6.392738,0.30458,-2.038031,-0.367568,-6.693144,0.856809,0.165999,1.135057,-0.142748
0.94,0.0,0.30458,-2.038031,-0.367568,-6.693144,0.296312,-2.174848,-0.459745,-6.986536,0.259773,2.536112,0.28804,0.66774
0.96,0.0,0.296312,-2.174848,-0.459745,-6.986536,0.286184,-2.317364,-0.552708,-7.260428,0.044972,0.968833,-1.802745,-0.326894
