time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4,noise5,acc,angular_acc
0.0,1.180109,0.175755,0.195313,0.122725,-0.079566,0.180043,0.190451,0.305861,-0.404929,1.307416,2.354491,-0.716196,0.571965,0.041683,9.131353,-16.034907
0.02,0.0,0.180043,0.190451,0.305861,-0.404929,0.186036,0.183623,0.29353,-0.279361,0.637417,0.993163,-0.575799,-1.367173,-1.495618,-0.596782,6.063329
0.04,0.0,0.186036,0.183623,0.29353,-0.279361,0.191789,0.179223,0.281942,-0.161813,-0.687243,-0.994844,-0.194916,0.108194,-0.323548,-0.563005,5.703114
0.06,0.0,0.191789,0.179223,0.281942,-0.161813,0.197317,0.177107,0.270963,-0.0507,0.341561,-0.769247,0.297438,-1.122214,-1.433754,-0.53576,5.419163
0.08,0.0,0.197317,0.177107,0.270963,-0.0507,0.202631,0.177162,0.260468,0.055449,0.046221,-0.472954,0.546839,1.029964,-0.544844,-0.514675,5.205938
0.1,0.0,0.202631,0.177162,0.260468,0.055449,0.207739,0.179301,0.250336,0.157997,1.019524,-1.019207,-1.963196,-0.617665,0.22169,-0.499349,5.058519
0.12,0.0,0.207739,0.179301,0.250336,0.157997,0.212646,0.183466,0.240456,0.258217,0.204439,-0.47696,0.194402,-0.268278,1.11459,-0.489373,4.972601
0.14,0.0,0.212646,0.183466,0.240456,0.258217,0.217358,0.189622,0.230727,0.3573,-0.233104,0.424078,-0.103387,-0.678413,0.280279,-0.484337,4.944459
0.16,0.0,0.217358,0.189622,0.230727,0.3573,0.221876,0.197758,0.221052,0.45637,-1.518116,-1.648374,-0.722388,0.952733,0.192325,-0.483819,4.970887
0.18,0.0,0.221876,0.197758,0.221052,0.45637,0.2262,0.207884,0.211346,0.55649,-2.006518,-1.166326,0.166928,-0.171093,0.972313,-0.487385,5.049125
0.2,0.0,0.2262,0.207884,0.211346,0.55649,0.230329,0.220032,0.201531,0.658671,-1.686233,1.175429,1.303678,0.164067,-1.581274,-0.494567,5.176765
0.22,0.0,0.230329,0.220032,0.201531,0.658671,0.23426,0.234251,0.191542,0.76388,-0.702649,-0.193192,1.331517,-0.186467,1.68064,-0.504841,5.351648
0.24,0.0,0.23426,0.234251,0.191542,0.76388,0.237989,0.250613,0.181321,0.873041,-0.353649,0.567919,2.094499,0.192707,-0.176341,-0.517602,5.571742
0.26,0.0,0.237989,0.250613,0.181321,0.873041,0.241511,0.269205,0.170825,0.987039,1.292816,0.66337,-0.693933,-2.62249,-1.059772,-0.53213,5.835012
0.28,0.0,0.241511,0.269205,0.170825,0.987039,0.24482,0.290133,0.160029,1.106715,1.322375,-0.219964,-0.045146,1.188959,0.158041,-0.547548,6.139266
0.3,0.0,0.24482,0.290133,0.160029,1.106715,0.24791,0.313517,0.148925,1.232865,0.699774,1.252665,0.548092,0.985971,-0.377576,-0.562781,6.482003
0.32,0.0,0.24791,0.313517,0.148925,1.232865,0.250775,0.339495,0.137528,1.36623,0.800247,0.706982,-0.477041,0.183617,-0.133561,-0.576506,6.860237
0.34,0.0,0.250775,0.339495,0.137528,1.36623,0.253409,0.368219,0.125885,1.507485,-2.061951,-0.517863,0.508858,0.704438,0.489825,-0.5871,7.270344
0.36,0.0,0.253409,0.368219,0.125885,1.507485,0.255809,0.399851,0.114077,1.657224,0.644219,-0.725181,-0.907429,0.273578,0.860752,-0.592598,7.707909
0.38,0.0,0.255809,0.399851,0.114077,1.657224,0.257972,0.434568,0.10223,1.815946,0.799433,-0.210062,-1.65364,-0.904617,0.546909,-0.590642,8.167623
0.4,0.0,0.257972,0.434568,0.10223,1.815946,0.259899,0.472552,0.090519,1.984033,-1.123203,-0.403047,0.232029,0.664416,2.096794,-0.578468,8.643251
0.42,0.0,0.259899,0.472552,0.090519,1.984033,0.261595,0.513993,0.079179,2.161733,0.300245,0.095062,-0.546954,-0.329016,1.624604,-0.552897,9.127693
0.44,0.0,0.261595,0.513993,0.079179,2.161733,0.263071,0.559086,0.068514,2.349147,0.682687,1.066218,-0.935464,-0.678679,-0.506647,-0.510375,9.61319
0.46,0.0,0.263071,0.559086,0.068514,2.349147,0.264343,0.608023,0.058901,2.546215,-0.631567,-1.527232,1.089459,0.331435,-0.470924,-0.447049,10.091686
0.48,0.0,0.264343,0.608023,0.058901,2.546215,0.265437,0.660997,0.050795,2.752718,0.338643,0.66397,-0.29615,0.105906,0.250118,-0.3589,10.555363
0.5,0.0,0.265437,0.660997,0.050795,2.752718,0.266388,0.718193,0.044734,2.968289,1.205479,-0.227568,0.599266,-0.302912,-0.060504,-0.24192,10.997315
0.52,0.0,0.266388,0.718193,0.044734,2.968289,0.267244,0.779786,0.041333,3.192437,-1.375054,-1.918355,-0.505227,0.213514,0.909891,-0.092331,11.412314
0.54,0.0,0.267244,0.779786,0.041333,3.192437,0.268064,0.845943,0.041277,3.42459,1.519964,0.78781,0.020621,-1.323746,1.18657,0.093166,11.797551
0.56,0.0,0.268064,0.845943,0.041277,3.42459,0.268922,0.916819,0.045312,3.664149,1.012244,-0.260197,-0.851312,-1.111417,-1.45783,0.317146,12.153232
0.58,0.0,0.268922,0.916819,0.045312,3.664149,0.269909,0.992555,0.054226,3.910553,-0.189077,0.078939,0.524997,-0.938866,1.057625,0.581229,12.482861
0.6,0.0,0.269909,0.992555,0.054226,3.910553,0.271129,1.073284,0.068827,4.163342,-0.082067,0.997284,0.846534,0.474338,1.681829,0.885881,12.793087
0.62,0.0,0.271129,1.073284,0.068827,4.163342,0.272705,1.159129,0.089921,4.422216,0.837293,-0.785736,-0.254816,-1.054703,1.10661,1.23023,13.092984
0.64,0.0,0.272705,1.159129,0.089921,4.422216,0.274775,1.250212,0.118281,4.687067,-0.605384,1.761178,0.653645,1.45633,-0.708716,1.611872,13.392653
0.66,0.0,0.274775,1.250212,0.118281,4.687067,0.27749,1.346652,0.154613,4.957986,-0.461844,1.266674,0.175456,0.261656,0.344779,2.026575,13.701037
0.68,0.0,0.27749,1.346652,0.154613,4.957986,0.281016,1.448574,0.199517,5.235202,-1.732281,-0.485545,0.103468,-1.616146,1.005857,2.467779,14.022698
0.7,0.0,0.281016,1.448574,0.199517,5.235202,0.28553,1.556104,0.253433,5.518958,-0.40626,1.505151,-0.191598,1.277072,-0.309461,2.925715,14.353171
0.72,0.0,0.28553,1.556104,0.253433,5.518958,0.291215,1.669376,0.316559,5.80926,-0.362083,0.004931,-0.573574,-1.71192,0.67059,3.38596,14.672224
0.74,0.0,0.291215,1.669376,0.316559,5.80926,0.298253,1.788514,0.388742,6.105476,-0.60471,0.649243,0.914153,0.429344,-0.672703,3.82717,14.934071
0.76,0.0,0.298253,1.788514,0.388742,6.105476,0.306821,1.913622,0.469305,6.40569,0.727189,-2.473742,-0.814988,-1.030689,1.539239,4.217866,15.053626
0.78,0.0,0.306821,1.913622,0.469305,6.40569,0.317072,2.044742,0.55681,6.705747,0.264714,-0.444377,-2.391547,-2.229933,-0.467898,4.512444,14.888887
0.8,0.0,0.317072,2.044742,0.55681,6.705747,0.329123,2.181801,0.64873,6.997926,-0.154383,-0.754202,0.408497,-1.408727,-0.457973,4.647552,14.223068
0.82,0.0,0.329123,2.181801,0.64873,6.997926,0.343025,2.324522,0.741089,7.269352,-0.087948,0.062294,1.030341,0.823778,-1.71224,4.542122,12.758595
0.84,0.0,0.343025,2.324522,0.741089,7.269352,0.358732,2.472309,0.828184,7.500601,-0.808381,1.197477,-0.647702,1.763405,0.327615,4.107539,10.149173
0.86,0.0,0.358732,2.472309,0.828184,7.500601,0.376068,2.624106,0.902686,7.665642,0.770896,0.84113,0.187388,0.118578,-0.0444,3.276367,6.106556
0.88,0.0,0.376068,2.624106,0.902686,7.665642,0.394701,2.778294,0.956522,7.734816,0.586061,0.836853,0.377139,0.657293,0.02447,2.050922,0.593441
0.9,0.0,0.394701,2.778294,0.956522,7.734816,0.414144,2.932681,0.982775,7.681944,1.355683,-1.213442,0.370551,2.041136,-0.584995,0.549193,-5.982576
0.92,0.0,0.414144,2.932681,0.982775,7.681944,0.433804,3.084664,0.978078,7.493736,1.705887,-1.383853,1.33043,0.273887,1.28356,-0.99946,-12.768703
0.94,0.0,0.433804,3.084664,0.978078,7.493736,0.453071,3.231561,0.944142,7.176054,-0.211321,1.058675,-0.856077,1.549524,-1.257252,-2.335331,-18.777979
0.96,0.0,0.453071,3.231561,0.944142,7.176054,0.471416,3.370995,0.88724,6.752139,-1.34542,-2.181168,-0.052963,2.405137,0.322518,-3.277986,-23.322723
0.98,0.0,0.471416,3.370995,0.88724,6.752139,0.488464,3.501151,0.815928,6.2539,-0.991787,-0.751874,0.185083,-0.732681,0.973776,-3.780448,-26.227622
1.0,0.0,0.488464,3.501151,0.815928,6.2539,0.504013,3.620863,0.738531,5.712302,-1.978662,1.461272,0.457822,0.580243,0.822151,-3.903551,-27.723201
1.02,0.0,0.504013,3.620863,0.738531,5.712302,0.518009,3.729519,0.66158,5.151647,0.442482,0.606404,-1.469732,1.747311,0.756958,-3.755452,-28.205101
1.04,0.0,0.518009,3.729519,0.66158,5.151647,0.530509,3.826913,0.589396,4.588298,-0.162968,-0.146606,-0.449934,0.249712,0.041278,-3.443639,-28.050213
1.06,0.0,0.530509,3.826913,0.589396,4.588298,0.541633,3.913099,0.524355,4.031988,-0.442163,1.491173,-2.614986,1.112311,0.181285,-3.053145,-27.540154
1.08,0.0,0.541633,3.913099,0.524355,4.031988,0.551537,3.988274,0.467398,3.487848,1.324744,0.566431,-0.025145,-0.899956,-0.263102,-2.643174,-26.856476
1.1,0.0,0.551537,3.988274,0.467398,3.487848,0.560383,4.05271,0.418505,2.958198,-0.421571,-0.487735,1.315781,-0.554802,-1.203275,-2.251545,-26.103769
1.12,0.0,0.560383,4.05271,0.418505,2.958198,0.568327,4.106704,0.377064,2.443813,-0.25757,0.359726,-1.132028,-0.052407,0.477648,-1.900678,-25.335916
1.14,0.0,0.568327,4.106704,0.377064,2.443813,0.575509,4.150564,0.342126,1.94472,-1.96423,0.886054,1.981519,1.723215,0.607442,-1.60264,-24.576675
1.16,0.0,0.575509,4.150564,0.342126,1.94472,0.582048,4.184593,0.312571,1.460655,-0.143233,-1.211056,0.025184,0.236896,0.17448,-1.362778,-23.833454
1.18,0.0,0.582048,4.184593,0.312571,1.460655,0.58804,4.209089,0.287219,0.991294,0.775693,-0.329485,0.243777,-1.592037,1.60331,-1.182129,-23.105677
1.2,0.0,0.58804,4.209089,0.287219,0.991294,0.593557,4.224341,0.264902,0.536365,0.141356,1.345307,0.205526,1.191286,-0.017745,-1.05896,-22.389429
