time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4,noise5,acc,angular_acc
0.0,2.859167,0.283599,0.033354,0.032144,-0.042667,0.288987,0.02163,0.505962,-1.123441,0.568007,-0.166871,-0.648073,1.793872,1.083308,23.592341,-53.152598
0.02,0.0,0.288987,0.02163,0.505962,-1.123441,0.299045,-0.000278,0.500137,-1.069889,0.221887,-0.434007,0.11107,-0.570958,-0.987649,-0.256039,2.303711
0.04,2.940463,0.299045,-0.000278,0.500137,-1.069889,0.313905,-0.03268,0.985207,-2.165489,1.91077,0.114242,-0.204411,-0.41363,1.040388,24.160362,-54.101741
0.06,0.0,0.313905,-0.03268,0.985207,-2.165489,0.33353,-0.075342,0.977633,-2.10527,-0.076527,-0.676783,-1.240749,0.177828,-1.210286,-0.321951,2.343121
0.08,2.303938,0.33353,-0.075342,0.977633,-2.10527,0.356855,-0.125947,1.354257,-2.952284,-0.869269,-0.022099,0.346114,-1.025666,-0.184555,18.724222,-41.926172
0.1,0.0,0.356855,-0.125947,1.354257,-2.952284,0.383855,-0.184538,1.346142,-2.91252,-0.282496,-0.175145,-0.900686,0.734157,-0.568157,-0.34723,1.154834
0.12,1.058391,0.383855,-0.184538,1.346142,-2.91252,0.412456,-0.246632,1.513537,-3.297734,1.400974,0.374863,2.211634,0.351156,-1.132319,8.306499,-19.388148
0.14,0.0,0.412456,-0.246632,1.513537,-3.297734,0.442653,-0.312607,1.506487,-3.305309,0.680623,0.553467,1.010016,-0.107001,-0.515147,-0.311117,-1.200076
0.16,-0.360212,0.442653,-0.312607,1.506487,-3.305309,0.472145,-0.37778,1.443213,-3.21889,-1.015634,1.138797,-1.735476,-0.873128,-0.435825,-3.086995,3.30287
0.18,0.0,0.472145,-0.37778,1.443213,-3.21889,0.500974,-0.442855,1.439783,-3.293079,0.576981,-0.387869,-2.109117,1.256399,0.114466,-0.159116,-4.368717
0.2,2.843492,0.500974,-0.442855,1.439783,-3.293079,0.534193,-0.518943,1.87884,-4.302827,1.258778,0.148942,-0.301471,1.427469,-0.625206,21.442602,-48.500391
0.22,0.0,0.534193,-0.518943,1.87884,-4.302827,0.571617,-0.605738,1.863446,-4.381813,0.813324,-0.21976,1.098068,0.116423,1.363104,-0.804177,-4.70251
0.24,-2.048126,0.571617,-0.605738,1.863446,-4.381813,0.605643,-0.688632,1.541291,-3.925495,-1.336149,-0.357147,0.82847,0.113057,-0.734389,-15.787511,20.189046
0.26,0.0,0.605643,-0.688632,1.541291,-3.925495,0.636364,-0.768732,1.530345,-4.087618,1.343242,-0.612171,1.315252,0.595969,-1.837336,-0.626794,-8.56279
0.28,0.200937,0.636364,-0.768732,1.530345,-4.087618,0.667123,-0.852726,1.544618,-4.313249,0.889062,2.621747,-0.230584,-0.780755,0.671436,0.574214,-11.497307
0.3,0.0,0.667123,-0.852726,1.544618,-4.313249,0.697826,-0.940896,1.524883,-4.506326,0.784014,0.950405,0.259099,-0.331833,-0.281862,-1.116068,-10.028443
0.32,0.780986,0.697826,-0.940896,1.524883,-4.506326,0.72916,-1.034495,1.606682,-4.850869,1.144589,-0.010131,-0.898203,0.619757,-0.250267,3.811647,-16.82155
0.34,0.0,0.72916,-1.034495,1.606682,-4.850869,0.760961,-1.133633,1.572223,-5.065245,-1.656189,0.073502,-0.001611,0.765775,-1.262392,-1.901918,-11.068498
0.36,0.050588,0.760961,-1.133633,1.572223,-5.065245,0.792067,-1.237258,1.537005,-5.299201,1.113373,0.656088,-0.806622,-0.27729,-1.728767,-1.967052,-11.983183
0.38,0.0,0.792067,-1.237258,1.537005,-5.299201,0.822318,-1.345631,1.486719,-5.540228,0.603611,-0.128066,0.393871,0.241791,-0.158683,-2.732408,-12.376286
0.4,-1.677523,0.822318,-1.345631,1.486719,-5.540228,0.849301,-1.457999,1.210666,-5.708835,-0.411557,1.000102,-0.601563,0.45596,-0.486582,-13.940585,-10.258666
0.42,0.0,0.849301,-1.457999,1.210666,-5.708835,0.872867,-1.574848,1.144385,-5.978052,-0.299682,1.60618,1.627766,-0.06428,0.764395,-3.550582,-13.747773
0.44,0.622008,0.872867,-1.574848,1.144385,-5.978052,0.895817,-1.697116,1.149112,-6.246693,-0.963181,1.632823,-0.034352,1.787651,0.517888,0.01937,-13.123741
0.46,0.0,0.895817,-1.697116,1.149112,-6.246693,0.917967,-1.824941,1.064446,-6.53731,-0.567827,0.070753,-0.029934,1.814052,-1.119419,-4.44872,-14.735856
