time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4
0.0,0.0,0.049071,-0.179018,-0.095862,0.188621,0.04726,-0.176349,-0.08529,0.079296,-0.020205,-1.876142,0.130674,0.360338
0.02,0.0,0.04726,-0.176349,-0.08529,0.079296,0.045656,-0.175812,-0.075221,-0.024817,0.084309,0.004869,-0.603054,0.126528
0.04,0.0,0.045656,-0.175812,-0.075221,-0.024817,0.044249,-0.177316,-0.065537,-0.125074,-0.177865,-1.031192,-0.285633,-2.349569
0.06,0.0,0.044249,-0.177316,-0.065537,-0.125074,0.043032,-0.180797,-0.056125,-0.222734,1.154391,0.2317,-0.154602,1.76284
0.08,0.0,0.043032,-0.180797,-0.056125,-0.222734,0.042003,-0.186216,-0.046885,-0.318979,0.838762,-0.190886,0.116455,-1.606827
0.1,0.0,0.042003,-0.186216,-0.046885,-0.318979,0.041157,-0.193554,-0.037719,-0.414918,-0.711192,-1.666664,1.056038,1.337517
0.12,0.0,0.041157,-0.193554,-0.037719,-0.414918,0.040494,-0.202818,-0.028542,-0.511604,0.745428,-1.164816,-1.767637,-0.314144
0.14,0.0,0.040494,-0.202818,-0.028542,-0.511604,0.040016,-0.21403,-0.019273,-0.610035,-0.336846,0.120965,-0.929847,-0.498691
0.16,0.0,0.040016,-0.21403,-0.019273,-0.610035,0.039724,-0.227237,-0.009844,-0.711168,0.67377,-0.993929,-0.515968,-0.660808
0.18,0.0,0.039724,-0.227237,-0.009844,-0.711168,0.039623,-0.242501,-0.000194,-0.815919,1.29755,0.101859,0.010137,0.681495
0.2,0.0,0.039623,-0.242501,-0.000194,-0.815919,0.039718,-0.259904,0.009725,-0.925167,-0.81023,-0.223755,2.847953,0.856356
0.22,0.0,0.039718,-0.259904,0.009725,-0.925167,0.040014,-0.279543,0.019948,-1.039754,-0.288822,-0.532206,-1.075581,0.01163
0.24,0.0,0.040014,-0.279543,0.019948,-1.039754,0.040518,-0.301535,0.030493,-1.160483,-0.862127,0.838171,0.552097,-0.899849
0.26,0.0,0.040518,-0.301535,0.030493,-1.160483,0.041236,-0.326009,0.041357,-1.28811,0.110148,-0.786163,-0.675557,1.303298
0.28,0.0,0.041236,-0.326009,0.041357,-1.28811,0.042174,-0.35311,0.052511,-1.423334,0.454605,0.790938,0.681853,-0.06478
0.3,0.0,0.042174,-0.35311,0.052511,-1.423334,0.043338,-0.382997,0.063896,-1.566786,-0.100752,0.326927,0.730225,1.281679
0.32,0.0,0.043338,-0.382997,0.063896,-1.566786,0.044731,-0.41584,0.075413,-1.719014,-0.673214,-0.235365,-0.303952,0.668512
0.34,0.0,0.044731,-0.41584,0.075413,-1.719014,0.046355,-0.451819,0.086919,-1.880463,-0.203945,-1.168926,-0.033131,0.696772
0.36,0.0,0.046355,-0.451819,0.086919,-1.880463,0.048207,-0.491122,0.098216,-2.051458,-0.68333,1.394524,-0.459935,-0.870496
0.38,0.0,0.048207,-0.491122,0.098216,-2.051458,0.05028,-0.533942,0.109044,-2.232186,-0.830886,-0.396678,-1.19911,1.166824
0.4,0.0,0.05028,-0.533942,0.109044,-2.232186,0.052563,-0.580475,0.119072,-2.422681,-1.049448,0.688999,-0.549425,1.11211
0.42,0.0,0.052563,-0.580475,0.119072,-2.422681,0.055035,-0.630914,0.127894,-2.622819,0.032304,0.694521,1.056761,-0.283648
0.44,0.0,0.055035,-0.630914,0.127894,-2.622819,0.057667,-0.68545,0.135024,-2.83232,0.894607,-1.141571,-0.266208,0.487318
0.46,0.0,0.057667,-0.68545,0.135024,-2.83232,0.060421,-0.744266,0.139896,-3.050766,0.394042,-2.022677,-0.691093,-0.427019
0.48,0.0,0.060421,-0.744266,0.139896,-3.050766,0.063244,-0.807537,0.141868,-3.277626,-0.103873,-0.20757,-0.477867,-0.392535
0.5,0.0,0.063244,-0.807537,0.141868,-3.277626,0.066072,-0.875424,0.14023,-3.512314,-0.1468,1.457835,-1.68521,-0.545196
0.52,0.0,0.066072,-0.875424,0.14023,-3.512314,0.068824,-0.948077,0.13422,-3.754234,-0.285702,-0.054235,1.796633,1.013588
0.54,0.0,0.068824,-0.948077,0.13422,-3.754234,0.071406,-1.025638,0.123039,-4.002856,1.365265,-0.580167,0.191441,0.250847
0.56,0.0,0.071406,-1.025638,0.123039,-4.002856,0.073706,-1.108234,0.105877,-4.257773,-1.059051,0.692041,0.35792,-1.468122
0.58,0.0,0.073706,-1.108234,0.105877,-4.257773,0.075596,-1.195989,0.081937,-4.518754,-1.220725,0.893759,-0.669763,1.689244
0.6,0.0,0.075596,-1.195989,0.081937,-4.518754,0.076933,-1.289024,0.050466,-4.785768,-2.022148,-1.108485,1.400369,-0.114336
0.62,0.0,0.076933,-1.289024,0.050466,-4.785768,0.07756,-1.387461,0.010791,-5.058967,0.832628,-0.327496,0.769275,0.650987
0.64,0.0,0.07756,-1.387461,0.010791,-5.058967,0.077306,-1.491426,-0.037638,-5.338604,0.152134,-2.355312,-1.441202,-0.854751
0.66,0.0,0.077306,-1.491426,-0.037638,-5.338604,0.075993,-1.601049,-0.095181,-5.624871,0.935834,0.600545,-0.622105,0.315042
0.68,0.0,0.075993,-1.601049,-0.095181,-5.624871,0.073437,-1.716464,-0.161926,-5.917597,0.625712,-0.041878,0.311449,0.908943
0.7,0.0,0.073437,-1.716464,-0.161926,-5.917597,0.069457,-1.83779,-0.237551,-6.215765,0.16334,0.041791,-0.198451,-1.749685
0.72,0.0,0.069457,-1.83779,-0.237551,-6.215765,0.063882,-1.965114,-0.321131,-6.516762,1.715945,0.203715,-1.244359,0.651092
0.74,0.0,0.063882,-1.965114,-0.321131,-6.516762,0.05657,-2.098445,-0.410868,-6.815286,-0.764228,-0.577516,0.973427,-0.885285
0.76,0.0,0.05657,-2.098445,-0.410868,-6.815286,0.047426,-2.237648,-0.503741,-7.101899,0.967502,-1.107658,-1.155524,0.619509
0.78,0.0,0.047426,-2.237648,-0.503741,-7.101899,0.03643,-2.382342,-0.595155,-7.361416,0.912671,0.74261,-0.457912,1.053351
0.8,0.0,0.03643,-2.382342,-0.595155,-7.361416,0.023672,-2.531779,-0.678759,-7.571839,-1.791824,-0.162131,0.438251,0.85011
0.82,0.0,0.023672,-2.531779,-0.678759,-7.571839,0.009384,-2.684702,-0.746785,-7.70521,-1.263747,-0.588779,0.306149,0.967814
0.84,0.0,0.009384,-2.684702,-0.746785,-7.70521,-0.006042,-2.839275,-0.791314,-7.732097,-0.474439,-1.386741,-0.92552,-0.767432
0.86,0.0,-0.006042,-2.839275,-0.791314,-7.732097,-0.022072,-2.993121,-0.806469,-7.629999,-1.487638,-0.777396,-0.107058,-0.133902
0.88,0.0,-0.022072,-2.993121,-0.806469,-7.629999,-0.038093,-3.143565,-0.790677,-7.392343,0.120514,0.888775,0.211517,0.379075
0.9,0.0,-0.038093,-3.143565,-0.790677,-7.392343,-0.053515,-3.287993,-0.747522,-7.032108,0.789346,0.843053,-0.929703,1.130957
0.92,0.0,-0.053515,-3.287993,-0.747522,-7.032108,-0.067861,-3.424215,-0.684441,-6.576973,0.912699,-1.468805,0.933891,0.666094
0.94,0.0,-0.067861,-3.424215,-0.684441,-6.576973,-0.080819,-3.550657,-0.61017,-6.059484,1.426951,-1.104114,0.367768,1.008588
0.96,0.0,-0.080819,-3.550657,-0.61017,-6.059484,-0.092245,-3.666373,-0.532487,-5.50855,1.216617,-0.027649,-0.134387,-0.572317
0.98,0.0,-0.092245,-3.666373,-0.532487,-5.50855,-0.102134,-3.77092,-0.45711,-4.945498,1.979072,0.062681,0.938169,-1.218746
1.0,0.0,-0.102134,-3.77092,-0.45711,-4.945498,-0.110569,-3.864205,-0.387586,-4.384012,0.299798,1.497996,-0.790609,0.565474
1.02,0.0,-0.110569,-3.864205,-0.387586,-4.384012,-0.117689,-3.946344,-0.325702,-3.831883,-0.134358,-1.706182,1.428384,-0.811822
1.04,0.0,-0.117689,-3.946344,-0.325702,-3.831883,-0.123652,-4.017569,-0.271992,-3.293016,1.72038,0.386471,-0.823329,-0.453951
1.06,0.0,-0.123652,-4.017569,-0.271992,-3.293016,-0.128621,-4.078165,-0.226181,-2.769037,-1.34488,-0.37283,-0.335312,-0.674987
1.08,0.0,-0.128621,-4.078165,-0.226181,-2.769037,-0.132747,-4.128433,-0.187507,-2.260373,0.159546,-0.031129,1.516646,-0.741333
1.1,0.0,-0.132747,-4.128433,-0.187507,-2.260373,-0.136162,-4.168681,-0.154942,-1.766906,-2.160464,1.713252,-1.317266,-1.033087
1.12,0.0,-0.136162,-4.168681,-0.154942,-1.766906,-0.138978,-4.199209,-0.127334,-1.288331,-1.179163,-0.97072,0.493117,-0.699017
1.14,0.0,-0.138978,-4.199209,-0.127334,-1.288331,-0.141281,-4.220311,-0.103499,-0.824337,-0.235167,0.465877,0.086275,2.004163
1.16,0.0,-0.141281,-4.220311,-0.103499,-0.824337,-0.143135,-4.232278,-0.082282,-0.374686,-0.035608,0.852203,0.583474,-1.161232
1.18,0.0,-0.143135,-4.232278,-0.082282,-0.374686,-0.144582,-4.235393,-0.062595,0.060764,2.512675,-2.058857,0.894473,1.176694
1.2,0.0,-0.144582,-4.235393,-0.062595,0.060764,-0.145642,-4.229942,-0.04344,0.48205,-1.262716,-1.379864,0.233785,0.801253
1.22,0.0,-0.145642,-4.229942,-0.04344,0.48205,-0.146317,-4.216206,-0.023937,0.889101,-0.260091,-0.146032,-1.112137,1.167374
1.24,0.0,-0.146317,-4.216206,-0.023937,0.889101,-0.146593,-4.194474,-0.003332,1.281717,-0.21732,-0.588075,0.395944,-0.398712
1.26,0.0,-0.146593,-4.194474,-0.003332,1.281717,-0.146439,-4.165036,0.018977,1.659535,0.648839,-0.150778,-0.393464,0.135281
1.28,0.0,-0.146439,-4.165036,0.018977,1.659535,-0.145819,-4.128195,0.043425,2.021971,-1.289528,0.290287,-0.417492,0.062943
1.3,0.0,-0.145819,-4.128195,0.043425,2.021971,-0.144686,-4.084266,0.070254,2.368138,-0.157642,-1.079334,0.187389,-1.501929
1.32,0.0,-0.144686,-4.084266,0.070254,2.368138,-0.142993,-4.033586,0.099487,2.69673,0.348355,-1.0324,-0.077158,0.357797
1.34,0.0,-0.142993,-4.033586,0.099487,2.69673,-0.140692,-3.976526,0.130895,3.005887,0.244985,-0.689932,0.919876,0.62429
1.36,0.0,-0.140692,-3.976526,0.130895,3.005887,-0.137746,-3.913497,0.163967,3.293058,-0.141788,0.091002,0.50806,0.60714
1.38,0.0,-0.137746,-3.913497,0.163967,3.293058,-0.134128,-3.844973,0.197888,3.554861,0.40993,-0.351597,0.739246,0.713005
1.4,0.0,-0.134128,-3.844973,0.197888,3.554861,-0.129832,-3.7715,0.231526,3.787013,-0.052818,-0.03961,1.85623,0.75144
1.42,0.0,-0.129832,-3.7715,0.231526,3.787013,-0.124878,-3.693724,0.263462,3.984364,1.335645,-1.006577,-1.222377,0.431312
1.44,0.0,-0.124878,-3.693724,0.263462,3.984364,-0.119316,-3.612396,0.292059,4.14113,-0.293478,0.44774,0.9359,-1.792366
1.46,0.0,-0.119316,-3.612396,0.292059,4.14113,-0.11323,-3.528389,0.315598,4.251363,0.673073,-1.402794,1.045676,-1.279509
1.48,0.0,-0.11323,-3.528389,0.315598,4.251363,-0.106737,-3.442689,0.332476,4.309674,-0.276792,0.188815,0.751291,-1.181224
1.5,0.0,-0.106737,-3.442689,0.332476,4.309674,-0.099983,-3.356376,0.341433,4.312107,-1.274077,0.14668,-0.732267,-1.251198
1.52,0.0,-0.099983,-3.356376,0.341433,4.312107,-0.093137,-3.270589,0.341764,4.256967,1.202604,0.421403,-1.903196,1.134491
1.54,0.0,-0.093137,-3.270589,0.341764,4.256967,-0.086371,-3.186475,0.33345,4.145332,1.851342,0.008134,-0.288319,-1.145682
1.56,0.0,-0.086371,-3.186475,0.33345,4.145332,-0.079852,-3.105127,0.317159,3.981069,0.545627,-0.21858,-0.148363,-0.704621
1.58,0.0,-0.079852,-3.105127,0.317159,3.981069,-0.07373,-3.027542,0.294111,3.770321,-0.68767,0.800994,-0.63821,1.216076
1.6,0.0,-0.07373,-3.027542,0.294111,3.770321,-0.068123,-2.954574,0.265861,3.520662,-0.985211,-0.982596,1.632064,-0.408119
1.62,0.0,-0.068123,-2.954574,0.265861,3.520662,-0.063119,-2.886921,0.234057,3.24015,0.511414,-1.641614,0.397071,-1.484752
1.64,0.0,-0.063119,-2.886921,0.234057,3.24015,-0.058774,-2.825122,0.200237,2.936554,0.562395,-0.383131,1.147345,0.65139
1.66,0.0,-0.058774,-2.825122,0.200237,2.936554,-0.055114,-2.769566,0.165695,2.616836,-1.484587,-0.886786,-0.22055,0.5991
1.68,0.0,-0.055114,-2.769566,0.165695,2.616836,-0.052144,-2.720516,0.131424,2.286927,1.287079,1.171872,0.339166,-0.283457
1.7,0.0,-0.052144,-2.720516,0.131424,2.286927,-0.049851,-2.678125,0.098109,1.951701,-0.348219,0.171893,-1.456346,1.618992
1.72,0.0,-0.049851,-2.678125,0.098109,1.951701,-0.04821,-2.642457,0.066162,1.615087,0.25716,0.985706,0.011745,-0.285878
1.74,0.0,-0.04821,-2.642457,0.066162,1.615087,-0.047194,-2.613509,0.035773,1.280228,-0.564089,-2.199965,-0.060068,1.122523
1.76,0.0,-0.047194,-2.613509,0.035773,1.280228,-0.046769,-2.591219,0.006961,0.949665,-0.694923,0.871488,-0.502235,0.533991
1.78,0.0,-0.046769,-2.591219,0.006961,0.949665,-0.046905,-2.57548,-0.020366,0.62549,0.217796,-0.747452,-1.396837,0.590421
1.8,0.0,-0.046905,-2.57548,-0.020366,0.62549,-0.047575,-2.566145,-0.046369,0.309488,0.011895,-0.387982,0.494896,0.228462
1.82,0.0,-0.047575,-2.566145,-0.046369,0.309488,-0.048753,-2.563035,-0.071237,0.003244,-0.771197,-0.093835,0.158016,1.636329
1.84,0.0,-0.048753,-2.563035,-0.071237,0.003244,-0.050418,-2.56594,-0.095155,-0.291766,0.0336,-0.186801,-0.495,0.078984
1.86,0.0,-0.050418,-2.56594,-0.095155,-0.291766,-0.052553,-2.574621,-0.118274,-0.574108,-0.364843,-0.298759,1.015205,-1.088308
1.88,0.0,-0.052553,-2.574621,-0.118274,-0.574108,-0.055144,-2.588811,-0.140693,-0.842332,-1.08455,1.16907,-1.671623,0.606404
1.9,0.0,-0.055144,-2.588811,-0.140693,-0.842332,-0.058177,-2.60821,-0.16244,-1.094935,0.366022,0.825489,-0.551961,0.456089
1.92,0.0,-0.058177,-2.60821,-0.16244,-1.094935,-0.061637,-2.632493,-0.183466,-1.33033,1.772613,-0.110424,1.62563,-0.631455
1.94,0.0,-0.061637,-2.632493,-0.183466,-1.33033,-0.06551,-2.661298,-0.203635,-1.546834,1.396786,-0.453837,-0.030196,-1.6455
1.96,0.0,-0.06551,-2.661298,-0.203635,-1.546834,-0.069775,-2.694229,-0.22273,-1.742679,0.613235,-1.055309,0.513006,-0.135098
1.98,0.0,-0.069775,-2.694229,-0.22273,-1.742679,-0.07441,-2.730855,-0.240458,-1.916039,0.233153,-1.716958,-1.373954,0.326179
2.0,0.0,-0.07441,-2.730855,-0.240458,-1.916039,-0.079382,-2.770708,-0.256468,-2.065086,0.491282,-1.068858,-0.445052,0.323074
2.02,0.0,-0.079382,-2.770708,-0.256468,-2.065086,-0.084654,-2.813285,-0.270377,-2.188081,-1.318153,0.716996,0.25236,-0.751901
2.04,0.0,-0.084654,-2.813285,-0.270377,-2.188081,-0.090181,-2.858047,-0.2818,-2.283477,0.356247,0.21253,-0.87179,0.385127
2.06,0.0,-0.090181,-2.858047,-0.2818,-2.283477,-0.095907,-2.904431,-0.290383,-2.350047,1.352069,-1.023911,-0.243228,1.90325
2.08,0.0,-0.095907,-2.904431,-0.290383,-2.350047,-0.101775,-2.951851,-0.295843,-2.387013,0.473997,-0.368217,0.100707,0.907193
2.1,0.0,-0.101775,-2.951851,-0.295843,-2.387013,-0.107719,-2.999713,-0.297997,-2.394152,0.720354,-0.763087,1.209363,0.052152
2.12,0.0,-0.107719,-2.999713,-0.297997,-2.394152,-0.113673,-3.047421,-0.296783,-2.371874,-1.360614,1.309485,-0.060361,-0.652406
2.14,0.0,-0.113673,-3.047421,-0.296783,-2.371874,-0.119568,-3.094398,-0.292269,-2.321236,-0.874528,0.181939,-0.813114,0.4629
2.16,0.0,-0.119568,-3.094398,-0.292269,-2.321236,-0.125343,-3.140093,-0.28465,-2.243918,0.291429,-0.019226,0.191495,0.201443
2.18,0.0,-0.125343,-3.140093,-0.28465,-2.243918,-0.130936,-3.183992,-0.274224,-2.142126,-0.415721,-1.639646,-1.523832,-0.36782
2.2,0.0,-0.130936,-3.183992,-0.274224,-2.142126,-0.136295,-3.225632,-0.261367,-2.018478,-0.022388,-1.2836,0.284737,-1.003449
