time,action,Xpos,Xangle,Xvelocity,Xangular_velocity,Ypos,Yangle,Yvelocity,Yangular_velocity,noise1,noise2,noise3,noise4
0.0,0.0,-0.036895,-0.190611,-0.14104,0.249514,-0.039601,-0.186813,-0.129607,0.131491,0.619114,1.402653,0.269032,-1.198835
0.02,0.0,-0.039601,-0.186813,-0.129607,0.131491,-0.042084,-0.185311,-0.118757,0.019583,0.22547,1.747797,1.555626,0.789122
0.04,0.0,-0.042084,-0.185311,-0.118757,0.019583,-0.044354,-0.185998,-0.108362,-0.087674,2.697467,0.102777,0.438457,0.548313
0.06,0.0,-0.044354,-0.185998,-0.108362,-0.087674,-0.04642,-0.188796,-0.098304,-0.191642,-0.033993,-0.53933,-1.627291,-0.38018
0.08,0.0,-0.04642,-0.188796,-0.098304,-0.191642,-0.048288,-0.193651,-0.088474,-0.293591,-0.671516,0.287864,-0.131722,0.637154
0.1,0.0,-0.048288,-0.193651,-0.088474,-0.293591,-0.04996,-0.200534,-0.078769,-0.394715,0.089488,-1.981854,1.009432,-1.031869
0.12,0.0,-0.04996,-0.200534,-0.078769,-0.394715,-0.051439,-0.209441,-0.069097,-0.496137,-1.076308,-0.189395,-0.014177,-1.715429
0.14,0.0,-0.051439,-0.209441,-0.069097,-0.496137,-0.052724,-0.220389,-0.059374,-0.598923,-0.852624,-1.220535,0.458241,3.043883
0.16,0.0,-0.052724,-0.220389,-0.059374,-0.598923,-0.053813,-0.233414,-0.049525,-0.704088,-0.846747,-1.390689,0.049431,-0.037914
0.18,0.0,-0.053813,-0.233414,-0.049525,-0.704088,-0.054703,-0.248575,-0.039487,-0.812599,0.062665,-0.263454,0.554909,0.598788
0.2,0.0,-0.054703,-0.248575,-0.039487,-0.812599,-0.055391,-0.265946,-0.029208,-0.92538,-0.333528,-0.524094,0.417623,-1.210633
0.22,0.0,-0.055391,-0.265946,-0.029208,-0.92538,-0.05587,-0.285624,-0.018653,-1.043312,1.194101,-0.677662,-0.185451,0.815751
0.24,0.0,-0.05587,-0.285624,-0.018653,-1.043312,-0.056135,-0.307719,-0.007803,-1.16723,-0.250145,0.872561,-0.495957,-0.201174
0.26,0.0,-0.056135,-0.307719,-0.007803,-1.16723,-0.05618,-0.332358,0.003338,-1.297914,-1.139552,0.507807,-0.900085,0.16579
0.28,0.0,-0.05618,-0.332358,0.003338,-1.297914,-0.056,-0.359685,0.014741,-1.436085,-2.420018,0.530731,1.063484,0.52844
0.3,0.0,-0.056,-0.359685,0.014741,-1.436085,-0.055589,-0.389856,0.026341,-1.582388,-0.404885,-0.873881,-0.263645,-1.331547
0.32,0.0,-0.055589,-0.389856,0.026341,-1.582388,-0.054945,-0.423039,0.038036,-1.737377,-0.798984,-1.333713,-1.30081,1.878467
0.34,0.0,-0.054945,-0.423039,0.038036,-1.737377,-0.054068,-0.459412,0.049675,-1.901501,-2.26437,2.268763,1.272483,0.186293
0.36,0.0,-0.054068,-0.459412,0.049675,-1.901501,-0.05296,-0.499162,0.061052,-2.075078,-1.35047,-0.171971,-0.575429,-0.156259
0.38,0.0,-0.05296,-0.499162,0.061052,-2.075078,-0.051629,-0.542479,0.071898,-2.258288,0.521596,0.055555,-0.284945,-1.249275
0.4,0.0,-0.051629,-0.542479,0.071898,-2.258288,-0.05009,-0.589558,0.08187,-2.451151,-1.36398,0.512249,0.698217,0.084296
0.42,0.0,-0.05009,-0.589558,0.08187,-2.451151,-0.048363,-0.640589,0.090551,-2.65353,1.398035,-1.050707,0.234364,-0.081723
0.44,0.0,-0.048363,-0.640589,0.090551,-2.65353,-0.04648,-0.695761,0.097441,-2.86513,1.35507,0.902616,0.614145,-0.434387
0.46,0.0,-0.04648,-0.695761,0.097441,-2.86513,-0.044481,-0.755253,0.101962,-3.085518,-0.554146,0.735185,-0.249813,-0.499376
0.48,0.0,-0.044481,-0.755253,0.101962,-3.085518,-0.042422,-0.819236,0.103461,-3.314163,-0.50068,-1.023483,-0.744741,0.682612
0.5,0.0,-0.042422,-0.819236,0.103461,-3.314163,-0.040368,-0.88787,0.101219,-3.550475,0.310803,-0.045915,-1.065442,-0.536186
